1994	Zemřelí muži podle podrobného seznamu příčin smrti a věku - úrazy a otravy podle vnější příčiny																							
MKN (1993)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85 +
W58	Kousnutí a úder krokodýlem nebo aligátorem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W59	Kousnutí nebo rozdrcení jiným plazy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W60	Kontakt s rostlinnými trny a ostny a ostrými listy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W64	Vystavení jiným a neurčeným životním mechanickým silám	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Náhodné [u]tonutí a potopení       W65 - W74	247	-	3	1	2	1	10	10	20	16	22	14	22	23	16	11	19	12	15	14	5	9	2
W65	(U)tonutí a potopení při pobytu ve vaně	6	-	-	-	-	-	-	-	-	-	1	1	-	-	1	-	-	1	-	1	-	1	-
W66	(U)tonutí a potopení po pádu do vany	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-
W67	(U)tonutí a potopení při pobytu v bazénu	1	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W68	(U)tonutí a potopení po pádu do bazénu	3	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-
W69	(U)tonutí a potopení při pobytu v přírodní vodě	19	-	-	-	-	-	1	1	2	1	2	-	3	3	1	1	-	4	-	-	-	-	-
W70	(U)tonutí a potopení při pádu do příodní vody	31	-	-	-	-	-	-	-	2	4	-	-	4	2	2	4	3	-	5	2	1	2	-
W73	Jiné určené (u)tonutí a potopení	7	-	1	-	-	-	1	-	1	-	1	-	1	1	-	-	1	-	-	-	-	-	-
W74	Neurčené (u)tonutí a potopení	179	-	1	1	1	1	8	9	15	11	18	13	14	17	12	5	14	7	10	10	4	6	2
																								
	Jiná náhodná ohrožení dýchání       W75 - W84	194	28	2	2	-	1	1	2	4	7	9	19	19	12	18	17	13	9	5	8	6	2	10
W75	Náhodné (za)dušení a (u)škrcení v posteli	4	3	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-
W76	Jiné náhodné oběšení a (u)škrcení	4	-	-	-	-	1	-	1	-	-	-	1	-	-	-	1	-	-	-	-	-	-	-
W77	Ohrožení dýchání způsobené zavalením [zasypáním] pdající zeminou a jinými hmotami	13	-	-	-	-	-	-	1	-	2	2	3	2	2	-	-	1	-	-	-	-	-	-
W78	Vdechnutí žaludečního obsahu	156	25	2	2	-	-	1	-	4	5	7	15	14	9	16	11	12	8	5	6	4	2	8
W79	Vdechnutí nebo polknutí potravy jako příčina ucpání dýchacích cest	10	-	-	-	-	-	-	-	-	-	-	-	2	1	-	2	-	1	-	1	2	-	1
W80	Vdechnutí nebo polknutí jiných předmětů jako příčina ucpání dýchacích cest	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-
W81	Uzavření nebo zachycení v prostředí s nízkým obsahem kyslíku	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-
W83	Jiná určená ohrožení dýchání	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-
W84	Neurčené ohrožení dýchání	4	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	1	-	-	1
																								
	Vystavení elektrickému proudu, ozáření a extrémní okolní teplotě a tlaku vzduchu        W85 - W99	61	-	-	1	1	-	-	4	6	6	3	7	3	8	6	5	2	2	2	4	-	1	-
W85	Dotyk elektrického vedení	29	-	-	1	-	-	-	1	3	3	2	6	1	4	3	1	1	2	-	1	-	-	-
W86	Vystavení jinému určenému elektrickému proudu	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-
W87	Vystavení neurčenému elektrickému proudu	31	-	-	-	1	-	-	3	3	3	-	1	2	4	3	4	1	-	2	3	-	1	-
W88	Vystavení ionizujícímu záření	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W89	Vystavení uměle vytvořenému viditelnému a ultrafialovému světlu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W90	Vystavení jinému neionizujícímu záření	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W91	Vystavení neurčenému typu záření	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W92	Vystavení nadměrnému horku uměle vytvořenému	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W93	Vystavení nadměrnému chladu uměle vytvořenému	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W94	Vystavení vysokému a nízkému tlaku vzduchu a jeho změnám	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W99	Vystavení jiným a neurčeným faktorům okolního prostředí vytvořeným uměle	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Vystavení kouři, ohni, dýmu a plamenům       X00 - X09	41	-	-	1	-	3	-	2	1	-	2	2	-	4	4	3	2	2	4	5	-	3	3
X00	Vystavení nekontrolovanému ohni [požáru] v budově nebo konstrukci	3	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	1	-
X01	Vystavení nekontrolovanému ohni [požáru] mimo budovy a konstrukce	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X02	Vystavení kontrolovanému ohni v budovách a konstrukcích	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X03	Vystavení kontrolovanému ohni mimo budovy a konstrukce	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X04	Vystavení vznícení vysoce hořlavých hmot	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X05	Vystavení vznícení nebo tavení nočního prádla	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X06	Vystavení vznícení nebo tavení jiného šatstva a oděvů	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-
X08	Vystavení jinému určenému kouři, dýmu, ohni a plamenům	1	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X09	Vystavení neurčenému kouři, dýmu, ohni a plamenům	36	-	-	-	-	2	-	2	1	-	2	2	-	4	4	3	1	2	3	5	-	2	3
																								
	Kontakt s horkem a horkými látkami      X10 - X19	4	-	-	-	-	-	-	-	-	-	-	-	1	2	-	-	-	-	-	-	-	1	-
X10	Kontakt s horkými nápoji, potravou, tukem a oleji na vaření	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X11	Kontakt s horkou vodou z vodovodu	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-
X12	Kontakt s jiným horkými tekutinami	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-
X13	Kontakt s vodní párou a jinými horkými výpary	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X14	Kontakt s horkým vzduchem a plyny	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X15	Kontakt s horkými zařízeními v domácnosti	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X16	Kontakt s horkými topnými zařízeními, radiátory a rourami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X17	Kontakt s horkými stroji, přístroji a nástroji	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X18	Kontakt s jinými horkými kovy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X19	Kontakt s jiným a neurčeným horkem a horkými látkami	2	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-	-	-	-
																								
	Kontakt s jedovatými živočichy a rostlinami      X20 - X29	2	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	1	-	-	-
X20	Kontakt s jedovatými hady a ještěrkami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X21	Kontakt s jedovatými pavouky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X22	Kontakt se štíry (škorpiony)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X23	Kontakt se sršni,vosami a včelami	2	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	1	-	-	-
X24	Kontakt se stonožkami a jedovatými [tropickými] stonožkami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X25	Kontakt s jinými určenými jedovatými členovci	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X26	Kontakt s jedovatým mořským živočichem a rostlinou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X27	Kontakt s jinými určenými jedovatými živočichy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X28	Kontakt s jinými určenými jedovatými rostlinami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X29	Kontakt s neurčeným jedovatým živočichem nebo rostlinou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Vystavení přírodním silám       X30 - X39	49	-	-	-	-	-	1	-	-	2	2	3	4	3	10	6	1	3	4	3	2	1	4
X30	Vystavení nadměrnému přírodnímu horku	2	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	-	-	-	-	-
X31	Vystavení nadměrnému přírodnímu chladu	44	-	-	-	-	-	-	-	-	2	1	2	4	2	9	6	1	3	4	3	2	1	4
X32	Vystavení slunečnímu záření	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X33	Oběť blesku	3	-	-	-	-	-	1	-	-	-	1	-	-	1	-	-	-	-	-	-	-	-	-
X34	Oběť zemětřesení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X35	Oběť výbuchu sopky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X36	Oběť laviny, sesuvu půdy a jiných zemských pohybů	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X37	Oběť přírodní katastrofické bouře	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X38	Oběť povodně (záplavy)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X39	Vystavení jiným a neurčeným přírodním silám	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Náhodná otrava škodlivými látkami      X40 - X49	219	-	-	1	2	-	1	1	8	13	14	16	24	25	24	18	11	12	12	13	11	10	3
X40	Náhodná otrava neopiátovými analgetiky, antipyretiky a antirevmatiky a expozice jejich působení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X41	Náhodná otrava antiepileptiky, sedativy-hypnotiky, antiparkinsoniky, psychotropními léky a expozice, nezařazená jinde	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-
X42	Náhodná otrava narkotiky a psychodysleptiky [halucinogeny] a expozice jejich působení, nezařazená jinde	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-
X43	Náhodná otrava jinými léčivy působícími na autonomní nervovou soustavu a expozice jejich působení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X44	Náhodná otrava jinými a neurčenými léky, léčivy, návykovými a biologickými látkami a expozice jejich působení	14	-	-	-	-	-	-	-	2	1	3	1	2	3	-	1	1	-	-	-	-	-	-
X45	Náhodná otrava alkoholem a expozice jeho působení	63	-	-	-	-	-	-	-	-	2	4	8	13	10	13	7	1	4	1	-	-	-	-
X46	Náhodná otrava organickými rozpustidly a halogenovanými uhlovodíky a jejich parami a expozice jejich působení	10	-	-	-	-	-	-	-	2	3	1	2	-	-	2	-	-	-	-	-	-	-	-
X47	Náhodná otrava jinými plyny a parami a expozice jejich působení	123	-	-	1	2	-	1	-	4	5	5	4	7	12	7	10	9	8	11	13	11	10	3
X48	Náhodná otrava pesticidy a expozice jejich působení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X49	Náhodná otrava jinými a neurčenými chemikáliemi a škodlivými látkami a expozice jejich působení	7	-	-	-	-	-	-	1	-	1	1	-	2	-	2	-	-	-	-	-	-	-	-
																								
	Přetížení, cestování a strádání       X50 - X57	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X50	Přetížení a namáhavé nebo opakované pohyby	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X51	Cestování a pohyb	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X52	Prodloužený pobyt v beztížném prostředí	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X53	Nedostatek potravy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X54	Nedostatek vody	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X57	Neurčené strádání	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Náhodné vystavení jiným a neurčeným faktorům      X58 - X59	76	-	-	-	-	1	2	-	3	5	1	2	4	6	6	14	3	7	2	7	4	7	2
X58	Vystavení jiným  určeným faktorům	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X59	Vystavení neurčeným faktorům	76	-	-	-	-	1	2	-	3	5	1	2	4	6	6	14	3	7	2	7	4	7	2
																								
SE	Úmyslné sebepoškození         X60 - X84	1341	-	-	-	-	-	1	10	60	88	93	84	114	146	156	106	71	94	78	90	49	62	39
X60	Úmyslné sebeotrávení neopiátovými analgetiky, antipyretiky a antirevmatiky a expozice jejich působení	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-
X61	Úmyslné sebeotrávení antiepileptiky, sedativy-hypnotiky, antiparkinsoniky, psychotropními léky a expozice, nezařazené jinde	26	-	-	-	-	-	-	-	2	2	2	1	4	4	3	-	-	5	-	1	-	1	1
X62	Úmyslné sebeotrávení narkotiky a psychodysleptiky [halucinogeny] a expozice jejich působení, nezařazené jinde	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X63	Úmyslné sebeotrávení jinými léčivy působícími na autonomní nervovou soustavu a expozice jejich působení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X64	Úmyslné sebeotrávení jinými a neurčenými léky, léčivy, návykovými a biologickými látkami a expozice jejich působení	17	-	-	-	-	-	-	-	2	2	3	1	2	-	3	-	1	-	2	-	-	1	-
X65	Úmyslné sebeotrávení alkoholem a expozice jeho působení	5	-	-	-	-	-	-	-	-	-	-	-	2	1	-	-	-	-	-	1	-	1	-
X66	Úmyslné sebeotrávení organickými rozpustidly a halogenovanými uhlovodíky a jejich parami a expozice jejich působení	5	-	-	-	-	-	-	-	-	-	2	1	-	-	2	-	-	-	-	-	-	-	-
X67	Úmyslné sebeotrávení jinými plyny a parami a expozice jejich působení	77	-	-	-	-	-	-	-	2	6	8	6	7	10	11	5	2	7	8	2	1	-	2
X68	Úmyslné sebeotrávení pesticidy a expozice jejich působení	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-
X69	Úmyslné sebeotrávení jinými a neurčenými chemikáliemi a škodlivými látkami a expozice jejich působení	10	-	-	-	-	-	-	-	-	2	-	1	1	1	-	1	3	-	-	1	-	-	-
X70	Úmyslné sebepoškození oběšením, [u]škrcením a [za]dušením	885	-	-	-	-	-	1	6	33	41	54	51	72	103	111	72	49	60	51	70	35	48	28
X71	Úmyslné sebepoškození (u)topením a potopením	9	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1	2	-	1	-	1	1	2
X72	Úmyslné sebepoškození výstřelem z pistole, revolveru	50	-	-	-	-	-	-	-	6	8	4	3	3	2	6	3	3	5	-	3	2	1	1
X73	Úmyslné sebepoškození výstřelem z pušky, brokovnice a větší ruční střelné zbraně	16	-	-	-	-	-	-	-	-	2	1	-	2	3	3	-	1	2	1	-	-	1	-
X74	Úmyslné sebepoškození výstřelem z jiné a neurčené střelné zbraně	63	-	-	-	-	-	-	-	3	6	5	4	5	6	7	12	1	3	4	3	2	2	-
X75	Úmyslné sebepoškození výbušnou látkou	2	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	1	-	-
X76	Úmyslné sebepoškození kouřem, dýmem a ohněm	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-
X77	Úmyslné sebepoškození vodní parou, horkými výpary a horkými předměty	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X78	Úmyslné sebepoškození ostrým předmětem	36	-	-	-	-	-	-	-	-	-	2	5	7	4	3	4	2	2	3	2	1	-	1
X79	Úmyslné sebepoškození tupým předmětem	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-
X80	Úmyslné sebepoškození skokem s výše	84	-	-	-	-	-	-	3	7	10	7	6	4	5	4	5	6	4	4	7	5	4	3
X81	Úmyslné sebepoškození skokem nebo lehnutím si před pohybující se předmět	25	-	-	-	-	-	-	-	4	4	4	1	1	2	2	1	1	1	3	-	1	-	-
X82	Úmyslné sebepoškození havárií motorového vozidla	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-
X83	Úmyslné sebepoškození jinými určenými prostředky	6	-	-	-	-	-	-	-	-	3	-	1	1	1	-	-	-	-	-	-	-	-	-
X84	Úmyslné sebepoškození neurčenými prostředky	20	-	-	-	-	-	-	1	1	-	1	2	3	2	1	1	-	5	1	-	-	1	1
																								
NA	Napadení [útok]           X85 - Y09	141	3	3	2	1	-	-	1	3	11	13	16	15	22	17	6	4	6	5	10	2	1	-
X85	Napadení léky, léčivy, návykovými a biologickými látkami	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-
X86	Napadení žíravou látkou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X87	Napadení pesticidy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X88	Napadení plyny a parami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X89	Napadení jinými určenými chemikáliemi a škodlivými látkami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X90	Napadení neurčenou chemickou nebo škodlivou látkou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X91	Napadení oběšením, (u)škrcením a (za)dušením	11	1	-	-	1	-	-	1	-	1	1	1	1	-	-	-	-	-	1	1	2	-	-
X92	Napadení (u)topením a potopením	3	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	1	-	-	-	-
X93	Napadení výstřelem z pistole, revolveru	22	-	-	-	-	-	-	-	1	4	5	3	-	2	3	1	1	1	-	1	-	-	-
X94	Napadení výstřelem z pušky, brokovnice a větší ruční střelné zbraně	1	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X95	Napadení výstřelem z jiné a neurčené střelné zbraně	4	-	-	-	-	-	-	-	-	-	1	-	-	1	1	-	-	1	-	-	-	-	-
X96	Napadení výbušnou látkou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X97	Napadení kouřem, dýmem a ohněm	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X98	Napadení vodní parou, horkými výpary a horkými předměty	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X99	Napadení ostrým předmětem	58	-	-	-	-	-	-	-	1	5	4	8	8	12	7	2	2	2	3	3	-	1	-
Y00	Napadení tupým předmětem	5	-	-	-	-	-	-	-	-	-	1	2	-	1	-	-	-	-	-	1	-	-	-
Y01	Napadení shozením s výše	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y02	Napadení strčením nebo umístěním oběti před pohybující se předmět	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y03	Napadení zasažením motorovým vozidlem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y04	Napadení tělesnou silou	8	-	-	-	-	-	-	-	-	1	-	1	-	-	4	1	-	-	-	1	-	-	-
Y05	Sexuální napadení s použitím tělesné síly	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y06	Zanedbání a opuštění	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y07	Jiné syndromy špatného zacházení	3	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y08	Napadení jinými určenými způsoby	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-
Y09	Napadení neurčenými způsoby	24	1	-	2	-	-	-	-	-	-	1	-	6	6	2	2	1	1	-	2	-	-	-
																								
	Případ [událost] nezjištěného úmyslu      Y10 - Y34	478	2	1	1	-	-	1	2	30	32	27	28	39	37	41	48	35	33	27	32	19	32	11
Y10	Otrava neopiátovými analgetiky, antipyretiky a antirevmatiky a expozice jejich působení, nezjištěného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y11	Otrava antiepileptiky, sedativy-hypnotiky, antiparkinsoniky a psychotropními léky a expozice nezařazená jinde, nezjištěného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y12	Otrava narkotiky a psychodysleptiky [halucinogeny] a expozice jejich působení,nezařazená jinde, nezjištěného úmyslu	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-
Y13	Otrava jinými léčivy působícími na autonomní nervovou soustavu, a expozice jejich působení, nezjištěného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y14	Otrava jinými a neurčenými léky, léčivy, návykovými a biologickými látkami a expozice jejich působení, nezjištěného úmyslu	Vnější příčiny poranění a otrav	-	-	-	-	-	-	-	-	1	1	-	2	-	-	-	1	-	-	-	-	1	-
Y15	Otrava alkoholem a expozice jeho působení, nezjištěného úmyslu	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-
Y16	Otrava organickými rozpustidly a halogenovanými uhlovodíky a jejich parami a expozice jejich působení, nezjištěného úmyslu	3	-	-	-	-	-	-	-	-	-	2	-	1	-	-	-	-	-	-	-	-	-	-
Y17	Otrava jinými plyny a parami a expozice jejich působení, nezjištěného úmyslu	13	-	-	-	-	-	-	-	-	1	1	1	1	1	2	-	1	1	2	1	-	1	-
Y18	Otrava pesticidy a expozice jejich působení, nezjištěného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y19	Otrava jinými a neurčenými chemikáliemi a škodlivými látkami a expozice jejich působení, nezjištěného úmyslu	17	-	-	-	-	-	-	-	-	1	2	2	4	2	-	4	-	-	-	-	-	1	1
Y20	Oběšení, (u)škrcení a (za)dušení, nezjištěného úmyslu	4	-	-	-	-	-	-	-	-	1	1	1	-	-	-	1	-	-	-	-	-	-	-
Y21	(U)topení a potopení, nezjištěného úmyslu	14	-	1	-	-	-	-	-	-	1	-	-	2	-	2	2	1	1	1	1	1	-	1
Y22	Výstřel z pistole, revolveru, nezjištěného úmyslu	6	-	-	-	-	-	-	-	1	-	-	1	1	2	1	-	-	-	-	-	-	-	-
Y23	Výstřel z pušky, brokovnice a větší ruční střelné zbraně. nezjištěného úmyslu	1	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y24	Výstřel z jiné a neurčené střelné zbraně, nezjištěného úmyslu	10	-	-	-	-	-	-	-	2	1	1	-	2	2	-	-	-	-	2	-	-	-	-
Y25	Kontakt s výbušnou látkou, nezjištěného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y26	Vystavení kouři, dýmu a ohni, nezjištěného úmyslu	3	-	-	-	-	-	-	-	-	1	-	-	1	1	-	-	-	-	-	-	-	-	-
Y27	Kontakt s vodní párou, horkými výpary a horkými předměty. nezjištěného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y28	Kontakt s ostrým předmětem, nezjištěného úmyslu	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-
Y29	Kontakt s tupým předmětem, nezjištěného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y30	Pád, skok nebo strčení s výšky, nezjištěného úmyslu	5	-	-	-	-	-	-	-	-	-	-	1	2	2	-	-	-	-	-	-	-	-	-
Y31	Pád, položení nebo vběhnutí před nebo do pohybující[ho] se předmět[u], nezjištěného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y32	Nehoda motorového vozidla, nezjištěného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y33	Jiné určené případy (události), nezjištěného úmyslu	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1	-	1	-	-
Y34	Neurčený případ (událost), nezjištěného úmyslu	390	2	-	1	-	-	1	1	27	24	19	22	22	26	36	41	31	31	21	30	17	29	9
																								
	Zákonný zákrok a válečné operace       Y35 - Y36	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y35	Zákonný zákrok	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y36	Válečné operace	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Komplikace zdravotní péče        Y40 - Y84	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-
Y40	Systémová antibiotika	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y41	Jiné systémové protiinfekční a protiparazitární prostředky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
