1998	Zemřelí muži podle podrobného seznamu příčin smrti a věku - úrazy a otravy podle vnější příčiny																							
MKN (1993)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85 +
W58	Kousnutí a úder krokodýlem nebo aligátorem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W59	Kousnutí nebo rozdrcení jiným plazy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W60	Kontakt s rostlinnými trny a ostny a ostrými listy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W64	Vystavení jiným a neurčeným životním mechanickým silám	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Náhodné [u]tonutí a potopení       W65 - W74	175	-	2	1	2	1	10	1	11	11	8	6	15	12	25	22	8	14	7	6	10	2	1
W65	(U)tonutí a potopení při pobytu ve vaně	6	-	-	-	-	-	1	-	-	1	-	1	-	-	1	-	1	-	-	1	-	-	-
W66	(U)tonutí a potopení po pádu do vany	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-
W67	(U)tonutí a potopení při pobytu v bazénu	3	-	-	-	-	-	-	-	2	-	-	-	-	-	1	-	-	-	-	-	-	-	-
W68	(U)tonutí a potopení po pádu do bazénu	1	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-
W69	(U)tonutí a potopení při pobytu v přírodní vodě	15	-	-	-	-	-	2	-	1	1	-	-	3	2	3	-	-	3	-	-	-	-	-
W70	(U)tonutí a potopení při pádu do příodní vody	33	-	-	-	1	-	-	-	2	2	3	-	6	3	7	2	1	1	2	1	1	1	-
W73	Jiné určené (u)tonutí a potopení	7	-	1	-	-	-	2	-	-	1	-	-	-	-	1	-	-	-	1	1	-	-	-
W74	Neurčené (u)tonutí a potopení	108	-	1	1	1	1	5	1	6	6	5	5	6	7	11	20	6	9	4	3	8	1	1
																								
	Jiná náhodná ohrožení dýchání       W75 - W84	190	12	1	-	-	-	4	1	3	13	5	8	11	19	25	24	12	12	15	8	7	4	6
W75	Náhodné (za)dušení a (u)škrcení v posteli	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-
W76	Jiné náhodné oběšení a (u)škrcení	6	-	-	-	-	-	2	-	-	-	-	-	-	1	-	1	1	-	-	-	-	1	-
W77	Ohrožení dýchání způsobené zavalením [zasypáním] pdající zeminou a jinými hmotami	15	-	-	-	-	-	1	-	-	2	1	1	-	1	4	1	1	2	1	-	-	-	-
W78	Vdechnutí žaludečního obsahu	139	11	1	-	-	-	1	1	2	7	4	4	11	16	20	13	10	10	12	6	5	3	2
W79	Vdechnutí nebo polknutí potravy jako příčina ucpání dýchacích cest	12	-	-	-	-	-	-	-	-	1	-	-	-	-	-	4	-	-	1	2	2	-	2
W80	Vdechnutí nebo polknutí jiných předmětů jako příčina ucpání dýchacích cest	6	1	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	1	-	-	-	2
W81	Uzavření nebo zachycení v prostředí s nízkým obsahem kyslíku	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-
W83	Jiná určená ohrožení dýchání	2	-	-	-	-	-	-	-	-	1	-	1	-	-	-	-	-	-	-	-	-	-	-
W84	Neurčené ohrožení dýchání	8	-	-	-	-	-	-	-	1	2	-	-	-	1	1	3	-	-	-	-	-	-	-
																								
	Vystavení elektrickému proudu, ozáření a extrémní okolní teplotě a tlaku vzduchu        W85 - W99	34	-	-	-	-	-	-	3	2	4	3	-	2	5	6	5	1	2	-	-	1	-	-
W85	Dotyk elektrického vedení	9	-	-	-	-	-	-	1	1	2	1	-	1	1	1	-	-	1	-	-	-	-	-
W86	Vystavení jinému určenému elektrickému proudu	2	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-	-
W87	Vystavení neurčenému elektrickému proudu	22	-	-	-	-	-	-	2	1	2	2	-	1	4	4	4	-	1	-	-	1	-	-
W88	Vystavení ionizujícímu záření	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W89	Vystavení uměle vytvořenému viditelnému a ultrafialovému světlu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W90	Vystavení jinému neionizujícímu záření	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W91	Vystavení neurčenému typu záření	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W92	Vystavení nadměrnému horku uměle vytvořenému	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-
W93	Vystavení nadměrnému chladu uměle vytvořenému	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W94	Vystavení vysokému a nízkému tlaku vzduchu a jeho změnám	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W99	Vystavení jiným a neurčeným faktorům okolního prostředí vytvořeným uměle	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Vystavení kouři, ohni, dýmu a plamenům       X00 - X09	52	-	-	-	-	1	-	-	-	2	4	5	-	3	5	5	3	4	7	2	4	1	6
X00	Vystavení nekontrolovanému ohni [požáru] v budově nebo konstrukci	4	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	1	1	-	-	-	-
X01	Vystavení nekontrolovanému ohni [požáru] mimo budovy a konstrukce	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X02	Vystavení kontrolovanému ohni v budovách a konstrukcích	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X03	Vystavení kontrolovanému ohni mimo budovy a konstrukce	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X04	Vystavení vznícení vysoce hořlavých hmot	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-
X05	Vystavení vznícení nebo tavení nočního prádla	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X06	Vystavení vznícení nebo tavení jiného šatstva a oděvů	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X08	Vystavení jinému určenému kouři, dýmu, ohni a plamenům	3	-	-	-	-	-	-	-	-	1	-	1	-	-	-	-	1	-	-	-	-	-	-
X09	Vystavení neurčenému kouři, dýmu, ohni a plamenům	44	-	-	-	-	1	-	-	-	1	2	3	-	3	5	5	2	3	6	2	4	1	6
																								
	Kontakt s horkem a horkými látkami      X10 - X19	17	-	-	-	-	-	-	-	-	1	1	1	1	2	-	2	-	1	2	1	3	-	2
X10	Kontakt s horkými nápoji, potravou, tukem a oleji na vaření	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
X11	Kontakt s horkou vodou z vodovodu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X12	Kontakt s jiným horkými tekutinami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X13	Kontakt s vodní párou a jinými horkými výpary	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-
X14	Kontakt s horkým vzduchem a plyny	2	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	1	-	-	-	-
X15	Kontakt s horkými zařízeními v domácnosti	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X16	Kontakt s horkými topnými zařízeními, radiátory a rourami	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-
X17	Kontakt s horkými stroji, přístroji a nástroji	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-
X18	Kontakt s jinými horkými kovy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X19	Kontakt s jiným a neurčeným horkem a horkými látkami	11	-	-	-	-	-	-	-	-	1	1	1	-	2	-	1	-	1	1	1	1	-	1
																								
	Kontakt s jedovatými živočichy a rostlinami      X20 - X29	8	-	-	-	-	-	-	-	-	-	1	-	-	1	2	2	1	1	-	-	-	-	-
X20	Kontakt s jedovatými hady a ještěrkami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X21	Kontakt s jedovatými pavouky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X22	Kontakt se štíry (škorpiony)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X23	Kontakt se sršni,vosami a včelami	7	-	-	-	-	-	-	-	-	-	1	-	-	1	2	2	-	1	-	-	-	-	-
X24	Kontakt se stonožkami a jedovatými [tropickými] stonožkami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X25	Kontakt s jinými určenými jedovatými členovci	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X26	Kontakt s jedovatým mořským živočichem a rostlinou	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-
X27	Kontakt s jinými určenými jedovatými živočichy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X28	Kontakt s jinými určenými jedovatými rostlinami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X29	Kontakt s neurčeným jedovatým živočichem nebo rostlinou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Vystavení přírodním silám       X30 - X39	53	-	-	-	-	-	-	-	-	2	2	2	-	2	12	8	3	7	4	3	2	5	1
X30	Vystavení nadměrnému přírodnímu horku	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X31	Vystavení nadměrnému přírodnímu chladu	48	-	-	-	-	-	-	-	-	2	1	2	-	2	12	8	3	5	4	2	2	4	1
X32	Vystavení slunečnímu záření	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X33	Oběť blesku	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-
X34	Oběť zemětřesení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X35	Oběť výbuchu sopky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X36	Oběť laviny, sesuvu půdy a jiných zemských pohybů	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X37	Oběť přírodní katastrofické bouře	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X38	Oběť povodně (záplavy)	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	1	-	1	-
X39	Vystavení jiným a neurčeným přírodním silám	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Náhodná otrava škodlivými látkami      X40 - X49	221	-	-	-	1	-	1	2	6	19	17	12	18	38	34	32	10	6	12	8	3	1	1
X40	Náhodná otrava neopiátovými analgetiky, antipyretiky a antirevmatiky a expozice jejich působení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X41	Náhodná otrava antiepileptiky, sedativy-hypnotiky, antiparkinsoniky, psychotropními léky a expozice, nezařazená jinde	9	-	-	-	-	-	-	-	-	3	-	2	1	1	-	-	1	-	-	1	-	-	-
X42	Náhodná otrava narkotiky a psychodysleptiky [halucinogeny] a expozice jejich působení, nezařazená jinde	10	-	-	-	-	-	-	-	2	3	3	-	-	-	1	1	-	-	-	-	-	-	-
X43	Náhodná otrava jinými léčivy působícími na autonomní nervovou soustavu a expozice jejich působení	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-
X44	Náhodná otrava jinými a neurčenými léky, léčivy, návykovými a biologickými látkami a expozice jejich působení	14	-	-	-	-	-	-	-	1	2	2	1	1	2	-	4	-	1	-	-	-	-	-
X45	Náhodná otrava alkoholem a expozice jeho působení	120	-	-	-	-	-	-	-	-	3	6	5	13	28	25	22	7	2	8	1	-	-	-
X46	Náhodná otrava organickými rozpustidly a halogenovanými uhlovodíky a jejich parami a expozice jejich působení	8	-	-	-	-	-	-	-	-	2	2	2	-	-	-	2	-	-	-	-	-	-	-
X47	Náhodná otrava jinými plyny a parami a expozice jejich působení	54	-	-	-	1	-	1	2	3	6	3	2	2	6	8	3	2	3	4	4	2	1	1
X48	Náhodná otrava pesticidy a expozice jejich působení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X49	Náhodná otrava jinými a neurčenými chemikáliemi a škodlivými látkami a expozice jejich působení	5	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	-	-	2	1	-	-
																								
	Přetížení, cestování a strádání       X50 - X57	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-
X50	Přetížení a namáhavé nebo opakované pohyby	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X51	Cestování a pohyb	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X52	Prodloužený pobyt v beztížném prostředí	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X53	Nedostatek potravy	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-
X54	Nedostatek vody	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X57	Neurčené strádání	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Náhodné vystavení jiným a neurčeným faktorům      X58 - X59	316	-	-	-	-	-	1	1	8	22	15	12	13	27	35	29	33	32	22	15	25	13	13
X58	Vystavení jiným  určeným faktorům	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X59	Vystavení neurčeným faktorům	316	-	-	-	-	-	1	1	8	22	15	12	13	27	35	29	33	32	22	15	25	13	13
																								
SE	Úmyslné sebepoškození         X60 - X84	1268	-	-	-	-	-	-	5	41	85	94	85	107	147	156	144	84	54	63	76	66	34	27
X60	Úmyslné sebeotrávení neopiátovými analgetiky, antipyretiky a antirevmatiky a expozice jejich působení	4	-	-	-	-	-	-	-	-	1	-	-	1	-	1	1	-	-	-	-	-	-	-
X61	Úmyslné sebeotrávení antiepileptiky, sedativy-hypnotiky, antiparkinsoniky, psychotropními léky a expozice, nezařazené jinde	12	-	-	-	-	-	-	-	-	1	2	1	1	1	-	2	2	-	-	1	1	-	-
X62	Úmyslné sebeotrávení narkotiky a psychodysleptiky [halucinogeny] a expozice jejich působení, nezařazené jinde	4	-	-	-	-	-	-	-	-	1	1	1	-	1	-	-	-	-	-	-	-	-	-
X63	Úmyslné sebeotrávení jinými léčivy působícími na autonomní nervovou soustavu a expozice jejich působení	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-
X64	Úmyslné sebeotrávení jinými a neurčenými léky, léčivy, návykovými a biologickými látkami a expozice jejich působení	48	-	-	-	-	-	-	-	1	6	3	8	2	8	7	6	-	1	2	2	2	-	-
X65	Úmyslné sebeotrávení alkoholem a expozice jeho působení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X66	Úmyslné sebeotrávení organickými rozpustidly a halogenovanými uhlovodíky a jejich parami a expozice jejich působení	3	-	-	-	-	-	-	-	-	-	1	2	-	-	-	-	-	-	-	-	-	-	-
X67	Úmyslné sebeotrávení jinými plyny a parami a expozice jejich působení	36	-	-	-	-	-	-	-	3	3	3	5	7	5	5	2	1	-	-	-	1	1	-
X68	Úmyslné sebeotrávení pesticidy a expozice jejich působení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X69	Úmyslné sebeotrávení jinými a neurčenými chemikáliemi a škodlivými látkami a expozice jejich působení	8	-	-	-	-	-	-	-	-	1	1	-	1	1	1	1	1	-	-	-	1	-	-
X70	Úmyslné sebepoškození oběšením, [u]škrcením a [za]dušením	827	-	-	-	-	-	-	4	19	39	55	43	72	97	114	105	60	40	40	53	45	22	19
X71	Úmyslné sebepoškození (u)topením a potopením	13	-	-	-	-	-	-	-	1	1	1	-	1	2	3	-	-	-	1	1	1	1	-
X72	Úmyslné sebepoškození výstřelem z pistole, revolveru	50	-	-	-	-	-	-	-	2	8	5	4	8	4	3	3	1	2	3	3	2	1	1
X73	Úmyslné sebepoškození výstřelem z pušky, brokovnice a větší ruční střelné zbraně	15	-	-	-	-	-	-	1	3	2	1	1	-	1	-	2	1	2	1	-	-	-	-
X74	Úmyslné sebepoškození výstřelem z jiné a neurčené střelné zbraně	75	-	-	-	-	-	-	-	2	5	3	11	7	10	6	8	5	2	6	5	4	-	1
X75	Úmyslné sebepoškození výbušnou látkou	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-
X76	Úmyslné sebepoškození kouřem, dýmem a ohněm	1	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-
X77	Úmyslné sebepoškození vodní parou, horkými výpary a horkými předměty	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X78	Úmyslné sebepoškození ostrým předmětem	48	-	-	-	-	-	-	-	-	3	2	2	2	3	9	6	3	2	3	5	4	2	2
X79	Úmyslné sebepoškození tupým předmětem	2	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	-	-	-	-
X80	Úmyslné sebepoškození skokem s výše	68	-	-	-	-	-	-	-	6	6	10	3	2	6	2	5	6	1	6	3	5	4	3
X81	Úmyslné sebepoškození skokem nebo lehnutím si před pohybující se předmět	23	-	-	-	-	-	-	-	3	4	3	1	-	2	1	1	3	3	-	1	-	1	-
X82	Úmyslné sebepoškození havárií motorového vozidla	2	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-	-	-	-	-	-	-
X83	Úmyslné sebepoškození jinými určenými prostředky	4	-	-	-	-	-	-	-	-	-	-	1	-	1	-	-	1	-	1	-	-	-	-
X84	Úmyslné sebepoškození neurčenými prostředky	23	-	-	-	-	-	-	-	1	1	3	2	2	4	3	1	-	1	-	2	-	2	1
																								
NA	Napadení [útok]           X85 - Y09	121	-	-	-	-	-	2	2	6	9	22	13	12	16	14	10	4	3	3	-	2	1	2
X85	Napadení léky, léčivy, návykovými a biologickými látkami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X86	Napadení žíravou látkou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X87	Napadení pesticidy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X88	Napadení plyny a parami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X89	Napadení jinými určenými chemikáliemi a škodlivými látkami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X90	Napadení neurčenou chemickou nebo škodlivou látkou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X91	Napadení oběšením, (u)škrcením a (za)dušením	14	-	-	-	-	-	1	1	1	1	1	-	1	-	1	2	1	2	1	-	-	-	1
X92	Napadení (u)topením a potopením	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X93	Napadení výstřelem z pistole, revolveru	36	-	-	-	-	-	-	-	-	4	8	9	2	4	7	1	-	1	-	-	-	-	-
X94	Napadení výstřelem z pušky, brokovnice a větší ruční střelné zbraně	4	-	-	-	-	-	-	-	-	1	2	-	-	1	-	-	-	-	-	-	-	-	-
X95	Napadení výstřelem z jiné a neurčené střelné zbraně	13	-	-	-	-	-	-	-	2	1	3	1	-	2	3	-	1	-	-	-	-	-	-
X96	Napadení výbušnou látkou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X97	Napadení kouřem, dýmem a ohněm	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X98	Napadení vodní parou, horkými výpary a horkými předměty	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X99	Napadení ostrým předmětem	30	-	-	-	-	-	-	-	2	2	5	1	5	7	2	3	-	-	1	-	1	1	-
Y00	Napadení tupým předmětem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y01	Napadení shozením s výše	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y02	Napadení strčením nebo umístěním oběti před pohybující se předmět	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y03	Napadení zasažením motorovým vozidlem	2	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-
Y04	Napadení tělesnou silou	7	-	-	-	-	-	-	-	-	-	1	1	1	-	1	1	-	-	1	-	-	-	1
Y05	Sexuální napadení s použitím tělesné síly	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y06	Zanedbání a opuštění	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y07	Jiné syndromy špatného zacházení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y08	Napadení jinými určenými způsoby	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-
Y09	Napadení neurčenými způsoby	14	-	-	-	-	-	1	-	1	-	2	1	3	2	-	2	2	-	-	-	-	-	-
																								
	Případ [událost] nezjištěného úmyslu      Y10 - Y34	205	1	-	-	1	2	2	-	11	13	16	11	11	23	23	17	15	14	11	14	7	4	9
Y10	Otrava neopiátovými analgetiky, antipyretiky a antirevmatiky a expozice jejich působení, nezjištěného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y11	Otrava antiepileptiky, sedativy-hypnotiky, antiparkinsoniky a psychotropními léky a expozice nezařazená jinde, nezjištěného úmyslu	2	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	1	-	-	-
Y12	Otrava narkotiky a psychodysleptiky [halucinogeny] a expozice jejich působení,nezařazená jinde, nezjištěného úmyslu	2	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-	-	-	-	-	-	-	-
Y13	Otrava jinými léčivy působícími na autonomní nervovou soustavu, a expozice jejich působení, nezjištěného úmyslu	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-
Y14	Otrava jinými a neurčenými léky, léčivy, návykovými a biologickými látkami a expozice jejich působení, nezjištěného úmyslu	3	-	-	-	-	-	-	-	1	1	-	-	-	-	-	1	-	-	-	-	-	-	-
Y15	Otrava alkoholem a expozice jeho působení, nezjištěného úmyslu	5	-	-	-	-	-	-	-	-	-	1	-	1	2	-	1	-	-	-	-	-	-	-
Y16	Otrava organickými rozpustidly a halogenovanými uhlovodíky a jejich parami a expozice jejich působení, nezjištěného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y17	Otrava jinými plyny a parami a expozice jejich působení, nezjištěného úmyslu	3	-	-	-	-	-	-	-	-	-	-	-	1	2	-	-	-	-	-	-	-	-	-
Y18	Otrava pesticidy a expozice jejich působení, nezjištěného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y19	Otrava jinými a neurčenými chemikáliemi a škodlivými látkami a expozice jejich působení, nezjištěného úmyslu	4	-	-	-	-	-	-	-	-	1	1	1	-	-	-	-	-	1	-	-	-	-	-
Y20	Oběšení, (u)škrcení a (za)dušení, nezjištěného úmyslu	18	1	-	-	-	-	-	-	1	-	3	-	2	-	4	1	2	-	-	1	-	1	2
Y21	(U)topení a potopení, nezjištěného úmyslu	8	-	-	-	-	1	1	-	-	-	-	1	-	-	-	1	-	3	1	-	-	-	-
Y22	Výstřel z pistole, revolveru, nezjištěného úmyslu	9	-	-	-	-	-	-	-	1	2	2	1	-	1	1	-	-	-	1	-	-	-	-
Y23	Výstřel z pušky, brokovnice a větší ruční střelné zbraně. nezjištěného úmyslu	1	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y24	Výstřel z jiné a neurčené střelné zbraně, nezjištěného úmyslu	3	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	-	1	-	-	-	-
Y25	Kontakt s výbušnou látkou, nezjištěného úmyslu	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-
Y26	Vystavení kouři, dýmu a ohni, nezjištěného úmyslu	2	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	1	-	-	-	-	-	-
Y27	Kontakt s vodní párou, horkými výpary a horkými předměty. nezjištěného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y28	Kontakt s ostrým předmětem, nezjištěného úmyslu	2	-	-	-	-	-	-	-	-	1	-	1	-	-	-	-	-	-	-	-	-	-	-
Y29	Kontakt s tupým předmětem, nezjištěného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y30	Pád, skok nebo strčení s výšky, nezjištěného úmyslu	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	1
Y31	Pád, položení nebo vběhnutí před nebo do pohybující[ho] se předmět[u], nezjištěného úmyslu	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-
Y32	Nehoda motorového vozidla, nezjištěného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y33	Jiné určené případy (události), nezjištěného úmyslu	2	-	-	-	-	-	-	-	-	-	-	-	1	-	1	-	-	-	-	-	-	-	-
Y34	Neurčený případ (událost), nezjištěného úmyslu	135	-	-	-	1	1	1	-	6	6	6	7	6	17	16	12	12	10	6	12	7	3	6
																								
	Zákonný zákrok a válečné operace       Y35 - Y36	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y35	Zákonný zákrok	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y36	Válečné operace	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Komplikace zdravotní péče        Y40 - Y84	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y40	Systémová antibiotika	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y41	Jiné systémové protiinfekční a protiparazitární prostředky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
