1995	Zemřelí muži podle podrobného seznamu příčin smrti a věku - úrazy a otravy podle vnější příčiny																							
MKN (1993)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85 +
W57	Kousnutí nebo štípnutí [budnutí] nejedovatým hmyzem a jinými nejedovatými členovci	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W58	Kousnutí a úder krokodýlem nebo aligátorem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W59	Kousnutí nebo rozdrcení jiným plazy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W60	Kontakt s rostlinnými trny a ostny a ostrými listy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W64	Vystavení jiným a neurčeným životním mechanickým silám	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-
																								
	Náhodné [u]tonutí a potopení       W65 - W74	223	-	1	3	3	2	13	5	13	9	17	17	20	21	18	12	12	13	14	13	9	4	4
W65	(U)tonutí a potopení při pobytu ve vaně	5	-	-	-	-	-	-	-	-	-	1	-	-	1	-	1	-	1	-	-	1	-	-
W66	(U)tonutí a potopení po pádu do vany	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-
W67	(U)tonutí a potopení při pobytu v bazénu	1	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W68	(U)tonutí a potopení po pádu do bazénu	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
W69	(U)tonutí a potopení při pobytu v přírodní vodě	14	-	1	1	-	-	-	-	-	1	2	2	-	2	1	1	2	-	1	-	-	-	-
W70	(U)tonutí a potopení při pádu do příodní vody	28	-	-	1	2	-	1	1	2	-	2	1	1	2	3	3	2	1	3	1	1	1	-
W73	Jiné určené (u)tonutí a potopení	6	-	-	1	-	-	-	-	-	-	-	2	-	-	-	1	-	1	1	-	-	-	-
W74	Neurčené (u)tonutí a potopení	167	-	-	-	1	2	11	4	11	8	12	12	19	16	14	6	8	9	9	12	7	3	3
																								
	Jiná náhodná ohrožení dýchání       W75 - W84	184	15	1	1	1	-	2	2	3	13	15	13	16	22	18	12	12	9	8	8	5	4	4
W75	Náhodné (za)dušení a (u)škrcení v posteli	1	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-
W76	Jiné náhodné oběšení a (u)škrcení	3	-	-	-	-	-	1	-	-	-	2	-	-	-	-	-	-	-	-	-	-	-	-
W77	Ohrožení dýchání způsobené zavalením [zasypáním] pdající zeminou a jinými hmotami	22	1	-	-	-	-	-	2	-	1	1	2	3	2	2	2	3	-	-	1	1	1	-
W78	Vdechnutí žaludečního obsahu	126	14	1	-	1	-	1	-	3	10	11	10	12	16	10	7	8	5	6	4	2	2	3
W79	Vdechnutí nebo polknutí potravy jako příčina ucpání dýchacích cest	14	-	-	-	-	-	-	-	-	-	-	-	-	2	3	1	1	2	-	3	1	-	1
W80	Vdechnutí nebo polknutí jiných předmětů jako příčina ucpání dýchacích cest	6	-	-	1	-	-	-	-	-	1	1	-	1	-	-	1	-	-	-	-	-	1	-
W81	Uzavření nebo zachycení v prostředí s nízkým obsahem kyslíku	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-
W83	Jiná určená ohrožení dýchání	5	-	-	-	-	-	-	-	-	1	-	-	-	-	1	1	-	-	1	-	1	-	-
W84	Neurčené ohrožení dýchání	6	-	-	-	-	-	-	-	-	-	-	1	-	1	1	-	-	2	1	-	-	-	-
																								
	Vystavení elektrickému proudu, ozáření a extrémní okolní teplotě a tlaku vzduchu        W85 - W99	60	-	-	-	1	-	1	4	8	9	7	3	8	4	6	4	2	2	1	-	-	-	-
W85	Dotyk elektrického vedení	10	-	-	-	-	-	-	-	2	4	1	-	2	-	-	-	-	1	-	-	-	-	-
W86	Vystavení jinému určenému elektrickému proudu	2	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-	-
W87	Vystavení neurčenému elektrickému proudu	48	-	-	-	1	-	1	4	6	5	6	3	6	4	4	4	2	1	1	-	-	-	-
W88	Vystavení ionizujícímu záření	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W89	Vystavení uměle vytvořenému viditelnému a ultrafialovému světlu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W90	Vystavení jinému neionizujícímu záření	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W91	Vystavení neurčenému typu záření	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W92	Vystavení nadměrnému horku uměle vytvořenému	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W93	Vystavení nadměrnému chladu uměle vytvořenému	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W94	Vystavení vysokému a nízkému tlaku vzduchu a jeho změnám	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W99	Vystavení jiným a neurčeným faktorům okolního prostředí vytvořeným uměle	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Vystavení kouři, ohni, dýmu a plamenům       X00 - X09	48	-	-	1	2	-	-	1	2	2	5	1	3	-	6	2	1	4	7	3	2	6	-
X00	Vystavení nekontrolovanému ohni [požáru] v budově nebo konstrukci	4	-	-	-	1	-	-	-	-	-	-	-	1	-	-	-	-	2	-	-	-	-	-
X01	Vystavení nekontrolovanému ohni [požáru] mimo budovy a konstrukce	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X02	Vystavení kontrolovanému ohni v budovách a konstrukcích	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X03	Vystavení kontrolovanému ohni mimo budovy a konstrukce	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X04	Vystavení vznícení vysoce hořlavých hmot	2	-	-	-	-	-	-	-	-	1	-	-	-	-	-	1	-	-	-	-	-	-	-
X05	Vystavení vznícení nebo tavení nočního prádla	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X06	Vystavení vznícení nebo tavení jiného šatstva a oděvů	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X08	Vystavení jinému určenému kouři, dýmu, ohni a plamenům	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X09	Vystavení neurčenému kouři, dýmu, ohni a plamenům	42	-	-	1	1	-	-	1	2	1	5	1	2	-	6	1	1	2	7	3	2	6	-
																								
	Kontakt s horkem a horkými látkami      X10 - X19	14	-	-	-	1	-	-	-	-	1	1	-	4	2	1	1	-	-	2	-	-	1	-
X10	Kontakt s horkými nápoji, potravou, tukem a oleji na vaření	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X11	Kontakt s horkou vodou z vodovodu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X12	Kontakt s jiným horkými tekutinami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X13	Kontakt s vodní párou a jinými horkými výpary	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X14	Kontakt s horkým vzduchem a plyny	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X15	Kontakt s horkými zařízeními v domácnosti	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X16	Kontakt s horkými topnými zařízeními, radiátory a rourami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X17	Kontakt s horkými stroji, přístroji a nástroji	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X18	Kontakt s jinými horkými kovy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X19	Kontakt s jiným a neurčeným horkem a horkými látkami	14	-	-	-	1	-	-	-	-	1	1	-	4	2	1	1	-	-	2	-	-	1	-
																								
	Kontakt s jedovatými živočichy a rostlinami      X20 - X29	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X20	Kontakt s jedovatými hady a ještěrkami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X21	Kontakt s jedovatými pavouky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X22	Kontakt se štíry (škorpiony)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X23	Kontakt se sršni,vosami a včelami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X24	Kontakt se stonožkami a jedovatými [tropickými] stonožkami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X25	Kontakt s jinými určenými jedovatými členovci	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X26	Kontakt s jedovatým mořským živočichem a rostlinou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X27	Kontakt s jinými určenými jedovatými živočichy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X28	Kontakt s jinými určenými jedovatými rostlinami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X29	Kontakt s neurčeným jedovatým živočichem nebo rostlinou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Vystavení přírodním silám       X30 - X39	48	-	-	-	-	-	-	-	3	2	1	1	5	2	11	4	4	4	2	5	3	1	-
X30	Vystavení nadměrnému přírodnímu horku	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X31	Vystavení nadměrnému přírodnímu chladu	40	-	-	-	-	-	-	-	1	1	-	-	3	2	11	4	4	4	2	4	3	1	-
X32	Vystavení slunečnímu záření	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X33	Oběť blesku	5	-	-	-	-	-	-	-	2	1	-	1	1	-	-	-	-	-	-	-	-	-	-
X34	Oběť zemětřesení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X35	Oběť výbuchu sopky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X36	Oběť laviny, sesuvu půdy a jiných zemských pohybů	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X37	Oběť přírodní katastrofické bouře	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X38	Oběť povodně (záplavy)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X39	Vystavení jiným a neurčeným přírodním silám	3	-	-	-	-	-	-	-	-	-	1	-	1	-	-	-	-	-	-	1	-	-	-
																								
	Náhodná otrava škodlivými látkami      X40 - X49	212	-	2	-	-	-	1	-	8	18	9	29	24	24	20	20	12	12	9	9	6	4	5
X40	Náhodná otrava neopiátovými analgetiky, antipyretiky a antirevmatiky a expozice jejich působení	1	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X41	Náhodná otrava antiepileptiky, sedativy-hypnotiky, antiparkinsoniky, psychotropními léky a expozice, nezařazená jinde	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-
X42	Náhodná otrava narkotiky a psychodysleptiky [halucinogeny] a expozice jejich působení, nezařazená jinde	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X43	Náhodná otrava jinými léčivy působícími na autonomní nervovou soustavu a expozice jejich působení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X44	Náhodná otrava jinými a neurčenými léky, léčivy, návykovými a biologickými látkami a expozice jejich působení	24	-	1	-	-	-	1	-	1	1	1	5	4	2	2	3	1	-	1	-	-	-	1
X45	Náhodná otrava alkoholem a expozice jeho působení	82	-	-	-	-	-	-	-	3	5	4	13	14	12	10	9	5	2	4	-	-	-	1
X46	Náhodná otrava organickými rozpustidly a halogenovanými uhlovodíky a jejich parami a expozice jejich působení	6	-	-	-	-	-	-	-	2	1	-	1	1	-	-	-	-	1	-	-	-	-	-
X47	Náhodná otrava jinými plyny a parami a expozice jejich působení	85	-	-	-	-	-	-	-	2	8	3	10	4	9	8	5	6	7	4	7	5	4	3
X48	Náhodná otrava pesticidy a expozice jejich působení	2	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	1	-	-	-	-	-
X49	Náhodná otrava jinými a neurčenými chemikáliemi a škodlivými látkami a expozice jejich působení	11	-	-	-	-	-	-	-	-	2	1	-	1	1	-	3	-	-	-	2	1	-	-
																								
	Přetížení, cestování a strádání       X50 - X57	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X50	Přetížení a namáhavé nebo opakované pohyby	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X51	Cestování a pohyb	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X52	Prodloužený pobyt v beztížném prostředí	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X53	Nedostatek potravy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X54	Nedostatek vody	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X57	Neurčené strádání	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Náhodné vystavení jiným a neurčeným faktorům      X58 - X59	429	2	-	1	-	1	2	1	23	30	23	18	29	46	40	38	31	39	31	34	12	15	13
X58	Vystavení jiným  určeným faktorům	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X59	Vystavení neurčeným faktorům	429	2	-	1	-	1	2	1	23	30	23	18	29	46	40	38	31	39	31	34	12	15	13
																								
SE	Úmyslné sebepoškození         X60 - X84	1284	-	-	-	-	-	1	6	72	89	78	102	123	136	147	118	88	67	62	63	38	60	34
X60	Úmyslné sebeotrávení neopiátovými analgetiky, antipyretiky a antirevmatiky a expozice jejich působení	4	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	2	-	-	-	-	-	-
X61	Úmyslné sebeotrávení antiepileptiky, sedativy-hypnotiky, antiparkinsoniky, psychotropními léky a expozice, nezařazené jinde	11	-	-	-	-	-	-	-	-	1	1	2	-	2	3	1	-	-	1	-	-	-	-
X62	Úmyslné sebeotrávení narkotiky a psychodysleptiky [halucinogeny] a expozice jejich působení, nezařazené jinde	2	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-	-	-	-	-
X63	Úmyslné sebeotrávení jinými léčivy působícími na autonomní nervovou soustavu a expozice jejich působení	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-
X64	Úmyslné sebeotrávení jinými a neurčenými léky, léčivy, návykovými a biologickými látkami a expozice jejich působení	57	-	-	-	-	-	-	1	4	5	5	5	6	6	6	8	4	1	2	2	2	-	-
X65	Úmyslné sebeotrávení alkoholem a expozice jeho působení	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-
X66	Úmyslné sebeotrávení organickými rozpustidly a halogenovanými uhlovodíky a jejich parami a expozice jejich působení	3	-	-	-	-	-	-	-	1	-	1	-	-	-	-	-	-	-	-	-	-	1	-
X67	Úmyslné sebeotrávení jinými plyny a parami a expozice jejich působení	62	-	-	-	-	-	1	-	3	5	7	10	9	4	2	8	5	1	1	1	2	1	2
X68	Úmyslné sebeotrávení pesticidy a expozice jejich působení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X69	Úmyslné sebeotrávení jinými a neurčenými chemikáliemi a škodlivými látkami a expozice jejich působení	13	-	-	-	-	-	-	-	2	1	1	1	3	2	-	-	2	-	-	-	1	-	-
X70	Úmyslné sebepoškození oběšením, [u]škrcením a [za]dušením	781	-	-	-	-	-	-	4	34	40	37	55	67	82	95	71	51	49	46	44	26	50	30
X71	Úmyslné sebepoškození (u)topením a potopením	11	-	-	-	-	-	-	-	-	3	-	-	-	2	1	-	2	-	1	1	-	1	-
X72	Úmyslné sebepoškození výstřelem z pistole, revolveru	42	-	-	-	-	-	-	-	4	5	4	4	7	2	9	4	1	-	1	-	-	-	1
X73	Úmyslné sebepoškození výstřelem z pušky, brokovnice a větší ruční střelné zbraně	15	-	-	-	-	-	-	-	1	-	1	-	1	5	1	1	2	1	-	-	1	1	-
X74	Úmyslné sebepoškození výstřelem z jiné a neurčené střelné zbraně	100	-	-	-	-	-	-	-	8	9	5	8	10	12	17	7	5	9	3	6	1	-	-
X75	Úmyslné sebepoškození výbušnou látkou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X76	Úmyslné sebepoškození kouřem, dýmem a ohněm	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	-
X77	Úmyslné sebepoškození vodní parou, horkými výpary a horkými předměty	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X78	Úmyslné sebepoškození ostrým předmětem	31	-	-	-	-	-	-	-	3	-	2	2	2	5	3	6	5	-	-	-	2	1	-
X79	Úmyslné sebepoškození tupým předmětem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X80	Úmyslné sebepoškození skokem s výše	96	-	-	-	-	-	-	1	7	12	8	10	8	7	8	9	4	5	2	8	3	3	1
X81	Úmyslné sebepoškození skokem nebo lehnutím si před pohybující se předmět	14	-	-	-	-	-	-	-	2	3	1	1	2	1	1	1	1	-	1	-	-	-	-
X82	Úmyslné sebepoškození havárií motorového vozidla	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X83	Úmyslné sebepoškození jinými určenými prostředky	3	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	1	-	-	-	-
X84	Úmyslné sebepoškození neurčenými prostředky	35	-	-	-	-	-	-	-	3	5	3	2	7	4	-	1	4	1	2	1	-	2	-
																								
NA	Napadení [útok]           X85 - Y09	124	3	4	-	-	-	1	2	5	9	8	10	14	20	10	18	1	6	4	5	1	2	1
X85	Napadení léky, léčivy, návykovými a biologickými látkami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X86	Napadení žíravou látkou	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-
X87	Napadení pesticidy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X88	Napadení plyny a parami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X89	Napadení jinými určenými chemikáliemi a škodlivými látkami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X90	Napadení neurčenou chemickou nebo škodlivou látkou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X91	Napadení oběšením, (u)škrcením a (za)dušením	14	1	1	-	-	-	-	1	1	-	3	1	-	2	-	4	-	-	-	-	-	-	-
X92	Napadení (u)topením a potopením	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X93	Napadení výstřelem z pistole, revolveru	10	-	-	-	-	-	-	-	2	2	-	1	-	4	-	1	-	-	-	-	-	-	-
X94	Napadení výstřelem z pušky, brokovnice a větší ruční střelné zbraně	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X95	Napadení výstřelem z jiné a neurčené střelné zbraně	17	-	-	-	-	-	-	-	-	5	1	2	4	1	2	2	-	-	-	-	-	-	-
X96	Napadení výbušnou látkou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X97	Napadení kouřem, dýmem a ohněm	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-
X98	Napadení vodní parou, horkými výpary a horkými předměty	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X99	Napadení ostrým předmětem	34	-	-	-	-	-	-	-	1	1	3	3	3	7	5	5	-	1	2	2	-	1	-
Y00	Napadení tupým předmětem	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1	-	-	-	-	-
Y01	Napadení shozením s výše	1	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y02	Napadení strčením nebo umístěním oběti před pohybující se předmět	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y03	Napadení zasažením motorovým vozidlem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y04	Napadení tělesnou silou	13	-	1	-	-	-	-	-	-	-	-	1	2	3	2	2	1	-	-	1	-	-	-
Y05	Sexuální napadení s použitím tělesné síly	2	-	-	-	-	-	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-
Y06	Zanedbání a opuštění	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y07	Jiné syndromy špatného zacházení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y08	Napadení jinými určenými způsoby	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-
Y09	Napadení neurčenými způsoby	28	1	2	-	-	-	-	1	1	-	1	2	5	2	1	2	-	3	2	2	1	1	1
																								
	Případ [událost] nezjištěného úmyslu      Y10 - Y34	270	2	1	1	1	-	3	1	10	21	20	19	14	25	29	37	17	10	15	18	8	12	6
Y10	Otrava neopiátovými analgetiky, antipyretiky a antirevmatiky a expozice jejich působení, nezjištěného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y11	Otrava antiepileptiky, sedativy-hypnotiky, antiparkinsoniky a psychotropními léky a expozice nezařazená jinde, nezjištěného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y12	Otrava narkotiky a psychodysleptiky [halucinogeny] a expozice jejich působení,nezařazená jinde, nezjištěného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y13	Otrava jinými léčivy působícími na autonomní nervovou soustavu, a expozice jejich působení, nezjištěného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y14	Otrava jinými a neurčenými léky, léčivy, návykovými a biologickými látkami a expozice jejich působení, nezjištěného úmyslu	5	-	-	-	-	-	-	-	-	2	-	-	1	1	-	1	-	-	-	-	-	-	-
Y15	Otrava alkoholem a expozice jeho působení, nezjištěného úmyslu	2	-	-	-	-	-	-	-	-	-	-	1	-	-	-	1	-	-	-	-	-	-	-
Y16	Otrava organickými rozpustidly a halogenovanými uhlovodíky a jejich parami a expozice jejich působení, nezjištěného úmyslu	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-
Y17	Otrava jinými plyny a parami a expozice jejich působení, nezjištěného úmyslu	2	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	1	-
Y18	Otrava pesticidy a expozice jejich působení, nezjištěného úmyslu	1	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-
Y19	Otrava jinými a neurčenými chemikáliemi a škodlivými látkami a expozice jejich působení, nezjištěného úmyslu	6	-	-	-	-	-	-	-	1	1	-	2	1	-	-	-	-	1	-	-	-	-	-
Y20	Oběšení, (u)škrcení a (za)dušení, nezjištěného úmyslu	17	1	1	-	-	-	-	-	1	2	2	2	2	1	4	-	-	-	1	-	-	-	-
Y21	(U)topení a potopení, nezjištěného úmyslu	4	-	-	-	-	-	-	-	-	-	-	-	1	-	1	1	-	-	-	1	-	-	-
Y22	Výstřel z pistole, revolveru, nezjištěného úmyslu	10	-	-	-	-	-	-	-	-	2	-	1	-	3	1	2	-	-	1	-	-	-	-
Y23	Výstřel z pušky, brokovnice a větší ruční střelné zbraně. nezjištěného úmyslu	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-
Y24	Výstřel z jiné a neurčené střelné zbraně, nezjištěného úmyslu	2	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	1	-	-	-	-
Y25	Kontakt s výbušnou látkou, nezjištěného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y26	Vystavení kouři, dýmu a ohni, nezjištěného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y27	Kontakt s vodní párou, horkými výpary a horkými předměty. nezjištěného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y28	Kontakt s ostrým předmětem, nezjištěného úmyslu	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-
Y29	Kontakt s tupým předmětem, nezjištěného úmyslu	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-
Y30	Pád, skok nebo strčení s výšky, nezjištěného úmyslu	4	-	-	-	-	-	-	-	-	1	-	-	1	-	1	-	1	-	-	-	-	-	-
Y31	Pád, položení nebo vběhnutí před nebo do pohybující[ho] se předmět[u], nezjištěného úmyslu	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-
Y32	Nehoda motorového vozidla, nezjištěného úmyslu	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-
Y33	Jiné určené případy (události), nezjištěného úmyslu	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-
Y34	Neurčený případ (událost), nezjištěného úmyslu	210	1	-	1	1	-	3	1	8	11	17	12	8	19	21	32	14	9	12	16	8	10	6
																								
	Zákonný zákrok a válečné operace       Y35 - Y36	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y35	Zákonný zákrok	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y36	Válečné operace	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Komplikace zdravotní péče        Y40 - Y84	5	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-	2	1	-	-	-
Y40	Systémová antibiotika	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
