1975,Zemřelé ženy podle podrobného seznamu příčin smrti a věku,,,,,,,,,,,,,,,,,,,,,,,,
MKN (1966),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+,
237,Novotvar neurčené povahy jiných pohlavních a močových orgánů,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,
238,"Novotvar neurčené povahy oka, mozku a jiných částí ústrojí nervového",22,-,1,1,-,-,-,1,1,-,-,1,-,1,1,2,-,2,6,2,2,1,-,
239,Novotvar neurčené povahy orgánů jiných nebo NS,8,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1,-,2,1,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
III,"Nemoci žláz s vnitřní sekrecí, přeměny látkové a výživy",1 378,12,1,3,1,2,3,-,-,3,3,2,4,8,15,28,49,130,262,332,267,194,59,
240,Struma prostá-struma parenchzmatosa,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,1,-,
241,"Struma uzlová, netoxická - struma nodosa",5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,2,1,-,
242,Tereotoxikóza se strumou nebo bez ní,52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,3,7,9,14,11,6,-,
243,Kretismus vrozený,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
244,Myxedém,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1,-,
245,Thyreoiditis,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,
246,Ostatní nemoci štítné žlázy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
250,Úplavice cukrová,1 254,-,-,-,-,-,-,-,-,2,2,2,2,7,14,25,43,119,249,308,248,183,50,
251,Poruchy vnitřní sekrece slinivky břišní - mimo diabetes,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
252,Nemoci příštítných tělísek,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
253,Nemoci podvěsku mozkového,6,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,2,-,1,1,
254,Nemoci brzlíku,10,7,1,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,
255,Nemoci nadledvinek,10,1,-,-,-,-,1,-,-,-,-,-,2,1,-,-,1,1,-,-,2,1,-,
256,Poruchy činnosti vaječníků,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
257,Poruchy činnosti varlat,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
258,Ostatní nemoci žláz s vnitřní sekrecí,2,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,
260,Avitaminóza A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
261,Avitaminóza B1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
262,Avitaminóza PP,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
263,Jiné avitaminózy B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
264,Avitaminóza C,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
265,Avitaminóza D,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
266,Jiné avitaminózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
267,Proteinová karence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
268,Nutriční marasmus,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,4,
269,Jiné karenční stavy,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,-,-,-,1,
270,Vrozené poruchy matabolismu aminokyselin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
271,Vrozené poruchy matabolismu uhlovodanů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
272,Vrozené poruchy metabolismu lipidů,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
273,Jiné vrozené poruchy metabolismu,9,4,-,2,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
274,Dna,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,
275,Anomálie plasmatických bílkovin,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
276,Amyloidóza,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,
277,Otylost-nikoli endokrinního původu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
278,Jiná hyperalimentace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
279,Jiné nemoci výměny látkové,5,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,-,1,
,,,,,,,,,,,,,,,,,,,,,,,,,
IV,Nemoci krve a krvotvorných orgánů,78,2,-,-,1,-,2,2,1,-,-,1,1,1,2,2,5,4,9,20,12,8,5,
280,Chudokrevnost z nedostatku železa,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,
281,Ostatní karenční anémie,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,7,1,2,
282,Dědičné hemolytické anémie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
283,Získané hemolytické anémie,4,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,1,-,-,
284,Aplastická anémie,23,-,-,-,1,-,1,1,-,-,-,1,-,-,-,1,4,2,4,7,-,1,-,
285,Anémie jiné a NS,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,5,2,2,3,
286,Koagulační poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
287,Purpura a ostatní hemoragiká onemocnění,9,-,-,-,-,-,1,1,-,-,-,-,-,-,1,-,-,-,-,2,2,2,-,
288,Agranulocytóza,6,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,1,-,-,3,-,-,-,
289,Ostatní nemoci krve a krvotvorných orgánů,9,1,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,3,1,-,1,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
V,Duševí poruchy,38,-,-,-,-,-,-,-,3,2,-,1,1,-,1,3,-,4,-,3,6,7,7,
290,Senilní a presenilní demence,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,-,1,5,5,6,
291,Alkoholická psychóza,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
292,Psychóza na podkladě nitrolební infekce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
293,Psychóza na podkladě orgainckého onemocnění mozku,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,
294,Psychóza na podkladě jiného somatického onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
295,Schizofrenie,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,
296,Afektivní psychózy,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,
297,Paranoidní stavy,3,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,1,-,
298,Jiné psychózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
299,Psychóza NS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
300,Neurózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
301,Poruchy osobnosti,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
302,Sexuální úchylky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
303,Alkoholismus,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,
304,Narkomanie a toxikomanie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
305,Somatické poruchy psychogenního původu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
306,"Zvláštní příznaky, pokud nejsou  zařazeny jinde",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
307,Přechodné situační poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
308,Poruchy chování v dětském věku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
309,Duševní poruchy na podkladě somatických onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
310,"Mírná duševní zaostalost, slaboduchost",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
311,"Lehká slabomyslnost, debilita",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
312,"Středně těžká slabomyslnost, imbecilita",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
313,"Těžká slabomyslnost, prostá idiocie",1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
314,"Těžká slabomyslnost, těžká idiocie",3,-,-,-,-,-,-,-,-,2,-,1,-,-,-,-,-,-,-,-,-,-,-,
315,Oligofrenie blíže  neurčená,4,-,-,-,-,-,-,-,2,-,-,-,-,-,-,1,-,-,-,1,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VI,Nemoci nervové soustavy a smyslových orgánů,432,55,7,2,4,1,14,9,12,9,16,7,14,23,36,37,20,45,47,32,24,11,7,
320,"Meningitis-mimo meningokový,tuberkulózní a virový zánět",60,25,1,-,-,-,2,1,1,-,2,-,1,-,1,2,2,5,4,7,2,1,3,
321,Phlebitis a throbophlebitis nitrolebních splavů žilních,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
322,Nitrolební a nitropáteřní hlízy,7,1,-,-,-,-,-,-,1,-,-,-,1,-,1,-,-,-,2,-,-,1,-,
323,"Zánět mozku, míchy a mozku i míchy",10,4,-,-,1,-,-,-,-,3,-,-,-,-,-,1,-,-,-,1,-,-,-,
324,Pozdní následky nitrolebních hlíz nebo hnisavých infekcí,3,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,
330,Dědičné poruchy nervů a svalů,9,4,-,-,-,-,1,1,-,-,-,-,-,1,-,-,-,-,1,-,-,-,1,
331,Dědičné nemoci striopallidového systému,7,-,-,-,-,-,-,-,-,-,1,-,-,-,1,2,-,2,-,-,-,1,-,
332,Dědičná ataxie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
333,Jiné dědičné a familiární nemoci nervové soustavy,7,-,3,-,-,-,2,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
340,Mnohočetná skleróza,107,-,-,-,-,-,-,-,-,-,-,4,6,15,18,13,9,14,13,8,5,2,-,
341,Jiné demyelinizující nemoci centrální nervové soustavy,9,-,-,-,-,1,-,-,-,-,1,-,-,2,2,2,-,-,1,-,-,-,-,
342,Paralysis agitans,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,3,5,5,5,2,-,
343,Mozková spastická dětská obrna,43,9,2,2,2,-,9,3,2,2,4,2,1,1,1,2,-,-,1,-,-,-,-,
344,Jiné mozkové obrny,11,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,2,2,3,-,-,1,
345,Padoucnice,46,-,-,-,1,-,-,2,6,2,7,1,4,2,2,4,2,4,2,2,3,2,-,
346,Migréna,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
347,Jiné nemoci mozku,30,1,-,-,-,-,-,2,-,-,1,-,-,-,3,4,3,8,5,-,2,1,-,
348,Nemoci periferního i centrálního neuronu,19,-,-,-,-,-,-,-,-,1,-,-,-,-,4,2,-,2,3,2,3,-,2,
349,Jiné nemoci míchy,19,-,-,-,-,-,-,-,-,-,-,-,-,1,2,3,-,4,6,2,-,1,-,
350,Obrna nervu lícního,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
351,Neuralgie nervu trojklanného,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
352,Neuritis pleteně pažní,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
353,Ischias,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
354,Polyneuritis a polyradiculitis,6,-,1,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,1,-,2,-,-,
355,Jiné a blíže neurčené formy neuralgií a neuritid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
356,Jiné nemoci mozkových nervů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
357,Jiné nemoci periferních nervů vyjma nervy vegetativní,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
358,Nemoci periferní soustavy vegetativního nervstva,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
360,Zánět spojivky a oftalmie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
361,Zánět víček,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
362,Ječné zrno,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
363,Zánět rohovky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
364,Zánět duhovky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
365,Zánět cévnatky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
366,Jiné záněty uveálního traktu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
367,Zánět očního nervu a sítnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
368,Zánět slzných žláz a slzovodů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
369,Jiná zánětlivá onemocnění oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
370,Refrakční vady,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
371,Zákal rohovky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
372,Pterygium,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
373,Šilhání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
374,Zákal čočky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
375,Zelený zákal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
376,Odchlípení sítnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
377,Jiné nemoci sítnice a zrakového nervu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
378,Jiné nemoci oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
379,Slepota,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
380,Zánět vnějšího ucha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
381,Zánět středního ucha bez zánětu výčnělku bradavkového,14,10,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,2,-,-,
382,Zánět středního ucha se zánětem výčnělku bradavkového,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
383,Zánět výčnělku bradavkového bez zánětu středního ucha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
384,Jiné zánětlivé nemoci ucha,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,
385,Nemoc Méniérova,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
386,Otosclerosis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
387,Jiné nemoci ucha a výčnělku bradavkového,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
388,Hluchoněmota,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
389,Jiné hluchoty,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VII,Nemoci ústrojí oběhového,33 146,5,-,-,-,-,5,2,3,9,28,41,64,128,274,551,631,1 858,3 642,5 837,7 521,6 647,5 900,
390,Revmatická horečka - NS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
391,Revmatická horečkas postižením srdce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
392,Chorea,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
393,Nemoci osrdečníku revmatického původu,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
394,Postižení chlopně dvojcípé,453,-,-,-,-,-,-,1,-,1,4,9,8,16,24,49,38,71,85,60,48,28,11,
395,Postižení chlopně aortální,58,-,-,-,-,-,-,-,-,-,-,-,1,2,2,7,1,5,10,11,12,3,4,
396,Kombinované postižení chlopně dvojcípé a aortální,244,-,-,-,-,-,-,-,-,1,1,1,7,12,10,26,14,37,38,44,29,13,11,
397,Postižení jiných částí srdeční nitroblány,10,-,-,-,-,-,-,-,-,-,1,-,-,1,1,1,2,-,1,1,2,-,-,
398,Jiná neaktivní revmatická postižení srdce,18,-,-,-,-,-,-,-,-,-,2,1,1,3,1,1,-,-,4,2,1,1,1,
400,Zhoubná hypertense,151,-,-,-,-,-,-,-,-,-,2,-,-,1,2,3,4,13,28,39,24,23,12,
401,"Hypertensní choroba esenciální, nezhoubná",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
402,Hypertensní choroba srdeční,359,-,-,-,-,-,-,-,-,-,-,-,1,4,3,11,13,41,42,72,78,58,36,
403,Vaskulární nefroskleróza,60,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,5,4,3,7,19,13,7,
404,Hypertensní choroba s postižením srdce a ledvin,64,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,1,4,13,13,12,12,4,
410,Akutní infarkt myokardu,4 985,-,-,-,-,-,-,-,-,-,4,4,11,23,36,115,152,414,820,1 084,1 110,744,468,
411,Jiné akutní nebo subakutní formy ischemické choroby srdeční,134,-,-,-,-,-,-,-,-,-,-,2,1,-,2,-,4,11,21,22,38,16,17,
412,Chronická ischemická choroba srdeční,9 160,-,-,-,-,-,-,-,-,-,2,1,3,7,26,55,82,350,770,1 412,2 272,2 086,2 094,
413,Angina pectoris,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,1,1,
414,Ischemická choroba srdeční bez příznaků,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
420,Akutní zánět osrdečníku,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,3,3,1,1,
421,Akutní a subakutní zánět nitroblány srdeční,15,-,-,-,-,-,-,-,-,-,-,2,-,-,1,1,4,1,-,2,2,2,-,
422,Akutní zánět srdečního svalu,12,2,-,-,-,-,-,-,1,2,-,1,1,1,-,-,-,-,1,-,1,2,-,
423,Chronické nemoci osrdečníku,8,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,2,-,2,2,-,
424,Chronické onemocnění srdeční nitroblány NS,41,-,-,-,-,-,-,-,-,-,-,-,1,2,1,1,1,5,9,7,6,7,1,
425,Cardiomyopathia,40,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,1,2,-,6,9,9,8,
426,Cor pulmonale,110,-,-,-,-,-,-,-,-,-,-,-,1,2,3,6,8,14,10,12,17,17,20,
427,Symptomatické nemoci srdce,75,-,-,-,-,-,-,-,-,-,-,2,-,-,1,4,5,3,7,11,15,14,13,
428,Jiné choroby srdečního svalu,112,-,-,-,-,-,-,-,-,1,-,1,-,-,2,-,1,1,12,20,21,28,25,
429,Nepřesně  určené nemoci srdce,340,-,-,-,-,-,-,-,-,1,-,3,1,4,2,7,14,21,48,54,70,53,62,
430,Subarachnoidální kvácení,156,-,-,-,-,-,-,-,-,1,1,2,5,7,12,14,8,15,24,21,18,13,15,
431,Mozkové krvácení,3 835,3,-,-,-,-,2,1,-,-,3,5,7,16,59,117,106,274,470,697,833,699,543,
432,Mozkový infarkt s okluzí mimolebečních tepen,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,4,4,6,7,4,
433,Mozková trombóza,2 308,-,-,-,-,-,1,-,-,-,-,1,2,7,8,13,30,117,254,466,591,459,359,
434,Mozková embolie,278,-,-,-,-,-,-,-,-,-,1,1,1,2,5,5,13,16,36,57,63,47,31,
435,Intermitentní mozková ischemie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
436,"Akutní cévní onemocnění mozku,nepřesně určené",4 090,-,-,-,-,-,-,-,-,-,-,-,-,-,13,33,51,220,465,818,965,893,632,
437,Generalizované ischemické cévní onemocnění mozku,1 548,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,9,33,87,228,343,394,449,
438,Jiná a nepřesně definovaná cévní onemocnění mozku,310,-,-,-,-,-,1,-,1,-,-,-,-,1,4,6,3,22,25,45,65,80,57,
440,Arterioskleróza,2 203,-,-,-,-,-,-,-,-,-,-,-,1,-,1,3,9,38,108,247,400,599,797,
441,Výduť aorty,81,-,-,-,-,-,-,-,-,-,-,-,-,2,4,4,4,5,9,17,18,13,5,
442,Jiné tepenné výdutě,51,-,-,-,-,-,-,-,1,1,2,1,2,1,11,7,4,3,6,6,3,2,1,
443,Jiné nemoci periferních tepen,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,2,1,2,4,
444,Arteriální vmetky a trombózy,140,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,2,4,17,33,29,29,22,
445,Sněť-gangréna,152,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,5,4,24,43,32,42,
446,Zánětlivá onemocnění tepen,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,1,
447,Jiné nemoci tepen a tepének,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,
448,Nemoci vlásečnic,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,
450,Vmetek do plícnice a plicní záhať,782,-,-,-,-,-,1,-,-,-,1,-,4,8,11,25,18,44,105,141,203,147,74,
451,Zánět žil,473,-,-,-,-,-,-,-,-,-,1,1,2,5,13,15,13,34,68,105,102,69,45,
452,Trombóza vrátnice,6,-,-,-,-,-,-,-,-,-,-,-,1,-,1,2,-,-,1,-,-,-,1,
453,Jiné žilní vmetky a trombózy,181,-,-,-,-,-,-,-,-,1,1,2,1,1,4,8,5,21,24,36,34,25,18,
454,Žilní městky na dolních končetinách,33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,6,6,11,2,3,
455,Hemeroidy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
456,Žilní městky jiných lokalizací,5,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,2,1,-,-,1,
457,Neinfekční nemoci lymfatických cest,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,
458,Jiné nemoci oběhového ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VIII,Nemoci ústrojí dýchacího,4 027,101,10,1,2,3,8,4,4,2,4,15,9,20,37,60,76,156,314,603,864,899,835,
460,Akutní zánět nosohltanu,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
461,Akutní zánět vedlejších dutin nosních,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,
462,kutní zanět hltanu,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
463,Akutní zánět mandlí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
464,Akutní zánět hrtanu a průdušnice,12,1,3,-,-,2,-,-,-,-,-,1,-,-,-,-,-,-,-,1,3,-,1,
465,Akutní zánět horních cest dýchacích na více místech nebo NS,7,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,
466,Akutní zánět průdušek a průdušinek,21,4,-,1,-,-,-,-,-,-,-,-,-,1,1,-,2,-,1,1,3,4,3,
470,Chřipka NS,63,1,-,-,-,-,-,-,-,-,-,-,2,1,1,2,1,-,4,10,15,9,17,
471,Chřipka se zánětem plic,205,-,1,-,-,-,-,-,-,-,-,1,-,-,1,1,2,5,12,29,50,46,57,
472,Chřipka s jiným postižením dýchacího ústrojí,24,2,-,-,-,-,-,-,-,-,-,-,1,1,-,2,-,1,-,3,2,6,6,
473,Chřipka s postižením zažívacího ústrojí,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
474,Chřipka s postižením nervového ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
480,Virový zánět plic,90,4,1,-,-,-,1,-,1,-,-,-,-,1,-,-,-,1,5,10,18,19,29,
481,Pneumokokový zánět plic,102,3,-,-,-,-,2,1,-,1,-,-,1,-,3,2,3,6,8,11,23,17,21,
482,Jiný bakteriální zánět plic,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,-,
483,Zánět plic způsobený jiným určeným organismem,7,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,1,-,2,1,1,
484,Akutní intersticiální pneumonie,15,8,-,-,1,-,-,-,-,-,-,1,1,-,1,-,-,-,-,2,-,-,1,
