1972,Zemřelí muži podle podrobného seznamu příčin smrti a věku,,,,,,,,,,,,,,,,,,,,,,,,
MKN (1966),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+,
237,Novotvar neurčené povahy jiných pohlavních a močových orgánů,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,3,1,-,-,
238,"Novotvar neurčené povahy oka, mozku a jiných částí ústrojí nervového",45,-,2,-,-,-,1,1,2,2,-,2,1,2,4,4,6,7,5,3,2,1,-,
239,Novotvar neurčené povahy orgánů jiných nebo NS,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,1,-,-,1,
,,,,,,,,,,,,,,,,,,,,,,,,,
III,"Nemoci žláz s vnitří sekrecí, přeměny látkové a výživy",807,22,3,3,-,-,-,2,-,1,6,2,7,12,25,30,59,148,150,152,110,57,18,
240,Struma prostá-struma parenchzmatosa,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
241,"Struma uzlová, netoxická-struma nodosa",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
242,Tereotoxikóza se strumou nebo bez ní,8,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,3,1,-,2,-,-,
243,Kretismus vrozený,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
244,Myxedém,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,-,-,
245,Thyreoiditis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
246,Ostatní nemoci štítné žlázy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
250,Úplavice cukrová,724,-,1,-,-,-,-,-,-,-,5,1,5,11,19,27,56,138,139,145,104,56,17,
251,Poruchy vnitřní sekrece slinivky břišní-mimo diabetes,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,-,-,
252,Nemoci příštítných tělísek,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
253,Nemoci podvěsku mozkového,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,
254,Nemoci brzlíku,11,9,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
255,Nemoci nadledvinek,17,3,1,1,-,-,-,-,-,-,-,1,1,-,1,1,-,3,2,3,-,-,-,
256,Poruchy činnosti vaječníků,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
257,Poruchy činnosti varlat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
258,Ostatní nemoci žláz s vnitřní sekrecí,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,
260,Avitaminóza A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
261,Avitaminóza B1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
262,Avitaminóza PP,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
263,Jiné avitaminózy B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
264,Avitaminóza C,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
265,Avitaminóza D,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
266,Jiné avitaminózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
267,Proteinová karence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
268,Nutriční marasmus,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,
269,Jiné karenční stavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
270,Vrozené poruchy matabolismu aminokyselin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
271,Vrozené poruchy matabolismu uhlovodanů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
272,Vrozené poruchy metabolismu lipidů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
273,Jiné vrozené poruchy metabolismu,16,10,-,1,-,-,-,2,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,
274,Dna,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
275,Anomálie plasmatických bílkovin,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
276,Amyloidóza,5,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,1,2,-,-,-,-,
277,Otylost-nikoli endokrinního původu,3,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,1,-,-,-,-,-,-,
278,Jiná hyperalimentace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
279,Jiné nemoci výměny látkové,2,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
IV,Nemoci krve a krvotvorných orgánů,70,1,-,-,-,-,1,2,2,2,3,-,1,-,-,7,3,4,11,12,10,10,1,
280,Chudokrevnost z nedostatku železa,2,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,
281,Ostatní karenční anémie,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,3,5,-,
282,Dědičné hemolytické anémie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
283,Získané hemolytické anémie,2,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
284,Aplastická anémie,13,-,-,-,-,-,-,-,-,1,1,-,1,-,-,2,1,-,4,2,-,1,-,
285,Anémie jiné a NS,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,4,3,2,-,
286,Koagulační poruchy,2,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
287,Purpura a ostatní hemoragiká onemocnění,10,1,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,1,-,3,-,1,
288,Agranulocytóza,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,
289,Ostatní nemoci krve a krvotvorných orgánů,16,-,-,-,-,-,-,1,1,-,2,-,-,-,-,2,-,2,3,3,-,2,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
V,Duševí poruchy,55,-,-,-,-,-,1,-,1,-,1,4,3,3,4,2,7,8,9,8,2,1,1,
290,Senilní a presenilní demence,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,1,-,1,1,
291,Alkoholická psychóza,4,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,1,-,1,-,-,-,-,
292,Psychóza na podkladě nitrolební infekce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
293,Psychóza na podkladě organického onemocnění mozku,9,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,2,-,3,2,-,-,
294,Psychóza na podkladě jiného somatického onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
295,Schizofrenie,6,-,-,-,-,-,-,-,-,-,-,1,1,-,-,1,-,-,1,2,-,-,-,
296,Afektivní psychózy,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,
297,Paranoidní stavy,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,
298,Jiné psychózy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
299,Psychóza NS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
300,Neurózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
301,Poruchy osobnosti,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
302,Sexuální úchylky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
303,Alkoholismus,19,-,-,-,-,-,-,-,-,-,1,2,-,2,2,1,3,2,6,-,-,-,-,
304,Narkomanie a toxikomanie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
305,Somatické poruchy psychogenního původu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
306,"Zvláštní příznaky, pokud nejsou  zařazeny jinde",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
307,Přechodné situační poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
308,Poruchy chování v dětském věku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
309,Duševní poruchy na podkladě somatických onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
310,"Mírná duševní zaostalost, slaboduchost",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
311,"Lehká slabomyslnost, debilita",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
312,"Středně těžká slabomyslnost,imbecilita",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
313,"Těžká slabomyslnost,prostá idiocie",2,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
314,"Těžká slabomyslnost,těžká idiocie",2,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,
315,Oligofrenie blíže  neurčená,2,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VI,Nemoci nervové soustavy a smyslových orgánů,465,47,8,10,5,5,12,13,27,23,11,16,13,22,34,35,37,48,42,33,19,3,2,
320,"Meningitis-mimo meningokový,tuberkulózní a virový zánět",67,20,2,2,-,-,-,1,2,1,2,3,-,1,5,5,3,5,5,7,3,-,-,
321,Phlebitis a throbophlebitis nitrolebních splavů žilních,4,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
322,Nitrolební a nitropáteřní hlízy,10,-,-,-,-,-,-,-,1,1,-,1,-,-,-,3,1,1,-,2,-,-,-,
323,"Zánět mozku, míchy a mozku i míchy",18,4,-,1,-,-,2,-,2,2,-,-,-,-,1,1,2,1,1,1,-,-,-,
324,Pozdní následky nitrolebních hlíz nebo hnisavých infekcí,4,1,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,
330,Dědičné poruchy nervů a svalů,10,2,-,-,-,-,-,1,2,-,-,-,-,-,2,-,-,1,1,1,-,-,-,
331,Dědičné nemoci striopallidového systému,6,-,-,-,-,-,-,-,-,-,1,-,-,1,1,-,1,-,-,2,-,-,-,
332,Dědičná ataxie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
333,Jiné dědičné a familiární nemoci nervové soustavy,2,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
340,Mnohočetná skleróza,78,-,-,-,-,-,-,-,-,-,-,6,4,10,8,7,13,12,12,5,-,-,1,
341,Jiné demyelinizující nemoci centrální nervové soustavy,5,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,1,-,1,-,1,-,-,
342,Paralysis agitans,19,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,3,5,4,4,1,-,
343,Mozková spastická dětská obrna,78,7,5,6,4,3,7,8,14,12,1,1,-,1,3,-,-,-,3,2,1,-,-,
344,Jiné mozkové obrny,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
345,Padoucnice,62,-,-,-,1,2,1,1,6,4,3,5,5,4,5,6,5,4,3,2,3,2,-,
346,Migréna,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
347,Jiné nemoci mozku,23,1,1,-,-,-,-,1,-,-,3,-,3,1,-,2,2,3,-,4,1,-,1,
348,Nemoci periferního i centrálního neuronu,38,-,-,-,-,-,-,1,-,3,-,-,-,1,6,6,4,10,4,2,1,-,-,
349,Jiné nemoci míchy,22,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,5,4,4,1,5,-,-,
350,Obrna nervu lícního,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
351,Neuralgie nervu trojklanného,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
352,Neuritis pleteně pažní,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
353,Ischias,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
354,Polyneuritis a polyradiculitis,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,
355,Jiné a blíže neurčené formy neuralgií a neuritid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
356,Jiné nemoci mozkových nervů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
357,Jiné nemoci periferních nervů vyjma nervy vegetativní,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
358,Nemoci periferní soustavy vegetativního nervstva,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
360,Zánět spojivky a oftalmie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
361,Zánět víček,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
362,Ječné zrno,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
363,Zánět rohovky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
364,Zánět duhovky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
365,Zánět cévnatky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
366,Jiné záněty uveálního traktu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
367,Zánět očního nervu a sítnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
368,Zánět slzných žláz a slzovodů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
369,Jiná zánětlivá onemocnění oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
370,Refrakční vady,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
371,Zákal rohovky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
372,Pterygium,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
373,Šilhání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
374,Zákal čočky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
375,Zelený zákal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
376,Odchlípení sítnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
377,Jiné nemoci sítnice a zrakového nervu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
378,Jiné nemoci oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
379,Slepota,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
380,Zánět vnějšího ucha,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
381,Zánět středního ucha bez zánětu výčnělku bradavkového,12,10,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
382,Zánět středního ucha se zánětem výčnělku bradavkového,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,
383,Zánět výčnělku bradavkového bez zánětu středního ucha,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,
384,Jiné zánětlivé nemoci ucha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
385,Nemoc Méniérova,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
386,Otosclerosis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
387,Jiné nemoci ucha a výčnělku bradavkového,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
388,Hluchoněmota,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
389,Jiné hluchoty,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VII,Nemoci ústrojí oběhového,28 882,7,1,1,-,-,3,1,14,40,52,82,194,393,844,1 149,1 843,3 878,4 932,5 323,4 334,3 299,2 492,
390,Revmatická horečka-NS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
391,Revmatická horečkas postižením srdce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
392,Chorea,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
393,Nemoci osrdečníku revmatického původu,6,-,-,-,-,-,-,-,-,-,-,-,-,3,1,-,-,1,1,-,-,-,-,
394,Postižení chlopně dvojcípé,231,-,-,-,-,-,-,-,-,2,3,5,15,22,22,25,21,43,30,26,11,4,2,
395,Postižení chlopně aortální,110,-,-,-,-,-,-,-,-,-,1,1,7,13,4,8,14,21,21,9,5,6,-,
396,Kombinované postižení chlopně dvojcípé a aortální,145,-,-,-,-,-,-,-,-,1,3,7,5,10,16,14,12,25,16,20,10,3,3,
397,Postižení jiných částí srdeční nitroblány,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,-,-,
398,Jiná neaktivní revmatická postižení srdce,29,-,-,-,-,-,-,-,-,1,-,-,2,2,4,4,3,6,1,4,2,-,-,
400,Zhoubná hypertense,185,-,-,-,-,-,-,-,-,-,2,2,2,6,12,9,25,39,42,23,13,5,5,
401,"Hypertensní choroba esenciální, nezhoubná",13,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,4,3,-,3,-,-,1,
402,Hypertensní choroba srdeční,262,-,-,-,-,-,1,-,-,1,-,-,1,1,8,13,28,48,61,43,30,19,8,
403,Vaskulární nefroskleróza,50,-,-,-,-,-,-,-,-,-,-,-,-,1,1,3,4,8,13,6,4,7,3,
404,Hypertensní choroba s postižením srdce a ledvin,50,-,-,-,-,-,-,-,-,-,1,-,-,1,2,3,8,7,11,6,9,-,2,
410,Akutní infarkt myokardu,4 206,-,-,-,-,-,-,-,-,4,3,9,40,97,192,257,413,744,850,724,476,274,123,
411,Jiné akutní nebo subakutní formy ischemické choroby srdeční,366,-,-,-,-,-,-,-,-,-,1,3,10,17,27,26,34,51,54,55,47,27,14,
412,Chronická ischemická choroba srdeční,10 714,-,-,-,-,-,-,-,3,5,7,21,53,103,303,441,662,1 474,1 862,2 001,1 634,1 266,879,
413,Angina pectoris,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,3,2,1,3,2,
414,Ischemická choroba srdeční bez příznaků,2,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,
420,Akutní zánět osrdečníku,30,-,-,-,-,-,-,-,-,-,-,-,-,2,3,2,2,3,6,7,3,2,-,
421,Akutní a subakutní zánět nitroblány srdeční,56,1,-,-,-,-,1,-,-,2,-,1,1,2,7,6,5,5,13,8,2,-,2,
422,Akutní zánět srdečního svalu,30,1,-,-,-,-,-,-,1,4,2,-,1,2,2,1,3,4,2,5,1,1,-,
423,Chronické nemoci osrdečníku,14,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,2,2,1,2,1,2,
424,Chronické onemocnění srdeční nitroblány NS,37,-,-,-,-,-,-,-,-,-,1,2,2,1,1,2,4,6,5,5,6,1,1,
425,Cardiomyopathia,22,-,-,-,-,-,-,-,-,3,1,-,-,2,1,1,-,-,4,3,3,2,2,
426,Cor pulmonale,236,-,-,-,-,-,-,-,1,-,1,2,3,5,8,6,15,36,42,41,48,13,15,
427,Symptomatické nemoci srdce,64,-,-,-,-,-,1,-,-,-,-,1,2,2,3,2,4,2,7,16,9,11,4,
428,Jiné choroby srdečního svalu,89,-,-,-,-,-,-,-,-,-,1,1,1,1,1,1,4,5,12,16,18,14,14,
429,Nepřesně  určené nemoci srdce,309,-,-,-,-,-,-,1,-,3,2,1,3,7,9,19,26,42,43,53,45,28,27,
430,Subarachnoidální kvácení,142,1,-,-,-,-,-,-,3,2,1,5,7,7,9,10,7,25,15,21,13,11,5,
431,Mozkové krvácení,3 511,1,1,-,-,-,-,-,2,3,6,9,20,47,114,136,225,467,600,662,538,379,301,
432,Mozkový infarkt s okluzí mimolebečních tepen,27,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,4,7,5,1,4,1,-,
433,Mozková trombóza,1 338,2,-,-,-,-,-,-,-,-,1,-,5,7,14,28,63,157,233,288,214,178,148,
434,Mozková embolie,133,-,-,-,-,-,-,-,-,-,1,-,-,-,4,6,8,23,20,28,23,14,6,
435,Intermitentní mozková ischemie,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,
436,"Akutní cévní onemocnění mozku,nepřesně určené",2 001,-,-,1,-,-,-,-,1,1,1,-,1,8,19,33,73,221,373,442,389,255,183,
437,Generalizované ischemické cévní onemocnění mozku,1 234,-,-,-,-,-,-,-,-,-,-,2,1,-,7,12,27,91,174,228,238,235,219,
438,Jiná a nepřesně definovaná cévní onemocnění mozku,305,-,-,-,-,-,-,-,2,2,3,1,1,2,4,12,19,34,53,57,44,43,28,
440,Arterioskleróza,1 876,-,-,-,-,-,-,-,-,-,-,2,1,5,13,16,35,123,176,302,360,403,440,
441,Výduť aorty,156,-,-,-,-,-,-,-,-,2,3,4,4,2,10,10,19,20,25,27,16,9,5,
442,Jiné tepenné výdutě,51,-,-,-,-,-,-,-,1,1,3,1,1,5,4,8,7,9,5,3,2,1,-,
443,Jiné nemoci periferních tepen,38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,5,4,6,9,8,2,2,
444,Arteriální vmetky a trombózy,109,1,-,-,-,-,-,-,-,1,-,-,1,-,2,8,8,11,24,18,13,14,8,
445,Sněť-gangréna,159,-,-,-,-,-,-,-,-,1,-,-,-,1,1,5,6,15,24,41,28,26,11,
446,Zánětlivá onemocnění tepen,4,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,2,-,-,-,-,-,
447,Jiné nemoci tepen a tepének,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,
448,Nemoci vlásečnic,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
450,Vmetek do plícnice a plicní záhať,110,-,-,-,-,-,-,-,-,1,1,-,2,2,-,4,11,16,17,30,11,12,3,
451,Zánět žil,314,-,-,-,-,-,-,-,-,-,1,2,1,4,7,6,30,58,61,64,43,24,13,
452,Trombóza vrátnice,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,-,
453,Jiné žilní vmetky a trombózy,30,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,5,3,11,6,1,1,
454,Žilní městky na dolních končetinách,34,-,-,-,-,-,-,-,-,-,-,-,-,-,2,3,1,5,10,5,3,1,4,
455,Hemeroidy,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,
456,Žilní městky jiných lokalizací,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,2,3,-,1,1,
457,Neinfekční nemoci lymfatických cest,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
458,Jiné nemoci oběhového ústrojí,12,-,-,-,-,-,-,-,-,-,1,-,1,1,1,-,-,1,2,2,-,1,2,
,,,,,,,,,,,,,,,,,,,,,,,,,
VIII,Nemoci ústrojí dýchacího,4 990,129,13,9,3,2,4,4,9,7,10,17,21,49,65,136,256,558,801,1 039,839,614,405,
460,Akutní zánět nosohltanu,3,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,
461,Akutní zánět vedlejších dutin nosních,5,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,2,-,-,1,-,
462,kutní zanět hltanu,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,1,1,
463,Akutní zánět mandlí,4,1,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,
464,Akutní zánět hrtanu a průdušnice,16,3,5,1,2,-,-,2,-,-,-,-,1,-,-,-,1,-,-,1,-,-,-,
465,Akutní zánět horních cest dýchacích na více místech nebo NS,9,5,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,1,1,
466,Akutní zánět průdušek a průdušinek,31,9,2,1,-,-,-,-,-,1,-,1,-,2,-,1,1,2,3,4,2,2,-,
470,Chřipka NS,35,4,-,-,-,-,-,-,-,-,1,2,-,1,-,1,1,2,5,5,4,3,6,
471,Chřipka se zánětem plic,45,2,1,-,-,-,1,-,-,-,2,1,-,1,-,2,1,2,6,8,8,5,5,
472,Chřipka s jiným postižením dýchacího ústrojí,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,1,-,-,-,-,
473,Chřipka s postižením zažívacího ústrojí,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
474,Chřipka s postižením nervového ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
480,Virový zánět plic,39,3,-,-,-,-,-,-,1,-,-,2,-,1,-,-,2,1,3,4,6,9,7,
481,Pneumokokový zánět plic,73,2,-,-,-,-,-,-,-,1,-,1,1,5,1,3,1,12,12,11,9,4,10,
482,Jiný bakteriální zánět plic,7,1,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,2,-,-,1,-,
483,Zánět plic způsobený jiným určeným organismem,4,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,1,
484,Akutní intersticiální pneumonie,4,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
