1968,Zemřelí muži podle podrobného seznamu příčin smrti a věku,,,,,,,,,,,,,,,,,,,,,,,,
MKN (1966),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+,
237,Novotvar neurčené povahy jiných pohlavních a močových orgánů ,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,
238,"Novotvar neurčené povahy oka, mozku a jiných částí ústrojí nervového",27,-,-,-,-,-,2,3,-,2,-,2,1,3,-,1,4,3,3,1,2,-,-,
239,Novotvar neurčené povahy orgánů jiných nebo NS,7,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2,1,-,2,1,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
III,"Nemoci žláz s vnitřní sekrecí, přeměny látkové a výživy",686,16,4,2,-,-,1,-,3,6,3,5,7,17,25,20,72,106,151,111,70,42,25,
240,Struma prostá-struma parenchzmatosa,4,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,1,-,1,
241,"Struma uzlová, netoxická-struma nodosa",4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,-,-,-,
242,Tereotoxikóza se strumou nebo bez ní,7,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,2,-,2,-,-,-,
243,Kretismus vrozený,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
244,Myxedém,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
245,Thyreoiditis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
246,Ostatní nemoci štítné žlázy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
250,Úplavice cukrová,591,-,-,-,-,-,1,-,-,2,2,4,6,11,20,15,61,94,140,103,68,41,23,
251,Poruchy vnitřní sekrece slinivky břišní-mimo diabetes,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,
252,Nemoci příštítných tělísek,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
253,Nemoci podvěsku mozkového,3,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,1,-,-,-,-,-,-,
254,Nemoci brzlíku,17,9,1,-,-,-,-,-,2,1,-,-,1,-,-,1,1,-,1,-,-,-,-,
255,Nemoci nadledvinek,15,3,1,1,-,-,-,-,-,-,-,-,-,2,-,1,1,3,2,1,-,-,-,
256,Poruchy činnosti vaječníků,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
257,Poruchy činnosti varlat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
258,Ostatní nemoci žláz s vnitřní sekrecí,3,-,-,-,-,-,-,-,-,2,1,-,-,-,-,-,-,-,-,-,-,-,-,
260,Avitaminóza A,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
261,Avitaminóza B1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
262,Avitaminóza PP,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
263,Jiné avitaminózy B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
264,Avitaminóza C,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
265,Avitaminóza D,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
266,Jiné avitaminózy ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
267,Proteinová karence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
268,Nutriční marasmus,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
269,Jiné karenční stavy,4,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,1,1,-,-,-,
270,Vrozené poruchy matabolismu aminokyselin,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
271,Vrozené poruchy matabolismu uhlovodanů,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
272,Vrozené poruchy metabolismu lipidů,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,
273,Jiné vrozené poruchy metabolismu,6,3,1,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,
274,Dna,4,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,1,-,-,-,
275,Anomálie plasmatických bílkovin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
276,Amyloidóza,15,-,-,-,-,-,-,-,-,-,-,-,-,1,2,2,4,2,3,-,-,1,-,
277,Otylost-nikoli endokrinního původu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
278,Jiná hyperalimentace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
279,Jiné nemoci výměny látkové,5,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,1,-,-,-,1,-,1,
,,,,,,,,,,,,,,,,,,,,,,,,,
IV,Nemoci krve a krvotvorných orgánů,69,3,-,-,1,-,-,3,2,2,-,2,1,1,1,3,5,9,9,11,7,5,4,
280,Chudokrevnost z nedostatku železa,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
281,Ostatní karenční anémie,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,2,2,4,3,
282,Dědičné hemolytické anémie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
283,Získané hemolytické anémie,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,
284,Aplastická anémie,9,-,-,-,-,-,-,1,-,1,-,-,-,-,1,1,1,1,1,2,-,-,-,
285,Anémie jiné a NS,13,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,1,2,3,2,1,1,1,
286,Koagulační poruchy,2,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,
287,Purpura a ostatní hemoragiká onemocnění,6,1,-,-,-,-,-,1,-,-,-,-,1,1,-,-,-,-,1,-,1,-,-,
288,Agranulocytóza,12,1,-,-,-,-,-,1,2,-,-,-,-,-,-,1,-,3,1,2,1,-,-,
289,Ostatní nemoci krve a krvotvorných orgánů,11,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,1,3,2,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
V,Duševí poruchy,60,2,-,-,-,-,1,-,1,2,-,1,3,8,-,2,8,5,5,9,8,4,1,
290,Senilní a presenilní demence,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,6,5,4,-,
291,Alkoholická psychóza,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,
292,Psychóza na podkladě nitrolební infekce,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,
293,Psychóza na podkladě jiného organického onemocnění mozku,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,1,-,1,
294,Psychóza na podkladě jiného somatického onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
295,Schizofrenie,5,-,-,-,-,-,-,-,-,-,-,1,-,3,-,-,-,-,-,1,-,-,-,
296,Afektivní psychózy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
297,Paranoidní stavy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
298,Jiné psychózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
299,Psychóza NS,2,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,
300,Neurózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
301,Poruchy osobnosti,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
302,Sexuální úchylky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
303,Alkoholismus,16,-,-,-,-,-,-,-,-,-,-,-,1,5,-,1,5,4,-,-,-,-,-,
304,Narkomanie a toxikomanie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
305,Somatické poruchy psychogenního původu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
306,"Zvláštní příznaky, pokud nejsou  zařazeny jinde",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
307,Přechodné situační poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
308,Poruchy chování v dětském věku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
309,Duševní poruchy na podkladě somatických onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
310,"Mírná duševní zaostalost, slaboduchost",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
311,"Lehká slabomyslnost, debilita",1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,
312,"Středně těžká slabomyslnost,imbecilita",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
313,"Těžká slabomyslnost,prostá idiocie",2,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,
314,"Těžká slabomyslnost,těžká idiocie",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
315,Oligofrenie blíže  neurčená,6,2,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VI,Nemoci nervové soustavy a smyslových orgánů,487,41,16,5,2,2,18,25,30,6,8,7,21,20,25,31,61,51,55,35,18,4,6,
320,"Meningitis-mimo meningokový,tuberkulózní a virový zánět",53,9,-,1,1,-,3,1,3,-,-,-,1,1,3,4,7,9,5,1,3,1,-,
321,Phlebitis a throbophlebitis nitrolebních splavů žilních,3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
322,Nitrolební a nitropáteřní hlízy,16,-,-,-,-,-,-,-,1,-,1,-,3,2,-,2,3,1,1,1,1,-,-,
323,"Zánět mozku, míchy a mozku i míchy",29,4,1,-,-,1,1,5,3,2,-,1,-,-,-,-,3,3,3,1,1,-,-,
324,Pozdní následky nitrolebních hlíz nebo hnisavých infekcí,4,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,
330,Dědičné poruchy nervů a svalů,5,2,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
331,Dědičné nemoci striopallidového systému,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,
332,Dědičná ataxie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
333,Jiné dědičné a familiární nemoci nervové soustavy,2,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,
340,Mnohočetná skleróza,83,-,1,-,-,-,-,-,-,-,2,2,3,6,8,10,18,14,8,8,1,-,2,
341,Jiné demyelinizující nemoci centrální nervové soustavy,9,-,-,-,-,-,-,2,2,-,-,-,1,-,-,-,2,-,2,-,-,-,-,
342,Paralysis agitans,40,-,-,-,-,-,-,-,-,-,-,-,1,-,-,3,1,4,17,7,5,1,1,
343,Mozková spastická dětská obrna,52,4,12,3,-,-,9,8,5,-,2,2,1,2,-,2,2,-,-,-,-,-,-,
344,Jiné mozkové obrny,3,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2,-,-,-,-,-,
345,Padoucnice,72,-,1,1,1,1,2,4,11,4,3,2,8,6,6,3,7,2,4,3,2,1,-,
346,Migréna,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
347,Jiné nemoci mozku,27,2,-,-,-,-,1,2,1,-,-,-,-,-,3,1,4,-,3,7,1,1,1,
348,Nemoci periferního i centrálního neuronu,32,-,1,-,-,-,-,-,2,-,-,-,-,1,1,1,8,7,7,4,-,-,-,
349,Jiné nemoci míchy,20,-,-,-,-,-,-,-,1,-,-,-,2,-,3,1,5,3,2,2,1,-,-,
350,Obrna nervu lícního,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
351,Neuralgie nervu trojklanného,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
352,Neuritis pleteně pažní,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
353,Ischias,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
354,Polyneuritis a polyradiculitis,5,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,2,1,-,-,-,-,
355,Jiné a blíže neurčené formy neuralgií a neuritid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
356,Jiné nemoci mozkových nervů,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
357,Jiné nemoci periferních nervů vyjma nervy vegetativní,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
358,Nemoci periferní soustavy vegetativního nervstva,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
360,Zánět spojivky a oftalmie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
361,Zánět víček,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
362,Ječné zrno,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
363,Zánět rohovky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
364,Zánět duhovky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
365,Zánět cévnatky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
366,Jiné záněty uveálního traktu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
367,Zánět očního nervu a sítnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
368,Zánět slzných žláz a slzovodů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
369,Jiná zánětlivá onemocnění oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
370,Refrakční vady ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
371,Zákal rohovky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
372,Pterygium,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
373,Šilhání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
374,Zákal čočky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
375,Zelený zákal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
376,Odchlípení sítnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
377,Jiné nemoci sítnice a zrakového nervu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
378,Jiné nemoci oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
379,Slepota,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
380,Zánět vnějšího ucha,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
381,Zánět středního ucha bez zánětu výčnělku bradavkového,19,13,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,1,1,1,1,-,-,
382,Zánět středního ucha se zánětem výčnělku bradavkového,5,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,1,
383,Zánět výčnělku bradavkového bez zánětu středního ucha,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,
384,Jiné zánětlivé nemoci ucha,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
385,Nemoc Méniérova,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
386,Otosclerosis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
387,Jiné nemoci ucha a výčnělku bradavkového,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
388,Hluchoněmota,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
389,Jiné hluchoty,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
VII, Nemoci ústrojí oběhového,27 086,9,1,3,1,-,6,8,14,41,45,87,187,468,721,865,2 367,3 616,4 482,4 423,3 954,3 380,2 408,
390,Revmatická horečka-NS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
391,Revmatická horečkas postižením srdce,12,-,-,-,1,-,-,-,-,-,1,-,1,-,3,-,1,1,1,1,1,1,-,
392,Chorea,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
393,Nemoci osrdečníku revmatického původu,9,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,1,2,3,-,-,1,-,
394,Postižení chlopně dvojcípé,308,1,-,-,-,-,-,1,2,4,4,14,13,20,30,23,45,41,50,34,21,4,1,
395,Postižení chlopně aortální,122,-,-,-,-,-,-,-,1,2,1,4,2,10,7,10,15,22,18,14,9,5,2,
396,Kombinované postižení chlopně dvojcípé a aortální,159,-,-,-,-,-,-,-,-,4,1,4,5,18,16,14,25,18,19,17,16,1,1,
397,Postižení jiných částí srdeční nitroblány,7,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,1,-,1,2,-,1,-,
398,Jiná neaktivní revmatická postižení srdce,73,-,-,-,-,-,1,-,-,2,1,2,2,5,2,4,14,14,11,9,4,1,1,
400,Zhoubná hypertense,136,-,-,-,-,-,-,-,-,-,-,-,-,2,10,7,26,30,24,20,11,3,3,
401,"Hypertensní choroba esenciální, nezhoubná",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
402,Hypertensní choroba srdeční,382,-,-,-,-,-,-,-,-,-,-,1,1,5,6,17,45,75,73,61,58,20,20,
403,Vaskulární nefroskleróza,79,-,-,-,-,-,-,-,-,-,-,1,2,3,6,4,15,10,13,14,3,2,6,
404,Hypertensní choroba s postižením srdce a ledvin,137,-,-,-,-,-,-,-,-,-,-,1,1,4,5,7,12,29,24,32,11,7,4,
410,Akutní infarkt myokardu,7 872,-,-,-,-,-,-,-,-,7,8,21,82,212,345,386,1 024,1 466,1 587,1 212,784,486,252,
411,Jiné akutní nebo subakutní formy ischemické choroby srdeční ,266,-,-,-,-,-,-,-,-,2,1,5,5,14,10,17,41,37,41,27,30,24,12,
412,Chronická ischemická choroba srdeční,6 410,-,-,-,-,-,-,-,1,1,3,4,25,60,100,142,410,729,939,1 060,1 175,1 019,742,
413,Angina pectoris,12,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,2,1,3,-,2,-,1,
414,Ischemická choroba srdeční bez příznaků,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,
420,Akutní zánět osrdečníku,27,-,-,-,-,-,-,-,-,-,-,1,-,1,1,1,5,5,5,4,2,1,1,
421,Akutní a subakutní zánět nitroblány srdeční,53,1,-,-,-,-,-,-,1,-,1,5,2,2,4,4,4,9,6,7,2,3,2,
422,Akutní zánět srdečního svalu,19,3,-,-,-,-,-,-,2,1,-,1,-,-,1,1,-,2,3,2,1,2,-,
423,Chronické nemoci osrdečníku,11,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,3,1,1,
424,Chronické onemocnění srdeční nitroblány NS,85,-,-,-,-,-,-,-,-,1,2,-,2,8,4,2,9,20,11,10,8,4,4,
425,Cardiomyopathia,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,4,1,5,2,
426,Cor pulmonale,231,-,-,-,-,-,-,-,-,-,1,1,3,6,9,12,25,32,39,42,33,23,5,
427,Symptomatické nemoci srdce,111,-,-,-,-,-,-,-,-,-,-,-,-,3,-,1,7,20,19,8,19,19,15,
428,Jiné choroby srdečního svalu,337,1,-,-,-,-,-,-,1,-,-,1,5,2,1,9,17,22,30,48,44,94,62,
429,Nepřesně  určené nemoci srdce,455,-,-,-,-,-,-,2,2,2,3,1,-,8,7,10,35,44,59,88,69,78,47,
430,Subarachnoidální kvácení,165,-,-,-,-,-,-,-,-,-,4,4,3,2,14,4,14,13,33,30,19,14,11,
431,Mozkové krvácení,3 237,1,-,-,-,-,2,1,-,2,2,4,18,38,71,84,252,405,556,571,532,419,279,
432,Mozkový infarkt s okluzí mimolebečních tepen,42,-,-,-,-,-,-,-,-,-,1,-,1,2,1,1,5,5,4,9,8,2,3,
433,Mozková trombóza,998,1,-,1,-,-,-,-,1,-,-,1,2,6,10,10,57,112,153,196,188,151,109,
434,Mozková embolie,118,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,13,19,23,18,18,16,7,
435,Intermitentní mozková ischemie,9,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,1,2,1,-,2,1,-,
436,"Akutní cévní onemocnění mozku,nepřesně určené",1 142,-,-,-,-,-,1,2,-,1,-,-,-,3,5,14,56,108,217,236,216,173,110,
437,Generalizované ischemické cévní onemocnění mozku,1 055,-,-,-,-,-,-,-,-,-,1,-,-,1,2,14,37,78,145,186,222,215,154,
438,Jiná a nepřesně definovaná cévní onemocnění mozku,381,1,-,1,-,-,2,-,-,1,3,2,1,6,7,6,17,45,64,76,64,52,33,
440,Arterioskleróza,1 631,-,-,-,-,-,-,-,-,1,-,1,-,3,4,11,31,70,130,219,263,436,462,
441,Výduť aorty,123,-,-,-,-,-,-,-,-,1,-,1,1,3,6,14,12,12,27,23,9,11,3,
442,Jiné tepenné výdutě,70,-,-,1,-,-,-,2,2,4,2,5,3,8,10,6,10,9,5,3,-,-,-,
443,Jiné nemoci periferních tepen,37,-,-,-,-,-,-,-,-,-,-,-,-,1,4,1,7,3,5,7,6,1,2,
444,Arteriální vmetky a trombózy,73,-,-,-,-,-,-,-,-,-,-,-,1,2,2,4,15,7,15,7,11,8,1,
445,Sněť-gangréna,213,-,-,-,-,-,-,-,-,2,-,-,-,1,1,3,6,23,45,43,35,28,26,
446,Zánětlivá onemocnění tepen,5,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,1,-,-,1,-,-,
447,Jiné nemoci tepen a tepének,2,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,
448,Nemoci vlásečnic,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,
450,Vmetek do plícnice a plicní záhať,98,-,-,-,-,-,-,-,-,1,-,-,2,1,3,1,14,16,16,20,8,10,6,
451,Zánět žil,257,-,-,-,-,-,-,-,-,-,2,2,2,2,6,9,31,38,43,51,33,26,12,
452,Trombóza vrátnice,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,2,-,-,1,
453,Jiné žilní vmetky a trombózy,36,-,-,-,-,-,-,-,-,-,2,-,1,-,-,3,4,7,7,-,3,6,3,
454,Žilní městky na dolních končetinách,39,-,-,-,-,-,-,-,-,-,-,-,-,1,4,3,5,6,7,5,3,5,-,
455,Hemeroidy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
456,Žilní městky jiných lokalizací,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,4,2,3,-,1,
457,Neinfekční nemoci lymfatických cest,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
458,Jiné nemoci oběhového ústrojí,7,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2,1,-,2,1,-,
,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
VIII,Nemoci ústrojí dýchacího,6 169,227,20,10,2,4,13,7,13,10,8,10,18,44,80,131,397,732,1 091,1 083,927,778,564,
460,Akutní zánět nosohltanu,7,6,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
461,Akutní zánět vedlejších dutin nosních,2,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
462,kutní zanět hltanu,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,-,-,-,
463,Akutní zánět mandlí,3,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
464,Akutní zánět hrtanu a průdušnice,18,2,1,4,1,1,-,-,-,-,-,-,-,-,-,1,1,1,2,-,2,1,1,
465,Akutní zánět horních cest dýchacích na více místech nebo NS,15,6,1,-,-,-,-,-,1,-,-,-,-,-,-,-,1,1,2,1,1,-,1,
466,Akutní zánět průdušek a průdušinek,78,30,4,1,-,-,2,1,-,-,1,-,2,1,1,1,1,1,7,8,6,10,1,
470,Chřipka NS,94,2,1,-,-,1,2,-,-,2,-,-,-,-,4,1,5,6,13,13,17,18,9,
471,Chřipka se zánětem plic,118,1,-,1,-,-,-,-,2,1,1,1,1,-,1,2,4,8,10,11,21,29,24,
472,Chřipka s jiným postižením dýchacího ústrojí,12,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,1,4,3,1,
473,Chřipka s postižením zažívacího ústrojí,3,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,2,-,
474,Chřipka s postižením nervového ústrojí,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,
480,Virový zánět plic,115,16,1,2,-,-,1,1,1,-,1,-,-,1,-,3,6,8,5,16,14,22,17,
481,Pneumokokový zánět plic,160,3,1,-,-,-,-,-,-,-,-,1,-,1,7,3,15,12,26,20,22,22,27,
482,Jiný bakteriální zánět plic,11,1,-,-,-,-,-,-,-,-,-,-,-,1,-,1,2,1,2,2,1,-,-,
483,Zánět plic způsobený jiným určeným organismem,4,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,2,-,-,
