2005,Zemřelí muži podle podrobného seznamu příčin smrti a věku - úrazy a otravy podle vnější příčiny,,,,,,,,,,,,,,,,,,,,,,,
MKN (1993),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85 +
,Vystavení životným mechanickým silám       W50 - W64,4, -, -, -, -, -, -, -, -, -, -, -, -,1,2, -, -, -, -, -,1, -, -
W50,"Zasažení, úder, kopnutí, zkroucení, kousnutí nebo poškrábání jinou osobou", -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
W51,"Uhození se o jinou osobu nebo náraz 
do jiné osoby", -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
W52,"Rozdrcení, umačkání nebo ušlapání davem při lidské panice", -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
W53,Kousnutí krysou, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
W54,Kousnutí nebo úder psem, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
W55,Kousnutí nebo úder jinými savci,4, -, -, -, -, -, -, -, -, -, -, -, -,1,2, -, -, -, -, -,1, -, -
W56,Kontakt s mořským živočichem, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
W57,Kousnutí nebo štípnutí (bodnutí) nejedovatým hmyzem a jinými nejedovatými členovci, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
W58,Kousnutí a úder krokodýlem nebo aligátorem, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
W59,Kousnutí nebo rozdrcení jiným plazy, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
W60,"Kontakt s rostlinnými trny a ostny 
a ostrými listy", -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
W64,Vystavení jiným a neurčeným životním mechanickým silám, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
,,,,,,,,,,,,,,,,,,,,,,,,
,"Náhodné (u)tonutí a potopení      
 W65 - W74",151, -, -,1, -, -,4,3,7,13,13,8,10,6,12,20,16,15,6,14,1,2, -
W65,(U)tonutí a potopení při pobytu ve vaně,2, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1,1, -, -
W66,(U)tonutí a potopení po pádu do vany,1, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -, -, -, -, -
W67,(U)tonutí a potopení při pobytu v bazénu,2, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -,1, -, -, -, -, -
W68,(U)tonutí a potopení po pádu do bazénu, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
W69,(U)tonutí a potopení při pobytu v přírodní vodě,24, -, -, -, -, -, -,1,1,2,2,1,1,1,4,2,4,4, -, -, -,1, -
W70,(U)tonutí a potopení při pádu do přírodní vody,36, -, -, -, -, -,1, -,1,2,4, -,2,1,3,5,4,6,4,3, -, -, -
W73,Jiné určené (u)tonutí a potopení,5, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -,2, -, -,2, -, -, -
W74,Neurčené (u)tonutí a potopení,81, -, -,1, -, -,3,2,5,9,7,7,7,2,5,12,6,4,2,8, -,1, -
,,,,,,,,,,,,,,,,,,,,,,,,
,"Jiná náhodná ohrožení dýchání      
 W75 - W84",189,5, -,1, -, -,1,2,2,4,5,10,8,20,21,24,15,18,13,11,13,11,5
W75,Náhodné (za)dušení a (u)škrcení v posteli,1, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -, -, -, -, -, -, -
W76,Jiné náhodné oběšení a (u)škrcení,1, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -, -, -, -, -
W77,Ohrožení dýchání způsobené zavalením (zasypáním) padající zeminou a jinými hmotami,6, -, -, -, -, -, -, -, -, -,1,1,1, -,1,2, -, -, -, -, -, -, -
W78,Vdechnutí žaludečního obsahu,145,4, -,1, -, -,1,1,2,3,2,8,5,16,17,16,13,15,10,11,8,8,4
W79,Vdechnutí nebo polknutí potravy jako příčina ucpání dýchacích cest,25, -, -, -, -, -, -, -, -, -,1, -,2,1,3,3,1,3,2, -,5,3,1
W80,Vdechnutí nebo polknutí jiných předmětů jako příčina ucpání dýchacích cest,3, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1,1, -,1, -, -, -, -
W81,"Uzavření nebo zachycení v prostředí 
s nízkým obsahem kyslíku",1, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -, -, -, -, -, -, -
W83,Jiná určená ohrožení dýchání,6,1, -, -, -, -, -, -, -,1,1,1, -,1, -,1, -, -, -, -, -, -, -
W84,Neurčené ohrožení dýchání,1, -, -, -, -, -, -,1, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
,,,,,,,,,,,,,,,,,,,,,,,,
,"Vystavení elektrickému proudu, ozáření a extrémní okolní teplotě 
a tlaku vzduchu        W85 - W99",32, -, -, -, -, -, -,1,1,5,5,3, -, -,2,8,3,2,2, -, -, -, -
W85,Dotyk elektrického vedení,7, -, -, -, -, -, -, -,1,3, -, -, -, -, -,1,1,1, -, -, -, -, -
W86,Vystavení jinému určenému elektrickému proudu,4, -, -, -, -, -, -,1, -, -, -,1, -, -, -,1, -, -,1, -, -, -, -
W87,Vystavení neurčenému elektrickému proudu,20, -, -, -, -, -, -, -, -,2,4,2, -, -,2,6,2,1,1, -, -, -, -
W88,Vystavení ionizujícímu záření, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
W89,"Vystavení uměle vytvořenému viditelnému 
a ultrafialovému světlu",1, -, -, -, -, -, -, -, -, -,1, -, -, -, -, -, -, -, -, -, -, -, -
W90,Vystavení jinému neionizujícímu záření, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
W91,Vystavení neurčenému typu záření, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
W92,Vystavení nadměrnému horku uměle vytvořenému, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
W93,Vystavení nadměrnému chladu uměle vytvořenému, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
W94,Vystavení vysokému a nízkému tlaku vzduchu a jeho změnám, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
W99,Vystavení jiným a neurčeným faktorům okolního prostředí vytvořeným uměle, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
,,,,,,,,,,,,,,,,,,,,,,,,
,"Vystavení kouři, ohni, dýmu
a plamenům       X00 - X09",38, -, -, -,1, -, -, -,1,1,2,5,4,3,1,2,2,2, -,4,2,5,3
X00,"Vystavení nekontrolovanému ohni (požáru) 
v budově nebo konstrukci",8, -, -, -, -, -, -, -, -,1, -,1,2,1,1,1, -, -, -, -, -,1, -
X01,Vystavení nekontrolovanému ohni (požáru) mimo budovy a konstrukce,3, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1,1,1, -, -, -, -, -
X02,"Vystavení kontrolovanému ohni v budovách 
a konstrukcích", -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X03,Vystavení kontrolovanému ohni mimo budovy a konstrukce, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X04,Vystavení vznícení vysoce hořlavých hmot, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X05,Vystavení vznícení nebo tavení nočního prádla,1, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -
X06,Vystavení vznícení nebo tavení jiného šatstva a oděvů, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X08,"Vystavení jinému určenému kouři, dýmu, ohni a plamenům", -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X09,"Vystavení neurčenému kouři, dýmu, ohni 
a plamenům",26, -, -, -,1, -, -, -,1, -,2,4,2,2, -, -,1,1, -,3,2,4,3
,,,,,,,,,,,,,,,,,,,,,,,,
,Kontakt s horkem a horkými látkami      X10 - X19,8, -, -, -, -, -, -, -, -, -, -, -,1, -,1,1,1,1, -,1, -,1,1
X10,"Kontakt s horkými nápoji, potravou, tukem 
a oleji na vaření", -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X11,Kontakt s horkou vodou z vodovodu,1, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -, -, -, -, -, -
X12,Kontakt s jiným horkými tekutinami, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X13,Kontakt s vodní párou a jinými horkými výpary,1, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -, -, -, -, -
X14,Kontakt s horkým vzduchem a plyny, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X15,Kontakt s horkými zařízeními v domácnosti, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X16,"Kontakt s horkými topnými zařízeními, radiátory a rourami",1, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -
X17,"Kontakt s horkými stroji, přístroji a nástroji",1, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -, -, -, -
X18,Kontakt s jinými horkými kovy, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X19,"Kontakt s jiným a neurčeným horkem 
a horkými látkami",4, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -, -,1, -, -, -,1,1
,,,,,,,,,,,,,,,,,,,,,,,,
,"Kontakt s jedovatými živočichy 
a rostlinami      X20 - X29",3, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -,1, -, -,1, -, -, -
X20,Kontakt s jedovatými hady a ještěrkami, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X21,Kontakt s jedovatými pavouky, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X22,Kontakt se štíry (škorpiony), -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X23,"Kontakt se sršni, vosami a včelami",3, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -,1, -, -,1, -, -, -
X24,Kontakt se stonožkami a jedovatými (tropickými) stonožkami, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X25,Kontakt s jinými určenými jedovatými členovci, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X26,"Kontakt s jedovatým mořským živočichem 
a rostlinou", -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X27,Kontakt s jinými určenými jedovatými živočichy, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X28,Kontakt s jinými určenými jedovatými rostlinami, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X29,Kontakt s neurčeným jedovatým živočichem nebo rostlinou, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
,,,,,,,,,,,,,,,,,,,,,,,,
,Vystavení přírodním silám       X30 - X39,77, -, -, -, -, -, -, -,1,2,2, -,2,5,6,18,17,7,6,3,3,3,2
X30,Vystavení nadměrnému přírodnímu horku,2, -, -, -, -, -, -, -, -, -, -, -, -,1,1, -, -, -, -, -, -, -, -
X31,Vystavení nadměrnému přírodnímu chladu,74, -, -, -, -, -, -, -,1,2,2, -,2,4,5,17,17,7,6,3,3,3,2
X32,Vystavení slunečnímu záření, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X33,Oběť blesku, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X34,Oběť zemětřesení, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X35,Oběť výbuchu sopky, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X36,"Oběť laviny, sesuvu půdy a jiných zemských pohybů",1, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -, -, -, -, -
X37,Oběť přírodní katastrofické bouře, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X38,Oběť povodně (záplavy), -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X39,Vystavení jiným a neurčeným přírodním silám, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
,,,,,,,,,,,,,,,,,,,,,,,,
,Náhodná otrava škodlivými látkami      X40 - X49,221,1, -, -, -, -,1,1,6,11,10,19,19,23,25,43,27,19,8,3,1,1,3
X40,"Náhodná otrava neopiátovými analgetiky, antipyretiky a antirevmatiky a expozice jejich působení",2, -, -, -, -, -, -, -, -, -,1, -, -,1, -, -, -, -, -, -, -, -, -
X41,"Náhodná otrava antiepileptiky, sedativy-hypnotiky, antiparkinsoniky, psychotropními léky a expozice, nezařazená jinde",7, -, -, -, -, -, -, -, -, -, -,2,1,1,1,1, -,1, -, -, -, -, -
X42,"Náhodná otrava narkotiky a sychodysleptiky (halucinogeny) a expozice jejich působení, nezařazená jinde",10, -, -, -, -, -, -, -, -,4,2,1,1, -, -,1, -, -, -, -, -, -,1
X43,"Náhodná otrava jinými léčivy působícími 
na autonomní nervovou soustavu 
a expozice jejich působení", -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X44,"Náhodná otrava jinými a neurčenými léky, léčivy, návykovými a biologickými látkami 
a expozice jejich působení",15, -, -, -, -, -, -, -,1,1,1,2,5,1,1,1,1, -,1, -, -, -, -
X45,"Náhodná otrava alkoholem a expozice 
jeho působení",110, -, -, -, -, -, -, -, -,3,1,7,6,11,16,25,23,12,6, -, -, -, -
X46,"Náhodná otrava organickými rozpustidly 
a halogenovanými uhlovodíky a jejich parami a expozice jejich působení",10, -, -, -, -, -, -, -,2,1, -,1,2,1,1,1, -, -, -, -, -,1, -
X47,"Náhodná otrava jinými plyny a parami 
a expozice jejich působení",62,1, -, -, -, -,1,1,3,2,4,5,3,7,5,14,3,6,1,3,1, -,2
X48,"Náhodná otrava pesticidy a expozice 
jejich působení", -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X49,Náhodná otrava jinými a neurčenými chemikáliemi a škodlivými látkami a expozice jejich působení,5, -, -, -, -, -, -, -, -, -,1,1,1,1,1, -, -, -, -, -, -, -, -
,,,,,,,,,,,,,,,,,,,,,,,,
,"Přetížení, cestování a strádání       
X50 - X57", -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X50,Přetížení a namáhavé nebo opakované pohyby, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X51,Cestování a pohyb, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X52,Prodloužený pobyt v beztížném prostředí, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X53,Nedostatek potravy, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X54,Nedostatek vody, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X57,Neurčené strádání, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
,,,,,,,,,,,,,,,,,,,,,,,,
,Náhodné vystavení jiným a neurčeným faktorům      X58 - X59,331, -, -,1, -, -, -, -, -,10,18,20,6,27,30,45,48,25,19,20,31,19,12
X58,Vystavení jiným  určeným faktorům,1, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -, -, -, -, -, -, -, -
X59,Vystavení neurčeným faktorům,330, -, -,1, -, -, -, -, -,10,18,20,5,27,30,45,48,25,19,20,31,19,12
,,,,,,,,,,,,,,,,,,,,,,,,
SE,Úmyslné sebepoškození         X60 - X84,1272, -, -, -, -, -, -,4,31,54,99,108,110,130,118,158,166,82,46,53,44,39,30
X60,"Úmyslné sebeotrávení neopiátovými analgetiky, antipyretiky a antirevmatiky 
a expozice jejich působení",2, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -, -,1, -, -, -, -, -
X61,"Úmyslné sebeotrávení antiepileptiky, sedativy-hypnotiky, antiparkinsoniky, psychotropními léky a expozice, nezařazené jinde",19, -, -, -, -, -, -, -, -, -,2,2,2,1, -,3,3,2, -,2,1, -,1
X62,"Úmyslné sebeotrávení narkotiky 
a psychodysleptiky(halucinogeny) 
a expozice jejich působení, nezařazené jinde",3, -, -, -, -, -, -, -, -, -,1, -,1,1, -, -, -, -, -, -, -, -, -
X63,Úmyslné sebeotrávení jinými léčivy působícími na autonomní nervovou soustavu a expozice jejich působení,1, -, -, -, -, -, -, -, -, -, -,1, -, -, -, -, -, -, -, -, -, -, -
X64,"Úmyslné sebeotrávení jinými a neurčenými léky, léčivy, návykovými a biologickými látkami a expozice jejich působení",20, -, -, -, -, -, -, -,1,1,4,2,1,1,2,1,3,1,1,1, -,1, -
X65,Úmyslné sebeotrávení alkoholem a expozice jeho působení,5, -, -, -, -, -, -, -, -, -,1, -,2, -, -,2, -, -, -, -, -, -, -
X66,"Úmyslné sebeotrávení organickými rozpustidly a halogenovanými uhlovodíky 
a jejich parami a expozice jejich působení",3, -, -, -, -, -, -, -,1, -, -, -, -,2, -, -, -, -, -, -, -, -, -
X67,"Úmyslné sebeotrávení jinými plyny a parami 
a expozice jejich působení",35, -, -, -, -, -, -, -,3,3,2,2,5,6,2,4,4,1, -,2,1, -, -
X68,Úmyslné sebeotrávení pesticidy a expozice jejich působení, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X69,Úmyslné sebeotrávení jinými a neurčenými chemikáliemi a škodlivými látkami a expozice jejich působení,7, -, -, -, -, -, -, -, -, -, -, -, -, -,1,2,2, -, -,1,1, -, -
X70,"Úmyslné sebepoškození oběšením, (u)škrcením a (za)dušením",869, -, -, -, -, -, -,4,17,34,73,67,77,96,84,110,119,53,37,26,27,24,21
X71,"Úmyslné sebepoškození (u)topením 
a potopením",12, -, -, -, -, -, -, -, -,1, -,2, -,2,2,2,1, -, -,1,1, -, -
X72,"Úmyslné sebepoškození výstřelem z pistole, revolveru",57, -, -, -, -, -, -, -,1,4,3,6,2,4,7,3,10,7,3,2,3,2, -
X73,"Úmyslné sebepoškození výstřelem z pušky, brokovnice a větší ruční střelné zbraně",13, -, -, -, -, -, -, -, -, -,1,1, -,1,2,1,3,2, -,2, -, -, -
X74,"Úmyslné sebepoškození výstřelem z jiné 
a neurčené střelné zbraně",61, -, -, -, -, -, -, -,1,2,1,5,7,3,3,12,8,6,1,4,3,4,1
X75,Úmyslné sebepoškození výbušnou látkou, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X76,"Úmyslné sebepoškození kouřem, dýmem 
a ohněm",7, -, -, -, -, -, -, -, -,1,1,1, -,1, -, -,2,1, -, -, -, -, -
X77,"Úmyslné sebepoškození vodní parou, horkými výpary a horkými předměty", -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X78,Úmyslné sebepoškození ostrým předmětem,39, -, -, -, -, -, -, -, -, -, -,4,3,3,4,7,6,1, -,3,3,2,3
X79,Úmyslné sebepoškození tupým předmětem,1, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -, -, -, -, -
X80,Úmyslné sebepoškození skokem s výše,66, -, -, -, -, -, -, -,4,7,7,9,3,5,2,4,1,6,2,5,3,5,3
X81,"Úmyslné sebepoškození skokem 
nebo lehnutím si před pohybující se předmět",32, -, -, -, -, -, -, -,3,1,2,4,6,2,4,3,2,1,1,2, -,1, -
X82,Úmyslné sebepoškození havárií motorového vozidla,3, -, -, -, -, -, -, -, -, -, -, -, -, -,2, -,1, -, -, -, -, -, -
X83,Úmyslné sebepoškození jinými určenými prostředky,4, -, -, -, -, -, -, -, -, -, -,1, -,1, -,1, -, -, -,1, -, -, -
X84,Úmyslné sebepoškození neurčenými prostředky,13, -, -, -, -, -, -, -, -, -,1,1, -,1,3,2,1, -,1,1,1, -,1
,,,,,,,,,,,,,,,,,,,,,,,,
NA,Napadení (útok)           X85 - Y09,55,1, -, -, -, -, -, -,2,5, -,4,6,4,8,7,10,3,1,2,2, -, -
X85,"Napadení léky, léčivy, návykovými 
a biologickými látkami", -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X86,Napadení žíravou látkou, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X87,Napadení pesticidy, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X88,Napadení plyny a parami, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X89,"Napadení jinými určenými chemikáliemi 
a škodlivými látkami", -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X90,"Napadení neurčenou chemickou 
nebo škodlivou látkou", -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X91,"Napadení oběšením, (u)škrcením 
a (za)dušením",4,1, -, -, -, -, -, -, -, -, -, -, -,1,1,1, -, -, -, -, -, -, -
X92,Napadení (u)topením a potopením,1, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -, -, -, -, -, -
X93,"Napadení výstřelem z pistole, revolveru",7, -, -, -, -, -, -, -, -, -, -,2,1,1, -, -,3, -, -, -, -, -, -
X94,"Napadení výstřelem z pušky, brokovnice 
a větší ruční střelné zbraně",1, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -, -, -, -, -
X95,Napadení výstřelem z jiné a neurčené střelné zbraně,6, -, -, -, -, -, -, -, -,1, -,2, -, -, -, -, -,1, -,1,1, -, -
X96,Napadení výbušnou látkou, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X97,"Napadení kouřem, dýmem a ohněm", -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X98,"Napadení vodní parou, horkými výpary 
a horkými předměty", -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
X99,Napadení ostrým předmětem,22, -, -, -, -, -, -, -,1,4, -, -,4,1,3,3,3,2, -,1, -, -, -
Y00,Napadení tupým předmětem,3, -, -, -, -, -, -, -, -, -, -, -, -,1, -,1,1, -, -, -, -, -, -
Y01,Napadení shozením s výše, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
Y02,Napadení strčením nebo umístěním oběti před pohybující se předmět, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
Y03,Napadení zasažením motorovým vozidlem, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
Y04,Napadení tělesnou silou,5, -, -, -, -, -, -, -, -, -, -, -,1, -,1, -,2, -, -, -,1, -, -
Y05,Sexuální napadení s použitím tělesné síly, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
Y06,Zanedbání a opuštění, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
Y07,Jiné syndromy špatného zacházení, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
Y08,Napadení jinými určenými způsoby, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
Y09,Napadení neurčenými způsoby,6, -, -, -, -, -, -, -,1, -, -, -, -, -,2,1,1, -,1, -, -, -, -
,,,,,,,,,,,,,,,,,,,,,,,,
,Případ (událost) nezjištěného úmyslu      Y10 - Y34,310,3,1, -, -, -, -,1,12,20,19,28,16,21,27,37,47,13,16,18,17,6,8
Y10,"Otrava neopiátovými analgetiky, antipyretiky 
a antirevmatiky a expozice jejich působení, nezjištěného úmyslu",2, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -, -, -, -, -, -, -,1
Y11,"Otrava antiepileptiky, sedativy-hypnotiky, antiparkinsoniky a psychotropními léky 
a expozice nezařazená jinde, nezjištěného úmyslu",8, -, -, -, -, -, -, -, -, -,2,1,2,1, -, -,2, -, -, -, -, -, -
Y12,"Otrava narkotiky a psychodysleptiky (halucinogeny) a expozice jejich působení, nezařazená jinde, nezjištěného úmyslu",3, -, -, -, -, -, -, -, -, -, -,1, -, -, -,1, -, -, -, -, -,1, -
Y13,"Otrava jinými léčivy působícími na autonomní nervovou soustavu, a expozice jejich působení, nezjištěného úmyslu",1, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -, -, -, -, -, -, -
Y14,"Otrava jinými a neurčenými léky, léčivy, návykovými a biologickými látkami 
a expozice jejich působení, nezjištěného úmyslu",6, -, -, -, -, -, -, -, -,1, -,1,1, -,1, -,2, -, -, -, -, -, -
Y15,"Otrava alkoholem a expozice jeho působení, nezjištěného úmyslu",6, -, -, -, -, -, -, -, -,1, -, -, -, -,1,2,2, -, -, -, -, -, -
Y16,"Otrava organickými rozpustidly 
a halogenovanými uhlovodíky a jejich parami a expozice jejich působení, nezjištěného úmyslu",2, -, -, -, -, -, -, -, -, -, -, -,1,1, -, -, -, -, -, -, -, -, -
Y17,"Otrava jinými plyny a parami a expozice jejich působení, nezjištěného úmyslu",4, -, -, -, -, -, -, -, -, -, -,1, -, -, -,2,1, -, -, -, -, -, -
Y18,"Otrava pesticidy a expozice jejich působení, nezjištěného úmyslu",1, -, -, -, -, -, -, -, -, -, -,1, -, -, -, -, -, -, -, -, -, -, -
Y19,"Otrava jinými a neurčenými chemikáliemi 
a škodlivými látkami a expozice jejich působení, nezjištěného úmyslu",1, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -, -, -, -
Y20,"Oběšení, (u)škrcení a (za)dušení, nezjištěného úmyslu",20, -, -, -, -, -, -,1,1,2,2,2, -,3,1,2,3, -,2, -, -, -,1
Y21,"(U)topení a potopení, nezjištěného úmyslu",12, -, -, -, -, -, -, -,1, -,1,1,1,1,1,4, -, -, -,1,1, -, -
Y22,"Výstřel z pistole, revolveru, nezjištěného úmyslu",5, -, -, -, -, -, -, -,1, -, -, -, -,1, -, -,1, -,1,1, -, -, -
Y23,"Výstřel z pušky, brokovnice a větší ruční střelné zbraně, nezjištěného úmyslu",10, -, -, -, -, -, -, -, -,1, -,1, -, -,2,1,2, -, -,1,2, -, -
Y24,"Výstřel z jiné a neurčené střelné zbraně, nezjištěného úmyslu",7, -, -, -, -, -, -, -, -, -, -,2, -, -,1,1,1, -, -,1,1, -, -
Y25,"Kontakt s výbušnou látkou, nezjištěného úmyslu",1, -, -, -, -, -, -, -, -, -, -,1, -, -, -, -, -, -, -, -, -, -, -
