1986,Zemřelé ženy podle podrobného seznamu příčin smrti a věku,,,,,,,,,,,,,,,,,,,,,,,,
MKN (1976),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+,
228,Hemangiom a lymfangiom jakékoliv lokalizace,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,
229,Nezhoubný novotvar jiné nebo blíže neurčené lokalizace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
230,Carcinoma in situ trávicí soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
231,Carcinoma in situ dýchací soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
232,Carcinoma in situ kůže,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
233,"Carcinoma in situ prsu, močového nebo pohlavního ústrojí",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
234,Carcinoma in situ jiné nebo blíže neurčené lokalizace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
235,Novotvar neurčené povahy trávicí nebo dýchací soustavy,32,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,4,5,12,9,
236,Novotvar neurčené povahy močového nebo pohlavního ústrojídýchacího ústrojí,8,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,1,-,-,2,3,-,
237,Novotvar neurčené povahy žlázy s vnitřní sekrecí nebo nervové soustavy,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,2,2,1,-,1,-,
238,Novotvar neurčené povahy jiné nebo blíže neurčené lokalizace nebo tkáně,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,3,2,-,5,3,4,
239,Novotvary neurčené morfologie,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,
III,"Nemoci žláz s vnitřní sekrecí, výživy a přeměny látek a poruchy imunity",1 449,10,2,1,-,-,3,4,2,2,1,6,5,9,15,23,72,155,165,293,322,236,123,
240,Struma prostá nebo blíže neurčená,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
241,"Struma uzlová, netoxická-struma nodosa",5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,3,-,
242,Tyreotoxikóza se strumou nebo bez ní,11,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,2,3,2,-,2,-,
243,Vrozená hypotyreóza (kretinismus a jiné),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
244,Získaná hypotyreóza (myxedém a jiné),5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,-,-,
245,Zánět štítné žlázy - thyreoiditis,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
246,Jiné nemoci štítné žlázy,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,
250,"Cukrovka, úplavice cukrová",1 364,-,-,-,-,-,-,1,-,,1,5,4,8,15,23,68,149,156,283,315,221,115,
251,Jiné poruchy vnitřní sekrece slinivky břišní,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
252,Nemoci příštítných tělísek - paratyreoidey,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
253,Nemoci mozkového podvěsku - hypofýzy - a hypothalamo-hypofyzárních vztahů,2,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,
254,Nemoci brzlíku - thymu,5,4,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
255,Nemoci nadledvin,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,1,1,2,
256,Poruchy činnosti vaječníků,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
257,Poruchy činnosti varlat,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
258,Polyglandulární dysfunkce a příbuzné poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
259,Jiné nemoci žláz s vnitřní sekrecí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
260,Kvašiorkor,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
261,Nutriční marasmus,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,
262,Jiná těžká proteinokalorická podvýživa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
263,Jiná nebo blíže neurčená proteinokalorická podvýživa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
264,Karence vitaminu A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
265,Karence thiaminu nebo niacinu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
266,Karence jiných složek komplexu B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
267,Karence kyseliny askorbové,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
268,Karence vitaminu D,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
269,Jiné nutriční karence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
270,Poruchy transportu a metabolismu aminokyselin,5,2,1,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
271,Poruchy transportu a metabolismu uhlovodanů,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,
272,Poruchy metabolismu lipidů,2,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
273,Poruchy metabolismu plasmatických proteinů,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
274,Dna,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
275,Poruchy metabolismu minerálů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
276,"Poruchy rovnováhy tekutin, elektrolytů a acidobazické rovnováhy",10,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,1,2,3,2,
277,Jiné a blíže neurčené poruchy přeměny látek,19,4,-,-,-,-,2,2,-,1,-,-,-,1,-,-,-,1,1,1,1,3,2,
278,Otylost - obesitas - a jiné hyperlimentace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
279,Poruchy postihující mechanismus imunity,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
IV,Nemoci krve a krvetvorných orgánů,126,4,-,1,-,-,2,2,-,2,2,2,1,1,1,5,7,15,7,14,26,27,7,
280,Chudokrevnost z nedostatku železa,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,2,1,6,-,
281,Jiné karenční anémie,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,3,4,
282,Dědičné hemolytické anémie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
283,Získané hemolytické anémie,8,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,1,2,-,
284,Aplastická anémie,22,-,-,1,-,-,-,1,-,-,1,2,1,-,-,-,1,2,1,1,6,5,-,
285,Jiné a blíže neurčené anémie,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,2,-,5,4,2,
286,Koagulační vady,9,1,-,-,-,-,-,-,-,1,1,-,-,1,1,1,2,1,-,-,-,-,-,
287,Purpura a jiné krvácivé stavy,7,1,-,-,-,-,1,1,-,-,-,-,-,-,-,1,-,-,-,3,-,-,-,
288,Nemoci bílých krvinek (agranulocytóza a jiné),7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,2,2,-,
289,Ostatní nemoci krve a krvetvorných orgánů,35,-,-,-,-,-,1,-,-,1,-,-,-,-,-,1,2,6,3,5,10,5,1,
,,,,,,,,,,,,,,,,,,,,,,,,,
V,Duševí poruchy,50,-,-,-,-,-,-,-,2,-,1,2,5,2,4,6,4,2,-,4,4,7,7,
290,Senilní a presenilní organická psychotická onemocnění,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,4,5,7,
291,Alkoholické psychózy,2,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,
292,Toxické psychózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
293,Přechodná organická psychotická onemocnění,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,
294,Jiná organická psychotická onemocnění (chronická),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
295,Schizofrenní psychózy,8,-,-,-,-,-,-,-,1,-,1,1,-,1,-,1,-,1,-,2,-,-,-,
296,Afektivní psychózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
297,Paranoidní stavy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
298,Jiné neorganické psychózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
299,Psychózy vznikající specifiky v dětství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
300,Neurotické poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
301,Poruchy osobnosti,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
302,Sexuální úchylky a poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
303,Závislost na alkoholu,20,-,-,-,-,-,-,-,-,-,-,1,5,-,4,4,4,-,-,1,-,1,-,
304,Závislost na návykových látkách,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
305,Zneužívání návykových látek bez závislosti,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
306,Somatické funkční poruchy vyvolané duševními faktory,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
307,"Zvláštní příznaky a syndromy, nezařazené jinde",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
308,Akutní reakce na stress (přechodné situační poruchy),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
309,Adaptační reakce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
310,Specifické nepsychotické duševní poruchy po organickém poškození mozku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
311,Depresivní poruchy nezařazené jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
312,Poruchy chování nezařazené jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
313,Poruchy emocí specifické pro dětství a dospívání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
314,Hyperkinetický syndrom v dětství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
315,Specifická opožďování ve vývoji,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
316,Psychické faktory sdružené s nemocemi zařazenými jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
317,Lehká duševní zaostalost (IQ 50-70),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
318,Jiná přesně určená duševní zaostalost (IQ pod 50),1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
319,Duševní zaostalost blíže neurčená,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VI,Nemoci nervové soustavy a smyslových orgánů,465,16,2,2,2,3,20,18,7,15,12,18,10,36,30,34,32,50,29,35,39,30,25,
320,Bakteriální zánět mozkových nebo míšních plen - bakteriální meningitis,41,7,-,-,-,-,2,1,-,1,-,1,1,2,3,2,3,7,2,2,4,-,3,
321,Meningitis vyvolaná jinými organismy,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,
322,Meningitis z blíže neurčené příčiny,9,1,-,-,-,-,3,-,1,-,-,-,-,-,1,-,-,2,-,-,1,-,-,
323,"Zánět mozku, míchy nebo mozku i míchy",6,1,-,-,-,-,-,,-,1,-,-,1,-,-,1,1,-,1,-,-,-,-,
324,Nitrolební nebo nitropáteřní hlíza,6,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,1,-,-,2,-,
325,Flebitis nebo thromboflebitis nitrolebních žilních splavů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
326,Pozdní následky nitrolebních hlízy nebo pyogenní infekce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
330,"Mozkové degenerace, projevující se obyčejně v dětství",7,2,2,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
331,Jiné mozkové degenerace,63,1,-,-,-,-,2,-,-,1,-,-,1,1,1,2,5,7,4,7,9,13,9,
332,Parkinsonova nemoc,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,2,6,5,6,
333,Jiné extrapyramidové nemoci a poruchy s abnormálními pohyby,9,-,-,-,-,-,-,-,-,-,-,-,-,2,-,1,1,1,1,3,-,-,-,
334,Spinocerebelární nemoci,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,
335,Nemoci buněk předních rohů,24,2,-,-,1,-,1,1,-,-,1,1,-,1,3,-,4,5,3,-,-,1,-,
336,Jiné nemoci míchy,17,-,-,-,-,-,-,-,-,-,-,-,1,2,-,2,1,1,1,4,4,-,1,
337,Nemoci autonomní nervové soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
340,Mnohočetná skleróza,105,-,-,-,-,-,-,-,-,1,2,4,2,10,14,18,9,14,8,8,9,5,1,
341,Jiné demyelinizující nemoci centrální nervové soustavy,7,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,1,1,1,-,-,-,-,
342,Hemiplegie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
343,Dětská mozková obrna,42,¨-,-,2,-,1,5,9,4,8,2,5,-,2,1,1,-,1,1,-,-,-,-,
344,Jiné paralytické syndromy,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,1,-,1,
345,Padoucnice-epilepsie,54,-,-,-,1,1,3,3,-,3,7,6,3,10,4,1,3,3,1,2,2,-,1,
346,Migréna,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
347,Kataplexie a narkolepsie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
348,Jiné nemoci mozku,25,-,-,-,-,-,2,2,2,-,-,-,-,4,1,-,2,1,-,3,2,3,3,
349,Jiné a blíže neurčené nemoci nervové soustavy,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,
350,Nemoci trojklaného nervu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
351,Nemoci lícního nervu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
352,Nemoci jiných mozkových nervů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
353,Nemoci nervových kořenů a pletení,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,
354,Mononeuritis horní končetiny a mononeuritis multiplex,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
355,Mononeuritis dolní končetiny,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
356,Dědičná nebo idiopatická periferní neuropatie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
357,Zánětlivá nebo toxická neuropatie,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,
358,Myoneurální poruchy,5,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,2,1,-,-,1,-,
359,Svalové dystrofie a jiné myopatie,3,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
360,Nemoci očního bulbu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
361,Odchlípení a defekty sítnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
362,Jiné nemoci sítnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
363,Chorioretinální záněty a jizvy a jiné nemoci cévnatky - chorioidey,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
364,Nemoci duhovky a řasnatého tělesa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
365,Zelený zákal - glaukom,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
366,Zákal čočky - katarakta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
367,Poruchy refrakce a akomodace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
368,Poruchy vidění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
369,Slepota a slabozrakost,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
370,Zánět rohovky - keratitis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
371,Rohovkové zákaly a jiné nemoci rohovky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
372,Nemoci spojivky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
373,Záněty očních víček,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
374,Jiné nemoci očních víček,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
375,Nemoci slzného ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
376,Nemoci očnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
377,Nemoci zrakového nervu a zrakových drah,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
378,Šilhání a jiné poruchy pohybů oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
379,Jiné nemoci oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
380,Nemoci zevního ucha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
381,Nehnisavý zánět středního ucha a poruchy Eustachovy trubice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
382,Hnisavý nebo blíže neurčený zánět středního ucha,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,
383,Zánět bradavkového výběžku a příbuzná onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
384,Nemoci bubínku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
385,Jiné nemoci středního ucha a bradavkového výběžku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
386,Vertiginózní syndromy a jiné nemoci vestibulárního ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
387,Otoskleróza (otospongióza),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
388,Jiné nemoci ucha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
389,Poruchy sluchu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VII,Nemoci oběhové soustavy,39 636,3,1,1,1,-,4,1,6,7,21,35,85,145,212,403,900,1 985,2 429,5 595,9 238,9 473,9 091,
390,Revmatická horečka bez postižení srdce,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
391,Revmatická horečka s postižením srdce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
392,Revmatická chorea,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
393,Chronická revmatická perikarditis,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,
394,Nemoci dvojcípé chlopně,272,-,-,-,-,-,-,-,-,-,-,1,3,5,5,11,37,46,24,43,53,33,11,
395,Nemoci aortální chlopně,57,-,-,-,-,-,-,-,-,-,1,1,-,1,3,1,5,3,11,9,12,7,3,
396,Současné onemocnění chlopně dvojcípé a aortální,157,-,-,-,-,-,-,-,1,-,-,-,1,2,9,11,14,21,16,23,31,18,10,
397,Jiná postižení srdeční nitroblány,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,1,-,-,
398,Jiné revmatické nemoci srdce,5,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,1,1,1,
401,Esenciální hypertense,84,-,-,-,-,-,-,-,-,-,-,-,1,-,1,4,8,10,10,15,12,15,8,
402,Hypertensní kardiopatie,194,-,-,-,-,-,-,-,-,-,-,2,-,-,6,4,8,14,17,36,45,32,30,
403,Hypertensní nefropatie,43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,2,5,7,11,8,5,
404,Hypertensní nefropatie a kardiopatie,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,1,3,3,2,4,
405,Sekundární hypertense,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,
410,Akutní infarkt myokardu,7 032,-,-,-,-,-,-,-,1,-,1,4,17,29,56,123,298,620,715,1 280,1 697,1 316,875,
411,Jiné akutní nebo subakutní formy ischemické choroby srdeční,83,-,-,-,-,-,-,-,-,-,-,-,1,3,2,2,4,13,8,12,14,12,12,
412,Infarkt myokardu starší než 8 týdnů,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,3,1,5,2,5,4,
413,Angina pectoris,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,2,2,2,3,
414,Jiné formy chronické ischemická choroby srdeční,9 614,-,-,-,-,-,-,-,-,1,-,1,5,13,22,51,126,320,429,1 169,2 159,2 550,2 768,
415,Akutní postižení srdce při onemocnění plic,419,-,-,-,-,-,-,-,-,1,1,2,3,8,4,5,18,40,40,60,98,85,54,
416,Chronické cor pulmonale,121,-,-,-,-,-,1,-,-,1,-,1,3,2,7,4,6,12,11,15,18,23,17,
417,Jiné nemoci plicního oběhu,2,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,
420,Akutní zánět osrdečníku,10,-,-,-,-,-,1,-,-,1,-,-,-,-,-,1,2,1,1,2,1,-,-,
421,Akutní nebo a subakutní zánět srdeční nitroblány,21,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,3,4,-,4,5,-,1,
422,Akutní zánět srdečního svalu,24,1,1,-,-,-,1,-,1,1,1,-,-,-,-,2,2,3,1,1,5,1,3,
423,Jiné nemoci osrdečníku,8,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,2,-,-,5,-,-,
424,Jiné nemoci srdeční nitroblány,49,-,-,-,-,-,-,-,-,-,-,2,1,-,-,-,7,4,4,10,8,8,5,
425,Kardiomyopatie,56,2,-,-,1,-,-,1,-,-,1,-,3,6,-,2,2,7,3,5,8,8,7,
426,Poruchy vedení srdečních vzruchů,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,2,
427,Srdeční arytmie,36,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,2,1,1,6,11,7,4,
428,Selhání srdce,677,-,-,-,-,-,-,-,1,1,5,1,8,8,9,10,14,41,44,102,144,126,163,
429,Nepřesně popsané srdeční nemoci a komplikace,150,-,-,-,-,-,-,-,-,-,-,2,3,-,-,3,1,13,10,25,36,31,26,
430,Subarachnoidální kvácení,181,-,-,-,-,-,1,-,-,-,4,8,15,14,10,15,16,21,18,23,15,10,11,
431,Mozkové krvácení,1 428,-,-,-,-,-,-,-,-,-,1,1,4,14,29,57,72,119,109,213,296,260,253,
432,Jiné nebo blíže neurčené nitrolební krvácení,25,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,3,3,2,4,2,6,3,
433,Okluze nebo stenóza mimolebečních tepen,26,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,4,5,3,5,3,4,
434,Okluze mozkových tepen,2 087,-,-,-,-,-,-,-,1,-,5,2,4,5,9,20,38,120,147,340,513,479,404,
435,Přechodná mozková ischemie,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,5,6,4,6,
436,"Akutní, ale nepřesně určená cévní onemocnění mozku",8 840,-,-,-,-,-,-,-,-,-,-,1,2,6,14,37,120,317,514,1 386,2 308,2 223,1 912,
437,Jiná a nepřesně určená cévní onemocnění mozku,2 247,-,-,-,-,-,-,-,1,-,-,-,-,4,3,5,13,39,78,225,516,689,674,
438,Pozdní následky cévních onemocnění mozku,44,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,-,-,-,3,12,14,12,
440,"Ateroskleróza (mimo tepny mozkové, věnčité, mezenterickou, plicní a ledvinné tepénky)",4 581,-,-,-,-,-,-,-,-,-,-,1,2,1,6,6,33,89,124,392,966,1 288,1 673,
441,Výduť srdečnice,89,-,-,-,-,-,-,-,-,-,-,2,-,1,1,3,3,10,7,20,16,11,15,
442,Jiné výdutě,11,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,2,-,1,-,3,1,
443,Jiné nemoci periferních tepen,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,
