1991,Zemřelé ženy podle podrobného seznamu příčin smrti a věku,,,,,,,,,,,,,,,,,,,,,,,,
MKN (1976),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+,
228,Hemangiom a lymfangiom jakékoliv lokalizace,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,
229,Nezhoubný novotvar jiné nebo blíže neurčené lokalizace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
230,Carcinoma in situ trávicí soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
231,Carcinoma in situ dýchací soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
232,Carcinoma in situ kůže,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
233,"Carcinoma in situ prsu, močového nebo pohlavního ústrojí",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
234,Carcinoma in situ jiné nebo blíže neurčené lokalizace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
235,Novotvar neurčené povahy trávicí nebo dýchací soustavy,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,3,4,7,
236,Novotvar neurčené povahy močového nebo pohlavního ústrojídýchacího ústrojí,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,1,2,
237,Novotvar neurčené povahy žlázy s vnitřní sekrecí nebo nervové soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
238,Novotvar neurčené povahy jiné nebo blíže neurčené lokalizace nebo tkáně,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,2,3,1,1,
239,Novotvary neurčené morfologie,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,
,,,,,,,,,,,,,,,,,,,,,,,,,
III,"Nemoci žláz s vnitřní sekrecí, výživy a přeměny látek a poruchy imunity",1 060,4,1,-,-,-,2,2,1,1,1,4,6,9,7,18,48,84,165,142,231,201,133,
240,Struma prostá nebo blíže neurčená,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,
241,"Struma uzlová, netoxická-struma nodosa",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,
242,Tyreotoxikóza se strumou nebo bez ní,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1,-,-,-,
243,Vrozená hypotyreóza (kretinismus a jiné),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
244,Získaná hypotyreóza (myxedém a jiné),2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,
245,Zánět štítné žlázy - thyreoiditis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
246,Jiné nemoci štítné žlázy,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,
250,"Cukrovka, úplavice cukrová",1 018,-,-,-,-,-,-,-,-,1,1,3,5,7,7,16,46,80,160,139,227,198,128,
251,Jiné poruchy vnitřní sekrece slinivky břišní,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
252,Nemoci příštítných tělísek - paratyreoidey,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
253,Nemoci mozkového podvěsku - hypofýzy - a hypothalamo-hypofyzárních vztahů,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,
254,Nemoci brzlíku - thymu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
255,Nemoci nadledvin,5,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,1,1,1,
256,Poruchy činnosti vaječníků,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
257,Poruchy činnosti varlat,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
258,Polyglandulární dysfunkce a příbuzné poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
259,Jiné nemoci žláz s vnitřní sekrecí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
260,Kvašiorkor,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
261,Nutriční marasmus,4,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,2,
262,Jiná těžká proteinokalorická podvýživa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
263,Jiná nebo blíže neurčená proteinokalorická podvýživa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
264,Karence vitaminu A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
265,Karence thiaminu nebo niacinu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
266,Karence jiných složek komplexu B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
267,Karence kyseliny askorbové,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
268,Karence vitaminu D,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
269,Jiné nutriční karence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
270,Poruchy transportu a metabolismu aminokyselin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
271,Poruchy transportu a metabolismu uhlovodanů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
272,Poruchy metabolismu lipidů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
273,Poruchy metabolismu plasmatických proteinů,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
274,Dna,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
275,Poruchy metabolismu minerálů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
276,"Poruchy rovnováhy tekutin, elektrolytů a acidobazické rovnováhy",5,2,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,2,-,-,
277,Jiné a blíže neurčené poruchy přeměny látek,13,2,1,-,-,-,2,2,-,-,-,-,-,-,-,2,-,1,2,1,-,-,-,
278,Otylost - obesitas - a jiné hyperlimentace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
279,Poruchy postihující mechanismus imunity,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
IV,Nemoci krve a krvetvorných orgánů,87,1,1,-,-,-,1,2,2,-,-,-,1,-,3,2,4,6,14,10,11,15,14,
280,Chudokrevnost z nedostatku železa,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,2,
281,Jiné karenční anémie,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,3,2,4,
282,Dědičné hemolytické anémie,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
283,Získané hemolytické anémie,5,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,1,-,
284,Aplastická anémie,19,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,3,-,5,-,3,3,3,
285,Jiné a blíže neurčené anémie,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,2,1,3,3,
286,Koagulační vady,3,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,1,-,-,
287,Purpura a jiné krvácivé stavy,7,-,1,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,1,1,1,
288,Nemoci bílých krvinek (agranulocytóza a jiné),5,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,1,-,1,-,1,-,
289,Ostatní nemoci krve a krvetvorných orgánů,20,-,-,-,-,-,1,1,-,-,-,-,-,-,1,-,-,3,4,5,1,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,
V,Duševí poruchy,51,-,-,-,-,-,-,-,-,-,1,1,1,3,3,3,4,-,8,4,7,8,8,
290,Senilní a presenilní organická psychotická onemocnění,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,2,5,8,8,
291,Alkoholické psychózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
292,Toxické psychózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
293,Přechodná organická psychotická onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
294,Jiná organická psychotická onemocnění (chronická),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
295,Schizofrenní psychózy,5,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,2,-,-,
296,Afektivní psychózy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
297,Paranoidní stavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
298,Jiné neorganické psychózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
299,Psychózy vznikající specifiky v dětství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
300,Neurotické poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
301,Poruchy osobnosti,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
302,Sexuální úchylky a poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
303,Závislost na alkoholu,17,-,-,-,-,-,-,-,-,-,1,1,1,3,2,2,4,-,2,1,-,-,-,
304,Závislost na návykových látkách,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
305,Zneužívání návykových látek bez závislosti,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
306,Somatické funkční poruchy vyvolané duševními faktory,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
307,"Zvláštní příznaky a syndromy, nezařazené jinde",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
308,Akutní reakce na stress (přechodné situační poruchy),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
309,Adaptační reakce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
310,Specifické nepsychotické duševní poruchy po organickém poškození mozku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
311,Depresivní poruchy nezařazené jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
312,Poruchy chování nezařazené jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
313,Poruchy emocí specifické pro dětství a dospívání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
314,Hyperkinetický syndrom v dětství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
315,Specifická opožďování ve vývoji,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
316,Psychické faktory sdružené s nemocemi zařazenými jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
317,Lehká duševní zaostalost (IQ 50-70),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
318,Jiná přesně určená duševní zaostalost (IQ pod 50),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
319,Duševní zaostalost blíže neurčená,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VI,Nemoci nervové soustavy a smyslových orgánů,506,12,6,3,2,3,11,15,20,12,10,13,19,30,25,29,33,44,55,36,45,47,36,
320,Bakteriální zánět mozkových nebo míšních plen - bakteriální meningitis,29,5,2,-,-,-,1,-,1,1,-,-,-,-,-,2,1,3,4,2,4,2,1,
321,Meningitis vyvolaná jinými organismy,2,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
322,Meningitis z blíže neurčené příčiny,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,
323,"Zánět mozku, míchy nebo mozku i míchy",6,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2,-,2,-,1,-,-,-,
324,Nitrolební nebo nitropáteřní hlíza,5,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,3,-,-,-,
325,Flebitis nebo thromboflebitis nitrolebních žilních splavů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
326,Pozdní následky nitrolebních hlízy nebo pyogenní infekce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
330,"Mozkové degenerace, projevující se obyčejně v dětství",5,-,-,1,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
331,Jiné mozkové degenerace,95,2,1,-,-,2,-,1,2,1,-,4,2,4,4,2,4,6,11,5,9,23,12,
332,Parkinsonova nemoc,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,6,9,3,-,
333,Jiné extrapyramidové nemoci a poruchy s abnormálními pohyby,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,
334,Spinocerebelární nemoci,3,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,-,
335,Nemoci buněk předních rohů,34,3,-,-,-,-,1,-,1,-,-,-,1,-,2,1,7,3,10,4,1,-,-,
336,Jiné nemoci míchy,10,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2,3,2,1,-,-,1,
337,Nemoci autonomní nervové soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
340,Mnohočetná skleróza,85,-,-,-,-,-,-,-,-,-,1,-,5,9,9,10,11,16,9,8,3,3,1,
341,Jiné demyelinizující nemoci centrální nervové soustavy,5,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,-,2,-,-,-,
342,Hemiplegie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
343,Dětská mozková obrna,40,1,-,-,1,-,4,11,8,5,4,2,3,-,1,-,-,-,-,-,-,-,-,
344,Jiné paralytické syndromy,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,
345,Padoucnice-epilepsie,63,-,-,-,1,1,-,2,4,5,4,5,4,11,6,4,4,4,3,2,2,1,-,
346,Migréna,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
347,Kataplexie a narkolepsie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
348,Jiné nemoci mozku,73,1,2,1,-,-,-,1,2,-,1,1,1,4,1,3,2,2,7,2,14,12,16,
349,Jiné a blíže neurčené nemoci nervové soustavy,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,5,
350,Nemoci trojklaného nervu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
351,Nemoci lícního nervu,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
352,Nemoci jiných mozkových nervů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
353,Nemoci nervových kořenů a pletení,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
354,Mononeuritis horní končetiny a mononeuritis multiplex,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
355,Mononeuritis dolní končetiny,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
356,Dědičná nebo idiopatická periferní neuropatie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
357,Zánětlivá nebo toxická neuropatie,6,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,1,-,2,-,-,
358,Myoneurální poruchy,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,1,-,-,-,-,
359,Svalové dystrofie a jiné myopatie,2,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,
360,Nemoci očního bulbu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
361,Odchlípení a defekty sítnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
362,Jiné nemoci sítnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
363,Chorioretinální záněty a jizvy a jiné nemoci cévnatky - chorioidey,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
364,Nemoci duhovky a řasnatého tělesa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
365,Zelený zákal - glaukom,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
366,Zákal čočky - katarakta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
367,Poruchy refrakce a akomodace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
368,Poruchy vidění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
369,Slepota a slabozrakost,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
370,Zánět rohovky - keratitis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
371,Rohovkové zákaly a jiné nemoci rohovky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
372,Nemoci spojivky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
373,Záněty očních víček,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
374,Jiné nemoci očních víček,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
375,Nemoci slzného ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
376,Nemoci očnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
377,Nemoci zrakového nervu a zrakových drah,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
378,Šilhání a jiné poruchy pohybů oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
379,Jiné nemoci oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
380,Nemoci zevního ucha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
381,Nehnisavý zánět středního ucha a poruchy Eustachovy trubice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
382,Hnisavý nebo blíže neurčený zánět středního ucha,3,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
383,Zánět bradavkového výběžku a příbuzná onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
384,Nemoci bubínku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
385,Jiné nemoci středního ucha a bradavkového výběžku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
386,Vertiginózní syndromy a jiné nemoci vestibulárního ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
387,Otoskleróza (otospongióza),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
388,Jiné nemoci ucha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
389,Poruchy sluchu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VII,Nemoci oběhové soustavy,36 764,8,1,2,-,-,1,3,9,13,15,37,55,146,263,329,720,1 523,3 328,3 664,7 124,9 426,10 097,
390,Revmatická horečka bez postižení srdce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
391,Revmatická horečka s postižením srdce,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,
392,Revmatická chorea,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
393,Chronická revmatická perikarditis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
394,Nemoci dvojcípé chlopně,189,-,-,-,-,-,-,-,-,-,1,-,2,5,9,9,21,30,41,18,24,20,9,
395,Nemoci aortální chlopně,44,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,4,10,12,5,6,4,
396,Současné onemocnění chlopně dvojcípé a aortální,114,-,-,-,-,-,-,-,-,-,-,-,-,1,4,6,9,12,29,11,21,13,8,
397,Jiná postižení srdeční nitroblány,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,
398,Jiné revmatické nemoci srdce,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,1,-,1,-,1,-,
401,Esenciální hypertense,212,-,-,-,-,-,-,-,-,-,-,1,1,-,5,6,8,20,22,29,38,53,29,
402,Hypertensní kardiopatie,140,-,-,-,-,-,-,-,-,-,-,1,-,4,4,3,4,8,23,9,24,34,26,
403,Hypertensní nefropatie,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,3,3,10,3,
404,Hypertensní nefropatie a kardiopatie,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,3,1,1,4,
405,Sekundární hypertense,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,-,2,2,2,
410,Akutní infarkt myokardu,6 909,-,-,-,-,-,-,-,-,-,1,5,10,32,79,119,239,546,1 046,934,1 437,1 413,1 048,
411,Jiné akutní nebo subakutní formy ischemické choroby srdeční,168,-,-,-,-,-,-,-,-,-,-,-,5,3,10,6,10,16,23,20,18,33,24,
412,Infarkt myokardu starší než 8 týdnů,16,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,1,3,5,5,
413,Angina pectoris,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,4,-,4,1,
414,Jiné formy chronické ischemická choroby srdeční,8 919,-,-,-,-,-,-,-,1,-,1,2,2,9,28,34,111,234,629,744,1 638,2 486,3 000,
415,Akutní postižení srdce při onemocnění plic,508,-,-,-,-,-,-,-,-,-,-,4,-,10,7,6,21,33,56,61,103,111,96,
416,Chronické cor pulmonale,105,-,-,-,-,-,-,1,-,-,-,-,2,3,6,5,12,9,17,11,8,16,15,
417,Jiné nemoci plicního oběhu,3,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,
420,Akutní zánět osrdečníku,8,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,1,1,2,-,2,
421,Akutní nebo a subakutní zánět srdeční nitroblány,16,-,-,-,-,-,-,-,-,1,1,-,-,-,2,2,1,1,4,-,-,2,2,
422,Akutní zánět srdečního svalu,8,1,-,1,-,-,-,-,-,2,-,1,-,2,-,-,-,-,-,-,-,1,-,
423,Jiné nemoci osrdečníku,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
424,Jiné nemoci srdeční nitroblány,50,-,-,-,-,-,-,-,-,-,-,-,1,3,1,1,7,4,11,6,7,5,4,
425,Kardiomyopatie,49,3,1,-,-,-,-,-,2,-,2,3,1,5,6,5,4,4,1,2,4,3,3,
426,Poruchy vedení srdečních vzruchů,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,
427,Srdeční arytmie,134,-,-,-,-,-,-,-,1,1,-,-,3,1,3,1,5,9,11,17,24,30,28,
428,Selhání srdce,699,3,-,-,-,-,-,-,4,3,-,4,5,10,7,11,16,34,60,67,122,159,194,
429,Nepřesně popsané srdeční nemoci a komplikace,128,-,-,-,-,-,-,1,-,-,-,-,-,4,2,2,6,11,12,13,16,36,25,
430,Subarachnoidální kvácení,146,-,-,1,-,-,-,1,-,2,4,3,5,11,13,17,12,13,21,12,7,15,9,
431,Mozkové krvácení,1 054,-,-,-,-,-,-,-,-,1,3,6,7,17,24,30,46,91,109,127,179,229,185,
432,Jiné nebo blíže neurčené nitrolební krvácení,11,1,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,1,5,-,2,
433,Okluze nebo stenóza mimolebečních tepen,25,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1,-,2,4,9,1,5,
434,Okluze mozkových tepen,1 563,-,-,-,-,-,-,-,1,1,-,-,2,8,2,12,29,63,160,179,339,410,357,
435,Přechodná mozková ischemie,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,3,3,
436,"Akutní, ale nepřesně určená cévní onemocnění mozku",7 585,-,-,-,-,-,-,-,-,-,2,3,4,9,17,19,89,217,626,789,1 628,2 133,2 049,
437,Jiná a nepřesně určená cévní onemocnění mozku,2 043,-,-,-,-,-,-,-,-,-,-,-,-,-,6,3,11,25,93,142,385,631,747,
438,Pozdní následky cévních onemocnění mozku,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,2,4,9,
440,"Ateroskleróza (mimo tepny mozkové, věnčité, mezenterickou, plicní a ledvinné tepénky)",5 171,-,-,-,-,-,-,-,-,-,-,-,1,-,7,11,20,68,237,356,952,1 432,2 087,
441,Výduť srdečnice,93,-,-,-,-,-,-,-,-,-,-,-,-,3,4,-,8,10,9,18,11,14,16,
442,Jiné výdutě,5,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,1,-,2,-,-,-,-,
443,Jiné nemoci periferních tepen,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,1,-,1,
