1991,Zemřelí muži podle podrobného seznamu příčin smrti a věku,,,,,,,,,,,,,,,,,,,,,,,,
MKN (1976),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+,
228,Hemangiom a lymfangiom jakékoliv lokalizace,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
229,Nezhoubný novotvar jiné nebo blíže neurčené lokalizace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
230,Carcinoma in situ trávicí soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
231,Carcinoma in situ dýchací soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
232,Carcinoma in situ kůže,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
233,"Carcinoma in situ prsu, močového nebo pohlavního ústrojí",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
234,Carcinoma in situ jiné nebo blíže neurčené lokalizace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
235,Novotvar neurčené povahy trávicí nebo dýchací soustavy,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,2,2,4,5,3,
236,Novotvar neurčené povahy močového nebo pohlavního ústrojídýchacího ústrojí,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,
237,Novotvar neurčené povahy žlázy s vnitřní sekrecí nebo nervové soustavy,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,
238,Novotvar neurčené povahy jiné nebo blíže neurčené lokalizace nebo tkáně,11,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,1,3,1,1,1,2,
239,Novotvary neurčené morfologie,4,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,1,1,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
III,"Nemoci žláz s vnitřní sekrecí, výživy a přeměny látek a poruchy imunity",803,15,4,1,1,-,-,1,2,-,1,6,9,11,25,27,47,93,142,131,143,108,36,
240,Struma prostá nebo blíže neurčená,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
241,"Struma uzlová, netoxická-struma nodosa",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
242,Tyreotoxikóza se strumou nebo bez ní,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,
243,Vrozená hypotyreóza (kretinismus a jiné),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
244,Získaná hypotyreóza (myxedém a jiné),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
245,Zánět štítné žlázy - thyreoiditis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
246,Jiné nemoci štítné žlázy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
250,"Cukrovka, úplavice cukrová",762,-,-,-,-,-,-,-,1,-,-,5,9,11,23,27,46,92,139,127,141,105,36,
251,Jiné poruchy vnitřní sekrece slinivky břišní,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
252,Nemoci příštítných tělísek - paratyreoidey,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
253,Nemoci mozkového podvěsku - hypofýzy - a hypothalamo-hypofyzárních vztahů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
254,Nemoci brzlíku - thymu,6,5,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
255,Nemoci nadledvin,5,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,
256,Poruchy činnosti vaječníků,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
257,Poruchy činnosti varlat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
258,Polyglandulární dysfunkce a příbuzné poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
259,Jiné nemoci žláz s vnitřní sekrecí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
260,Kvašiorkor,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
261,Nutriční marasmus,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,
262,Jiná těžká proteinokalorická podvýživa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
263,Jiná nebo blíže neurčená proteinokalorická podvýživa,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
264,Karence vitaminu A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
265,Karence thiaminu nebo niacinu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
266,Karence jiných složek komplexu B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
267,Karence kyseliny askorbové,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
268,Karence vitaminu D,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
269,Jiné nutriční karence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
270,Poruchy transportu a metabolismu aminokyselin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
271,Poruchy transportu a metabolismu uhlovodanů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
272,Poruchy metabolismu lipidů,2,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,
273,Poruchy metabolismu plasmatických proteinů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
274,Dna,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
275,Poruchy metabolismu minerálů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
276,"Poruchy rovnováhy tekutin, elektrolytů a acidobazické rovnováhy",4,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,1,-,1,-,
277,Jiné a blíže neurčené poruchy přeměny látek,16,7,1,-,1,-,-,1,1,-,-,-,-,-,-,-,-,1,2,1,1,-,-,
278,Otylost - obesitas - a jiné hyperlimentace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
279,Poruchy postihující mechanismus imunity,3,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
IV,Nemoci krve a krvetvorných orgánů,83,2,-,-,-,-,3,2,1,-,2,2,2,4,3,2,5,8,14,5,15,7,6,
280,Chudokrevnost z nedostatku železa,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,
281,Jiné karenční anémie,4,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,1,1,
282,Dědičné hemolytické anémie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
283,Získané hemolytické anémie,2,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,
284,Aplastická anémie,19,1,-,-,-,-,-,1,1,-,1,-,-,-,1,-,1,2,3,3,3,2,-,
285,Jiné a blíže neurčené anémie,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,1,-,2,1,2,
286,Koagulační vady,7,-,-,-,-,-,2,1,-,-,-,-,-,2,-,-,-,-,1,-,1,-,-,
287,Purpura a jiné krvácivé stavy,6,1,-,-,-,-,-,-,-,-,1,-,1,-,1,-,-,-,1,-,1,-,-,
288,Nemoci bílých krvinek (agranulocytóza a jiné),3,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,
289,Ostatní nemoci krve a krvetvorných orgánů,31,-,-,-,-,-,-,-,-,-,-,1,-,2,-,1,2,6,7,1,7,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,
V,Duševí poruchy,168,-,-,-,-,-,-,-,-,-,-,8,14,19,27,20,23,19,16,3,10,5,1,
290,Senilní a presenilní organická psychotická onemocnění,18,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2,1,1,7,5,1,
291,Alkoholické psychózy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
292,Toxické psychózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
293,Přechodná organická psychotická onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
294,Jiná organická psychotická onemocnění (chronická),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
295,Schizofrenní psychózy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
296,Afektivní psychózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
297,Paranoidní stavy,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,
298,Jiné neorganické psychózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
299,Psychózy vznikající specifiky v dětství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
300,Neurotické poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
301,Poruchy osobnosti,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
302,Sexuální úchylky a poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
303,Závislost na alkoholu,144,-,-,-,-,-,-,-,-,-,-,8,14,18,26,20,23,17,14,2,2,-,-,
304,Závislost na návykových látkách,2,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,
305,Zneužívání návykových látek bez závislosti,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
306,Somatické funkční poruchy vyvolané duševními faktory,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
307,"Zvláštní příznaky a syndromy, nezařazené jinde",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
308,Akutní reakce na stress (přechodné situační poruchy),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
309,Adaptační reakce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
310,Specifické nepsychotické duševní poruchy po organickém poškození mozku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
311,Depresivní poruchy nezařazené jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
312,Poruchy chování nezařazené jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
313,Poruchy emocí specifické pro dětství a dospívání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
314,Hyperkinetický syndrom v dětství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
315,Specifická opožďování ve vývoji,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
316,Psychické faktory sdružené s nemocemi zařazenými jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
317,Lehká duševní zaostalost (IQ 50-70),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
318,Jiná přesně určená duševní zaostalost (IQ pod 50),1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
319,Duševní zaostalost blíže neurčená,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VI,Nemoci nervové soustavy a smyslových orgánů,512,20,5,4,5,6,11,21,32,11,12,16,30,33,38,26,38,40,48,34,39,33,13,
320,Bakteriální zánět mozkových nebo míšních plen - bakteriální meningitis,38,6,-,1,-,-,-,-,1,-,1,1,2,3,2,3,7,4,4,3,-,-,-,
321,Meningitis vyvolaná jinými organismy,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
322,Meningitis z blíže neurčené příčiny,7,-,-,1,-,-,-,-,-,-,-,-,-,-,2,1,-,-,1,1,1,-,-,
323,"Zánět mozku, míchy nebo mozku i míchy",8,-,1,-,-,-,1,1,-,1,-,-,-,-,-,2,1,1,-,-,-,-,-,
324,Nitrolební nebo nitropáteřní hlíza,8,-,-,-,-,-,-,-,-,-,-,1,-,2,1,1,2,1,-,-,-,-,-,
325,Flebitis nebo thromboflebitis nitrolebních žilních splavů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
326,Pozdní následky nitrolebních hlízy nebo pyogenní infekce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
330,"Mozkové degenerace, projevující se obyčejně v dětství",3,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
331,Jiné mozkové degenerace,62,1,1,-,1,1,-,1,2,1,2,1,4,4,1,4,8,3,8,2,5,9,3,
332,Parkinsonova nemoc,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,6,11,10,6,1,
333,Jiné extrapyramidové nemoci a poruchy s abnormálními pohyby,8,-,-,-,-,-,-,-,-,-,-,-,2,-,4,1,-,1,-,-,-,-,-,
334,Spinocerebelární nemoci,2,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,
335,Nemoci buněk předních rohů,25,3,1,-,-,-,-,-,1,-,-,1,1,1,2,2,2,3,6,1,1,-,-,
336,Jiné nemoci míchy,6,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,1,-,1,-,1,-,
337,Nemoci autonomní nervové soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
340,Mnohočetná skleróza,59,-,-,-,-,-,-,1,-,-,-,2,6,8,7,1,3,13,8,3,4,2,1,
341,Jiné demyelinizující nemoci centrální nervové soustavy,5,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,1,-,1,1,-,-,
342,Hemiplegie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
343,Dětská mozková obrna,55,2,1,1,3,4,7,14,9,2,2,3,2,3,1,-,-,-,-,-,1,-,-,
344,Jiné paralytické syndromy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
345,Padoucnice-epilepsie,87,1,-,1,-,-,-,1,12,3,5,7,10,11,5,7,8,3,6,3,3,1,-,
346,Migréna,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
347,Kataplexie a narkolepsie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
348,Jiné nemoci mozku,78,5,-,-,-,1,1,-,-,2,1,-,2,1,10,3,2,5,8,6,13,12,6,
349,Jiné a blíže neurčené nemoci nervové soustavy,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,1,
350,Nemoci trojklaného nervu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
351,Nemoci lícního nervu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
352,Nemoci jiných mozkových nervů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
353,Nemoci nervových kořenů a pletení,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,
354,Mononeuritis horní končetiny a mononeuritis multiplex,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
355,Mononeuritis dolní končetiny,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
356,Dědičná nebo idiopatická periferní neuropatie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
357,Zánětlivá nebo toxická neuropatie,5,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,1,1,-,-,-,
358,Myoneurální poruchy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
359,Svalové dystrofie a jiné myopatie,10,1,-,-,-,-,-,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,-,
360,Nemoci očního bulbu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
361,Odchlípení a defekty sítnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
362,Jiné nemoci sítnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
363,Chorioretinální záněty a jizvy a jiné nemoci cévnatky - chorioidey,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
364,Nemoci duhovky a řasnatého tělesa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
365,Zelený zákal - glaukom,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
366,Zákal čočky - katarakta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
367,Poruchy refrakce a akomodace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
368,Poruchy vidění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
369,Slepota a slabozrakost,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
370,Zánět rohovky - keratitis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
371,Rohovkové zákaly a jiné nemoci rohovky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
372,Nemoci spojivky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
373,Záněty očních víček,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
374,Jiné nemoci očních víček,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
375,Nemoci slzného ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
376,Nemoci očnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
377,Nemoci zrakového nervu a zrakových drah,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
378,Šilhání a jiné poruchy pohybů oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
379,Jiné nemoci oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
380,Nemoci zevního ucha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
381,Nehnisavý zánět středního ucha a poruchy Eustachovy trubice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
382,Hnisavý nebo blíže neurčený zánět středního ucha,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
383,Zánět bradavkového výběžku a příbuzná onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
384,Nemoci bubínku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
385,Jiné nemoci středního ucha a bradavkového výběžku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
386,Vertiginózní syndromy a jiné nemoci vestibulárního ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
387,Otoskleróza (otospongióza),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
388,Jiné nemoci ucha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
389,Poruchy sluchu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VII,Nemoci oběhové soustavy,32 724,7,1,-,-,-,1,1,15,23,41,84,198,523,887,1 228,1 939,3 386,5 018,4 017,6 011,5 646,3 698,
390,Revmatická horečka bez postižení srdce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
391,Revmatická horečka s postižením srdce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
392,Revmatická chorea,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
393,Chronická revmatická perikarditis,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,
394,Nemoci dvojcípé chlopně,73,-,-,-,-,-,-,-,-,-,1,-,-,8,8,6,5,14,8,8,3,7,5,
395,Nemoci aortální chlopně,102,-,-,-,-,-,-,-,-,-,2,-,2,1,6,10,18,25,11,10,8,7,2,
396,Současné onemocnění chlopně dvojcípé a aortální,104,-,-,-,-,-,-,-,-,-,-,1,1,3,3,6,16,25,21,13,9,4,2,
397,Jiná postižení srdeční nitroblány,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
398,Jiné revmatické nemoci srdce,2,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,
401,Esenciální hypertense,165,-,-,-,-,-,-,-,-,-,-,-,2,7,13,12,11,15,39,21,21,13,11,
402,Hypertensní kardiopatie,123,-,-,-,-,-,-,-,-,-,1,-,3,2,10,5,12,16,19,13,22,15,5,
403,Hypertensní nefropatie,18,-,-,-,-,-,-,-,-,-,-,-,1,2,-,-,2,1,3,2,3,3,1,
404,Hypertensní nefropatie a kardiopatie,16,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,2,1,2,2,3,3,1,
405,Sekundární hypertense,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,
410,Akutní infarkt myokardu,9 908,-,-,-,-,-,-,-,2,2,5,23,70,217,374,537,903,1 412,1 964,1 320,1 538,1 040,501,
411,Jiné akutní nebo subakutní formy ischemické choroby srdeční,363,-,-,-,-,-,-,-,-,-,-,-,14,30,45,49,41,45,49,31,31,22,6,
412,Infarkt myokardu starší než 8 týdnů,29,-,-,-,-,-,-,-,-,-,-,-,-,1,3,2,2,3,7,2,5,1,3,
413,Angina pectoris,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,1,1,3,2,1,
414,Jiné formy chronické ischemická choroby srdeční,7 124,-,-,-,-,-,-,-,3,1,9,14,30,88,136,218,316,664,968,814,1 393,1 411,1 059,
415,Akutní postižení srdce při onemocnění plic,461,-,-,-,-,-,-,-,-,2,2,1,4,11,13,18,35,47,82,56,74,74,42,
416,Chronické cor pulmonale,121,-,-,-,-,-,-,-,-,-,1,1,2,1,6,11,9,19,11,14,16,18,12,
417,Jiné nemoci plicního oběhu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
420,Akutní zánět osrdečníku,8,-,-,-,-,-,-,-,-,-,1,1,-,1,-,2,1,1,-,1,-,-,-,
421,Akutní nebo a subakutní zánět srdeční nitroblány,19,-,-,-,-,-,-,-,-,2,1,1,1,-,2,-,2,5,3,1,-,1,-,
422,Akutní zánět srdečního svalu,17,-,-,-,-,-,-,1,1,1,-,-,2,2,2,3,-,2,1,1,1,-,-,
423,Jiné nemoci osrdečníku,7,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,2,-,2,1,-,-,-,
424,Jiné nemoci srdeční nitroblány,57,-,-,-,-,-,-,-,-,-,1,3,1,1,4,7,5,4,6,8,8,8,1,
425,Kardiomyopatie,107,5,1,-,-,-,-,-,2,4,1,5,8,12,16,18,10,12,6,2,3,-,2,
426,Poruchy vedení srdečních vzruchů,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,
427,Srdeční arytmie,115,-,-,-,-,-,-,-,-,-,-,-,3,3,3,1,8,11,18,15,20,21,12,
428,Selhání srdce,661,2,-,-,-,-,-,-,4,4,3,7,13,26,25,30,51,77,105,70,95,88,61,
429,Nepřesně popsané srdeční nemoci a komplikace,118,-,-,-,-,-,-,-,-,-,2,3,3,1,7,4,5,15,19,10,22,16,11,
430,Subarachnoidální kvácení,133,-,-,-,-,-,-,-,1,3,3,5,5,15,12,17,17,15,13,2,11,8,6,
431,Mozkové krvácení,1 030,-,-,-,-,-,-,-,-,2,3,8,11,38,65,52,97,128,160,111,159,127,69,
432,Jiné nebo blíže neurčené nitrolební krvácení,9,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,1,3,-,2,1,-,
433,Okluze nebo stenóza mimolebečních tepen,31,-,-,-,-,-,-,-,-,-,-,-,1,-,5,1,4,1,8,4,4,3,-,
434,Okluze mozkových tepen,1 156,-,-,-,-,-,-,-,1,-,1,4,2,5,24,43,54,124,183,151,230,227,107,
435,Přechodná mozková ischemie,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,
436,"Akutní, ale nepřesně určená cévní onemocnění mozku",5 287,-,-,-,-,-,-,-,-,-,-,1,4,13,37,84,154,396,726,727,1 205,1 216,724,
437,Jiná a nepřesně určená cévní onemocnění mozku,1 383,-,-,-,-,-,-,-,-,1,-,1,2,5,4,13,14,53,145,152,320,387,286,
438,Pozdní následky cévních onemocnění mozku,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,3,2,4,4,
440,"Ateroskleróza (mimo tepny mozkové, věnčité, mezenterickou, plicní a ledvinné tepénky)",3 316,-,-,-,-,-,-,-,-,-,-,3,4,8,38,51,97,183,333,362,666,840,731,
441,Výduť srdečnice,214,-,-,-,-,-,1,-,1,-,1,-,2,5,4,9,22,26,40,36,38,17,12,
442,Jiné výdutě,16,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,1,1,3,2,1,2,1,
443,Jiné nemoci periferních tepen,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
