2000,Zemřelí muži podle podrobného seznamu příčin smrti a věku - úrazy a otravy podle vnější příčiny,,,,,,,,,,,,,,,,,,,,,,,
MKN (1993),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85 +
W51,Uhození se o jinou osobu nebo náraz do jiné osoby,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W52,"Rozdrcení, umačkání nebo ušlapání davem při lidské panice",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W53,Kousnutí krysou,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W54,Kousnutí nebo úder psem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W55,Kousnutí nebo úder jinými savci,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-
W56,Kontakt s mořským živočichem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W57,Kousnutí nebo štípnutí [budnutí] nejedovatým hmyzem a jinými nejedovatými členovci,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W58,Kousnutí a úder krokodýlem nebo aligátorem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W59,Kousnutí nebo rozdrcení jiným plazy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W60,Kontakt s rostlinnými trny a ostny a ostrými listy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W64,Vystavení jiným a neurčeným životním mechanickým silám,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Náhodné [u]tonutí a potopení       W65 - W74,171,-,-,1,1,2,9,3,12,14,11,7,13,14,16,16,16,9,8,8,5,4,2
W65,(U)tonutí a potopení při pobytu ve vaně,5,-,-,-,-,-,-,-,-,1,-,-,1,-,2,-,-,1,-,-,-,-,-
W66,(U)tonutí a potopení po pádu do vany,2,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-
W67,(U)tonutí a potopení při pobytu v bazénu,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-
W68,(U)tonutí a potopení po pádu do bazénu,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-
W69,(U)tonutí a potopení při pobytu v přírodní vodě,20,-,-,-,-,-,-,2,-,1,1,-,3,5,3,1,1,2,-,-,1,-,-
W70,(U)tonutí a potopení při pádu do příodní vody,35,-,-,-,-,-,1,-,2,5,1,2,-,2,4,3,7,3,2,2,1,-,-
W73,Jiné určené (u)tonutí a potopení,9,-,-,-,1,-,-,-,1,-,1,-,-,1,1,-,2,-,-,1,1,-,-
W74,Neurčené (u)tonutí a potopení,98,-,-,1,-,2,8,1,9,7,8,4,7,5,6,12,6,3,6,5,2,4,2
,,,,,,,,,,,,,,,,,,,,,,,,
,Jiná náhodná ohrožení dýchání       W75 - W84,209,7,2,2,-,1,-,-,6,9,7,7,12,22,20,32,18,15,10,13,14,6,6
W75,Náhodné (za)dušení a (u)škrcení v posteli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W76,Jiné náhodné oběšení a (u)škrcení,5,-,-,1,-,1,-,-,1,-,-,-,-,-,-,1,-,-,-,1,-,-,-
W77,Ohrožení dýchání způsobené zavalením [zasypáním] pdající zeminou a jinými hmotami,13,-,-,-,-,-,-,-,3,-,3,1,-,2,2,2,-,-,-,-,-,-,-
W78,Vdechnutí žaludečního obsahu,165,7,2,1,-,-,-,-,2,8,3,6,11,18,16,25,17,14,7,9,11,5,3
W79,Vdechnutí nebo polknutí potravy jako příčina ucpání dýchacích cest,19,-,-,-,-,-,-,-,-,-,1,-,1,1,1,3,1,-,3,3,2,1,2
W80,Vdechnutí nebo polknutí jiných předmětů jako příčina ucpání dýchacích cest,5,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,-,-,1,-,1
W81,Uzavření nebo zachycení v prostředí s nízkým obsahem kyslíku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W83,Jiná určená ohrožení dýchání,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-
W84,Neurčené ohrožení dýchání,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,"Vystavení elektrickému proudu, ozáření a extrémní okolní teplotě a tlaku vzduchu        W85 - W99",43,-,-,-,-,-,1,2,4,6,8,3,3,1,4,5,1,1,-,2,1,1,-
W85,Dotyk elektrického vedení,11,-,-,-,-,-,1,1,1,1,4,-,-,-,-,-,1,1,-,-,1,-,-
W86,Vystavení jinému určenému elektrickému proudu,4,-,-,-,-,-,-,-,-,1,-,1,-,1,1,-,-,-,-,-,-,-,-
W87,Vystavení neurčenému elektrickému proudu,28,-,-,-,-,-,-,1,3,4,4,2,3,-,3,5,-,-,-,2,-,1,-
W88,Vystavení ionizujícímu záření,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W89,Vystavení uměle vytvořenému viditelnému a ultrafialovému světlu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W90,Vystavení jinému neionizujícímu záření,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W91,Vystavení neurčenému typu záření,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W92,Vystavení nadměrnému horku uměle vytvořenému,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W93,Vystavení nadměrnému chladu uměle vytvořenému,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W94,Vystavení vysokému a nízkému tlaku vzduchu a jeho změnám,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W99,Vystavení jiným a neurčeným faktorům okolního prostředí vytvořeným uměle,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,"Vystavení kouři, ohni, dýmu a plamenům       X00 - X09",47,-,-,1,-,-,1,-,-,1,1,2,4,8,5,1,8,2,1,3,5,2,2
X00,Vystavení nekontrolovanému ohni [požáru] v budově nebo konstrukci,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
X01,Vystavení nekontrolovanému ohni [požáru] mimo budovy a konstrukce,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-
X02,Vystavení kontrolovanému ohni v budovách a konstrukcích,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X03,Vystavení kontrolovanému ohni mimo budovy a konstrukce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X04,Vystavení vznícení vysoce hořlavých hmot,3,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,1,-,-,-,-,-
X05,Vystavení vznícení nebo tavení nočního prádla,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X06,Vystavení vznícení nebo tavení jiného šatstva a oděvů,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-
X08,"Vystavení jinému určenému kouři, dýmu, ohni a plamenům",6,-,-,-,-,-,-,-,-,1,-,-,-,2,-,-,1,-,-,1,1,-,-
X09,"Vystavení neurčenému kouři, dýmu, ohni a plamenům",33,-,-,1,-,-,1,-,-,-,1,2,3,5,4,1,6,-,1,2,2,2,2
,,,,,,,,,,,,,,,,,,,,,,,,
,Kontakt s horkem a horkými látkami      X10 - X19,11,-,-,-,-,-,-,1,-,-,-,1,1,1,1,1,2,-,-,-,1,1,1
X10,"Kontakt s horkými nápoji, potravou, tukem a oleji na vaření",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X11,Kontakt s horkou vodou z vodovodu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X12,Kontakt s jiným horkými tekutinami,3,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,-,-,-,-,-,-
X13,Kontakt s vodní párou a jinými horkými výpary,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-
X14,Kontakt s horkým vzduchem a plyny,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X15,Kontakt s horkými zařízeními v domácnosti,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X16,"Kontakt s horkými topnými zařízeními, radiátory a rourami",3,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-
X17,"Kontakt s horkými stroji, přístroji a nástroji",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X18,Kontakt s jinými horkými kovy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X19,Kontakt s jiným a neurčeným horkem a horkými látkami,4,-,-,-,-,-,-,1,-,-,-,-,1,-,-,1,-,-,-,-,-,-,1
,,,,,,,,,,,,,,,,,,,,,,,,
,Kontakt s jedovatými živočichy a rostlinami      X20 - X29,7,-,-,-,-,-,-,-,-,-,-,1,-,3,1,-,1,1,-,-,-,-,-
X20,Kontakt s jedovatými hady a ještěrkami,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-
X21,Kontakt s jedovatými pavouky,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-
X22,Kontakt se štíry (škorpiony),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X23,"Kontakt se sršni,vosami a včelami",4,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,1,-,-,-,-,-,-
X24,Kontakt se stonožkami a jedovatými [tropickými] stonožkami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X25,Kontakt s jinými určenými jedovatými členovci,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X26,Kontakt s jedovatým mořským živočichem a rostlinou,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X27,Kontakt s jinými určenými jedovatými živočichy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X28,Kontakt s jinými určenými jedovatými rostlinami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X29,Kontakt s neurčeným jedovatým živočichem nebo rostlinou,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Vystavení přírodním silám       X30 - X39,72,-,-,-,-,-,-,1,-,2,1,2,5,7,12,11,10,7,6,3,3,2,-
X30,Vystavení nadměrnému přírodnímu horku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X31,Vystavení nadměrnému přírodnímu chladu,69,-,-,-,-,-,-,-,-,1,1,2,5,7,11,11,10,7,6,3,3,2,-
X32,Vystavení slunečnímu záření,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X33,Oběť blesku,3,-,-,-,-,-,-,1,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-
X34,Oběť zemětřesení,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X35,Oběť výbuchu sopky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X36,"Oběť laviny, sesuvu půdy a jiných zemských pohybů",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X37,Oběť přírodní katastrofické bouře,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X38,Oběť povodně (záplavy),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X39,Vystavení jiným a neurčeným přírodním silám,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Náhodná otrava škodlivými látkami      X40 - X49,221,-,1,-,-,-,1,-,3,22,16,14,22,26,28,30,20,18,4,11,2,-,3
X40,"Náhodná otrava neopiátovými analgetiky, antipyretiky a antirevmatiky a expozice jejich působení",1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
X41,"Náhodná otrava antiepileptiky, sedativy-hypnotiky, antiparkinsoniky, psychotropními léky a expozice, nezařazená jinde",3,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,-,-,-,-,-,-,-
X42,"Náhodná otrava narkotiky a psychodysleptiky [halucinogeny] a expozice jejich působení, nezařazená jinde",16,-,-,-,-,-,-,-,1,13,-,1,-,-,-,-,-,1,-,-,-,-,-
X43,Náhodná otrava jinými léčivy působícími na autonomní nervovou soustavu a expozice jejich působení,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X44,"Náhodná otrava jinými a neurčenými léky, léčivy, návykovými a biologickými látkami a expozice jejich působení",13,-,-,-,-,-,-,-,1,2,-,1,1,-,1,2,-,-,1,3,1,-,-
X45,Náhodná otrava alkoholem a expozice jeho působení,100,-,-,-,-,-,-,-,1,3,2,6,12,13,19,17,11,11,3,1,1,-,-
X46,Náhodná otrava organickými rozpustidly a halogenovanými uhlovodíky a jejich parami a expozice jejich působení,15,-,-,-,-,-,-,-,-,-,6,2,2,3,2,-,-,-,-,-,-,-,-
X47,Náhodná otrava jinými plyny a parami a expozice jejich působení,60,-,-,-,-,-,1,-,-,2,6,4,6,6,3,9,8,6,-,6,-,-,3
X48,Náhodná otrava pesticidy a expozice jejich působení,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-
X49,Náhodná otrava jinými a neurčenými chemikáliemi a škodlivými látkami a expozice jejich působení,12,-,1,-,-,-,-,-,-,2,2,-,-,3,1,2,1,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,"Přetížení, cestování a strádání       X50 - X57",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X50,Přetížení a namáhavé nebo opakované pohyby,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X51,Cestování a pohyb,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X52,Prodloužený pobyt v beztížném prostředí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X53,Nedostatek potravy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X54,Nedostatek vody,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X57,Neurčené strádání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Náhodné vystavení jiným a neurčeným faktorům      X58 - X59,211,-,-,-,-,-,-,1,5,9,11,8,3,17,23,32,17,21,14,17,15,5,13
X58,Vystavení jiným  určeným faktorům,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-
X59,Vystavení neurčeným faktorům,210,-,-,-,-,-,-,1,5,9,10,8,3,17,23,32,17,21,14,17,15,5,13
,,,,,,,,,,,,,,,,,,,,,,,,
SE,Úmyslné sebepoškození         X60 - X84,1298,-,-,-,-,-,-,8,32,107,89,85,111,145,163,127,86,60,77,71,74,28,35
X60,"Úmyslné sebeotrávení neopiátovými analgetiky, antipyretiky a antirevmatiky a expozice jejich působení",5,-,-,-,-,-,-,-,-,-,-,-,3,-,1,1,-,-,-,-,-,-,-
X61,"Úmyslné sebeotrávení antiepileptiky, sedativy-hypnotiky, antiparkinsoniky, psychotropními léky a expozice, nezařazené jinde",20,-,-,-,-,-,-,-,-,1,4,2,2,2,2,1,-,3,1,2,-,-,-
X62,"Úmyslné sebeotrávení narkotiky a psychodysleptiky [halucinogeny] a expozice jejich působení, nezařazené jinde",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-
X63,Úmyslné sebeotrávení jinými léčivy působícími na autonomní nervovou soustavu a expozice jejich působení,3,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,1,-,-,-
X64,"Úmyslné sebeotrávení jinými a neurčenými léky, léčivy, návykovými a biologickými látkami a expozice jejich působení",23,-,-,-,-,-,-,-,-,1,1,4,3,2,5,4,-,1,-,-,1,1,-
X65,Úmyslné sebeotrávení alkoholem a expozice jeho působení,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-
X66,Úmyslné sebeotrávení organickými rozpustidly a halogenovanými uhlovodíky a jejich parami a expozice jejich působení,2,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-
X67,Úmyslné sebeotrávení jinými plyny a parami a expozice jejich působení,41,-,-,-,-,-,-,-,-,3,3,6,4,4,8,3,2,1,5,1,1,-,-
X68,Úmyslné sebeotrávení pesticidy a expozice jejich působení,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X69,Úmyslné sebeotrávení jinými a neurčenými chemikáliemi a škodlivými látkami a expozice jejich působení,7,-,-,-,-,-,-,-,-,3,-,-,2,1,-,-,-,-,1,-,-,-,-
X70,"Úmyslné sebepoškození oběšením, [u]škrcením a [za]dušením",839,-,-,-,-,-,-,5,22,59,48,52,70,98,111,85,56,43,50,47,50,18,25
X71,Úmyslné sebepoškození (u)topením a potopením,19,-,-,-,-,-,-,-,-,-,1,1,1,4,1,2,4,-,4,-,1,-,-
X72,"Úmyslné sebepoškození výstřelem z pistole, revolveru",63,-,-,-,-,-,-,-,1,7,4,3,3,9,4,11,3,4,7,3,3,-,1
X73,"Úmyslné sebepoškození výstřelem z pušky, brokovnice a větší ruční střelné zbraně",17,-,-,-,-,-,-,-,1,1,2,-,1,2,3,1,1,-,2,-,2,1,-
X74,Úmyslné sebepoškození výstřelem z jiné a neurčené střelné zbraně,85,-,-,-,-,-,-,2,3,7,5,5,8,10,11,8,6,5,4,4,2,3,2
X75,Úmyslné sebepoškození výbušnou látkou,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-
X76,"Úmyslné sebepoškození kouřem, dýmem a ohněm",11,-,-,-,-,-,-,-,-,-,1,1,2,1,1,3,1,1,-,-,-,-,-
X77,"Úmyslné sebepoškození vodní parou, horkými výpary a horkými předměty",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X78,Úmyslné sebepoškození ostrým předmětem,34,-,-,-,-,-,-,-,-,2,1,2,4,3,3,1,4,2,1,5,2,2,2
X79,Úmyslné sebepoškození tupým předmětem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X80,Úmyslné sebepoškození skokem s výše,80,-,-,-,-,-,-,1,5,13,11,5,4,7,6,3,4,-,1,5,9,3,3
X81,Úmyslné sebepoškození skokem nebo lehnutím si před pohybující se předmět,24,-,-,-,-,-,-,-,-,5,2,4,1,-,2,3,3,-,1,1,2,-,-
X82,Úmyslné sebepoškození havárií motorového vozidla,3,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,1,-,-,-
X83,Úmyslné sebepoškození jinými určenými prostředky,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
X84,Úmyslné sebepoškození neurčenými prostředky,18,-,-,-,-,-,-,-,-,3,3,-,2,1,4,-,1,-,-,1,1,-,2
,,,,,,,,,,,,,,,,,,,,,,,,
NA,Napadení [útok]           X85 - Y09,105,4,-,-,2,-,-,-,3,5,8,13,14,12,20,7,7,3,1,3,1,-,1
X85,"Napadení léky, léčivy, návykovými a biologickými látkami",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X86,Napadení žíravou látkou,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X87,Napadení pesticidy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X88,Napadení plyny a parami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X89,Napadení jinými určenými chemikáliemi a škodlivými látkami,4,-,-,-,-,-,-,-,-,1,1,-,-,-,2,-,-,-,-,-,-,-,-
X90,Napadení neurčenou chemickou nebo škodlivou látkou,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X91,"Napadení oběšením, (u)škrcením a (za)dušením",7,-,-,-,-,-,-,-,1,-,2,1,-,-,-,-,-,1,-,1,-,-,1
X92,Napadení (u)topením a potopením,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X93,"Napadení výstřelem z pistole, revolveru",12,-,-,-,-,-,-,-,-,-,1,3,2,4,1,-,-,-,-,1,-,-,-
X94,"Napadení výstřelem z pušky, brokovnice a větší ruční střelné zbraně",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X95,Napadení výstřelem z jiné a neurčené střelné zbraně,15,-,-,-,-,-,-,-,1,-,-,3,5,2,3,-,1,-,-,-,-,-,-
X96,Napadení výbušnou látkou,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X97,"Napadení kouřem, dýmem a ohněm",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X98,"Napadení vodní parou, horkými výpary a horkými předměty",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X99,Napadení ostrým předmětem,36,-,-,-,1,-,-,-,-,2,4,3,6,3,8,5,2,1,-,-,1,-,-
Y00,Napadení tupým předmětem,6,-,-,-,-,-,-,-,-,1,-,2,-,-,2,-,1,-,-,-,-,-,-
Y01,Napadení shozením s výše,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y02,Napadení strčením nebo umístěním oběti před pohybující se předmět,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y03,Napadení zasažením motorovým vozidlem,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-
Y04,Napadení tělesnou silou,11,1,-,-,1,-,-,-,-,-,-,1,1,2,4,-,-,-,1,-,-,-,-
Y05,Sexuální napadení s použitím tělesné síly,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y06,Zanedbání a opuštění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y07,Jiné syndromy špatného zacházení,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y08,Napadení jinými určenými způsoby,3,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-
Y09,Napadení neurčenými způsoby,7,1,-,-,-,-,-,-,1,1,-,-,-,-,-,-,2,1,-,1,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Případ [událost] nezjištěného úmyslu      Y10 - Y34,250,-,1,-,2,1,3,3,5,16,17,22,24,14,29,23,23,17,16,13,13,5,3
Y10,"Otrava neopiátovými analgetiky, antipyretiky a antirevmatiky a expozice jejich působení, nezjištěného úmyslu",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-
Y11,"Otrava antiepileptiky, sedativy-hypnotiky, antiparkinsoniky a psychotropními léky a expozice nezařazená jinde, nezjištěného úmyslu",3,-,-,-,-,-,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-
Y12,"Otrava narkotiky a psychodysleptiky [halucinogeny] a expozice jejich působení,nezařazená jinde, nezjištěného úmyslu",2,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-
Y13,"Otrava jinými léčivy působícími na autonomní nervovou soustavu, a expozice jejich působení, nezjištěného úmyslu",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y14,"Otrava jinými a neurčenými léky, léčivy, návykovými a biologickými látkami a expozice jejich působení, nezjištěného úmyslu",4,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,1,-,-,-,-,-,-
Y15,"Otrava alkoholem a expozice jeho působení, nezjištěného úmyslu",6,-,-,-,-,-,-,-,-,-,1,-,-,-,1,2,1,1,-,-,-,-,-
Y16,"Otrava organickými rozpustidly a halogenovanými uhlovodíky a jejich parami a expozice jejich působení, nezjištěného úmyslu",3,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,1,-,-,-,-,-,-
Y17,"Otrava jinými plyny a parami a expozice jejich působení, nezjištěného úmyslu",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-
Y18,"Otrava pesticidy a expozice jejich působení, nezjištěného úmyslu",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y19,"Otrava jinými a neurčenými chemikáliemi a škodlivými látkami a expozice jejich působení, nezjištěného úmyslu",4,-,-,-,-,-,-,-,-,-,-,1,1,-,-,1,-,-,-,1,-,-,-
Y20,"Oběšení, (u)škrcení a (za)dušení, nezjištěného úmyslu",11,-,-,-,1,-,-,1,-,-,-,-,1,2,3,-,1,-,-,1,1,-,-
Y21,"(U)topení a potopení, nezjištěného úmyslu",19,-,-,-,-,1,1,1,1,2,1,2,1,-,2,1,2,1,-,2,1,-,-
Y22,"Výstřel z pistole, revolveru, nezjištěného úmyslu",9,-,-,-,-,-,-,-,-,-,1,1,2,1,2,-,1,1,-,-,-,-,-
Y23,"Výstřel z pušky, brokovnice a větší ruční střelné zbraně. nezjištěného úmyslu",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y24,"Výstřel z jiné a neurčené střelné zbraně, nezjištěného úmyslu",6,-,-,-,-,-,1,-,-,-,-,-,-,2,-,1,1,-,1,-,-,-,-
Y25,"Kontakt s výbušnou látkou, nezjištěného úmyslu",1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y26,"Vystavení kouři, dýmu a ohni, nezjištěného úmyslu",2,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-
Y27,"Kontakt s vodní párou, horkými výpary a horkými předměty. nezjištěného úmyslu",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y28,"Kontakt s ostrým předmětem, nezjištěného úmyslu",7,-,-,-,-,-,-,-,-,1,-,1,1,1,1,1,-,1,-,-,-,-,-
