1986,Zemřelí muži podle podrobného seznamu příčin smrti a věku,,,,,,,,,,,,,,,,,,,,,,,,
MKN (1976),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+,
228,Hemangiom a lymfangiom jakékoliv lokalizace,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,
229,Nezhoubný novotvar jiné nebo blíže neurčené lokalizace,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,
230,Carcinoma in situ trávicí soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
231,Carcinoma in situ dýchací soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
232,Carcinoma in situ kůže,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
233,"Carcinoma in situ prsu, močového nebo pohlavního ústrojí",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
234,Carcinoma in situ jiné nebo blíže neurčené lokalizace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
235,Novotvar neurčené povahy trávicí nebo dýchací soustavy,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,2,4,4,6,-,
236,Novotvar neurčené povahy močového nebo pohlavního ústrojídýchacího ústrojí,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,
237,Novotvar neurčené povahy žlázy s vnitřní sekrecí nebo nervové soustavy,12,-,-,-,-,-,1,1,-,-,-,-,-,-,1,-,2,3,2,-,1,1,-,
238,Novotvar neurčené povahy jiné nebo blíže neurčené lokalizace nebo tkáně,18,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,1,1,2,5,3,4,-,
239,Novotvary neurčené morfologie,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,
III,"Nemoci žláz s vnitřní sekrecí, výživy a přeměny látek a poruchy imunity",924,17,2,1,1,1,1,2,3,1,7,6,13,11,23,29,56,124,131,189,190,86,30,
240,Struma prostá nebo blíže neurčená,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
241,"Struma uzlová, netoxická-struma nodosa",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
242,Tyreotoxikóza se strumou nebo bez ní,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,
243,Vrozená hypotyreóza (kretinismus a jiné),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
244,Získaná hypotyreóza (myxedém a jiné),1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
245,Zánět štítné žlázy - thyreoiditis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
246,Jiné nemoci štítné žlázy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,
250,"Cukrovka, úplavice cukrová",866,1,-,-,-,-,-,-,1,-,5,4,10,9,23,25,53,122,129,187,185,83,29,
251,Jiné poruchy vnitřní sekrece slinivky břišní,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
252,Nemoci příštítných tělísek - paratyreoidey,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
253,Nemoci mozkového podvěsku - hypofýzy - a hypothalamo-hypofyzárních vztahů,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,
254,Nemoci brzlíku - thymu,11,9,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
255,Nemoci nadledvin,9,4,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,1,2,-,-,
256,Poruchy činnosti vaječníků,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
257,Poruchy činnosti varlat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
258,Polyglandulární dysfunkce a příbuzné poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
259,Jiné nemoci žláz s vnitřní sekrecí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
260,Kvašiorkor,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
261,Nutriční marasmus,3,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,1,-,-,-,
262,Jiná těžká proteinokalorická podvýživa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
263,Jiná nebo blíže neurčená proteinokalorická podvýživa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
264,Karence vitaminu A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
265,Karence thiaminu nebo niacinu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
266,Karence jiných složek komplexu B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
267,Karence kyseliny askorbové,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
268,Karence vitaminu D,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
269,Jiné nutriční karence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
270,Poruchy transportu a metabolismu aminokyselin,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
271,Poruchy transportu a metabolismu uhlovodanů,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
272,Poruchy metabolismu lipidů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
273,Poruchy metabolismu plasmatických proteinů,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
274,Dna,4,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,1,-,-,1,-,
275,Poruchy metabolismu minerálů,6,-,-,-,1,-,-,-,-,-,-,1,2,-,-,1,1,-,-,-,-,-,-,
276,"Poruchy rovnováhy tekutin, elektrolytů a acidobazické rovnováhy",4,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,1,
277,Jiné a blíže neurčené poruchy přeměny látek,11,1,-,-,-,1,1,-,1,1,-,1,1,-,-,1,2,-,-,-,1,-,-,
278,Otylost - obesitas - a jiné hyperlimentace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
279,Poruchy postihující mechanismus imunity,2,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
IV,Nemoci krve a krvetvorných orgánů,95,4,-,-,-,-,5,1,2,-,1,1,-,2,3,2,8,10,8,15,16,9,8,
280,Chudokrevnost z nedostatku železa,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,1,
281,Jiné karenční anémie,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,3,1,
282,Dědičné hemolytické anémie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
283,Získané hemolytické anémie,6,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,
284,Aplastická anémie,26,-,-,-,-,-,4,-,-,-,-,1,-,-,1,1,5,3,2,3,4,-,2,
285,Jiné a blíže neurčené anémie,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,1,1,1,1,1,
286,Koagulační vady,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,1,-,
287,Purpura a jiné krvácivé stavy,9,-,-,-,-,-,-,1,2,-,1,-,-,1,-,-,-,1,1,-,1,1,-,
288,Nemoci bílých krvinek (agranulocytóza a jiné),7,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,2,1,2,-,-,1,
289,Ostatní nemoci krve a krvetvorných orgánů,24,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,2,-,2,4,8,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,
V,Duševí poruchy,161,-,-,-,-,-,-,1,-,2,4,3,16,26,19,24,16,18,6,10,5,6,5,
290,Senilní a presenilní organická psychotická onemocnění,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,5,5,
291,Alkoholické psychózy,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,
292,Toxické psychózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
293,Přechodná organická psychotická onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
294,Jiná organická psychotická onemocnění (chronická),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
295,Schizofrenní psychózy,4,-,-,-,-,-,-,-,-,-,-,-,-,3,-,1,-,-,-,-,-,-,-,
296,Afektivní psychózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
297,Paranoidní stavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
298,Jiné neorganické psychózy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
299,Psychózy vznikající specifiky v dětství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
300,Neurotické poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
301,Poruchy osobnosti,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
302,Sexuální úchylky a poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
303,Závislost na alkoholu,137,-,-,-,-,-,-,-,-,-,3,3,16,23,19,21,15,17,6,9,4,1,-,
304,Závislost na návykových látkách,2,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,
305,Zneužívání návykových látek bez závislosti,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
306,Somatické funkční poruchy vyvolané duševními faktory,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
307,"Zvláštní příznaky a syndromy, nezařazené jinde",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
308,Akutní reakce na stress (přechodné situační poruchy),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
309,Adaptační reakce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
310,Specifické nepsychotické duševní poruchy po organickém poškození mozku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
311,Depresivní poruchy nezařazené jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
312,Poruchy chování nezařazené jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
313,Poruchy emocí specifické pro dětství a dospívání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
314,Hyperkinetický syndrom v dětství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
315,Specifická opožďování ve vývoji,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
316,Psychické faktory sdružené s nemocemi zařazenými jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
317,Lehká duševní zaostalost (IQ 50-70),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
318,Jiná přesně určená duševní zaostalost (IQ pod 50),2,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,
319,Duševní zaostalost blíže neurčená,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VI,Nemoci nervové soustavy a smyslových orgánů,540,32,3,5,1,7,29,19,22,34,20,12,36,36,30,25,42,43,35,41,33,21,14,
320,Bakteriální zánět mozkových nebo míšních plen - bakteriální meningitis,57,11,2,-,-,1,-,-,1,-,2,1,5,1,5,2,5,6,7,5,2,1,-,
321,Meningitis vyvolaná jinými organismy,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,
322,Meningitis z blíže neurčené příčiny,7,-,-,-,-,-,-,1,-,-,-,-,-,2,1,2,-,-,-,1,-,-,-,
323,"Zánět mozku, míchy nebo mozku i míchy",13,2,-,-,-,-,-,-,1,2,2,-,2,1,1,1,1,-,-,-,-,-,-,
324,Nitrolební nebo nitropáteřní hlíza,4,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,1,1,-,-,-,
325,Flebitis nebo thromboflebitis nitrolebních žilních splavů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
326,Pozdní následky nitrolebních hlízy nebo pyogenní infekce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
330,"Mozkové degenerace, projevující se obyčejně v dětství",4,-,-,1,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
331,Jiné mozkové degenerace,75,-,1,-,-,1,1,-,1,2,1,-,2,1,5,6,4,5,4,7,11,14,9,
332,Parkinsonova nemoc,22,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2,2,3,6,7,1,-,
333,Jiné extrapyramidové nemoci a poruchy s abnormálními pohyby,6,-,-,-,-,-,-,-,-,-,-,-,1,-,2,-,2,1,-,-,-,-,-,
334,Spinocerebelární nemoci,2,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,
335,Nemoci buněk předních rohů,25,1,-,1,-,-,1,1,-,-,-,-,3,2,-,2,3,4,2,2,2,1,-,
336,Jiné nemoci míchy,19,-,-,-,-,-,-,-,-,1,-,-,2,1,1,1,1,4,1,3,3,1,-,
337,Nemoci autonomní nervové soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
340,Mnohočetná skleróza,72,-,-,-,-,-,-,-,-,-,1,1,7,12,4,4,14,12,6,6,1,3,1,
341,Jiné demyelinizující nemoci centrální nervové soustavy,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,
342,Hemiplegie,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,
343,Dětská mozková obrna,80,9,-,1,-,3,24,10,9,13,4,2,2,3,-,-,-,-,-,-,-,-,-,
344,Jiné paralytické syndromy,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,
345,Padoucnice-epilepsie,75,1,-,-,-,-,1,6,6,9,8,-,8,9,7,3,4,4,5,1,3,-,-,
346,Migréna,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
347,Kataplexie a narkolepsie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
348,Jiné nemoci mozku,38,4,-,-,-,2,1,-,2,-,-,5,3,3,3,2,1,1,1,5,2,-,3,
349,Jiné a blíže neurčené nemoci nervové soustavy,5,-,-,1,-,-,-,-,1,-,-,-,1,-,-,-,-,2,-,-,-,-,-,
350,Nemoci trojklaného nervu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
351,Nemoci lícního nervu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
352,Nemoci jiných mozkových nervů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
353,Nemoci nervových kořenů a pletení,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
354,Mononeuritis horní končetiny a mononeuritis multiplex,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
355,Mononeuritis dolní končetiny,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
356,Dědičná nebo idiopatická periferní neuropatie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
357,Zánětlivá nebo toxická neuropatie,7,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,2,-,-,-,
358,Myoneurální poruchy,4,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,1,-,1,
359,Svalové dystrofie a jiné myopatie,11,-,-,-,-,-,-,-,1,6,1,1,-,-,-,1,-,-,1,-,-,-,-,
360,Nemoci očního bulbu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
361,Odchlípení a defekty sítnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
362,Jiné nemoci sítnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
363,Chorioretinální záněty a jizvy a jiné nemoci cévnatky - chorioidey,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
364,Nemoci duhovky a řasnatého tělesa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
365,Zelený zákal - glaukom,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
366,Zákal čočky - katarakta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
367,Poruchy refrakce a akomodace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
368,Poruchy vidění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
369,Slepota a slabozrakost,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
370,Zánět rohovky - keratitis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
371,Rohovkové zákaly a jiné nemoci rohovky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
372,Nemoci spojivky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
373,Záněty očních víček,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
374,Jiné nemoci očních víček,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
375,Nemoci slzného ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
376,Nemoci očnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
377,Nemoci zrakového nervu a zrakových drah,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
378,Šilhání a jiné poruchy pohybů oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
379,Jiné nemoci oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
380,Nemoci zevního ucha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
381,Nehnisavý zánět středního ucha a poruchy Eustachovy trubice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
382,Hnisavý nebo blíže neurčený zánět středního ucha,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
383,Zánět bradavkového výběžku a příbuzná onemocnění,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
384,Nemoci bubínku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
385,Jiné nemoci středního ucha a bradavkového výběžku,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
386,Vertiginózní syndromy a jiné nemoci vestibulárního ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
387,Otoskleróza (otospongióza),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
388,Jiné nemoci ucha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
389,Poruchy sluchu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VII,Nemoci oběhové soustavy,34 614,7,2,1,2,1,5,2,7,14,35,96,246,468,722,1 308,2 359,4 007,3 662,6 002,7 286,5 271,3 111,
390,Revmatická horečka bez postižení srdce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
391,Revmatická horečka s postižením srdce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
392,Revmatická chorea,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
393,Chronická revmatická perikarditis,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,-,-,
394,Nemoci dvojcípé chlopně,136,-,-,-,-,-,-,-,-,-,1,2,5,8,9,18,14,31,21,13,8,6,-,
395,Nemoci aortální chlopně,106,-,-,-,-,-,-,1,-,-,-,3,-,5,11,8,13,16,17,18,8,6,-,
396,Současné onemocnění chlopně dvojcípé a aortální,116,-,-,-,-,-,-,-,-,-,1,2,4,7,3,16,21,17,17,8,16,3,1,
397,Jiná postižení srdeční nitroblány,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,-,
398,Jiné revmatické nemoci srdce,6,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,1,-,3,-,-,-,
401,Esenciální hypertense,72,-,-,-,-,-,-,-,-,-,-,1,1,1,6,2,6,10,8,18,9,3,7,
402,Hypertensní kardiopatie,127,-,-,-,-,-,-,-,-,-,-,-,2,-,5,7,17,12,12,27,31,9,5,
403,Hypertensní nefropatie,40,-,-,-,-,-,-,-,-,-,-,1,-,1,2,-,4,2,3,13,6,3,5,
404,Hypertensní nefropatie a kardiopatie,7,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2,3,1,-,-,-,-,
405,Sekundární hypertense,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
410,Akutní infarkt myokardu,10 375,-,-,-,-,-,-,-,1,1,3,29,97,193,331,621,1 104,1 750,1 408,1 821,1 679,947,390,
411,Jiné akutní nebo subakutní formy ischemické choroby srdeční,149,-,-,-,-,-,-,-,-,-,-,2,7,17,11,17,20,18,16,10,15,12,4,
412,Infarkt myokardu starší než 8 týdnů,39,-,-,-,-,-,-,-,-,-,-,-,1,-,-,3,4,8,3,7,7,5,1,
413,Angina pectoris,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,4,1,2,3,1,
414,Jiné formy chronické ischemická choroby srdeční,7 544,-,-,-,-,-,-,-,1,-,7,8,38,74,111,207,418,717,655,1 235,1 679,1 432,962,
415,Akutní postižení srdce při onemocnění plic,371,-,-,-,-,-,-,-,-,2,2,4,1,3,3,18,30,47,55,64,72,46,24,
416,Chronické cor pulmonale,170,-,-,-,-,-,-,-,1,1,-,-,2,4,6,9,20,22,16,27,27,21,14,
417,Jiné nemoci plicního oběhu,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,
420,Akutní zánět osrdečníku,12,-,-,-,-,-,-,-,-,-,-,1,-,-,2,-,1,1,3,-,3,1,-,
421,Akutní nebo a subakutní zánět srdeční nitroblány,35,1,-,-,-,-,-,-,-,-,1,3,2,3,3,3,7,6,1,2,3,-,-,
422,Akutní zánět srdečního svalu,17,2,1,-,-,-,-,-,1,1,-,1,3,2,1,2,1,1,-,1,-,-,-,
423,Jiné nemoci osrdečníku,7,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,3,-,1,-,-,
424,Jiné nemoci srdeční nitroblány,48,-,-,-,-,-,-,-,-,-,2,1,5,1,2,3,4,9,3,8,6,2,2,
425,Kardiomyopatie,97,4,-,1,-,-,3,1,-,3,2,4,4,11,11,10,7,10,10,5,4,6,1,
426,Poruchy vedení srdečních vzruchů,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,1,
427,Srdeční arytmie,45,-,-,-,-,-,-,-,-,1,-,-,-,-,2,2,6,11,2,9,7,4,1,
428,Selhání srdce,683,-,-,-,-,-,-,-,3,1,2,6,8,20,18,31,54,85,82,109,127,86,51,
429,Nepřesně popsané srdeční nemoci a komplikace,119,-,-,-,-,-,1,-,-,-,2,3,4,2,3,3,8,16,11,18,26,15,7,
430,Subarachnoidální kvácení,130,-,-,-,1,1,1,-,-,1,5,5,8,17,16,10,12,12,11,11,11,8,-,
431,Mozkové krvácení,1 230,-,-,-,-,-,-,-,-,1,2,7,21,35,47,68,106,163,129,195,253,147,56,
432,Jiné nebo blíže neurčené nitrolební krvácení,19,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,1,4,2,2,3,4,1,
433,Okluze nebo stenóza mimolebečních tepen,33,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,4,3,5,4,6,4,3,
434,Okluze mozkových tepen,1 638,-,-,-,-,-,-,-,-,-,1,1,2,12,20,65,84,164,184,315,381,286,123,
435,Přechodná mozková ischemie,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,1,3,8,2,2,
436,"Akutní, ale nepřesně určená cévní onemocnění mozku",5 960,-,-,-,-,-,-,-,-,-,-,2,13,13,33,90,212,489,579,1 175,1 580,1 163,611,
437,Jiná a nepřesně určená cévní onemocnění mozku,1 413,-,-,-,-,-,-,-,-,1,1,-,1,4,6,15,26,70,93,244,388,312,252,
438,Pozdní následky cévních onemocnění mozku,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,4,11,9,10,
440,"Ateroskleróza (mimo tepny mozkové, věnčité, mezenterickou, plicní a ledvinné tepénky)",2 951,-,-,-,-,-,-,-,-,-,-,1,6,11,28,48,78,183,198,481,737,644,536,
441,Výduť srdečnice,199,-,-,-,-,-,-,-,-,1,2,5,4,6,7,4,23,31,23,41,40,8,4,
442,Jiné výdutě,22,-,-,-,-,-,-,-,-,-,-,-,1,2,4,1,4,1,5,2,2,-,-,
443,Jiné nemoci periferních tepen,12,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,2,2,2,1,2,
