1977,Zemřelí muži podle podrobného seznamu příčin smrti a věku,,,,,,,,,,,,,,,,,,,,,,,,
MKN (1966),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+,
237,Novotvar neurčené povahy jiných pohlavních a močových orgánů,16,1,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,1,2,2,6,1,1,
238,"Novotvar neurčené povahy oka, mozku a jiných částí ústrojí nervového",36,2,1,-,1,-,1,1,1,-,1,1,-,2,5,4,5,6,-,2,1,2,-,
239,Novotvar neurčené povahy orgánů jiných nebo NS,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,-,1,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
III,"Nemoci žláz s vnitřní sekrecí, přeměny látkové výživy",699,32,1,1,-,-,4,2,1,2,1,6,3,7,20,27,41,90,155,146,106,39,15,
240,Struma prostá - struma parenchzmatosa,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,
241,"Struma uzlová, netoxická - struma nodosa",3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,1,-,
242,Tereotoxikóza se strumou nebo bez ní,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,2,-,-,
243,Kretismus vrozený,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
244,Myxedém,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,
245,Thyreoiditis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
246,Ostatní nemoci štítné žlázy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
250,Úplavice cukrová,615,1,-,-,-,-,-,-,-,2,1,4,3,7,16,26,36,86,149,132,102,37,13,
251,Poruchy vnitřní sekrece slinivky břišní - mimo diabetes,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
252,Nemoci příštítných tělísek,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
253,Nemoci podvěsku mozkového,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,1,-,1,-,
254,Nemoci brzlíku,21,17,1,1,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,
255,Nemoci nadledvinek,14,6,-,-,-,-,-,1,-,-,-,1,-,-,-,-,1,1,1,3,-,-,-,
256,Poruchy činnosti vaječníků,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
257,Poruchy činnosti varlat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
258,Ostatní nemoci žláz s vnitřní sekrecí,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,
260,Avitaminóza A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
261,Avitaminóza B1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
262,Avitaminóza PP,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
263,Jiné avitaminózy B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
264,Avitaminóza C,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
265,Avitaminóza D,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
266,Jiné avitaminózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
267,Proteinová karence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
268,Nutriční marasmus,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,2,
269,Jiné karenční stavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
270,Vrozené poruchy matabolismu aminokyselin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
271,Vrozené poruchy matabolismu uhlovodanů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
272,Vrozené poruchy metabolismu lipidů,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
273,Jiné vrozené poruchy metabolismu,12,7,-,-,-,-,4,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
274,Dna,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
275,Anomálie plasmatických bílkovin,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
276,Amyloidóza,7,-,-,-,-,-,-,-,-,-,-,-,-,-,3,1,-,1,1,-,1,-,-,
277,Otylost - nikoli endokrinního původu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
278,Jiná hyperalimentace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
279,Jiné nemoci výměny látkové,6,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,4,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
IV,Nemoci krve a krvotvorných orgánů,95,3,-,-,-,2,2,1,1,1,-,1,1,2,5,9,4,7,12,19,11,9,5,
280,Chudokrevnost z nedostatku železa,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,
281,Ostatní karenční anémie,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,1,3,1,
282,Dědičné hemolytické anémie,4,1,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,1,-,-,-,-,
283,Získané hemolytické anémie,3,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,
284,Aplastická anémie,20,-,-,-,-,1,-,1,-,-,-,-,-,-,1,3,1,2,2,6,1,1,1,
285,Anémie jiné a NS,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2,1,3,1,-,
286,Koagulační poruchy,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,
287,Purpura a ostatní hemoragiká onemocnění,9,1,-,-,-,1,1,-,-,-,-,-,-,-,-,2,-,-,1,1,-,1,1,
288,Agranulocytóza,8,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,1,1,2,1,1,-,
289,Ostatní nemoci krve a krvotvorných orgánů,31,1,-,-,-,-,-,-,1,1,-,-,1,1,2,1,2,3,3,8,4,1,2,
,,,,,,,,,,,,,,,,,,,,,,,,,
V,Duševí poruchy,59,-,-,-,-,-,-,-,1,1,1,1,6,5,7,10,6,11,5,3,1,1,-,
290,Senilní a presenilní demence,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
291,Alkoholická psychóza,2,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,
292,Psychóza na podkladě nitrolební infekce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
293,Psychoza na podkladě organického onemocnění mozku,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,1,-,
294,Psychóza na podkladě jiného somatického onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
295,Schizofrenie,5,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,-,1,-,1,-,-,-,
296,Afektivní psychózy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
297,Paranoidní stavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
298,Jiné psychózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
299,Psychóza NS,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
300,Neurózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
301,Poruchy osobnosti,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
302,Sexuální úchylky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
303,Alkoholismus,43,-,-,-,-,-,-,-,1,-,-,1,5,5,4,8,4,9,4,1,1,-,-,
304,Narkomanie a toxikomanie,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,
305,Somatické poruchy psychogenního původu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
306,"Zvláštní příznaky, pokud nejsou  zařazeny jinde",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
307,Přechodné situační poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
308,Poruchy chování v dětském věku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
309,Duševní poruchy na podkladě somatických onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
310,"Mírná duševní zaostalost, slaboduchost",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
311,"Lehká slabomyslnost, debilita",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
312,"Středně těžká slabomyslnost, imbecilita",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
313,"Těžká slabomyslnost, prostá idiocie",1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,
314,"Těžká slabomyslnost, těžká idiocie",1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,
315,Oligofrenie blíže  neurčená,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VI,Nemoci nervové soustavy a smyslových orgánů,475,77,14,4,6,6,13,13,19,18,17,25,20,16,25,42,22,28,51,29,17,9,4,
320,"Meningitis-mimo meningokový, tuberkulózní a virový zánět",74,35,3,1,3,-,1,-,-,2,2,1,2,3,2,3,4,-,5,4,3,-,-,
321,Phlebitis a throbophlebitis nitrolebních splavů žilních,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
322,Nitrolební a nitropáteřní hlízy,12,1,-,-,-,-,-,1,1,-,2,-,1,-,-,1,1,1,2,-,1,-,-,
323,"Zánět mozku, míchy a mozku i míchy",13,3,3,-,-,-,1,1,-,2,-,-,-,1,-,-,-,-,-,1,-,-,1,
324,Pozdní následky nitrolebních hlíz nebo hnisavých infekcí,3,-,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
330,Dědičné poruchy nervů a svalů,16,5,1,-,1,-,-,-,5,2,1,-,-,-,1,-,-,-,-,-,-,-,-,
331,Dědičné nemoci striopallidového systému,5,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,-,1,-,-,-,-,
332,Dědičná ataxie,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,
333,Jiné dědičné a familiární nemoci nervové soustavy,4,-,1,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,
340,Mnohočetná skleróza,55,-,-,-,-,-,-,-,-,-,1,2,8,2,5,13,5,5,5,2,3,2,2,
341,Jiné demyelinizující nemoci centrální nervové soustavy,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,-,-,-,-,
342,Paralysis agitans,41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,6,7,12,7,4,-,
343,Mozková spastická dětská obrna,62,17,2,2,1,3,8,4,5,3,6,3,3,1,-,-,1,-,2,-,-,1,-,
344,Jiné mozkové obrny,7,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,3,1,-,1,-,
345,Padoucnice,72,-,2,-,-,-,1,4,5,6,5,13,4,3,8,6,2,5,6,-,1,1,-,
346,Migréna,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
347,Jiné nemoci mozku,27,1,-,1,1,2,1,1,2,1,-,2,1,-,4,-,2,2,4,1,1,-,-,
348,Nemoci periferního i centrálního neuronu,39,-,-,-,-,-,-,-,1,-,-,1,-,3,2,9,2,5,11,5,-,-,-,
349,Jiné nemoci míchy,16,-,-,-,-,-,-,-,-,1,-,-,-,2,2,1,1,2,2,3,1,-,1,
350,Obrna nervu lícního,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
351,Neuralgie nervu trojklanného,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
352,Neuritis pleteně pažní,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
353,Ischias,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
354,Polyneuritis a polyradiculitis,2,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,
355,Jiné a blíže neurčené formy neuralgií a neuritid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
356,Jiné nemoci mozkových nervů,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
357,Jiné nemoci periferních nervů vyjma nervy vegetativní,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
358,Nemoci periferní soustavy vegetativního nervstva,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
360,Zánět spojivky a oftalmie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
361,Zánět víček,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
362,Ječné zrno,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
363,Zánět rohovky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
364,Zánět duhovky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
365,Zánět cévnatky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
366,Jiné záněty uveálního traktu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
367,Zánět očního nervu a sítnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
368,Zánět slzných žláz a slzovodů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
369,Jiná zánětlivá onemocnění oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
370,Refrakční vady,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
371,Zákal rohovky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
372,Pterygium,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
373,Šilhání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
374,Zákal čočky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
375,Zelený zákal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
376,Odchlípení sítnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
377,Jiné nemoci sítnice a zrakového nervu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
378,Jiné nemoci oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
379,Slepota,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
380,Zánět vnějšího ucha,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
381,Zánět středního ucha bez zánětu výčnělku bradavkového,14,11,2,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,
382,Zánět středního ucha se zánětem výčnělku bradavkového,4,2,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,
383,Zánět výčnělku bradavkového bez zánětu středního ucha,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,
384,Jiné zánětlivé nemoci ucha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
385,Nemoc Méniérova,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
386,Otosclerosis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
387,Jiné nemoci ucha a výčnělku bradavkového,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
388,Hluchoněmota,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
389,Jiné hluchoty,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VII,Nemoci ústrojí oběhového,30 271,14,2,1,1,-,3,2,8,27,60,126,160,346,810,1 454,1 896,2 837,5 401,6 032,5 378,3 410,2 303,
390,Revmatická horečka - NS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
391,Revmatická horečkas postižením srdce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
392,Chorea,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
393,Nemoci osrdečníku revmatického původu,3,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,
394,Postižení chlopně dvojcípé,144,-,-,-,-,-,-,-,-,2,2,3,6,6,18,21,13,15,23,16,13,4,2,
395,Postižení chlopně aortální,133,-,-,-,-,-,-,1,-,1,3,4,6,2,14,15,12,12,29,21,9,4,-,
396,Kombinované postižení chlopně dvojcípé a aortální,173,-,-,-,-,-,-,-,-,1,6,7,7,10,11,17,25,27,27,21,10,2,2,
397,Postižení jiných částí srdeční nitroblány,2,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,
398,Jiná neaktivní revmatická postižení srdce,42,-,-,-,-,-,-,-,-,-,1,3,3,2,4,3,-,4,10,3,5,4,-,
400,Zhoubná hypertense,128,-,-,-,-,-,-,-,-,2,-,-,1,2,5,8,18,22,33,17,13,4,3,
401,"Hypertensní choroba esenciální, nezhoubná",3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,1,-,-,
402,Hypertensní choroba srdeční,164,-,-,-,-,-,-,-,-,-,-,1,-,5,1,12,15,25,30,34,23,10,8,
403,Vaskulární nefroskleróza,54,-,1,-,-,-,-,-,-,1,1,-,1,-,1,3,5,5,8,10,10,5,3,
404,Hypertensní choroba s postižením srdce a ledvin,28,-,-,-,-,-,-,-,-,-,-,-,-,2,3,1,2,5,5,5,4,-,1,
410,Akutní infarkt myokardu,9 559,-,-,-,-,-,-,-,-,1,7,34,56,154,373,713,923,1 182,2 066,1 848,1 272,613,317,
411,Jiné akutní nebo subakutní formy ischemické choroby srdeční,180,-,-,-,-,-,-,-,-,-,-,1,9,8,14,10,17,17,19,29,31,16,9,
412,Chronická ischemická choroba srdeční,6 787,-,-,-,-,-,1,-,1,1,3,15,32,60,143,240,333,516,977,1 302,1 409,1 035,719,
413,Angina pectoris,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,2,-,-,-,-,
414,Ischemická choroba srdeční bez příznaků,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
420,Akutní zánět osrdečníku,20,2,-,-,-,-,-,-,-,-,2,-,-,2,-,2,1,3,3,-,2,3,-,
421,Akutní a subakutní zánět nitroblány srdeční,19,-,-,-,-,-,-,-,-,-,3,1,1,2,1,1,3,-,4,2,-,1,-,
422,Akutní zánět srdečního svalu,14,1,-,-,-,-,-,-,-,-,-,1,1,1,3,1,-,-,4,1,1,-,-,
423,Chronické nemoci osrdečníku,10,-,-,-,-,-,-,-,-,1,-,-,-,-,1,1,-,2,2,-,2,1,-,
424,Chronické onemocnění srdeční nitroblány NS,65,-,-,-,-,-,-,-,-,-,1,2,1,2,4,6,5,7,8,16,3,7,3,
425,Cardiomyopathia,52,-,-,-,-,-,-,-,1,2,3,1,3,1,5,4,5,2,6,6,4,4,5,
426,Cor pulmonale,45,-,-,-,-,-,-,-,-,-,-,-,2,-,-,4,2,4,6,12,10,2,3,
427,Symptomatické nemoci srdce,94,-,-,-,-,-,-,-,1,-,1,2,-,-,4,5,7,10,16,9,15,11,13,
428,Jiné choroby srdečního svalu,52,-,-,-,-,-,-,-,-,1,3,-,-,1,3,1,2,4,9,8,8,7,5,
429,Nepřesně  určené nemoci srdce,617,-,-,-,-,-,-,-,-,3,4,12,5,13,23,42,45,51,88,104,99,67,61,
430,Subarachnoidální kvácení,151,4,-,-,-,-,2,-,-,3,10,9,4,10,18,17,8,14,14,19,10,7,2,
431,Mozkové krvácení,2 619,5,-,-,-,-,-,-,3,3,4,13,10,27,70,108,137,248,494,573,481,284,159,
432,Mozkový infarkt s okluzí mimolebečních tepen,40,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,3,2,11,9,7,2,2,
433,Mozková trombóza,1 172,-,-,-,-,-,-,1,-,1,-,3,1,9,15,36,47,96,212,254,224,163,110,
434,Mozková embolie,178,-,-,-,1,-,-,-,-,-,-,-,-,1,4,9,10,22,23,42,28,23,15,
435,Intermitentní mozková ischemie,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
436,"Akutní cévní onemocnění mozku,nepřesně určené",3 557,-,-,-,-,-,-,-,-,-,-,3,3,6,18,59,108,261,646,841,818,494,300,
437,Generalizované ischemické cévní onemocnění mozku,1 091,-,-,-,-,-,-,-,-,-,-,-,-,-,3,10,20,50,131,231,248,205,193,
438,Jiná a nepřesně definovaná cévní onemocnění mozku,722,1,1,1,-,-,-,-,-,1,-,-,3,4,15,23,31,56,136,159,146,91,54,
440,Arterioskleróza,1 038,-,-,-,-,-,-,-,-,-,-,-,1,-,5,16,22,44,101,181,230,213,225,
441,Výduť aorty,176,-,-,-,-,-,-,-,-,1,2,-,-,4,6,10,15,25,36,36,28,8,5,
442,Jiné tepenné výdutě,20,-,-,-,-,-,-,-,1,-,1,3,-,1,2,1,2,1,2,-,4,2,-,
443,Jiné nemoci periferních tepen,21,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,5,2,3,1,2,2,
444,Arteriální vmetky a trombózy,120,-,-,-,-,-,-,-,-,-,-,-,-,-,3,8,6,13,18,26,22,15,9,
445,Sněť-gangréna,224,-,-,-,-,-,-,-,-,-,-,-,-,1,3,4,8,19,34,54,48,27,26,
446,Zánětlivá onemocnění tepen,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,
447,Jiné nemoci tepen a tepének,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,
448,Nemoci vlásečnic,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
450,Vmetek do plícnice a plicní záhať,254,-,-,-,-,-,-,-,1,1,3,2,1,3,3,12,15,21,55,48,50,26,13,
451,Zánět žil,264,-,-,-,-,-,-,-,-,-,-,1,1,4,6,10,13,26,58,47,53,29,16,
452,Trombóza vrátnice,3,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,1,-,-,-,
453,Jiné žilní vmetky a trombózy,150,-,-,-,-,-,-,-,-,-,-,3,1,2,3,9,9,13,30,32,23,12,13,
454,Žilní městky na dolních končetinách,57,1,-,-,-,-,-,-,-,-,-,-,-,-,2,4,3,3,16,9,11,5,3,
455,Hemeroidy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
456,Žilní městky jiných lokalizací,9,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,2,2,2,1,-,-,
457,Neinfekční nemoci lymfatických cest,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
458,Jiné nemoci oběhového ústrojí,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,1,2,
,,,,,,,,,,,,,,,,,,,,,,,,,
VIII,Nemoci ústrojí dýchacího,5 960,144,6,5,4,-,8,4,10,11,17,19,17,45,87,193,225,433,814,1 204,1 260,831,623,
460,Akutní zánět nosohltanu,3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,
461,Akutní zánět vedlejších dutin nosních,2,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,
462,kutní zanět hltanu,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
463,Akutní zánět mandlí,2,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,
464,Akutní zánět hrtanu a průdušnice,9,3,-,-,1,-,1,-,-,-,1,1,-,-,-,-,-,1,-,-,-,1,-,
465,Akutní zánět horních cest dýchacích na více místech nebo NS,7,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
466,Akutní zánět průdušek a průdušinek,71,23,2,2,-,-,2,-,-,-,-,1,1,1,3,1,2,4,1,7,6,6,9,
470,Chřipka NS,61,1,-,-,-,-,-,-,1,1,2,1,-,1,-,1,2,5,3,7,13,12,11,
471,Chřipka se zánětem plic,103,1,-,-,1,-,1,-,2,1,2,-,-,1,2,4,4,5,10,15,22,20,12,
472,Chřipka s jiným postižením dýchacího ústrojí,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,3,2,-,
473,Chřipka s postižením zažívacího ústrojí,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,
474,Chřipka s postižením nervového ústrojí,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
480,Virový zánět plic,60,6,1,-,-,-,1,1,1,-,-,-,-,1,1,1,2,1,5,8,6,12,13,
481,Pneumokokový zánět plic,68,1,1,1,1,-,-,-,-,1,-,1,1,2,2,8,4,5,7,10,15,4,4,
482,Jiný bakteriální zánět plic,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,2,
483,Zánět plic způsobený jiným určeným organismem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
484,Akutní intersticiální pneumonie,12,6,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,2,-,-,1,-,
