1992,Zemřelé ženy podle podrobného seznamu příčin smrti a věku,,,,,,,,,,,,,,,,,,,,,,,,
MKN (1976),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+,
228,Hemangiom a lymfangiom jakékoliv lokalizace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
229,Nezhoubný novotvar jiné nebo blíže neurčené lokalizace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
230,Carcinoma in situ trávicí soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
231,Carcinoma in situ dýchací soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
232,Carcinoma in situ kůže,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
233,"Carcinoma in situ prsu, močového nebo pohlavního ústrojí",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
234,Carcinoma in situ jiné nebo blíže neurčené lokalizace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
235,Novotvar neurčené povahy trávicí nebo dýchací soustavy,11,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,-,1,3,2,
236,Novotvar neurčené povahy močového nebo pohlavního ústrojídýchacího ústrojí,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,
237,Novotvar neurčené povahy žlázy s vnitřní sekrecí nebo nervové soustavy,4,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,
238,Novotvar neurčené povahy jiné nebo blíže neurčené lokalizace nebo tkáně,13,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,2,2,2,-,3,2,
239,Novotvary neurčené morfologie,6,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,1,1,-,1,-,1,
,,,,,,,,,,,,,,,,,,,,,,,,,
III,"Nemoci žláz s vnitřní sekrecí, výživy a přeměny látek a poruchy imunity",930,7,-,2,1,-,3,2,1,2,5,2,4,3,13,15,32,77,111,160,194,186,110,
240,Struma prostá nebo blíže neurčená,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,
241,"Struma uzlová, netoxická-struma nodosa",2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,
242,Tyreotoxikóza se strumou nebo bez ní,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,
243,Vrozená hypotyreóza (kretinismus a jiné),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
244,Získaná hypotyreóza (myxedém a jiné),2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,
245,Zánět štítné žlázy - thyreoiditis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
246,Jiné nemoci štítné žlázy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
250,"Cukrovka, úplavice cukrová",876,-,-,-,-,-,-,-,-,1,4,1,3,1,13,14,29,70,109,158,186,185,102,
251,Jiné poruchy vnitřní sekrece slinivky břišní,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
252,Nemoci příštítných tělísek - paratyreoidey,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
253,Nemoci mozkového podvěsku - hypofýzy - a hypothalamo-hypofyzárních vztahů,2,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,
254,Nemoci brzlíku - thymu,4,3,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
255,Nemoci nadledvin,7,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,1,2,-,1,-,-,
256,Poruchy činnosti vaječníků,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
257,Poruchy činnosti varlat,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
258,Polyglandulární dysfunkce a příbuzné poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
259,Jiné nemoci žláz s vnitřní sekrecí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
260,Kvašiorkor,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
261,Nutriční marasmus,7,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,1,-,1,1,-,2,
262,Jiná těžká proteinokalorická podvýživa,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,
263,Jiná nebo blíže neurčená proteinokalorická podvýživa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
264,Karence vitaminu A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
265,Karence thiaminu nebo niacinu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
266,Karence jiných složek komplexu B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
267,Karence kyseliny askorbové,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
268,Karence vitaminu D,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
269,Jiné nutriční karence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
270,Poruchy transportu a metabolismu aminokyselin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
271,Poruchy transportu a metabolismu uhlovodanů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
272,Poruchy metabolismu lipidů,2,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
273,Poruchy metabolismu plasmatických proteinů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
274,Dna,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
275,Poruchy metabolismu minerálů,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,
276,"Poruchy rovnováhy tekutin, elektrolytů a acidobazické rovnováhy",6,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,
277,Jiné a blíže neurčené poruchy přeměny látek,14,1,-,-,-,-,2,1,1,1,1,-,-,1,-,-,2,2,-,-,1,-,1,
278,Otylost - obesitas - a jiné hyperlimentace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
279,Poruchy postihující mechanismus imunity,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
IV,Nemoci krve a krvetvorných orgánů,84,1,-,1,-,-,1,-,1,-,2,2,-,2,1,4,4,10,13,9,15,10,8,
280,Chudokrevnost z nedostatku železa,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,1,1,
281,Jiné karenční anémie,9,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,1,4,2,
282,Dědičné hemolytické anémie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
283,Získané hemolytické anémie,6,1,-,-,-,-,-,-,-,-,-,1,-,-,-,2,-,2,-,-,-,-,-,
284,Aplastická anémie,14,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,1,3,3,3,-,2,
285,Jiné a blíže neurčené anémie,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,2,-,1,
286,Koagulační vady,8,-,-,1,-,-,-,-,1,-,1,-,-,-,-,1,-,-,1,-,1,1,1,
287,Purpura a jiné krvácivé stavy,5,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,-,-,1,-,-,
288,Nemoci bílých krvinek (agranulocytóza a jiné),7,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,1,1,2,-,1,-,
289,Ostatní nemoci krve a krvetvorných orgánů,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,6,1,5,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,
V,Duševí poruchy,45,-,-,-,-,-,-,-,-,-,1,-,4,5,4,2,4,2,5,3,3,6,6,
290,Senilní a presenilní organická psychotická onemocnění,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,3,6,6,
291,Alkoholické psychózy,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,
292,Toxické psychózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
293,Přechodná organická psychotická onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
294,Jiná organická psychotická onemocnění (chronická),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
295,Schizofrenní psychózy,6,-,-,-,-,-,-,-,-,-,-,-,2,-,1,-,1,-,1,1,-,-,-,
296,Afektivní psychózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
297,Paranoidní stavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
298,Jiné neorganické psychózy,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,
299,Psychózy vznikající specifiky v dětství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
300,Neurotické poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
301,Poruchy osobnosti,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
302,Sexuální úchylky a poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
303,Závislost na alkoholu,18,-,-,-,-,-,-,-,-,-,-,-,2,4,3,2,3,2,2,-,-,-,-,
304,Závislost na návykových látkách,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
305,Zneužívání návykových látek bez závislosti,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
306,Somatické funkční poruchy vyvolané duševními faktory,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
307,"Zvláštní příznaky a syndromy, nezařazené jinde",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
308,Akutní reakce na stress (přechodné situační poruchy),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
309,Adaptační reakce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
310,Specifické nepsychotické duševní poruchy po organickém poškození mozku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
311,Depresivní poruchy nezařazené jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
312,Poruchy chování nezařazené jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
313,Poruchy emocí specifické pro dětství a dospívání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
314,Hyperkinetický syndrom v dětství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
315,Specifická opožďování ve vývoji,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
316,Psychické faktory sdružené s nemocemi zařazenými jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
317,Lehká duševní zaostalost (IQ 50-70),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
318,Jiná přesně určená duševní zaostalost (IQ pod 50),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
319,Duševní zaostalost blíže neurčená,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VI,Nemoci nervové soustavy a smyslových orgánů,425,14,4,2,2,5,8,16,9,6,12,11,21,21,23,34,23,45,50,32,36,29,22,
320,Bakteriální zánět mozkových nebo míšních plen - bakteriální meningitis,33,4,1,-,-,-,2,-,-,1,1,-,-,1,1,-,2,5,3,2,5,4,1,
321,Meningitis vyvolaná jinými organismy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
322,Meningitis z blíže neurčené příčiny,2,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,
323,"Zánět mozku, míchy nebo mozku i míchy",6,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,2,1,1,-,-,
324,Nitrolební nebo nitropáteřní hlíza,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,1,-,-,-,
325,Flebitis nebo thromboflebitis nitrolebních žilních splavů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
326,Pozdní následky nitrolebních hlízy nebo pyogenní infekce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
330,"Mozkové degenerace, projevující se obyčejně v dětství",5,1,1,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
331,Jiné mozkové degenerace,89,-,-,1,-,-,-,-,-,1,1,2,2,6,5,8,5,10,8,5,14,12,9,
332,Parkinsonova nemoc,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,6,3,4,2,3,
333,Jiné extrapyramidové nemoci a poruchy s abnormálními pohyby,7,-,-,-,-,-,-,-,-,-,1,-,1,-,-,1,-,3,-,1,-,-,-,
334,Spinocerebelární nemoci,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
335,Nemoci buněk předních rohů,37,4,1,-,-,-,1,1,-,-,-,-,3,3,2,3,3,2,8,3,2,1,-,
336,Jiné nemoci míchy,8,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,-,-,2,1,-,1,
337,Nemoci autonomní nervové soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
340,Mnohočetná skleróza,76,-,-,-,-,-,-,-,-,-,1,3,5,4,6,14,7,9,16,8,-,1,2,
341,Jiné demyelinizující nemoci centrální nervové soustavy,6,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,1,1,1,1,-,
342,Hemiplegie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
343,Dětská mozková obrna,35,2,1,-,1,4,3,10,6,-,1,3,1,1,-,-,-,-,1,-,-,1,-,
344,Jiné paralytické syndromy,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,
345,Padoucnice-epilepsie,42,1,-,1,-,-,2,1,3,2,4,3,6,6,6,2,-,2,1,-,1,1,-,
346,Migréna,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
347,Kataplexie a narkolepsie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
348,Jiné nemoci mozku,36,1,-,-,-,-,-,-,-,1,-,-,1,-,-,3,3,4,3,5,5,5,5,
349,Jiné a blíže neurčené nemoci nervové soustavy,3,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,1,-,-,
350,Nemoci trojklaného nervu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
351,Nemoci lícního nervu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
352,Nemoci jiných mozkových nervů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
353,Nemoci nervových kořenů a pletení,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
354,Mononeuritis horní končetiny a mononeuritis multiplex,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
355,Mononeuritis dolní končetiny,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
356,Dědičná nebo idiopatická periferní neuropatie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
357,Zánětlivá nebo toxická neuropatie,5,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,1,1,1,-,-,-,-,
358,Myoneurální poruchy,2,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,
359,Svalové dystrofie a jiné myopatie,3,-,-,-,-,-,-,1,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,
360,Nemoci očního bulbu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
361,Odchlípení a defekty sítnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
362,Jiné nemoci sítnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
363,Chorioretinální záněty a jizvy a jiné nemoci cévnatky - chorioidey,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
364,Nemoci duhovky a řasnatého tělesa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
365,Zelený zákal - glaukom,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
366,Zákal čočky - katarakta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
367,Poruchy refrakce a akomodace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
368,Poruchy vidění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
369,Slepota a slabozrakost,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
370,Zánět rohovky - keratitis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
371,Rohovkové zákaly a jiné nemoci rohovky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
372,Nemoci spojivky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
373,Záněty očních víček,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
374,Jiné nemoci očních víček,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
375,Nemoci slzného ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
376,Nemoci očnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
377,Nemoci zrakového nervu a zrakových drah,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
378,Šilhání a jiné poruchy pohybů oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
379,Jiné nemoci oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
380,Nemoci zevního ucha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
381,Nehnisavý zánět středního ucha a poruchy Eustachovy trubice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
382,Hnisavý nebo blíže neurčený zánět středního ucha,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
383,Zánět bradavkového výběžku a příbuzná onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
384,Nemoci bubínku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
385,Jiné nemoci středního ucha a bradavkového výběžku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
386,Vertiginózní syndromy a jiné nemoci vestibulárního ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
387,Otoskleróza (otospongióza),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
388,Jiné nemoci ucha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
389,Poruchy sluchu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VII,Nemoci oběhové soustavy,35 289,10,3,3,1,1,1,4,6,14,15,26,61,120,244,346,714,1 434,3 063,3 963,6 201,9 123,9 936,
390,Revmatická horečka bez postižení srdce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
391,Revmatická horečka s postižením srdce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
392,Revmatická chorea,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
393,Chronická revmatická perikarditis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
394,Nemoci dvojcípé chlopně,191,-,-,-,-,-,-,1,-,-,-,1,2,1,6,14,22,26,37,31,18,23,9,
395,Nemoci aortální chlopně,50,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,2,9,11,11,4,7,4,
396,Současné onemocnění chlopně dvojcípé a aortální,111,-,-,-,-,-,-,-,-,-,-,-,-,-,2,7,6,14,29,11,14,20,8,
397,Jiná postižení srdeční nitroblány,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
398,Jiné revmatické nemoci srdce,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,-,-,1,
401,Esenciální hypertense,237,-,-,-,-,-,-,-,-,-,-,-,1,1,5,1,7,24,25,37,45,50,41,
402,Hypertensní kardiopatie,124,-,-,-,-,-,-,-,-,-,-,-,1,1,1,4,8,8,17,18,27,18,21,
403,Hypertensní nefropatie,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,2,3,6,7,4,
404,Hypertensní nefropatie a kardiopatie,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,5,3,3,
405,Sekundární hypertense,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,1,-,
410,Akutní infarkt myokardu,6 611,-,-,-,-,-,-,-,-,2,1,2,13,28,55,93,231,487,887,1 057,1 229,1 397,1 129,
411,Jiné akutní nebo subakutní formy ischemické choroby srdeční,124,-,-,-,-,-,-,-,-,-,-,-,-,6,5,7,14,9,17,25,15,9,17,
412,Infarkt myokardu starší než 8 týdnů,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,
413,Angina pectoris,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,2,-,2,5,
414,Jiné formy chronické ischemická choroby srdeční,8 173,-,-,-,-,-,-,-,-,-,2,1,4,12,25,39,96,225,532,790,1 433,2 254,2 760,
415,Akutní postižení srdce při onemocnění plic,681,-,-,-,-,-,-,-,1,1,1,2,4,3,20,18,30,38,88,79,136,134,126,
416,Chronické cor pulmonale,100,-,-,-,1,-,-,-,-,-,1,-,1,1,5,4,10,7,13,20,12,11,14,
417,Jiné nemoci plicního oběhu,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,
420,Akutní zánět osrdečníku,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,1,1,1,2,
421,Akutní nebo a subakutní zánět srdeční nitroblány,17,-,-,-,-,-,-,1,1,-,-,-,-,-,-,2,2,5,3,-,2,1,-,
422,Akutní zánět srdečního svalu,9,-,-,2,-,-,-,-,-,-,1,1,-,-,1,-,1,1,2,-,-,-,-,
423,Jiné nemoci osrdečníku,5,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,1,-,1,-,
424,Jiné nemoci srdeční nitroblány,49,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,2,2,8,7,7,11,6,
425,Kardiomyopatie,42,3,-,-,-,1,-,-,-,1,1,1,2,3,4,1,5,2,3,4,3,6,2,
426,Poruchy vedení srdečních vzruchů,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,
427,Srdeční arytmie,113,1,1,-,-,-,-,-,-,-,-,-,-,1,-,2,3,6,14,12,20,30,23,
428,Selhání srdce,725,3,2,1,-,-,-,-,2,4,2,8,1,10,7,15,20,31,60,83,124,164,188,
429,Nepřesně popsané srdeční nemoci a komplikace,117,2,-,-,-,-,1,-,-,-,-,-,1,1,3,2,2,1,12,18,23,24,27,
430,Subarachnoidální kvácení,132,-,-,-,-,-,-,1,1,3,1,-,4,13,13,18,16,16,10,12,12,7,5,
431,Mozkové krvácení,920,-,-,-,-,-,-,-,1,1,2,3,3,15,41,37,43,57,107,100,137,194,179,
432,Jiné nebo blíže neurčené nitrolební krvácení,11,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,1,1,-,1,1,4,1,
433,Okluze nebo stenóza mimolebečních tepen,18,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,2,3,3,5,2,1,
434,Okluze mozkových tepen,1 373,-,-,-,-,-,-,-,-,1,-,2,2,2,10,11,26,58,133,180,267,358,323,
435,Přechodná mozková ischemie,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,
436,"Akutní, ale nepřesně určená cévní onemocnění mozku",7 253,-,-,-,-,-,-,-,-,-,-,-,6,7,13,24,84,220,595,832,1 416,2 086,1 970,
437,Jiná a nepřesně určená cévní onemocnění mozku,2 108,-,-,-,-,-,-,-,-,1,-,-,2,-,1,6,12,25,100,173,325,668,795,
438,Pozdní následky cévních onemocnění mozku,5,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,3,
440,"Ateroskleróza (mimo tepny mozkové, věnčité, mezenterickou, plicní a ledvinné tepénky)",5 269,-,-,-,-,-,-,-,-,-,1,-,2,2,7,22,37,88,261,377,822,1 491,2 159,
441,Výduť srdečnice,98,-,-,-,-,-,-,-,-,-,-,1,3,1,2,6,3,12,17,10,12,19,12,
442,Jiné výdutě,7,-,-,-,-,-,-,-,-,-,-,-,1,2,-,-,3,1,-,-,-,-,-,
443,Jiné nemoci periferních tepen,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,
