1982,Zemřelí muži podle podrobného seznamu příčin smrti a věku,,,,,,,,,,,,,,,,,,,,,,,,
MKN (1976),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+,
228,Hemangiom a lymfangiom jakékoliv lokalizace,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,
229,Nezhoubný novotvar jiné nebo blíže neurčené lokalizace,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,
230,Carcinoma in situ trávicí soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
231,Carcinoma in situ dýchací soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
232,Carcinoma in situ kůže,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
233,"Carcinoma in situ prsu, močového nebo pohlavního ústrojí",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
234,Carcinoma in situ jiné nebo blíže neurčené lokalizace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
235,Novotvar neurčené povahy trávicí nebo dýchací soustavy,68,1,-,-,-,-,-,-,-,-,-,-,1,-,1,3,3,8,7,17,14,8,5,
236,Novotvar neurčené povahy močového nebo pohlavního ústrojídýchacího ústrojí,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,1,3,5,5,2,
237,Novotvar neurčené povahy žlázy s vnitřní sekrecí nebo nervové soustavy,30,-,2,-,-,1,-,-,-,-,3,1,1,-,1,3,4,2,3,2,4,2,1,
238,Novotvar neurčené povahy jiné nebo blíže neurčené lokalizace nebo tkáně,13,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,2,3,1,2,3,1,-,
239,Novotvary neurčené morfologie,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,1,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
III,"Nemoci žláz s vnitřní sekrecí, výživy a přeměny látek a poruchy imunity",849,16,2,-,-,2,1,4,-,-,4,7,10,15,14,45,50,112,134,193,141,74,25,
240,Struma prostá nebo blíže neurčená,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
241,"Struma uzlová, netoxická-struma nodosa",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
242,Tyreotoxikóza se strumou nebo bez ní,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
243,Vrozená hypotyreóza (kretinismus a jiné),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
244,Získaná hypotyreóza (myxedém a jiné),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
245,Zánět štítné žlázy - thyreoiditis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
246,Jiné nemoci štítné žlázy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
250,"Cukrovka, úplavice cukrová",788,-,-,-,-,-,-,-,-,-,4,6,8,14,12,39,50,107,131,187,135,71,24,
251,Jiné poruchy vnitřní sekrece slinivky břišní,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,
252,Nemoci příštítných tělísek - paratyreoidey,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
253,Nemoci mozkového podvěsku - hypofýzy - a hypothalamo-hypofyzárních vztahů,2,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,
254,Nemoci brzlíku - thymu,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
255,Nemoci nadledvin,7,1,-,-,-,-,-,1,-,-,-,1,-,-,-,1,-,1,1,1,-,-,-,
256,Poruchy činnosti vaječníků,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
257,Poruchy činnosti varlat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
258,Polyglandulární dysfunkce a příbuzné poruchy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,
259,Jiné nemoci žláz s vnitřní sekrecí,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
260,Kvašiorkor,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
261,Nutriční marasmus,8,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,3,2,1,
262,Jiná těžká proteinokalorická podvýživa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
263,Jiná nebo blíže neurčená proteinokalorická podvýživa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
264,Karence vitaminu A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
265,Karence thiaminu nebo niacinu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
266,Karence jiných složek komplexu B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
267,Karence kyseliny askorbové,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
268,Karence vitaminu D,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
269,Jiné nutriční karence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
270,Poruchy transportu a metabolismu aminokyselin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
271,Poruchy transportu a metabolismu uhlovodanů,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
272,Poruchy metabolismu lipidů,2,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,
273,Poruchy metabolismu plasmatických proteinů,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,
274,Dna,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,
275,Poruchy metabolismu minerálů,3,-,1,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,
276,"Poruchy rovnováhy tekutin, elektrolytů a acidobazické rovnováhy",3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,
277,Jiné a blíže neurčené poruchy přeměny látek,15,3,-,-,-,1,-,1,-,-,-,-,-,-,1,1,-,3,2,2,1,-,-,
278,Otylost - obesitas - a jiné hyperlimentace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
279,Poruchy postihující mechanismus imunity,6,2,1,-,-,1,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
IV,Nemoci krve a krvetvorných orgánů,65,4,1,4,1,-,-,2,1,1,-,-,-,2,1,4,5,6,8,10,8,4,3,
280,Chudokrevnost z nedostatku železa,5,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,
281,Jiné karenční anémie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
282,Dědičné hemolytické anémie,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
283,Získané hemolytické anémie,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
284,Aplastická anémie,15,-,-,2,-,-,-,1,-,1,-,-,-,1,-,1,-,2,1,3,3,-,-,
285,Jiné a blíže neurčené anémie,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,-,-,1,-,
286,Koagulační vady,9,3,1,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,1,1,1,-,
287,Purpura a jiné krvácivé stavy,3,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,
288,Nemoci bílých krvinek (agranulocytóza a jiné),11,1,-,-,-,-,-,1,-,-,-,-,-,-,-,1,2,2,1,1,1,-,1,
289,Ostatní nemoci krve a krvetvorných orgánů,16,-,-,1,-,-,-,-,-,-,-,-,-,-,1,1,2,2,3,4,1,-,1,
,,,,,,,,,,,,,,,,,,,,,,,,,
V,Duševí poruchy,145,-,-,1,-,-,1,1,-,2,4,13,13,13,10,19,20,13,9,5,13,7,1,
290,Senilní a presenilní organická psychotická onemocnění,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,2,10,6,1,
291,Alkoholické psychózy,6,-,-,-,-,-,-,-,-,-,-,-,2,1,-,-,2,-,-,-,1,-,-,
292,Toxické psychózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
293,Přechodná organická psychotická onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
294,Jiná organická psychotická onemocnění (chronická),1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,
295,Schizofrenní psychózy,18,-,-,-,-,-,-,-,-,-,1,1,1,2,3,2,2,3,1,1,1,-,-,
296,Afektivní psychózy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
297,Paranoidní stavy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
298,Jiné neorganické psychózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
299,Psychózy vznikající specifiky v dětství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
300,Neurotické poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
301,Poruchy osobnosti,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
302,Sexuální úchylky a poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
303,Závislost na alkoholu,89,-,-,-,-,-,-,-,-,1,2,11,10,10,7,17,15,9,3,2,1,1,-,
304,Závislost na návykových látkách,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
305,Zneužívání návykových látek bez závislosti,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
306,Somatické funkční poruchy vyvolané duševními faktory,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
307,"Zvláštní příznaky a syndromy, nezařazené jinde",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
308,Akutní reakce na stress (přechodné situační poruchy),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
309,Adaptační reakce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
310,Specifické nepsychotické duševní poruchy po organickém poškození mozku,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
311,Depresivní poruchy nezařazené jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
312,Poruchy chování nezařazené jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
313,Poruchy emocí specifické pro dětství a dospívání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
314,Hyperkinetický syndrom v dětství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
315,Specifická opožďování ve vývoji,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
316,Psychické faktory sdružené s nemocemi zařazenými jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
317,Lehká duševní zaostalost (IQ 50-70),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
318,Jiná přesně určená duševní zaostalost (IQ pod 50),4,-,-,1,-,-,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,
319,Duševní zaostalost blíže neurčená,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VI,Nemoci nervové soustavy a smyslových orgánů,496,28,9,9,6,5,30,17,29,21,22,27,21,29,22,29,37,24,44,43,29,12,3,
320,Bakteriální zánět mozkových nebo míšních plen - bakteriální meningitis,59,9,3,1,-,-,3,1,1,1,2,1,3,6,-,5,4,4,5,5,4,-,1,
321,Meningitis vyvolaná jinými organismy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
322,Meningitis z blíže neurčené příčiny,8,2,-,1,-,-,-,-,-,-,-,1,1,-,-,1,1,-,-,1,-,-,-,
323,"Zánět mozku, míchy nebo mozku i míchy",12,-,1,-,-,-,1,-,1,-,-,-,1,1,2,1,1,1,1,1,-,-,-,
324,Nitrolební nebo nitropáteřní hlíza,7,-,-,-,-,-,-,-,-,-,-,1,-,1,1,1,1,1,-,-,1,-,-,
325,Flebitis nebo thromboflebitis nitrolebních žilních splavů,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
326,Pozdní následky nitrolebních hlízy nebo pyogenní infekce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
330,"Mozkové degenerace, projevující se obyčejně v dětství",9,1,-,1,-,-,2,1,2,1,-,-,-,1,-,-,-,-,-,-,-,-,-,
331,Jiné mozkové degenerace,15,-,1,2,-,-,1,2,1,1,-,1,-,1,-,-,-,-,1,1,3,-,-,
332,Parkinsonova nemoc,54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,4,12,16,13,4,2,
333,Jiné extrapyramidové nemoci a poruchy s abnormálními pohyby,6,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,-,1,1,-,1,-,
334,Spinocerebelární nemoci,3,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,1,-,-,-,-,
335,Nemoci buněk předních rohů,27,3,1,1,-,-,-,1,1,-,-,2,1,1,1,1,4,2,5,2,1,-,-,
336,Jiné nemoci míchy,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,2,3,1,3,-,
337,Nemoci autonomní nervové soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
340,Mnohočetná skleróza,63,-,-,-,-,-,-,-,-,1,4,4,3,7,10,8,8,3,8,3,2,2,-,
341,Jiné demyelinizující nemoci centrální nervové soustavy,5,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,1,1,-,-,-,-,
342,Hemiplegie,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,
343,Dětská mozková obrna,59,6,2,2,5,3,16,2,8,10,3,2,-,-,-,-,-,-,-,-,-,-,-,
344,Jiné paralytické syndromy,8,-,-,-,-,-,-,1,-,-,1,-,-,-,1,1,1,1,1,1,-,-,-,
345,Padoucnice-epilepsie,106,-,-,-,1,1,7,6,10,6,10,14,11,9,2,7,9,4,4,3,1,1,-,
346,Migréna,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
347,Kataplexie a narkolepsie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
348,Jiné nemoci mozku,11,1,-,1,-,-,-,-,-,-,1,-,1,1,1,1,-,1,1,-,2,-,-,
349,Jiné a blíže neurčené nemoci nervové soustavy,5,-,-,-,-,-,-,1,-,-,-,1,-,1,-,-,1,-,-,1,-,-,-,
350,Nemoci trojklaného nervu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
351,Nemoci lícního nervu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
352,Nemoci jiných mozkových nervů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
353,Nemoci nervových kořenů a pletení,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
354,Mononeuritis horní končetiny a mononeuritis multiplex,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
355,Mononeuritis dolní končetiny,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
356,Dědičná nebo idiopatická periferní neuropatie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
357,Zánětlivá nebo toxická neuropatie,5,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,2,1,-,-,
358,Myoneurální poruchy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
359,Svalové dystrofie a jiné myopatie,8,-,-,-,-,-,-,1,5,1,-,-,-,-,-,-,-,-,-,1,-,-,-,
360,Nemoci očního bulbu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
361,Odchlípení a defekty sítnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
362,Jiné nemoci sítnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
363,Chorioretinální záněty a jizvy a jiné nemoci cévnatky - chorioidey,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
364,Nemoci duhovky a řasnatého tělesa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
365,Zelený zákal - glaukom,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
366,Zákal čočky - katarakta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
367,Poruchy refrakce a akomodace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
368,Poruchy vidění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
369,Slepota a slabozrakost,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
370,Zánět rohovky - keratitis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
371,Rohovkové zákaly a jiné nemoci rohovky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
372,Nemoci spojivky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
373,Záněty očních víček,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
374,Jiné nemoci očních víček,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
375,Nemoci slzného ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
376,Nemoci očnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
377,Nemoci zrakového nervu a zrakových drah,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
378,Šilhání a jiné poruchy pohybů oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
379,Jiné nemoci oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
380,Nemoci zevního ucha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
381,Nehnisavý zánět středního ucha a poruchy Eustachovy trubice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
382,Hnisavý nebo blíže neurčený zánět středního ucha,8,6,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
383,Zánět bradavkového výběžku a příbuzná onemocnění,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,
384,Nemoci bubínku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
385,Jiné nemoci středního ucha a bradavkového výběžku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
386,Vertiginózní syndromy a jiné nemoci vestibulárního ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
387,Otoskleróza (otospongióza),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
388,Jiné nemoci ucha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
389,Poruchy sluchu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VII,Nemoci oběhové soustavy,33 708,17,2,1,-,1,2,2,13,19,46,98,239,389,694,1 446,2 521,2 968,4 322,6 905,6 741,4 588,2 694,
390,Revmatická horečka bez postižení srdce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
391,Revmatická horečka s postižením srdce,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
392,Revmatická chorea,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
393,Chronická revmatická perikarditis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
394,Nemoci dvojcípé chlopně,146,-,-,-,-,-,-,-,-,-,1,2,6,6,9,21,19,23,19,16,17,6,1,
395,Nemoci aortální chlopně,97,-,-,-,-,-,-,-,-,-,1,3,4,5,7,13,17,13,13,6,9,5,1,
396,Současné onemocnění chlopně dvojcípé a aortální,71,-,-,-,-,-,-,-,-,-,-,-,2,9,9,5,9,10,14,2,10,1,-,
397,Jiná postižení srdeční nitroblány,5,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,1,2,-,-,-,-,
398,Jiné revmatické nemoci srdce,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,1,3,6,1,1,1,
401,Esenciální hypertense,56,-,-,-,-,-,-,-,-,-,-,-,1,2,2,4,6,6,8,15,4,4,4,
402,Hypertensní kardiopatie,126,-,-,-,-,-,-,-,-,-,-,1,3,1,4,7,11,10,21,30,21,11,6,
403,Hypertensní nefropatie,71,-,-,-,-,-,-,-,-,-,-,-,1,1,2,4,5,6,8,13,16,11,4,
404,Hypertensní nefropatie a kardiopatie,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,5,2,3,6,3,2,3,
405,Sekundární hypertense,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
410,Akutní infarkt myokardu,10 033,-,-,-,-,-,-,-,-,3,10,42,92,178,337,741,1 159,1 265,1 545,1 982,1 573,795,311,
411,Jiné akutní nebo subakutní formy ischemické choroby srdeční,141,-,-,-,-,-,-,-,-,-,1,3,4,6,2,12,19,19,14,26,19,13,3,
412,Infarkt myokardu starší než 8 týdnů,50,-,-,-,-,-,-,-,-,-,-,-,-,2,-,1,6,6,8,11,10,5,1,
413,Angina pectoris,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,1,2,-,1,
414,Jiné formy chronické ischemická choroby srdeční,6 741,-,-,-,-,-,-,-,-,1,2,11,30,67,91,190,372,446,761,1 327,1 482,1 189,772,
415,Akutní postižení srdce při onemocnění plic,342,-,-,-,-,-,-,-,-,-,-,-,5,6,13,11,32,36,43,71,75,33,17,
416,Chronické cor pulmonale,205,-,-,-,-,-,-,-,2,-,2,-,4,2,5,13,14,13,22,59,36,24,9,
417,Jiné nemoci plicního oběhu,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
420,Akutní zánět osrdečníku,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,5,2,1,2,-,
421,Akutní nebo a subakutní zánět srdeční nitroblány,24,-,-,-,-,-,-,-,-,1,-,3,1,-,3,2,4,2,3,3,2,-,-,
422,Akutní zánět srdečního svalu,22,-,2,1,-,-,2,-,1,1,-,2,2,-,-,1,1,2,2,2,2,1,-,
423,Jiné nemoci osrdečníku,15,-,-,-,-,-,-,-,-,1,-,-,-,1,2,3,2,-,-,4,1,1,-,
424,Jiné nemoci srdeční nitroblány,123,-,-,-,-,-,-,-,-,-,2,2,4,4,9,8,16,15,20,19,16,4,4,
425,Kardiomyopatie,99,14,-,-,-,1,-,-,3,3,5,3,6,8,6,4,7,4,7,10,7,7,4,
426,Poruchy vedení srdečních vzruchů,9,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,3,4,-,
427,Srdeční arytmie,57,-,-,-,-,-,-,-,-,-,-,-,1,1,1,4,8,9,6,13,7,5,2,
428,Selhání srdce,911,-,-,-,-,-,-,1,1,2,4,5,6,11,23,40,75,78,109,174,180,131,71,
429,Nepřesně popsané srdeční nemoci a komplikace,451,-,-,-,-,-,-,-,-,2,3,5,10,9,8,24,40,43,46,85,86,49,41,
430,Subarachnoidální kvácení,160,1,-,-,-,-,-,1,3,1,5,2,11,11,15,15,21,12,19,22,10,5,6,
431,Mozkové krvácení,1 573,1,-,-,-,-,-,-,2,1,6,5,19,18,48,84,128,152,231,324,280,172,102,
432,Jiné nebo blíže neurčené nitrolební krvácení,24,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,2,2,10,2,3,-,
433,Okluze nebo stenóza mimolebečních tepen,47,-,-,-,-,-,-,-,-,-,-,-,-,1,2,4,6,10,7,5,9,2,1,
434,Okluze mozkových tepen,1 746,-,-,-,-,-,-,-,-,-,-,4,5,10,21,51,104,140,256,393,383,254,125,
435,Přechodná mozková ischemie,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,4,4,7,1,4,
436,"Akutní, ale nepřesně určená cévní onemocnění mozku",5 464,-,-,-,-,-,-,-,-,-,-,2,5,10,26,72,232,378,646,1 313,1 359,919,502,
437,Jiná a nepřesně určená cévní onemocnění mozku,1 425,-,-,-,-,-,-,-,-,-,-,-,1,2,9,17,36,56,117,303,379,303,202,
438,Pozdní následky cévních onemocnění mozku,43,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,3,3,2,9,10,8,6,
440,"Ateroskleróza (mimo tepny mozkové, věnčité, mezenterickou, plicní a ledvinné tepénky)",2 536,-,-,-,-,-,-,-,-,-,-,1,3,7,19,39,85,119,237,474,569,529,454,
441,Výduť srdečnice,167,-,-,-,-,-,-,-,-,2,1,-,3,1,3,17,21,21,28,33,18,15,4,
442,Jiné výdutě,17,-,-,-,-,-,-,-,-,-,-,1,3,-,-,2,-,2,3,3,1,1,1,
443,Jiné nemoci periferních tepen,6,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,2,1,1,-,
