2002,Zemřelí muži podle podrobného seznamu příčin smrti a věku - úrazy a otravy podle vnější příčiny,,,,,,,,,,,,,,,,,,,,,,,
MKN (1993),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85 +
W51,Uhození se o jinou osobu nebo náraz do jiné osoby,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W52,"Rozdrcení, umačkání nebo ušlapání davem při lidské panice",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W53,Kousnutí krysou,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W54,Kousnutí nebo úder psem,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W55,Kousnutí nebo úder jinými savci,2,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-
W56,Kontakt s mořským živočichem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W57,Kousnutí nebo štípnutí [budnutí] nejedovatým hmyzem a jinými nejedovatými členovci,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W58,Kousnutí a úder krokodýlem nebo aligátorem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W59,Kousnutí nebo rozdrcení jiným plazy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W60,Kontakt s rostlinnými trny a ostny a ostrými listy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W64,Vystavení jiným a neurčeným životním mechanickým silám,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Náhodné [u]tonutí a potopení       W65 - W74,181,1,-,2,1,-,7,5,8,10,9,12,7,13,19,24,15,10,11,6,6,11,4
W65,(U)tonutí a potopení při pobytu ve vaně,6,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,-,-,-,1,-
W66,(U)tonutí a potopení po pádu do vany,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-
W67,(U)tonutí a potopení při pobytu v bazénu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W68,(U)tonutí a potopení po pádu do bazénu,6,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,2,1
W69,(U)tonutí a potopení při pobytu v přírodní vodě,24,-,-,-,-,-,1,-,2,3,-,3,1,2,5,2,2,1,-,1,-,1,-
W70,(U)tonutí a potopení při pádu do příodní vody,45,-,-,-,-,-,-,2,5,2,3,2,3,5,1,7,3,2,3,2,1,2,2
W73,Jiné určené (u)tonutí a potopení,8,-,-,-,-,-,2,1,-,1,-,-,-,-,1,-,-,-,-,1,1,1,-
W74,Neurčené (u)tonutí a potopení,90,-,-,2,1,-,4,2,1,4,6,7,3,5,11,14,8,5,8,2,2,4,1
,,,,,,,,,,,,,,,,,,,,,,,,
,Jiná náhodná ohrožení dýchání       W75 - W84,165,3,1,-,-,-,3,-,4,4,5,7,12,10,24,27,23,8,6,8,8,8,4
W75,Náhodné (za)dušení a (u)škrcení v posteli,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-
W76,Jiné náhodné oběšení a (u)škrcení,9,-,-,-,-,-,-,-,-,-,-,-,1,-,3,1,2,-,-,-,2,-,-
W77,Ohrožení dýchání způsobené zavalením [zasypáním] pdající zeminou a jinými hmotami,4,-,-,-,-,-,-,-,-,-,-,1,-,1,1,1,-,-,-,-,-,-,-
W78,Vdechnutí žaludečního obsahu,119,3,1,-,-,-,3,-,3,3,2,6,11,8,19,24,12,6,3,5,3,5,2
W79,Vdechnutí nebo polknutí potravy jako příčina ucpání dýchacích cest,18,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,3,2,2,2,2,3,2
W80,Vdechnutí nebo polknutí jiných předmětů jako příčina ucpání dýchacích cest,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-
W81,Uzavření nebo zachycení v prostředí s nízkým obsahem kyslíku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W83,Jiná určená ohrožení dýchání,6,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,3,-,-,-,-,-,-
W84,Neurčené ohrožení dýchání,6,-,-,-,-,-,-,-,1,-,1,-,-,-,-,1,2,-,1,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,"Vystavení elektrickému proudu, ozáření a extrémní okolní teplotě a tlaku vzduchu        W85 - W99",41,-,-,-,-,-,-,3,5,2,3,2,2,3,3,4,7,3,1,-,3,-,-
W85,Dotyk elektrického vedení,11,-,-,-,-,-,-,1,2,1,1,-,1,1,-,1,3,-,-,-,-,-,-
W86,Vystavení jinému určenému elektrickému proudu,5,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,1,-,-,-,1,-,-
W87,Vystavení neurčenému elektrickému proudu,25,-,-,-,-,-,-,2,2,-,1,2,1,2,3,3,3,3,1,-,2,-,-
W88,Vystavení ionizujícímu záření,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W89,Vystavení uměle vytvořenému viditelnému a ultrafialovému světlu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W90,Vystavení jinému neionizujícímu záření,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W91,Vystavení neurčenému typu záření,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W92,Vystavení nadměrnému horku uměle vytvořenému,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W93,Vystavení nadměrnému chladu uměle vytvořenému,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W94,Vystavení vysokému a nízkému tlaku vzduchu a jeho změnám,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W99,Vystavení jiným a neurčeným faktorům okolního prostředí vytvořeným uměle,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,"Vystavení kouři, ohni, dýmu a plamenům       X00 - X09",43,-,-,-,-,-,1,-,1,2,3,6,2,1,5,6,2,1,-,2,4,5,2
X00,Vystavení nekontrolovanému ohni [požáru] v budově nebo konstrukci,4,-,-,-,-,-,-,-,-,-,-,1,-,-,-,2,1,-,-,-,-,-,-
X01,Vystavení nekontrolovanému ohni [požáru] mimo budovy a konstrukce,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
X02,Vystavení kontrolovanému ohni v budovách a konstrukcích,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-
X03,Vystavení kontrolovanému ohni mimo budovy a konstrukce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X04,Vystavení vznícení vysoce hořlavých hmot,2,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-
X05,Vystavení vznícení nebo tavení nočního prádla,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X06,Vystavení vznícení nebo tavení jiného šatstva a oděvů,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-
X08,"Vystavení jinému určenému kouři, dýmu, ohni a plamenům",4,-,-,-,-,-,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,1,-
X09,"Vystavení neurčenému kouři, dýmu, ohni a plamenům",30,-,-,-,-,-,1,-,1,2,2,3,-,1,4,3,1,1,-,2,4,3,2
,,,,,,,,,,,,,,,,,,,,,,,,
,Kontakt s horkem a horkými látkami      X10 - X19,14,-,1,-,-,-,-,-,-,-,-,2,-,1,2,2,2,-,-,1,1,-,2
X10,"Kontakt s horkými nápoji, potravou, tukem a oleji na vaření",2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1
X11,Kontakt s horkou vodou z vodovodu,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-
X12,Kontakt s jiným horkými tekutinami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X13,Kontakt s vodní párou a jinými horkými výpary,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X14,Kontakt s horkým vzduchem a plyny,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X15,Kontakt s horkými zařízeními v domácnosti,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X16,"Kontakt s horkými topnými zařízeními, radiátory a rourami",1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-
X17,"Kontakt s horkými stroji, přístroji a nástroji",1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X18,Kontakt s jinými horkými kovy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X19,Kontakt s jiným a neurčeným horkem a horkými látkami,8,-,-,-,-,-,-,-,-,-,-,2,-,-,2,-,1,-,-,1,1,-,1
,,,,,,,,,,,,,,,,,,,,,,,,
,Kontakt s jedovatými živočichy a rostlinami      X20 - X29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X20,Kontakt s jedovatými hady a ještěrkami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X21,Kontakt s jedovatými pavouky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X22,Kontakt se štíry (škorpiony),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X23,"Kontakt se sršni,vosami a včelami",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X24,Kontakt se stonožkami a jedovatými [tropickými] stonožkami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X25,Kontakt s jinými určenými jedovatými členovci,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X26,Kontakt s jedovatým mořským živočichem a rostlinou,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X27,Kontakt s jinými určenými jedovatými živočichy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X28,Kontakt s jinými určenými jedovatými rostlinami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X29,Kontakt s neurčeným jedovatým živočichem nebo rostlinou,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Vystavení přírodním silám       X30 - X39,74,-,-,-,-,-,-,-,-,1,4,-,2,6,15,15,6,7,4,5,5,1,3
X30,Vystavení nadměrnému přírodnímu horku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X31,Vystavení nadměrnému přírodnímu chladu,69,-,-,-,-,-,-,-,-,1,3,-,2,6,14,14,6,6,4,5,4,1,3
X32,Vystavení slunečnímu záření,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X33,Oběť blesku,2,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-
X34,Oběť zemětřesení,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X35,Oběť výbuchu sopky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X36,"Oběť laviny, sesuvu půdy a jiných zemských pohybů",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-
X37,Oběť přírodní katastrofické bouře,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X38,Oběť povodně (záplavy),2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-
X39,Vystavení jiným a neurčeným přírodním silám,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Náhodná otrava škodlivými látkami      X40 - X49,230,-,1,-,-,-,-,-,9,16,14,21,25,20,27,35,20,13,11,9,1,4,4
X40,"Náhodná otrava neopiátovými analgetiky, antipyretiky a antirevmatiky a expozice jejich působení",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-
X41,"Náhodná otrava antiepileptiky, sedativy-hypnotiky, antiparkinsoniky, psychotropními léky a expozice, nezařazená jinde",6,-,-,-,-,-,-,-,-,1,-,1,2,-,-,1,1,-,-,-,-,-,-
X42,"Náhodná otrava narkotiky a psychodysleptiky [halucinogeny] a expozice jejich působení, nezařazená jinde",5,-,-,-,-,-,-,-,-,2,1,-,1,1,-,-,-,-,-,-,-,-,-
X43,Náhodná otrava jinými léčivy působícími na autonomní nervovou soustavu a expozice jejich působení,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X44,"Náhodná otrava jinými a neurčenými léky, léčivy, návykovými a biologickými látkami a expozice jejich působení",12,-,-,-,-,-,-,-,2,1,-,2,-,-,1,3,1,-,-,-,-,1,1
X45,Náhodná otrava alkoholem a expozice jeho působení,109,-,-,-,-,-,-,-,-,3,2,7,12,16,18,24,13,6,4,3,-,1,-
X46,Náhodná otrava organickými rozpustidly a halogenovanými uhlovodíky a jejich parami a expozice jejich působení,15,-,-,-,-,-,-,-,2,4,3,2,2,-,-,1,-,-,-,-,-,-,1
X47,Náhodná otrava jinými plyny a parami a expozice jejich působení,75,-,1,-,-,-,-,-,4,5,7,6,8,3,8,6,5,6,7,4,1,2,2
X48,Náhodná otrava pesticidy a expozice jejich působení,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X49,Náhodná otrava jinými a neurčenými chemikáliemi a škodlivými látkami a expozice jejich působení,7,-,-,-,-,-,-,-,1,-,1,3,-,-,-,-,-,-,-,2,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,"Přetížení, cestování a strádání       X50 - X57",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X50,Přetížení a namáhavé nebo opakované pohyby,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X51,Cestování a pohyb,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X52,Prodloužený pobyt v beztížném prostředí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X53,Nedostatek potravy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X54,Nedostatek vody,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X57,Neurčené strádání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Náhodné vystavení jiným a neurčeným faktorům      X58 - X59,345,-,1,-,-,-,1,2,11,16,16,18,25,28,35,42,30,36,22,23,18,11,10
X58,Vystavení jiným  určeným faktorům,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X59,Vystavení neurčeným faktorům,345,-,1,-,-,-,1,2,11,16,16,18,25,28,35,42,30,36,22,23,18,11,10
,,,,,,,,,,,,,,,,,,,,,,,,
SE,Úmyslné sebepoškození         X60 - X84,1216,-,-,-,-,-,-,5,32,59,95,85,87,119,155,157,106,57,57,62,74,37,29
X60,"Úmyslné sebeotrávení neopiátovými analgetiky, antipyretiky a antirevmatiky a expozice jejich působení",1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-
X61,"Úmyslné sebeotrávení antiepileptiky, sedativy-hypnotiky, antiparkinsoniky, psychotropními léky a expozice, nezařazené jinde",21,-,-,-,-,-,-,-,-,1,-,3,4,3,3,2,1,2,2,-,-,-,-
X62,"Úmyslné sebeotrávení narkotiky a psychodysleptiky [halucinogeny] a expozice jejich působení, nezařazené jinde",1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-
X63,Úmyslné sebeotrávení jinými léčivy působícími na autonomní nervovou soustavu a expozice jejich působení,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-
X64,"Úmyslné sebeotrávení jinými a neurčenými léky, léčivy, návykovými a biologickými látkami a expozice jejich působení",26,-,-,-,-,-,-,-,-,-,4,-,3,4,1,8,2,2,-,1,-,-,1
X65,Úmyslné sebeotrávení alkoholem a expozice jeho působení,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-
X66,Úmyslné sebeotrávení organickými rozpustidly a halogenovanými uhlovodíky a jejich parami a expozice jejich působení,4,-,-,-,-,-,-,-,-,-,1,-,-,-,3,-,-,-,-,-,-,-,-
X67,Úmyslné sebeotrávení jinými plyny a parami a expozice jejich působení,37,-,-,-,-,-,-,-,1,2,-,6,7,5,6,3,2,3,1,-,-,1,-
X68,Úmyslné sebeotrávení pesticidy a expozice jejich působení,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-
X69,Úmyslné sebeotrávení jinými a neurčenými chemikáliemi a škodlivými látkami a expozice jejich působení,3,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,1,-,-,-,-
X70,"Úmyslné sebepoškození oběšením, [u]škrcením a [za]dušením",783,-,-,-,-,-,-,3,19,33,57,55,49,76,105,93,72,39,37,47,51,25,22
X71,Úmyslné sebepoškození (u)topením a potopením,13,-,-,-,-,-,-,-,-,-,1,-,2,-,1,1,2,3,1,1,1,-,-
X72,"Úmyslné sebepoškození výstřelem z pistole, revolveru",60,-,-,-,-,-,-,-,3,3,4,5,6,7,7,7,7,2,1,2,4,2,-
X73,"Úmyslné sebepoškození výstřelem z pušky, brokovnice a větší ruční střelné zbraně",9,-,-,-,-,-,-,-,-,-,1,1,-,-,-,3,-,2,-,1,-,1,-
X74,Úmyslné sebepoškození výstřelem z jiné a neurčené střelné zbraně,80,-,-,-,-,-,-,-,2,7,9,4,8,11,9,14,4,1,3,4,3,1,-
X75,Úmyslné sebepoškození výbušnou látkou,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-
X76,"Úmyslné sebepoškození kouřem, dýmem a ohněm",2,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-
X77,"Úmyslné sebepoškození vodní parou, horkými výpary a horkými předměty",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X78,Úmyslné sebepoškození ostrým předmětem,46,-,-,-,-,-,-,-,1,1,3,2,2,6,7,6,7,-,1,2,3,1,4
X79,Úmyslné sebepoškození tupým předmětem,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-
X80,Úmyslné sebepoškození skokem s výše,73,-,-,-,-,-,-,1,5,7,9,5,5,3,4,5,5,3,8,2,6,3,2
X81,Úmyslné sebepoškození skokem nebo lehnutím si před pohybující se předmět,22,-,-,-,-,-,-,-,-,2,3,2,1,1,4,5,-,-,-,1,2,1,-
X82,Úmyslné sebepoškození havárií motorového vozidla,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-
X83,Úmyslné sebepoškození jinými určenými prostředky,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-
X84,Úmyslné sebepoškození neurčenými prostředky,24,-,-,-,-,-,-,1,1,1,2,2,-,-,3,5,2,-,1,1,3,2,-
,,,,,,,,,,,,,,,,,,,,,,,,
NA,Napadení [útok]           X85 - Y09,80,1,1,-,-,-,-,-,2,8,7,5,8,14,6,11,7,2,3,2,2,1,-
X85,"Napadení léky, léčivy, návykovými a biologickými látkami",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X86,Napadení žíravou látkou,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X87,Napadení pesticidy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-
X88,Napadení plyny a parami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X89,Napadení jinými určenými chemikáliemi a škodlivými látkami,2,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-
X90,Napadení neurčenou chemickou nebo škodlivou látkou,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X91,"Napadení oběšením, (u)škrcením a (za)dušením",4,1,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,1,-,-,-
X92,Napadení (u)topením a potopením,2,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-
X93,"Napadení výstřelem z pistole, revolveru",16,-,-,-,-,-,-,-,-,6,1,-,2,3,1,3,-,-,-,-,-,-,-
X94,"Napadení výstřelem z pušky, brokovnice a větší ruční střelné zbraně",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-
X95,Napadení výstřelem z jiné a neurčené střelné zbraně,12,-,-,-,-,-,-,-,-,-,1,1,1,3,2,2,1,-,1,-,-,-,-
X96,Napadení výbušnou látkou,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X97,"Napadení kouřem, dýmem a ohněm",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X98,"Napadení vodní parou, horkými výpary a horkými předměty",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X99,Napadení ostrým předmětem,26,-,-,-,-,-,-,-,2,2,3,2,1,6,1,4,1,2,-,-,1,1,-
Y00,Napadení tupým předmětem,4,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,2,-,-,-,-,-,-
Y01,Napadení shozením s výše,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
Y02,Napadení strčením nebo umístěním oběti před pohybující se předmět,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y03,Napadení zasažením motorovým vozidlem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y04,Napadení tělesnou silou,4,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,1,-,-,-,-
Y05,Sexuální napadení s použitím tělesné síly,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y06,Zanedbání a opuštění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y07,Jiné syndromy špatného zacházení,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y08,Napadení jinými určenými způsoby,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-
Y09,Napadení neurčenými způsoby,5,-,-,-,-,-,-,-,-,-,1,-,2,-,-,-,1,-,-,1,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Případ [událost] nezjištěného úmyslu      Y10 - Y34,253,1,1,-,-,-,2,1,9,15,12,16,20,17,27,25,24,21,20,10,11,7,14
Y10,"Otrava neopiátovými analgetiky, antipyretiky a antirevmatiky a expozice jejich působení, nezjištěného úmyslu",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y11,"Otrava antiepileptiky, sedativy-hypnotiky, antiparkinsoniky a psychotropními léky a expozice nezařazená jinde, nezjištěného úmyslu",3,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,-,-,-,-,-,-,-
Y12,"Otrava narkotiky a psychodysleptiky [halucinogeny] a expozice jejich působení,nezařazená jinde, nezjištěného úmyslu",2,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-
Y13,"Otrava jinými léčivy působícími na autonomní nervovou soustavu, a expozice jejich působení, nezjištěného úmyslu",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y14,"Otrava jinými a neurčenými léky, léčivy, návykovými a biologickými látkami a expozice jejich působení, nezjištěného úmyslu",9,-,-,-,-,-,-,-,-,-,1,-,2,1,1,2,1,1,-,-,-,-,-
Y15,"Otrava alkoholem a expozice jeho působení, nezjištěného úmyslu",7,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,1,1,-,-,-,-
Y16,"Otrava organickými rozpustidly a halogenovanými uhlovodíky a jejich parami a expozice jejich působení, nezjištěného úmyslu",1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-
Y17,"Otrava jinými plyny a parami a expozice jejich působení, nezjištěného úmyslu",2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-
Y18,"Otrava pesticidy a expozice jejich působení, nezjištěného úmyslu",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y19,"Otrava jinými a neurčenými chemikáliemi a škodlivými látkami a expozice jejich působení, nezjištěného úmyslu",4,-,-,-,-,-,-,-,-,-,1,-,1,-,-,1,-,1,-,-,-,-,-
Y20,"Oběšení, (u)škrcení a (za)dušení, nezjištěného úmyslu",6,-,-,-,-,-,-,-,-,2,-,-,1,-,-,-,3,-,-,-,-,-,-
Y21,"(U)topení a potopení, nezjištěného úmyslu",12,-,1,-,-,-,-,-,2,1,1,-,1,2,-,2,-,1,-,-,-,1,-
Y22,"Výstřel z pistole, revolveru, nezjištěného úmyslu",2,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-
Y23,"Výstřel z pušky, brokovnice a větší ruční střelné zbraně. nezjištěného úmyslu",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y24,"Výstřel z jiné a neurčené střelné zbraně, nezjištěného úmyslu",6,-,-,-,-,-,-,-,1,2,1,-,-,-,-,-,1,-,-,-,-,-,1
Y25,"Kontakt s výbušnou látkou, nezjištěného úmyslu",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y26,"Vystavení kouři, dýmu a ohni, nezjištěného úmyslu",2,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-
Y27,"Kontakt s vodní párou, horkými výpary a horkými předměty. nezjištěného úmyslu",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y28,"Kontakt s ostrým předmětem, nezjištěného úmyslu",3,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,1,-,-,-,-
