1980,Zemřelé ženy podle podrobného seznamu příčin smrti a věku,,,,,,,,,,,,,,,,,,,,,,,,
MKN (1976),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+,
228,Hemangiom a lymfangiom jakékoliv lokalizace,3,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,1,-,-,
229,Nezhoubný novotvar jiné nebo blíže neurčené lokalizace,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,
230,Carcinoma in situ trávicí soustavy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,
231,Carcinoma in situ dýchací soustavy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
232,Carcinoma in situ kůže,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
233,"Carcinoma in situ prsu, močového nebo pohlavního ústrojí",2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,
234,Carcinoma in situ jiné nebo blíže neurčené lokalizace,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
235,Novotvar neurčené povahy trávicí nebo dýchací soustavy,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,1,4,7,7,
236,Novotvar neurčené povahy močového nebo pohlavního ústrojídýchacího ústrojí,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,3,1,3,1,
237,Novotvar neurčené povahy žlázy s vnitřní sekrecí nebo nervové soustavy,27,-,-,-,-,-,1,-,-,1,1,1,-,-,1,5,6,1,3,4,2,1,-,
238,Novotvar neurčené povahy jiné nebo blíže neurčené lokalizace nebo tkáně,14,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,1,1,5,2,1,2,
239,Novotvary neurčené morfologie,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,1,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
III,"Nemoci žláz s vnitřní sekrecí, výživy a přeměny látek a poruchy imunity",1 552,15,1,1,2,3,2,1,-,4,6,8,5,11,11,36,96,108,261,334,343,215,89,
240,Struma prostá nebo blíže neurčená,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
241,"Struma uzlová, netoxická-struma nodosa",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
242,Tyreotoxikóza se strumou nebo bez ní,20,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,2,2,2,3,7,1,-,
243,Vrozená hypotyreóza (kretinismus a jiné),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
244,Získaná hypotyreóza (myxedém a jiné),3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,-,
245,Zánět štítné žlázy - thyreoiditis,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,
246,Jiné nemoci štítné žlázy,5,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2,-,1,-,1,-,
250,"Cukrovka, úplavice cukrová",1 460,1,-,-,1,-,-,-,-,3,5,7,4,9,6,34,88,102,250,325,331,210,84,
251,Jiné poruchy vnitřní sekrece slinivky břišní,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
252,Nemoci příštítných tělísek - paratyreoidey,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
253,Nemoci mozkového podvěsku - hypofýzy - a hypothalamo-hypofyzárních vztahů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
254,Nemoci brzlíku - thymu,7,5,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
255,Nemoci nadledvin,14,1,-,-,-,-,-,-,-,-,-,-,-,-,2,-,3,2,3,2,1,-,-,
256,Poruchy činnosti vaječníků,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
257,Poruchy činnosti varlat,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
258,Polyglandulární dysfunkce a příbuzné poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
259,Jiné nemoci žláz s vnitřní sekrecí,2,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,
260,Kvašiorkor,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
261,Nutriční marasmus,10,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,1,2,1,4,
262,Jiná těžká proteinokalorická podvýživa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
263,Jiná nebo blíže neurčená proteinokalorická podvýživa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
264,Karence vitaminu A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
265,Karence thiaminu nebo niacinu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
266,Karence jiných složek komplexu B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
267,Karence kyseliny askorbové,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
268,Karence vitaminu D,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
269,Jiné nutriční karence,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,
270,Poruchy transportu a metabolismu aminokyselin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
271,Poruchy transportu a metabolismu uhlovodanů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
272,Poruchy metabolismu lipidů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
273,Poruchy metabolismu plasmatických proteinů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
274,Dna,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
275,Poruchy metabolismu minerálů,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,
276,"Poruchy rovnováhy tekutin, elektrolytů a acidobazické rovnováhy",1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
277,Jiné a blíže neurčené poruchy přeměny látek,19,6,1,1,1,2,2,1,-,1,-,-,-,-,-,-,1,-,1,1,1,-,-,
278,Otylost - obesitas - a jiné hyperlimentace,2,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,
279,Poruchy postihující mechanismus imunity,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
IV,Nemoci krve a krvetvorných orgánů,130,3,-,-,-,-,2,2,2,-,1,3,-,-,4,4,10,4,17,25,26,16,11,
280,Chudokrevnost z nedostatku železa,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,1,1,1,
281,Jiné karenční anémie,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,2,4,3,
282,Dědičné hemolytické anémie,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
283,Získané hemolytické anémie,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
284,Aplastická anémie,26,-,-,-,-,-,2,1,2,-,1,1,-,-,1,1,-,-,5,6,4,2,-,
285,Jiné a blíže neurčené anémie,21,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,5,4,6,3,
286,Koagulační vady,7,1,-,-,-,-,-,-,-,-,-,1,-,-,1,1,-,-,1,-,1,-,1,
287,Purpura a jiné krvácivé stavy,5,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,2,-,-,-,1,-,-,
288,Nemoci bílých krvinek (agranulocytóza a jiné),7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,3,-,1,
289,Ostatní nemoci krve a krvetvorných orgánů,44,1,-,-,-,-,-,1,-,-,-,-,-,-,1,2,6,2,9,8,9,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,
V,Duševí poruchy,60,-,-,-,-,-,-,-,2,-,-,1,1,1,1,3,5,3,6,4,15,13,5,
290,Senilní a presenilní organická psychotická onemocnění,34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,2,12,13,5,
291,Alkoholické psychózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
292,Toxické psychózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
293,Přechodná organická psychotická onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
294,Jiná organická psychotická onemocnění (chronická),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
295,Schizofrenní psychózy,14,-,-,-,-,-,-,-,2,-,-,-,-,-,1,1,1,3,3,1,2,-,-,
296,Afektivní psychózy,3,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,1,-,-,-,
297,Paranoidní stavy,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,
298,Jiné neorganické psychózy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
299,Psychózy vznikající specifiky v dětství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
300,Neurotické poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
301,Poruchy osobnosti,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
302,Sexuální úchylky a poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
303,Závislost na alkoholu,5,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,-,1,-,-,
304,Závislost na návykových látkách,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
305,Zneužívání návykových látek bez závislosti,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
306,Somatické funkční poruchy vyvolané duševními faktory,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
307,"Zvláštní příznaky a syndromy, nezařazené jinde",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
308,Akutní reakce na stress (přechodné situační poruchy),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
309,Adaptační reakce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
310,Specifické nepsychotické duševní poruchy po organickém poškození mozku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
311,Depresivní poruchy nezařazené jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
312,Poruchy chování nezařazené jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
313,Poruchy emocí specifické pro dětství a dospívání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
314,Hyperkinetický syndrom v dětství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
315,Specifická opožďování ve vývoji,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
316,Psychické faktory sdružené s nemocemi zařazenými jinde,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
317,Lehká duševní zaostalost (IQ 50-70),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
318,Jiná přesně určená duševní zaostalost (IQ pod 50),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
319,Duševní zaostalost blíže neurčená,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VI,Nemoci nervové soustavy a smyslových orgánů,490,24,7,6,4,4,26,13,11,17,23,21,13,21,33,41,53,33,49,35,29,19,8,
320,Bakteriální zánět mozkových nebo míšních plen - bakteriální meningitis,28,9,1,1,-,-,2,-,2,1,-,-,-,-,2,3,2,-,1,1,3,-,-,
321,Meningitis vyvolaná jinými organismy,4,1,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,
322,Meningitis z blíže neurčené příčiny,5,2,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,1,-,-,-,-,
323,"Zánět mozku, míchy nebo mozku i míchy",17,2,-,-,1,1,2,2,-,-,1,-,-,-,-,1,3,-,1,1,-,1,1,
324,Nitrolební nebo nitropáteřní hlíza,6,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,1,2,-,1,-,
325,Flebitis nebo thromboflebitis nitrolebních žilních splavů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
326,Pozdní následky nitrolebních hlízy nebo pyogenní infekce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
330,"Mozkové degenerace, projevující se obyčejně v dětství",4,-,-,1,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,
331,Jiné mozkové degenerace,19,-,-,-,-,-,-,-,-,1,-,3,2,-,-,2,8,-,3,-,-,-,-,
332,Parkinsonova nemoc,39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,9,6,7,6,6,4,
333,Jiné extrapyramidové nemoci a poruchy s abnormálními pohyby,8,1,-,-,-,-,1,-,-,-,-,-,-,-,2,1,-,-,1,1,-,1,-,
334,Spinocerebelární nemoci,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,
335,Nemoci buněk předních rohů,27,1,-,2,-,-,-,-,1,-,-,1,-,-,-,1,4,5,6,4,2,-,-,
336,Jiné nemoci míchy,15,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,4,2,3,2,1,
337,Nemoci autonomní nervové soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
340,Mnohočetná skleróza,126,-,-,-,-,-,-,-,-,1,4,6,2,14,15,27,21,11,7,8,3,5,2,
341,Jiné demyelinizující nemoci centrální nervové soustavy,8,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,1,2,1,1,1,-,-,
342,Hemiplegie,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,1,1,-,-,
343,Dětská mozková obrna,53,4,4,2,3,2,14,8,3,3,5,2,3,-,-,-,-,-,-,-,-,-,-,
344,Jiné paralytické syndromy,6,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,3,-,1,-,-,
345,Padoucnice-epilepsie,74,-,-,-,-,1,5,2,5,10,8,7,3,4,7,1,2,3,5,4,5,2,-,
346,Migréna,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
347,Kataplexie a narkolepsie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
348,Jiné nemoci mozku,25,-,-,-,-,-,1,-,-,1,1,1,1,1,2,2,8,-,3,2,1,1,-,
349,Jiné a blíže neurčené nemoci nervové soustavy,5,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,1,1,-,1,-,-,
350,Nemoci trojklaného nervu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
351,Nemoci lícního nervu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
352,Nemoci jiných mozkových nervů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
353,Nemoci nervových kořenů a pletení,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
354,Mononeuritis horní končetiny a mononeuritis multiplex,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
355,Mononeuritis dolní končetiny,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
356,Dědičná nebo idiopatická periferní neuropatie,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,
357,Zánětlivá nebo toxická neuropatie,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,
358,Myoneurální poruchy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
359,Svalové dystrofie a jiné myopatie,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
360,Nemoci očního bulbu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
361,Odchlípení a defekty sítnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
362,Jiné nemoci sítnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
363,Chorioretinální záněty a jizvy a jiné nemoci cévnatky - chorioidey,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
364,Nemoci duhovky a řasnatého tělesa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
365,Zelený zákal - glaukom,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
366,Zákal čočky - katarakta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
367,Poruchy refrakce a akomodace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
368,Poruchy vidění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
369,Slepota a slabozrakost,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
370,Zánět rohovky - keratitis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
371,Rohovkové zákaly a jiné nemoci rohovky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
372,Nemoci spojivky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
373,Záněty očních víček,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
374,Jiné nemoci očních víček,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
375,Nemoci slzného ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
376,Nemoci očnice,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
377,Nemoci zrakového nervu a zrakových drah,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
378,Šilhání a jiné poruchy pohybů oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
379,Jiné nemoci oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
380,Nemoci zevního ucha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
381,Nehnisavý zánět středního ucha a poruchy Eustachovy trubice,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
382,Hnisavý nebo blíže neurčený zánět středního ucha,6,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,-,-,
383,Zánět bradavkového výběžku a příbuzná onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
384,Nemoci bubínku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
385,Jiné nemoci středního ucha a bradavkového výběžku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
386,Vertiginózní syndromy a jiné nemoci vestibulárního ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
387,Otoskleróza (otospongióza),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
388,Jiné nemoci ucha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
389,Poruchy sluchu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VII,Nemoci oběhové soustavy,37 359,11,-,1,-,-,3,4,4,11,19,35,61,105,247,513,1 121,1 233,3 601,6 556,8 533,8 335,6 966,
390,Revmatická horečka bez postižení srdce,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
391,Revmatická horečka s postižením srdce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
392,Revmatická chorea,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
393,Chronická revmatická perikarditis,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
394,Nemoci dvojcípé chlopně,324,-,-,-,-,-,-,-,-,-,1,4,3,13,17,18,51,28,56,52,38,30,13,
395,Nemoci aortální chlopně,53,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,3,5,5,20,12,5,1,
396,Současné onemocnění chlopně dvojcípé a aortální,223,-,-,-,-,-,-,-,-,-,-,1,4,9,13,29,32,14,32,34,25,20,10,
397,Jiná postižení srdeční nitroblány,15,-,-,-,-,-,-,-,-,-,1,-,1,-,-,1,2,1,2,3,1,2,1,
398,Jiné revmatické nemoci srdce,38,-,-,-,-,-,-,-,-,-,-,1,1,-,-,2,10,1,11,3,6,3,-,
401,Esenciální hypertense,110,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,5,4,16,22,23,19,16,
402,Hypertensní kardiopatie,244,-,-,-,-,-,-,-,-,-,-,1,1,-,2,4,13,18,43,38,56,44,24,
403,Hypertensní nefropatie,45,-,-,-,-,-,-,-,-,-,-,1,-,-,1,2,1,3,6,12,7,8,4,
404,Hypertensní nefropatie a kardiopatie,34,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,3,6,7,7,7,2,
405,Sekundární hypertense,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,5,1,-,1,
410,Akutní infarkt myokardu,6 572,-,-,-,-,-,-,-,-,-,1,4,7,13,46,110,342,332,985,1 438,1 502,1 113,679,
411,Jiné akutní nebo subakutní formy ischemické choroby srdeční,77,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,1,4,12,11,11,18,16,
412,Infarkt myokardu starší než 8 týdnů,79,-,-,-,-,-,-,-,-,-,-,-,-,1,-,3,2,6,5,17,14,14,17,
413,Angina pectoris,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,4,6,3,-,
414,Jiné formy chronické ischemická choroby srdeční,8 383,-,-,-,-,-,-,-,-,-,-,3,1,4,21,61,110,170,571,1 269,1 903,2 198,2 072,
415,Akutní postižení srdce při onemocnění plic,763,-,-,-,-,-,-,-,-,1,-,3,3,4,8,26,38,19,98,149,173,163,78,
416,Chronické cor pulmonale,350,-,-,-,-,-,-,-,-,2,3,-,1,5,9,12,31,13,32,70,67,60,45,
417,Jiné nemoci plicního oběhu,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,
420,Akutní zánět osrdečníku,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,3,1,
421,Akutní nebo a subakutní zánět srdeční nitroblány,15,-,-,-,-,-,-,-,-,1,-,-,1,-,1,-,2,2,2,2,2,2,-,
422,Akutní zánět srdečního svalu,21,-,-,-,-,-,-,1,1,-,2,1,-,-,-,2,-,1,3,5,1,2,2,
423,Jiné nemoci osrdečníku,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2,1,2,1,1,
424,Jiné nemoci srdeční nitroblány,97,-,-,-,-,-,-,-,-,-,1,-,1,2,6,7,11,8,19,16,13,8,5,
425,Kardiomyopatie,84,4,-,-,-,-,-,-,-,-,1,1,3,5,2,5,-,5,7,5,13,14,19,
426,Poruchy vedení srdečních vzruchů,22,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,2,3,5,6,4,
427,Srdeční arytmie,136,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,6,2,8,27,24,38,29,
428,Selhání srdce,1 183,1,-,-,-,-,1,-,1,-,3,-,3,5,10,13,38,46,102,171,273,271,245,
429,Nepřesně popsané srdeční nemoci a komplikace,366,-,-,-,-,-,-,-,-,-,-,1,1,2,8,7,16,14,28,48,65,94,82,
430,Subarachnoidální kvácení,170,1,-,1,-,-,-,1,2,-,5,1,5,5,17,16,20,12,16,21,26,11,10,
431,Mozkové krvácení,2 350,4,-,-,-,-,1,2,-,2,-,6,10,18,21,64,101,104,228,428,535,448,378,
432,Jiné nebo blíže neurčené nitrolební krvácení,98,1,-,-,-,-,1,-,-,-,-,-,-,-,1,3,11,5,9,16,20,19,12,
433,Okluze nebo stenóza mimolebečních tepen,28,-,-,-,-,-,-,-,-,1,-,-,-,-,2,2,1,2,4,6,4,3,3,
434,Okluze mozkových tepen,1 865,-,-,-,-,-,-,-,-,-,1,1,3,5,15,24,59,61,200,336,424,400,336,
435,Přechodná mozková ischemie,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,2,4,6,6,
436,"Akutní, ale nepřesně určená cévní onemocnění mozku",7 772,-,-,-,-,-,-,-,-,-,-,-,2,8,18,48,137,208,710,1 475,2 023,1 814,1 329,
437,Jiná a nepřesně určená cévní onemocnění mozku,1 885,-,-,-,-,-,-,-,-,-,-,-,1,1,2,7,20,26,109,264,434,545,476,
438,Pozdní následky cévních onemocnění mozku,44,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2,5,9,12,11,4,
440,"Ateroskleróza (mimo tepny mozkové, věnčité, mezenterickou, plicní a ledvinné tepénky)",2 734,-,-,-,-,-,-,-,-,-,-,-,-,-,3,6,13,45,119,327,539,755,927,
441,Výduť srdečnice,63,-,-,-,-,-,-,-,-,-,-,-,1,2,3,1,3,7,6,16,13,6,5,
442,Jiné výdutě,7,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,2,-,-,2,1,-,
443,Jiné nemoci periferních tepen,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,4,1,1,
