2001,Zemřelí muži podle podrobného seznamu příčin smrti a věku - úrazy a otravy podle vnější příčiny,,,,,,,,,,,,,,,,,,,,,,,
MKN (1993),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85 +
W51,Uhození se o jinou osobu nebo náraz do jiné osoby,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W52,"Rozdrcení, umačkání nebo ušlapání davem při lidské panice",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W53,Kousnutí krysou,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W54,Kousnutí nebo úder psem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W55,Kousnutí nebo úder jinými savci,3,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,1,-,-,-
W56,Kontakt s mořským živočichem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W57,Kousnutí nebo štípnutí [budnutí] nejedovatým hmyzem a jinými nejedovatými členovci,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W58,Kousnutí a úder krokodýlem nebo aligátorem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W59,Kousnutí nebo rozdrcení jiným plazy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W60,Kontakt s rostlinnými trny a ostny a ostrými listy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W64,Vystavení jiným a neurčeným životním mechanickým silám,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Náhodné [u]tonutí a potopení       W65 - W74,165,-,1,-,-,4,6,1,12,11,15,9,9,5,21,23,13,9,8,6,5,4,3
W65,(U)tonutí a potopení při pobytu ve vaně,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-
W66,(U)tonutí a potopení po pádu do vany,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W67,(U)tonutí a potopení při pobytu v bazénu,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W68,(U)tonutí a potopení po pádu do bazénu,2,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-
W69,(U)tonutí a potopení při pobytu v přírodní vodě,23,-,-,-,-,-,1,-,3,-,3,5,-,1,3,2,2,2,-,1,-,-,-
W70,(U)tonutí a potopení při pádu do příodní vody,36,-,-,-,-,-,1,-,1,2,3,1,4,1,4,5,1,4,4,2,2,-,1
W73,Jiné určené (u)tonutí a potopení,6,-,-,-,-,-,1,-,-,-,1,1,-,-,-,-,1,-,-,-,1,1,-
W74,Neurčené (u)tonutí a potopení,96,-,1,-,-,3,3,1,8,9,7,2,5,3,14,16,9,2,3,3,2,3,2
,,,,,,,,,,,,,,,,,,,,,,,,
,Jiná náhodná ohrožení dýchání       W75 - W84,208,6,-,-,-,-,-,1,3,10,16,12,17,10,23,28,13,16,13,12,14,9,5
W75,Náhodné (za)dušení a (u)škrcení v posteli,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-
W76,Jiné náhodné oběšení a (u)škrcení,5,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,1,-,1,1,-
W77,Ohrožení dýchání způsobené zavalením [zasypáním] pdající zeminou a jinými hmotami,13,-,-,-,-,-,-,-,1,-,2,2,1,2,-,1,1,1,1,-,-,1,-
W78,Vdechnutí žaludečního obsahu,160,5,-,-,-,-,-,1,1,9,11,9,13,7,20,24,9,12,9,10,10,5,5
W79,Vdechnutí nebo polknutí potravy jako příčina ucpání dýchacích cest,16,1,-,-,-,-,-,-,1,1,1,-,1,-,-,1,2,2,1,1,2,2,-
W80,Vdechnutí nebo polknutí jiných předmětů jako příčina ucpání dýchacích cest,7,-,-,-,-,-,-,-,-,-,-,-,1,-,1,2,1,-,1,-,1,-,-
W81,Uzavření nebo zachycení v prostředí s nízkým obsahem kyslíku,2,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-
W83,Jiná určená ohrožení dýchání,2,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-
W84,Neurčené ohrožení dýchání,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,"Vystavení elektrickému proudu, ozáření a extrémní okolní teplotě a tlaku vzduchu        W85 - W99",36,-,-,-,-,-,-,-,1,5,3,5,2,2,7,4,4,-,2,-,-,1,-
W85,Dotyk elektrického vedení,9,-,-,-,-,-,-,-,1,3,1,-,-,-,2,-,1,-,1,-,-,-,-
W86,Vystavení jinému určenému elektrickému proudu,5,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,1,-,1,-,-,1,-
W87,Vystavení neurčenému elektrickému proudu,20,-,-,-,-,-,-,-,-,1,2,4,2,1,5,3,2,-,-,-,-,-,-
W88,Vystavení ionizujícímu záření,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W89,Vystavení uměle vytvořenému viditelnému a ultrafialovému světlu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W90,Vystavení jinému neionizujícímu záření,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W91,Vystavení neurčenému typu záření,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W92,Vystavení nadměrnému horku uměle vytvořenému,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-
W93,Vystavení nadměrnému chladu uměle vytvořenému,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W94,Vystavení vysokému a nízkému tlaku vzduchu a jeho změnám,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-
W99,Vystavení jiným a neurčeným faktorům okolního prostředí vytvořeným uměle,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,"Vystavení kouři, ohni, dýmu a plamenům       X00 - X09",40,-,-,-,-,-,1,-,1,-,-,-,2,1,6,2,7,2,1,6,3,4,4
X00,Vystavení nekontrolovanému ohni [požáru] v budově nebo konstrukci,6,-,-,-,-,-,-,-,1,-,-,-,-,-,1,1,2,-,-,-,-,1,-
X01,Vystavení nekontrolovanému ohni [požáru] mimo budovy a konstrukce,2,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
X02,Vystavení kontrolovanému ohni v budovách a konstrukcích,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2,-,-,-
X03,Vystavení kontrolovanému ohni mimo budovy a konstrukce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X04,Vystavení vznícení vysoce hořlavých hmot,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-
X05,Vystavení vznícení nebo tavení nočního prádla,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X06,Vystavení vznícení nebo tavení jiného šatstva a oděvů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X08,"Vystavení jinému určenému kouři, dýmu, ohni a plamenům",2,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-
X09,"Vystavení neurčenému kouři, dýmu, ohni a plamenům",26,-,-,-,-,-,-,-,-,-,-,-,1,-,4,1,4,2,1,4,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,
,Kontakt s horkem a horkými látkami      X10 - X19,4,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,1,1
X10,"Kontakt s horkými nápoji, potravou, tukem a oleji na vaření",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X11,Kontakt s horkou vodou z vodovodu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X12,Kontakt s jiným horkými tekutinami,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
X13,Kontakt s vodní párou a jinými horkými výpary,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X14,Kontakt s horkým vzduchem a plyny,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-
X15,Kontakt s horkými zařízeními v domácnosti,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X16,"Kontakt s horkými topnými zařízeními, radiátory a rourami",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X17,"Kontakt s horkými stroji, přístroji a nástroji",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X18,Kontakt s jinými horkými kovy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X19,Kontakt s jiným a neurčeným horkem a horkými látkami,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Kontakt s jedovatými živočichy a rostlinami      X20 - X29,3,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,1,-,-,-,-,-
X20,Kontakt s jedovatými hady a ještěrkami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X21,Kontakt s jedovatými pavouky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X22,Kontakt se štíry (škorpiony),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X23,"Kontakt se sršni,vosami a včelami",3,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,1,-,-,-,-,-
X24,Kontakt se stonožkami a jedovatými [tropickými] stonožkami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X25,Kontakt s jinými určenými jedovatými členovci,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X26,Kontakt s jedovatým mořským živočichem a rostlinou,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X27,Kontakt s jinými určenými jedovatými živočichy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X28,Kontakt s jinými určenými jedovatými rostlinami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X29,Kontakt s neurčeným jedovatým živočichem nebo rostlinou,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Vystavení přírodním silám       X30 - X39,62,1,-,-,-,-,-,-,1,1,1,3,3,2,12,7,12,7,5,4,2,-,1
X30,Vystavení nadměrnému přírodnímu horku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X31,Vystavení nadměrnému přírodnímu chladu,60,1,-,-,-,-,-,-,-,-,1,3,3,2,12,7,12,7,5,4,2,-,1
X32,Vystavení slunečnímu záření,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X33,Oběť blesku,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X34,Oběť zemětřesení,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X35,Oběť výbuchu sopky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X36,"Oběť laviny, sesuvu půdy a jiných zemských pohybů",1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-
X37,Oběť přírodní katastrofické bouře,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X38,Oběť povodně (záplavy),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X39,Vystavení jiným a neurčeným přírodním silám,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Náhodná otrava škodlivými látkami      X40 - X49,233,-,-,-,-,-,-,1,7,22,24,13,23,28,32,25,15,11,12,8,4,5,3
X40,"Náhodná otrava neopiátovými analgetiky, antipyretiky a antirevmatiky a expozice jejich působení",1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-
X41,"Náhodná otrava antiepileptiky, sedativy-hypnotiky, antiparkinsoniky, psychotropními léky a expozice, nezařazená jinde",9,-,-,-,-,-,-,-,-,1,1,1,-,2,-,2,-,-,-,-,1,1,-
X42,"Náhodná otrava narkotiky a psychodysleptiky [halucinogeny] a expozice jejich působení, nezařazená jinde",20,-,-,-,-,-,-,1,3,10,4,2,-,-,-,-,-,-,-,-,-,-,-
X43,Náhodná otrava jinými léčivy působícími na autonomní nervovou soustavu a expozice jejich působení,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
X44,"Náhodná otrava jinými a neurčenými léky, léčivy, návykovými a biologickými látkami a expozice jejich působení",19,-,-,-,-,-,-,-,-,3,2,1,1,1,3,2,1,1,1,1,1,1,-
X45,Náhodná otrava alkoholem a expozice jeho působení,89,-,-,-,-,-,-,-,-,-,6,3,11,12,24,9,8,7,5,3,1,-,-
X46,Náhodná otrava organickými rozpustidly a halogenovanými uhlovodíky a jejich parami a expozice jejich působení,18,-,-,-,-,-,-,-,2,3,4,2,3,-,-,3,-,-,-,1,-,-,-
X47,Náhodná otrava jinými plyny a parami a expozice jejich působení,73,-,-,-,-,-,-,-,2,5,7,4,7,11,5,9,5,3,6,3,1,3,2
X48,Náhodná otrava pesticidy a expozice jejich působení,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X49,Náhodná otrava jinými a neurčenými chemikáliemi a škodlivými látkami a expozice jejich působení,3,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,1,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,"Přetížení, cestování a strádání       X50 - X57",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X50,Přetížení a namáhavé nebo opakované pohyby,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X51,Cestování a pohyb,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X52,Prodloužený pobyt v beztížném prostředí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X53,Nedostatek potravy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X54,Nedostatek vody,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X57,Neurčené strádání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Náhodné vystavení jiným a neurčeným faktorům      X58 - X59,251,-,-,-,-,-,4,1,1,11,16,10,14,16,32,26,32,13,16,20,22,8,9
X58,Vystavení jiným  určeným faktorům,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-
X59,Vystavení neurčeným faktorům,249,-,-,-,-,-,4,1,1,11,16,10,14,16,32,26,31,13,16,19,22,8,9
,,,,,,,,,,,,,,,,,,,,,,,,
SE,Úmyslné sebepoškození         X60 - X84,1294,-,-,-,-,-,-,4,33,100,101,71,105,135,174,144,95,70,54,66,61,41,40
X60,"Úmyslné sebeotrávení neopiátovými analgetiky, antipyretiky a antirevmatiky a expozice jejich působení",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X61,"Úmyslné sebeotrávení antiepileptiky, sedativy-hypnotiky, antiparkinsoniky, psychotropními léky a expozice, nezařazené jinde",18,-,-,-,-,-,-,-,-,-,2,1,4,2,3,1,3,-,-,-,-,1,1
X62,"Úmyslné sebeotrávení narkotiky a psychodysleptiky [halucinogeny] a expozice jejich působení, nezařazené jinde",4,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,1,1,-,-
X63,Úmyslné sebeotrávení jinými léčivy působícími na autonomní nervovou soustavu a expozice jejich působení,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X64,"Úmyslné sebeotrávení jinými a neurčenými léky, léčivy, návykovými a biologickými látkami a expozice jejich působení",26,-,-,-,-,-,-,-,2,3,2,1,3,3,2,7,-,1,-,1,1,-,-
X65,Úmyslné sebeotrávení alkoholem a expozice jeho působení,3,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-
X66,Úmyslné sebeotrávení organickými rozpustidly a halogenovanými uhlovodíky a jejich parami a expozice jejich působení,2,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-
X67,Úmyslné sebeotrávení jinými plyny a parami a expozice jejich působení,31,-,-,-,-,-,-,-,-,2,6,3,3,2,3,1,2,3,2,1,-,2,1
X68,Úmyslné sebeotrávení pesticidy a expozice jejich působení,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X69,Úmyslné sebeotrávení jinými a neurčenými chemikáliemi a škodlivými látkami a expozice jejich působení,6,-,-,-,-,-,-,-,-,-,1,3,1,-,1,-,-,-,-,-,-,-,-
X70,"Úmyslné sebepoškození oběšením, [u]škrcením a [za]dušením",786,-,-,-,-,-,-,3,17,54,47,42,69,84,111,93,64,39,31,45,37,23,27
X71,Úmyslné sebepoškození (u)topením a potopením,19,-,-,-,-,-,-,-,-,1,-,1,3,2,2,3,-,1,1,-,1,3,1
X72,"Úmyslné sebepoškození výstřelem z pistole, revolveru",57,-,-,-,-,-,-,1,1,5,6,4,3,5,13,7,3,1,3,2,2,-,1
X73,"Úmyslné sebepoškození výstřelem z pušky, brokovnice a větší ruční střelné zbraně",25,-,-,-,-,-,-,-,1,2,1,-,-,3,2,2,3,4,2,2,1,2,-
X74,Úmyslné sebepoškození výstřelem z jiné a neurčené střelné zbraně,105,-,-,-,-,-,-,-,2,11,15,4,5,7,13,8,11,9,7,5,3,3,2
X75,Úmyslné sebepoškození výbušnou látkou,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X76,"Úmyslné sebepoškození kouřem, dýmem a ohněm",8,-,-,-,-,-,-,-,-,1,-,1,2,3,1,-,-,-,-,-,-,-,-
X77,"Úmyslné sebepoškození vodní parou, horkými výpary a horkými předměty",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X78,Úmyslné sebepoškození ostrým předmětem,43,-,-,-,-,-,-,-,-,1,2,1,3,6,7,6,1,2,3,2,7,1,1
X79,Úmyslné sebepoškození tupým předmětem,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-
X80,Úmyslné sebepoškození skokem s výše,101,-,-,-,-,-,-,-,7,16,7,6,3,13,8,7,4,6,5,5,6,3,5
X81,Úmyslné sebepoškození skokem nebo lehnutím si před pohybující se předmět,29,-,-,-,-,-,-,-,2,3,7,1,1,3,3,2,3,-,-,-,2,2,-
X82,Úmyslné sebepoškození havárií motorového vozidla,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X83,Úmyslné sebepoškození jinými určenými prostředky,7,-,-,-,-,-,-,-,-,-,1,-,-,-,2,2,-,1,-,1,-,-,-
X84,Úmyslné sebepoškození neurčenými prostředky,23,-,-,-,-,-,-,-,1,1,3,3,2,1,1,4,1,3,-,1,-,1,1
,,,,,,,,,,,,,,,,,,,,,,,,
NA,Napadení [útok]           X85 - Y09,85,1,-,-,-,-,1,1,7,8,12,5,4,7,11,9,7,2,2,3,2,-,1
X85,"Napadení léky, léčivy, návykovými a biologickými látkami",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X86,Napadení žíravou látkou,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X87,Napadení pesticidy,2,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-
X88,Napadení plyny a parami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X89,Napadení jinými určenými chemikáliemi a škodlivými látkami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X90,Napadení neurčenou chemickou nebo škodlivou látkou,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X91,"Napadení oběšením, (u)škrcením a (za)dušením",7,1,-,-,-,-,1,1,1,1,-,-,-,-,1,-,-,-,-,-,1,-,-
X92,Napadení (u)topením a potopením,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X93,"Napadení výstřelem z pistole, revolveru",12,-,-,-,-,-,-,-,-,2,3,3,-,1,2,-,-,-,-,1,-,-,-
X94,"Napadení výstřelem z pušky, brokovnice a větší ruční střelné zbraně",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-
X95,Napadení výstřelem z jiné a neurčené střelné zbraně,10,-,-,-,-,-,-,-,1,-,3,1,-,2,-,2,1,-,-,-,-,-,-
X96,Napadení výbušnou látkou,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-
X97,"Napadení kouřem, dýmem a ohněm",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X98,"Napadení vodní parou, horkými výpary a horkými předměty",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X99,Napadení ostrým předmětem,29,-,-,-,-,-,-,-,4,4,3,1,3,1,4,4,3,-,1,1,-,-,-
Y00,Napadení tupým předmětem,3,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,1,-,-,-,-,-,-
Y01,Napadení shozením s výše,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y02,Napadení strčením nebo umístěním oběti před pohybující se předmět,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y03,Napadení zasažením motorovým vozidlem,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-
Y04,Napadení tělesnou silou,6,-,-,-,-,-,-,-,-,1,1,-,-,1,1,-,1,-,-,-,1,-,-
Y05,Sexuální napadení s použitím tělesné síly,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y06,Zanedbání a opuštění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y07,Jiné syndromy špatného zacházení,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y08,Napadení jinými určenými způsoby,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y09,Napadení neurčenými způsoby,10,-,-,-,-,-,-,-,-,-,1,-,-,1,3,1,-,1,1,1,-,-,1
,,,,,,,,,,,,,,,,,,,,,,,,
,Případ [událost] nezjištěného úmyslu      Y10 - Y34,247,-,-,-,-,-,2,1,11,21,14,18,17,15,29,28,17,23,8,11,16,8,8
Y10,"Otrava neopiátovými analgetiky, antipyretiky a antirevmatiky a expozice jejich působení, nezjištěného úmyslu",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-
Y11,"Otrava antiepileptiky, sedativy-hypnotiky, antiparkinsoniky a psychotropními léky a expozice nezařazená jinde, nezjištěného úmyslu",2,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-
Y12,"Otrava narkotiky a psychodysleptiky [halucinogeny] a expozice jejich působení,nezařazená jinde, nezjištěného úmyslu",1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-
Y13,"Otrava jinými léčivy působícími na autonomní nervovou soustavu, a expozice jejich působení, nezjištěného úmyslu",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y14,"Otrava jinými a neurčenými léky, léčivy, návykovými a biologickými látkami a expozice jejich působení, nezjištěného úmyslu",8,-,-,-,-,-,-,-,-,1,1,1,1,-,1,3,-,-,-,-,-,-,-
Y15,"Otrava alkoholem a expozice jeho působení, nezjištěného úmyslu",4,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,1
Y16,"Otrava organickými rozpustidly a halogenovanými uhlovodíky a jejich parami a expozice jejich působení, nezjištěného úmyslu",2,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-
Y17,"Otrava jinými plyny a parami a expozice jejich působení, nezjištěného úmyslu",1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-
Y18,"Otrava pesticidy a expozice jejich působení, nezjištěného úmyslu",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y19,"Otrava jinými a neurčenými chemikáliemi a škodlivými látkami a expozice jejich působení, nezjištěného úmyslu",8,-,-,-,-,-,-,-,1,1,-,1,1,-,1,2,-,1,-,-,-,-,-
Y20,"Oběšení, (u)škrcení a (za)dušení, nezjištěného úmyslu",7,-,-,-,-,-,-,-,1,-,-,-,-,-,1,2,1,-,1,1,-,-,-
Y21,"(U)topení a potopení, nezjištěného úmyslu",13,-,-,-,-,-,2,-,-,1,1,2,1,2,1,-,-,2,-,-,-,-,1
Y22,"Výstřel z pistole, revolveru, nezjištěného úmyslu",9,-,-,-,-,-,-,-,2,2,-,-,2,1,-,-,1,1,-,-,-,-,-
Y23,"Výstřel z pušky, brokovnice a větší ruční střelné zbraně. nezjištěného úmyslu",1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-
Y24,"Výstřel z jiné a neurčené střelné zbraně, nezjištěného úmyslu",2,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-
Y25,"Kontakt s výbušnou látkou, nezjištěného úmyslu",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y26,"Vystavení kouři, dýmu a ohni, nezjištěného úmyslu",1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-
Y27,"Kontakt s vodní párou, horkými výpary a horkými předměty. nezjištěného úmyslu",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y28,"Kontakt s ostrým předmětem, nezjištěného úmyslu",4,-,-,-,-,-,-,-,-,-,-,-,2,-,2,-,-,-,-,-,-,-,-
