1990,Zemřelí muži podle podrobného seznamu příčin smrti a věku,,,,,,,,,,,,,,,,,,,,,,,,
MKN (1976),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+,
228,Hemangiom a lymfangiom jakékoliv lokalizace,4,2,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,
229,Nezhoubný novotvar jiné nebo blíže neurčené lokalizace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
230,Carcinoma in situ trávicí soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
231,Carcinoma in situ dýchací soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
232,Carcinoma in situ kůže,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
233,"Carcinoma in situ prsu, močového nebo pohlavního ústrojí",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
234,Carcinoma in situ jiné nebo blíže neurčené lokalizace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
235,Novotvar neurčené povahy trávicí nebo dýchací soustavy,23,1,-,-,-,-,-,-,-,-,-,-,-,1,2,3,1,1,2,2,4,4,2,
236,Novotvar neurčené povahy močového nebo pohlavního ústrojídýchacího ústrojí,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,-,
237,Novotvar neurčené povahy žlázy s vnitřní sekrecí nebo nervové soustavy,10,-,-,1,-,-,-,-,-,-,-,-,-,1,1,-,2,1,2,2,-,-,-,
238,Novotvar neurčené povahy jiné nebo blíže neurčené lokalizace nebo tkáně,19,-,-,-,-,-,-,-,-,1,-,-,-,-,1,1,-,2,6,2,3,2,1,
239,Novotvary neurčené morfologie,11,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,3,3,-,1,2,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
III,"Nemoci žláz s vnitřní sekrecí, výživy a přeměny látek a poruchy imunity",929,8,3,1,-,-,-,1,3,-,9,5,17,17,19,32,58,122,178,128,175,117,36,
240,Struma prostá nebo blíže neurčená,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
241,"Struma uzlová, netoxická-struma nodosa",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
242,Tyreotoxikóza se strumou nebo bez ní,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
243,Vrozená hypotyreóza (kretinismus a jiné),1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
244,Získaná hypotyreóza (myxedém a jiné),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
245,Zánět štítné žlázy - thyreoiditis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
246,Jiné nemoci štítné žlázy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
250,"Cukrovka, úplavice cukrová",887,-,-,-,-,-,-,-,1,-,5,3,17,15,19,29,56,121,174,125,171,117,34,
251,Jiné poruchy vnitřní sekrece slinivky břišní,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
252,Nemoci příštítných tělísek - paratyreoidey,2,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,
253,Nemoci mozkového podvěsku - hypofýzy - a hypothalamo-hypofyzárních vztahů,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,
254,Nemoci brzlíku - thymu,3,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
255,Nemoci nadledvin,3,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,1,
256,Poruchy činnosti vaječníků,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
257,Poruchy činnosti varlat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
258,Polyglandulární dysfunkce a příbuzné poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
259,Jiné nemoci žláz s vnitřní sekrecí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
260,Kvašiorkor,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
261,Nutriční marasmus,7,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,1,-,1,1,2,-,-,
262,Jiná těžká proteinokalorická podvýživa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
263,Jiná nebo blíže neurčená proteinokalorická podvýživa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
264,Karence vitaminu A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
265,Karence thiaminu nebo niacinu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
266,Karence jiných složek komplexu B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
267,Karence kyseliny askorbové,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
268,Karence vitaminu D,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
269,Jiné nutriční karence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
270,Poruchy transportu a metabolismu aminokyselin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
271,Poruchy transportu a metabolismu uhlovodanů,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
272,Poruchy metabolismu lipidů,3,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
273,Poruchy metabolismu plasmatických proteinů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
274,Dna,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
275,Poruchy metabolismu minerálů,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
276,"Poruchy rovnováhy tekutin, elektrolytů a acidobazické rovnováhy",4,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,1,-,1,
277,Jiné a blíže neurčené poruchy přeměny látek,11,4,-,-,-,-,-,1,1,-,1,-,-,-,-,2,1,-,-,1,-,-,-,
278,Otylost - obesitas - a jiné hyperlimentace,2,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,
279,Poruchy postihující mechanismus imunity,3,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
IV,Nemoci krve a krvetvorných orgánů,93,1,-,1,2,-,2,-,1,1,4,2,2,2,1,3,5,10,15,7,12,13,9,
280,Chudokrevnost z nedostatku železa,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,1,1,1,
281,Jiné karenční anémie,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,
282,Dědičné hemolytické anémie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
283,Získané hemolytické anémie,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,
284,Aplastická anémie,26,-,-,1,-,-,1,-,-,1,2,-,-,-,1,-,-,3,5,1,4,5,2,
285,Jiné a blíže neurčené anémie,8,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,1,-,1,1,2,1,
286,Koagulační vady,7,-,-,-,-,-,-,-,1,-,1,-,-,1,-,-,1,1,2,-,-,-,-,
287,Purpura a jiné krvácivé stavy,7,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,2,1,-,-,-,1,
288,Nemoci bílých krvinek (agranulocytóza a jiné),10,1,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,3,2,1,1,
289,Ostatní nemoci krve a krvetvorných orgánů,26,-,-,-,1,-,-,-,-,-,-,1,1,1,-,1,2,3,6,1,4,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,
V,Duševí poruchy,208,-,-,-,-,-,-,-,-,4,7,11,20,27,34,26,31,16,22,-,4,4,2,
290,Senilní a presenilní organická psychotická onemocnění,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,3,1,
291,Alkoholické psychózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
292,Toxické psychózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
293,Přechodná organická psychotická onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
294,Jiná organická psychotická onemocnění (chronická),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
295,Schizofrenní psychózy,5,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,1,2,-,-,-,-,
296,Afektivní psychózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
297,Paranoidní stavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
298,Jiné neorganické psychózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
299,Psychózy vznikající specifiky v dětství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
300,Neurotické poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
301,Poruchy osobnosti,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
302,Sexuální úchylky a poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
303,Závislost na alkoholu,189,-,-,-,-,-,-,-,-,3,6,10,19,23,34,26,31,14,17,-,4,1,1,
304,Závislost na návykových látkách,5,-,-,-,-,-,-,-,-,1,1,1,1,1,-,-,-,-,-,-,-,-,-,
305,Zneužívání návykových látek bez závislosti,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
306,Somatické funkční poruchy vyvolané duševními faktory,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
307,"Zvláštní příznaky a syndromy, nezařazené jinde",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
308,Akutní reakce na stress (přechodné situační poruchy),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
309,Adaptační reakce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
310,Specifické nepsychotické duševní poruchy po organickém poškození mozku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
311,Depresivní poruchy nezařazené jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
312,Poruchy chování nezařazené jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
313,Poruchy emocí specifické pro dětství a dospívání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
314,Hyperkinetický syndrom v dětství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
315,Specifická opožďování ve vývoji,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
316,Psychické faktory sdružené s nemocemi zařazenými jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
317,Lehká duševní zaostalost (IQ 50-70),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
318,Jiná přesně určená duševní zaostalost (IQ pod 50),1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,
319,Duševní zaostalost blíže neurčená,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VI,Nemoci nervové soustavy a smyslových orgánů,545,19,9,2,2,-,12,10,19,21,14,17,31,34,56,35,37,45,57,34,47,31,13,
320,Bakteriální zánět mozkových nebo míšních plen - bakteriální meningitis,39,8,-,-,-,-,1,-,1,-,-,2,3,1,5,4,5,2,2,1,3,1,-,
321,Meningitis vyvolaná jinými organismy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
322,Meningitis z blíže neurčené příčiny,7,2,-,-,-,-,-,-,-,-,1,-,-,-,1,1,-,-,1,-,1,-,-,
323,"Zánět mozku, míchy nebo mozku i míchy",9,-,1,-,-,-,-,-,-,-,-,-,-,-,3,1,1,1,2,-,-,-,-,
324,Nitrolební nebo nitropáteřní hlíza,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,
325,Flebitis nebo thromboflebitis nitrolebních žilních splavů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
326,Pozdní následky nitrolebních hlízy nebo pyogenní infekce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
330,"Mozkové degenerace, projevující se obyčejně v dětství",2,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
331,Jiné mozkové degenerace,81,-,-,2,-,-,1,-,3,1,1,2,4,2,3,3,3,7,13,5,14,12,5,
332,Parkinsonova nemoc,35,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,5,4,9,8,5,1,
333,Jiné extrapyramidové nemoci a poruchy s abnormálními pohyby,12,-,-,-,-,-,-,-,-,-,-,-,-,3,2,1,3,1,-,1,1,-,-,
334,Spinocerebelární nemoci,2,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,
335,Nemoci buněk předních rohů,29,2,1,-,-,-,-,-,1,-,-,-,1,-,5,-,4,7,5,1,1,1,-,
336,Jiné nemoci míchy,13,-,-,-,-,-,-,-,-,-,-,-,-,2,-,1,2,-,5,2,-,1,-,
337,Nemoci autonomní nervové soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
340,Mnohočetná skleróza,58,-,-,-,-,-,-,-,-,1,2,-,4,5,10,6,6,7,7,3,3,3,1,
341,Jiné demyelinizující nemoci centrální nervové soustavy,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,
342,Hemiplegie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
343,Dětská mozková obrna,38,2,4,-,1,-,7,5,4,5,3,-,3,-,1,1,1,-,1,-,-,-,-,
344,Jiné paralytické syndromy,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,
345,Padoucnice-epilepsie,98,-,2,-,-,-,3,1,8,3,5,9,13,16,16,6,5,5,3,1,-,2,-,
346,Migréna,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
347,Kataplexie a narkolepsie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
348,Jiné nemoci mozku,84,4,-,-,1,-,-,1,-,3,-,1,1,3,4,8,5,10,11,9,12,6,5,
349,Jiné a blíže neurčené nemoci nervové soustavy,4,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,1,-,-,
350,Nemoci trojklaného nervu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
351,Nemoci lícního nervu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
352,Nemoci jiných mozkových nervů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
353,Nemoci nervových kořenů a pletení,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
354,Mononeuritis horní končetiny a mononeuritis multiplex,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
355,Mononeuritis dolní končetiny,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
356,Dědičná nebo idiopatická periferní neuropatie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
357,Zánětlivá nebo toxická neuropatie,8,-,-,-,-,-,-,-,-,-,-,2,-,-,2,1,-,-,2,-,1,-,-,
358,Myoneurální poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
359,Svalové dystrofie a jiné myopatie,17,-,-,-,-,-,-,1,2,8,2,-,1,-,-,-,-,-,1,1,1,-,-,
360,Nemoci očního bulbu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
361,Odchlípení a defekty sítnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
362,Jiné nemoci sítnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
363,Chorioretinální záněty a jizvy a jiné nemoci cévnatky - chorioidey,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
364,Nemoci duhovky a řasnatého tělesa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
365,Zelený zákal - glaukom,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
366,Zákal čočky - katarakta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
367,Poruchy refrakce a akomodace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
368,Poruchy vidění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
369,Slepota a slabozrakost,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
370,Zánět rohovky - keratitis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
371,Rohovkové zákaly a jiné nemoci rohovky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
372,Nemoci spojivky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
373,Záněty očních víček,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
374,Jiné nemoci očních víček,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
375,Nemoci slzného ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
376,Nemoci očnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
377,Nemoci zrakového nervu a zrakových drah,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
378,Šilhání a jiné poruchy pohybů oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
379,Jiné nemoci oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
380,Nemoci zevního ucha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
381,Nehnisavý zánět středního ucha a poruchy Eustachovy trubice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
382,Hnisavý nebo blíže neurčený zánět středního ucha,4,1,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,
383,Zánět bradavkového výběžku a příbuzná onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
384,Nemoci bubínku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
385,Jiné nemoci středního ucha a bradavkového výběžku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
386,Vertiginózní syndromy a jiné nemoci vestibulárního ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
387,Otoskleróza (otospongióza),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
388,Jiné nemoci ucha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
389,Poruchy sluchu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VII,Nemoci oběhové soustavy,34 421,2,2,-,1,-,1,4,7,24,31,85,233,586,939,1 246,2 151,3 721,5 364,3 827,6 843,5 719,3 635,
390,Revmatická horečka bez postižení srdce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
391,Revmatická horečka s postižením srdce,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
392,Revmatická chorea,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
393,Chronická revmatická perikarditis,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
394,Nemoci dvojcípé chlopně,81,-,-,-,-,-,-,-,-,1,2,1,2,2,4,8,12,9,19,8,6,7,-,
395,Nemoci aortální chlopně,99,-,-,-,-,-,-,-,-,-,1,1,2,3,10,11,18,15,11,10,12,5,-,
396,Současné onemocnění chlopně dvojcípé a aortální,95,-,-,-,-,-,-,-,-,-,-,1,3,4,10,12,8,18,13,16,5,3,2,
397,Jiná postižení srdeční nitroblány,3,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,
398,Jiné revmatické nemoci srdce,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,
401,Esenciální hypertense,95,-,-,-,-,-,-,-,-,-,-,-,1,3,4,8,7,14,18,6,13,14,7,
402,Hypertensní kardiopatie,151,-,-,-,-,-,-,-,-,-,-,1,3,6,7,6,17,25,19,18,26,17,6,
403,Hypertensní nefropatie,30,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,-,3,3,5,5,10,-,
404,Hypertensní nefropatie a kardiopatie,15,-,-,-,-,-,-,-,-,1,-,-,1,-,1,-,4,-,1,1,3,3,-,
405,Sekundární hypertense,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,
410,Akutní infarkt myokardu,10 724,-,-,-,-,-,-,-,1,2,3,29,91,246,430,591,994,1 621,2 087,1 245,1 813,1 109,462,
411,Jiné akutní nebo subakutní formy ischemické choroby srdeční,380,-,-,-,-,-,-,-,-,3,1,5,17,28,38,36,44,46,54,22,48,21,17,
412,Infarkt myokardu starší než 8 týdnů,23,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,1,4,6,3,5,-,
413,Angina pectoris,14,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,3,3,1,1,2,1,
414,Jiné formy chronické ischemická choroby srdeční,7 332,-,-,-,-,-,-,-,-,-,2,9,32,84,138,199,376,652,1 045,773,1 499,1 451,1 072,
415,Akutní postižení srdce při onemocnění plic,482,-,-,-,-,-,-,-,-,2,-,3,4,9,19,18,31,51,76,61,100,68,40,
416,Chronické cor pulmonale,120,-,-,-,-,-,-,-,-,2,1,-,4,6,2,6,11,13,15,16,19,19,6,
417,Jiné nemoci plicního oběhu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
420,Akutní zánět osrdečníku,6,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,2,1,1,1,-,-,
421,Akutní nebo a subakutní zánět srdeční nitroblány,27,-,-,-,-,-,-,-,1,-,2,1,-,-,4,2,3,4,5,4,1,-,-,
422,Akutní zánět srdečního svalu,15,-,-,-,-,-,-,-,1,1,-,1,-,5,5,-,1,-,-,-,-,1,-,
423,Jiné nemoci osrdečníku,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,4,-,-,1,1,
424,Jiné nemoci srdeční nitroblány,66,-,-,-,1,-,-,1,-,-,1,3,5,4,5,7,3,8,12,3,7,4,2,
425,Kardiomyopatie,100,-,2,-,-,-,-,-,1,4,5,6,9,13,12,7,7,8,7,5,7,3,4,
426,Poruchy vedení srdečních vzruchů,6,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,1,-,3,-,-,-,-,
427,Srdeční arytmie,118,-,-,-,-,-,-,-,-,-,-,1,2,3,3,5,5,11,17,11,33,15,12,
428,Selhání srdce,736,-,-,-,-,-,-,-,-,1,5,7,9,19,24,38,50,92,103,85,139,100,64,
429,Nepřesně popsané srdeční nemoci a komplikace,162,2,-,-,-,-,-,-,-,-,-,1,1,12,9,10,12,15,27,10,28,17,18,
430,Subarachnoidální kvácení,137,-,-,-,-,-,1,3,-,2,-,4,13,15,18,11,15,16,15,7,10,3,4,
431,Mozkové krvácení,1 083,-,-,-,-,-,-,-,1,3,3,4,13,54,66,67,108,150,179,105,147,127,56,
432,Jiné nebo blíže neurčené nitrolební krvácení,12,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,2,-,-,3,1,3,
433,Okluze nebo stenóza mimolebečních tepen,18,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,3,2,2,3,2,1,2,
434,Okluze mozkových tepen,1 272,-,-,-,-,-,-,-,1,1,2,1,3,12,22,35,56,132,193,157,279,234,144,
435,Přechodná mozková ischemie,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,1,1,-,
436,"Akutní, ale nepřesně určená cévní onemocnění mozku",5 699,-,-,-,-,-,-,-,-,-,-,1,3,22,49,80,210,489,841,718,1 397,1 185,704,
437,Jiná a nepřesně určená cévní onemocnění mozku,1 408,-,-,-,-,-,-,-,-,-,-,-,-,4,6,9,21,59,127,139,347,399,297,
438,Pozdní následky cévních onemocnění mozku,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,1,
440,"Ateroskleróza (mimo tepny mozkové, věnčité, mezenterickou, plicní a ledvinné tepénky)",3 205,-,-,-,-,-,-,-,-,-,-,-,5,12,19,43,77,164,343,299,764,811,668,
441,Výduť srdečnice,202,-,-,-,-,-,-,-,1,-,2,1,3,3,5,15,16,28,38,33,30,21,6,
442,Jiné výdutě,13,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,3,1,3,2,-,1,
443,Jiné nemoci periferních tepen,17,-,-,-,-,-,-,-,-,-,-,-,1,1,3,-,1,2,1,5,-,2,1,
