1979,Zemřelé ženy podle podrobného seznamu příčin smrti a věku,,,,,,,,,,,,,,,,,,,,,,,,
MKN (1976),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+,
228,Hemangiom a lymfangiom jakékoliv lokalizace,3,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,
229,Nezhoubný novotvar jiné nebo blíže neurčené lokalizace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
230,Carcinoma in situ trávicí soustavy,5,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,1,1,1,
231,Carcinoma in situ dýchací soustavy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
232,Carcinoma in situ kůže,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,
233,"Carcinoma in situ prsu, močového nebo pohlavního ústrojí",2,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,
234,Carcinoma in situ jiné nebo blíže neurčené lokalizace,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,
235,Novotvar neurčené povahy trávicí nebo dýchací soustavy,20,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,2,1,5,7,2,
236,Novotvar neurčené povahy močového nebo pohlavního ústrojídýchacího ústrojí,11,-,-,-,-,-,-,-,-,-,1,-,-,-,1,2,-,-,1,2,2,2,-,
237,Novotvar neurčené povahy žlázy s vnitřní sekrecí nebo nervové soustavy,17,-,-,-,-,-,-,-,-,-,2,-,-,-,2,2,2,1,2,3,1,2,-,
238,Novotvar neurčené povahy jiné nebo blíže neurčené lokalizace nebo tkáně,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,2,
239,Novotvary neurčené morfologie,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,2,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
III,"Nemoci žláz s vnitřní sekrecí, výživy a přeměny látek a poruchy imunity",1 686,9,3,-,-,-,3,1,2,2,3,7,10,8,15,42,83,103,289,394,375,228,109,
240,Struma prostá nebo blíže neurčená,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,
241,"Struma uzlová, netoxická-struma nodosa",7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,2,-,3,
242,Tyreotoxikóza se strumou nebo bez ní,30,-,-,-,-,-,-,-,-,-,-,-,-,-,4,1,2,3,4,6,8,2,-,
243,Vrozená hypotyreóza (kretinismus a jiné),2,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,
244,Získaná hypotyreóza (myxedém a jiné),7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,2,-,
245,Zánět štítné žlázy - thyreoiditis,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
246,Jiné nemoci štítné žlázy,4,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,1,1,-,-,
250,"Cukrovka, úplavice cukrová",1 584,-,-,-,-,-,-,-,-,2,1,6,6,6,10,37,77,92,279,383,360,221,104,
251,Jiné poruchy vnitřní sekrece slinivky břišní,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
252,Nemoci příštítných tělísek - paratyreoidey,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
253,Nemoci mozkového podvěsku - hypofýzy - a hypothalamo-hypofyzárních vztahů,2,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,
254,Nemoci brzlíku - thymu,6,5,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
255,Nemoci nadledvin,15,-,-,-,-,-,1,-,-,-,2,1,1,1,-,1,-,4,2,1,1,-,-,
256,Poruchy činnosti vaječníků,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
257,Poruchy činnosti varlat,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
258,Polyglandulární dysfunkce a příbuzné poruchy,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,
259,Jiné nemoci žláz s vnitřní sekrecí,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
260,Kvašiorkor,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
261,Nutriční marasmus,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,
262,Jiná těžká proteinokalorická podvýživa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
263,Jiná nebo blíže neurčená proteinokalorická podvýživa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
264,Karence vitaminu A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
265,Karence thiaminu nebo niacinu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
266,Karence jiných složek komplexu B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
267,Karence kyseliny askorbové,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
268,Karence vitaminu D,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
269,Jiné nutriční karence,3,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,
270,Poruchy transportu a metabolismu aminokyselin,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
271,Poruchy transportu a metabolismu uhlovodanů,2,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
272,Poruchy metabolismu lipidů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
273,Poruchy metabolismu plasmatických proteinů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
274,Dna,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
275,Poruchy metabolismu minerálů,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,
276,"Poruchy rovnováhy tekutin, elektrolytů a acidobazické rovnováhy",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
277,Jiné a blíže neurčené poruchy přeměny látek,12,3,1,-,-,-,1,1,-,-,-,-,1,-,-,-,1,1,-,1,1,1,-,
278,Otylost - obesitas - a jiné hyperlimentace,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
279,Poruchy postihující mechanismus imunity,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
IV,Nemoci krve a krvetvorných orgánů,116,2,-,-,-,-,2,2,2,-,3,2,1,2,2,6,5,4,7,22,25,18,11,
280,Chudokrevnost z nedostatku železa,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,-,
281,Jiné karenční anémie,27,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,2,-,-,4,10,4,5,
282,Dědičné hemolytické anémie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
283,Získané hemolytické anémie,4,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,-,
284,Aplastická anémie,22,-,-,-,-,-,1,1,-,-,-,-,-,-,-,2,-,3,4,2,3,4,2,
285,Jiné a blíže neurčené anémie,22,-,-,-,-,-,-,-,-,-,1,-,1,-,-,1,1,-,-,7,4,4,3,
286,Koagulační vady,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
287,Purpura a jiné krvácivé stavy,10,-,-,-,-,-,1,-,-,-,1,-,-,-,1,1,1,-,1,2,1,1,-,
288,Nemoci bílých krvinek (agranulocytóza a jiné),4,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,2,-,-,
289,Ostatní nemoci krve a krvetvorných orgánů,23,-,-,-,-,-,-,1,1,-,-,2,-,1,1,2,1,1,1,4,3,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,
V,Duševí poruchy,77,-,-,-,-,-,-,-,-,1,2,3,3,2,5,3,4,5,9,9,9,11,11,
290,Senilní a presenilní organická psychotická onemocnění,41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,6,7,7,9,11,
291,Alkoholické psychózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
292,Toxické psychózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
293,Přechodná organická psychotická onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
294,Jiná organická psychotická onemocnění (chronická),3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,
295,Schizofrenní psychózy,14,-,-,-,-,-,-,-,-,-,-,2,2,1,-,-,1,3,1,1,1,2,-,
296,Afektivní psychózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
297,Paranoidní stavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
298,Jiné neorganické psychózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
299,Psychózy vznikající specifiky v dětství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
300,Neurotické poruchy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
301,Poruchy osobnosti,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
302,Sexuální úchylky a poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
303,Závislost na alkoholu,15,-,-,-,-,-,-,-,-,-,1,1,1,1,5,1,2,-,1,1,1,-,-,
304,Závislost na návykových látkách,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,
305,Zneužívání návykových látek bez závislosti,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
306,Somatické funkční poruchy vyvolané duševními faktory,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
307,"Zvláštní příznaky a syndromy, nezařazené jinde",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
308,Akutní reakce na stress (přechodné situační poruchy),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
309,Adaptační reakce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
310,Specifické nepsychotické duševní poruchy po organickém poškození mozku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
311,Depresivní poruchy nezařazené jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
312,Poruchy chování nezařazené jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
313,Poruchy emocí specifické pro dětství a dospívání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
314,Hyperkinetický syndrom v dětství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
315,Specifická opožďování ve vývoji,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
316,Psychické faktory sdružené s nemocemi zařazenými jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
317,Lehká duševní zaostalost (IQ 50-70),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
318,Jiná přesně určená duševní zaostalost (IQ pod 50),1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,
319,Duševní zaostalost blíže neurčená,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VI,Nemoci nervové soustavy a smyslových orgánů,485,26,7,4,3,7,14,12,13,24,24,25,22,20,20,17,50,39,53,50,31,13,11,
320,Bakteriální zánět mozkových nebo míšních plen - bakteriální meningitis,27,9,1,-,-,1,-,-,1,1,-,-,1,-,2,-,2,-,1,3,4,-,1,
321,Meningitis vyvolaná jinými organismy,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
322,Meningitis z blíže neurčené příčiny,21,4,-,-,-,-,1,1,-,3,-,-,-,2,-,-,3,4,1,-,2,-,-,
323,"Zánět mozku, míchy nebo mozku i míchy",19,2,-,-,1,-,-,-,-,2,2,-,1,1,-,-,3,-,5,-,2,-,-,
324,Nitrolební nebo nitropáteřní hlíza,11,1,-,1,-,-,-,-,1,-,1,-,-,1,1,-,1,-,1,2,1,-,-,
325,Flebitis nebo thromboflebitis nitrolebních žilních splavů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
326,Pozdní následky nitrolebních hlízy nebo pyogenní infekce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
330,"Mozkové degenerace, projevující se obyčejně v dětství",4,-,-,-,-,1,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,
331,Jiné mozkové degenerace,6,-,1,-,-,-,1,-,-,-,1,-,1,-,-,-,-,-,-,1,1,-,-,
332,Parkinsonova nemoc,43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,7,11,8,7,6,3,
333,Jiné extrapyramidové nemoci a poruchy s abnormálními pohyby,9,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,2,-,1,1,1,1,-,
334,Spinocerebelární nemoci,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,
335,Nemoci buněk předních rohů,22,1,-,-,-,-,-,1,-,1,-,-,-,-,2,1,3,2,6,4,-,-,1,
336,Jiné nemoci míchy,15,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,4,1,3,3,1,-,1,
337,Nemoci autonomní nervové soustavy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
340,Mnohočetná skleróza,138,-,-,-,-,-,-,-,-,2,4,8,16,9,10,9,16,20,18,15,7,2,2,
341,Jiné demyelinizující nemoci centrální nervové soustavy,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,1,-,4,-,1,-,
342,Hemiplegie,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,2,
343,Dětská mozková obrna,44,2,2,1,1,3,9,6,5,5,3,2,1,3,-,1,-,-,-,-,-,-,-,
344,Jiné paralytické syndromy,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,2,-,
345,Padoucnice-epilepsie,66,-,1,1,1,1,2,3,6,9,8,12,-,4,1,2,3,2,4,4,1,1,-,
346,Migréna,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
347,Kataplexie a narkolepsie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
348,Jiné nemoci mozku,15,-,1,-,-,-,-,-,-,-,2,1,-,-,1,-,5,1,-,2,2,-,-,
349,Jiné a blíže neurčené nemoci nervové soustavy,10,-,-,-,-,-,-,-,-,1,2,-,-,-,2,1,1,1,-,1,-,-,1,
350,Nemoci trojklaného nervu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
351,Nemoci lícního nervu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
352,Nemoci jiných mozkových nervů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
353,Nemoci nervových kořenů a pletení,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,
354,Mononeuritis horní končetiny a mononeuritis multiplex,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
355,Mononeuritis dolní končetiny,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
356,Dědičná nebo idiopatická periferní neuropatie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
357,Zánětlivá nebo toxická neuropatie,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
358,Myoneurální poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
359,Svalové dystrofie a jiné myopatie,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
360,Nemoci očního bulbu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
361,Odchlípení a defekty sítnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
362,Jiné nemoci sítnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
363,Chorioretinální záněty a jizvy a jiné nemoci cévnatky - chorioidey,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
364,Nemoci duhovky a řasnatého tělesa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
365,Zelený zákal - glaukom,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
366,Zákal čočky - katarakta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
367,Poruchy refrakce a akomodace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
368,Poruchy vidění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
369,Slepota a slabozrakost,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
370,Zánět rohovky - keratitis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
371,Rohovkové zákaly a jiné nemoci rohovky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
372,Nemoci spojivky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
373,Záněty očních víček,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
374,Jiné nemoci očních víček,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
375,Nemoci slzného ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
376,Nemoci očnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
377,Nemoci zrakového nervu a zrakových drah,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
378,Šilhání a jiné poruchy pohybů oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
379,Jiné nemoci oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
380,Nemoci zevního ucha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
381,Nehnisavý zánět středního ucha a poruchy Eustachovy trubice,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
382,Hnisavý nebo blíže neurčený zánět středního ucha,8,6,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
383,Zánět bradavkového výběžku a příbuzná onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
384,Nemoci bubínku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
385,Jiné nemoci středního ucha a bradavkového výběžku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
386,Vertiginózní syndromy a jiné nemoci vestibulárního ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
387,Otoskleróza (otospongióza),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
388,Jiné nemoci ucha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
389,Poruchy sluchu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VII,Nemoci oběhové soustavy,33 997,3,1,-,-,1,1,4,5,13,22,39,69,106,250,516,988,1 192,3 441,5 752,7 916,7 443,6 235,
390,Revmatická horečka bez postižení srdce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
391,Revmatická horečka s postižením srdce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
392,Revmatická chorea,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
393,Chronická revmatická perikarditis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
394,Nemoci dvojcípé chlopně,246,-,-,-,-,-,-,-,-,1,1,2,4,9,11,28,32,22,46,37,32,14,7,
395,Nemoci aortální chlopně,47,-,-,-,-,-,-,-,-,-,-,-,1,-,3,4,3,3,8,12,6,4,3,
396,Současné onemocnění chlopně dvojcípé a aortální,261,-,-,-,-,-,-,-,-,-,1,2,7,8,16,19,42,22,39,36,40,21,8,
397,Jiná postižení srdeční nitroblány,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2,-,1,-,1,
398,Jiné revmatické nemoci srdce,41,-,-,-,-,-,-,-,-,-,-,-,1,2,2,3,7,5,7,6,3,3,2,
401,Esenciální hypertense,59,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,1,3,5,17,14,9,5,
402,Hypertensní kardiopatie,221,-,-,-,-,-,-,-,-,-,-,1,1,-,6,6,12,10,34,52,48,31,20,
403,Hypertensní nefropatie,33,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,2,5,8,8,3,5,
404,Hypertensní nefropatie a kardiopatie,20,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,1,2,4,2,4,4,1,
405,Sekundární hypertense,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,1,-,1,-,
410,Akutní infarkt myokardu,5 966,-,-,-,-,-,-,-,1,-,-,5,6,15,58,133,292,320,927,1 282,1 326,1 023,578,
411,Jiné akutní nebo subakutní formy ischemické choroby srdeční,70,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,3,2,12,7,10,16,15,
412,Infarkt myokardu starší než 8 týdnů,107,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,2,10,3,17,30,25,17,
413,Angina pectoris,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,7,2,2,4,1,
414,Jiné formy chronické ischemická choroby srdeční,7 969,-,-,-,-,-,-,-,-,-,4,1,5,8,21,52,127,181,611,1 139,1 861,2 024,1 935,
415,Akutní postižení srdce při onemocnění plic,303,-,-,-,-,-,-,-,1,-,-,2,1,2,5,9,12,14,37,53,68,63,36,
416,Chronické cor pulmonale,133,-,-,-,-,-,-,-,-,-,-,-,3,-,5,6,9,7,16,27,26,21,13,
417,Jiné nemoci plicního oběhu,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,2,-,
420,Akutní zánět osrdečníku,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,-,1,1,6,-,2,
421,Akutní nebo a subakutní zánět srdeční nitroblány,21,-,-,-,-,-,-,-,1,-,-,-,-,1,1,2,2,1,4,1,4,3,1,
422,Akutní zánět srdečního svalu,17,1,-,-,-,1,-,1,1,1,1,1,-,1,-,-,2,2,1,-,2,2,-,
423,Jiné nemoci osrdečníku,14,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2,-,3,1,4,2,1,
424,Jiné nemoci srdeční nitroblány,57,-,-,-,-,-,-,-,-,-,-,-,1,2,3,6,4,2,12,9,10,3,5,
425,Kardiomyopatie,74,-,1,-,-,-,-,-,-,-,2,2,1,1,3,3,1,-,3,9,16,16,16,
426,Poruchy vedení srdečních vzruchů,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,3,-,2,3,5,3,
427,Srdeční arytmie,43,-,-,-,-,-,1,-,-,1,1,-,1,-,-,-,1,1,1,10,11,11,4,
428,Selhání srdce,1 040,-,-,-,-,-,-,-,-,2,2,4,2,8,9,21,29,27,95,147,236,247,211,
429,Nepřesně popsané srdeční nemoci a komplikace,346,-,-,-,-,-,-,-,-,1,1,1,3,2,8,15,10,16,36,55,61,63,74,
430,Subarachnoidální kvácení,166,1,-,-,-,-,-,1,-,1,1,6,5,7,10,19,16,16,22,21,22,10,8,
431,Mozkové krvácení,2 594,1,-,-,-,-,-,2,-,3,4,6,9,14,44,70,113,96,273,445,609,491,414,
432,Jiné nebo blíže neurčené nitrolební krvácení,77,-,-,-,-,-,-,-,-,1,-,-,-,1,2,3,4,5,8,13,21,13,6,
433,Okluze nebo stenóza mimolebečních tepen,85,-,-,-,-,-,-,-,-,-,-,1,-,-,1,1,3,2,10,17,27,17,6,
434,Okluze mozkových tepen,1 694,-,-,-,-,-,-,-,-,1,-,2,2,2,3,18,26,57,163,293,441,416,270,
435,Přechodná mozková ischemie,8,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,3,1,1,2,
436,"Akutní, ale nepřesně určená cévní onemocnění mozku",6 643,-,-,-,-,-,-,-,-,-,-,-,1,5,14,50,120,212,605,1 248,1 720,1 554,1 114,
437,Jiná a nepřesně určená cévní onemocnění mozku,1 557,-,-,-,-,-,-,-,-,-,-,-,1,-,2,3,24,33,116,231,376,387,384,
438,Pozdní následky cévních onemocnění mozku,42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,4,12,6,13,5,
440,"Ateroskleróza (mimo tepny mozkové, věnčité, mezenterickou, plicní a ledvinné tepénky)",2 667,-,-,-,-,-,-,-,-,-,-,-,2,2,2,9,23,38,133,273,559,697,929,
441,Výduť srdečnice,84,-,-,-,-,-,-,-,-,1,1,1,2,1,1,2,4,5,10,18,21,9,8,
442,Jiné výdutě,8,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,3,1,1,1,-,
443,Jiné nemoci periferních tepen,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,1,4,2,
