2006,Zemřelí muži podle podrobného seznamu příčin smrti a věku - úrazy a otravy podle vnější příčiny,,,,,,,,,,,,,,,,,,,,,,,
MKN (1993),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85 +
,Vystavení životným mechanickým silám       W50 - W64,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-
W50,"Zasažení, úder, kopnutí, zkroucení, kousnutí nebo poškrábání jinou osobou",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W51,"Uhození se o jinou osobu nebo náraz 
do jiné osoby",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W52,"Rozdrcení, umačkání nebo ušlapání davem při lidské panice",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W53,Kousnutí krysou,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W54,Kousnutí nebo úder psem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W55,Kousnutí nebo úder jinými savci,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-
W56,Kontakt s mořským živočichem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W57,Kousnutí nebo štípnutí (bodnutí) nejedovatým hmyzem a jinými nejedovatými členovci,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W58,Kousnutí a úder krokodýlem nebo aligátorem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W59,Kousnutí nebo rozdrcení jiným plazy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W60,"Kontakt s rostlinnými trny a ostny 
a ostrými listy",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W64,Vystavení jiným a neurčeným životním mechanickým silám,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,"Náhodné (u)tonutí a potopení      
 W65 - W74",151,-,-,1,1,1,5,-,9,6,10,7,10,18,12,19,18,15,1,4,6,4,4
W65,(U)tonutí a potopení při pobytu ve vaně,3,-,-,-,-,-,-,-,-,-,1,-,-,1,-,1,-,-,-,-,-,-,-
W66,(U)tonutí a potopení po pádu do vany,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W67,(U)tonutí a potopení při pobytu v bazénu,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-
W68,(U)tonutí a potopení po pádu do bazénu,2,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
W69,(U)tonutí a potopení při pobytu v přírodní vodě,25,-,-,-,-,-,1,-,5,1,2,1,1,4,3,1,1,3,-,-,1,-,1
W70,(U)tonutí a potopení při pádu do přírodní vody,48,-,-,1,-,1,2,-,1,2,4,1,2,4,4,9,5,6,-,1,3,1,1
W73,Jiné určené (u)tonutí a potopení,8,-,-,-,-,-,1,-,-,-,-,-,1,1,-,3,-,1,-,-,-,1,-
W74,Neurčené (u)tonutí a potopení,64,-,-,-,-,-,1,-,3,3,3,5,6,8,5,4,12,5,1,3,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,
,"Jiná náhodná ohrožení dýchání      
 W75 - W84",175,6,-,-,-,1,1,-,2,2,10,8,9,11,14,27,18,25,4,11,9,9,8
W75,Náhodné (za)dušení a (u)škrcení v posteli,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-
W76,Jiné náhodné oběšení a (u)škrcení,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-
W77,Ohrožení dýchání způsobené zavalením (zasypáním) padající zeminou a jinými hmotami,8,-,-,-,-,-,1,-,-,-,1,-,-,1,1,2,-,-,-,-,2,-,-
W78,Vdechnutí žaludečního obsahu,132,5,-,-,-,1,-,-,2,2,7,7,9,8,12,22,11,18,3,6,5,6,8
W79,Vdechnutí nebo polknutí potravy jako příčina ucpání dýchacích cest,24,1,-,-,-,-,-,-,-,-,1,1,-,-,-,3,4,7,1,2,2,2,-
W80,Vdechnutí nebo polknutí jiných předmětů jako příčina ucpání dýchacích cest,4,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,2,-,-,-
W81,"Uzavření nebo zachycení v prostředí 
s nízkým obsahem kyslíku",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W83,Jiná určená ohrožení dýchání,3,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,1,-
W84,Neurčené ohrožení dýchání,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,"Vystavení elektrickému proudu, ozáření a extrémní okolní teplotě 
a tlaku vzduchu        W85 - W99",30,-,-,-,-,-,-,-,2,5,1,4,2,2,3,5,2,2,2,-,-,-,-
W85,Dotyk elektrického vedení,6,-,-,-,-,-,-,-,-,2,1,1,1,-,1,-,-,-,-,-,-,-,-
W86,Vystavení jinému určenému elektrickému proudu,3,-,-,-,-,-,-,-,1,-,-,1,-,-,-,1,-,-,-,-,-,-,-
W87,Vystavení neurčenému elektrickému proudu,19,-,-,-,-,-,-,-,1,3,-,1,1,1,2,4,2,2,2,-,-,-,-
W88,Vystavení ionizujícímu záření,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W89,"Vystavení uměle vytvořenému viditelnému 
a ultrafialovému světlu",1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-
W90,Vystavení jinému neionizujícímu záření,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W91,Vystavení neurčenému typu záření,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W92,Vystavení nadměrnému horku uměle vytvořenému,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-
W93,Vystavení nadměrnému chladu uměle vytvořenému,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W94,Vystavení vysokému a nízkému tlaku vzduchu a jeho změnám,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W99,Vystavení jiným a neurčeným faktorům okolního prostředí vytvořeným uměle,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,"Vystavení kouři, ohni, dýmu
a plamenům       X00 - X09",48,-,-,-,-,-,-,-,1,1,2,1,2,1,6,4,6,7,6,2,3,4,2
X00,"Vystavení nekontrolovanému ohni (požáru) 
v budově nebo konstrukci",7,-,-,-,-,-,-,-,-,-,1,-,-,-,3,1,-,-,2,-,-,-,-
X01,Vystavení nekontrolovanému ohni (požáru) mimo budovy a konstrukce,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1
X02,"Vystavení kontrolovanému ohni v budovách 
a konstrukcích",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-
X03,Vystavení kontrolovanému ohni mimo budovy a konstrukce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X04,Vystavení vznícení vysoce hořlavých hmot,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-
X05,Vystavení vznícení nebo tavení nočního prádla,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X06,Vystavení vznícení nebo tavení jiného šatstva a oděvů,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-
X08,"Vystavení jinému určenému kouři, dýmu, ohni a plamenům",5,-,-,-,-,-,-,-,1,-,-,-,-,-,1,1,-,2,-,-,-,-,-
X09,"Vystavení neurčenému kouři, dýmu, ohni 
a plamenům",31,-,-,-,-,-,-,-,-,1,1,1,2,1,2,1,5,5,4,2,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,
,Kontakt s horkem a horkými látkami      X10 - X19,9,-,-,-,-,-,-,-,-,-,2,-,1,1,-,1,-,2,-,-,-,1,1
X10,"Kontakt s horkými nápoji, potravou, tukem 
a oleji na vaření",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-
X11,Kontakt s horkou vodou z vodovodu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X12,Kontakt s jiným horkými tekutinami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X13,Kontakt s vodní párou a jinými horkými výpary,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-
X14,Kontakt s horkým vzduchem a plyny,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X15,Kontakt s horkými zařízeními v domácnosti,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X16,"Kontakt s horkými topnými zařízeními, radiátory a rourami",3,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,1,-,-,-,-,-
X17,"Kontakt s horkými stroji, přístroji a nástroji",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X18,Kontakt s jinými horkými kovy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X19,"Kontakt s jiným a neurčeným horkem 
a horkými látkami",4,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,1
,,,,,,,,,,,,,,,,,,,,,,,,
,"Kontakt s jedovatými živočichy 
a rostlinami      X20 - X29",4,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,1,-,1,-,-
X20,Kontakt s jedovatými hady a ještěrkami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X21,Kontakt s jedovatými pavouky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X22,Kontakt se štíry (škorpiony),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X23,"Kontakt se sršni, vosami a včelami",3,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,1,-,-,-,-
X24,Kontakt se stonožkami a jedovatými (tropickými) stonožkami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X25,Kontakt s jinými určenými jedovatými členovci,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X26,"Kontakt s jedovatým mořským živočichem 
a rostlinou",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X27,Kontakt s jinými určenými jedovatými živočichy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X28,Kontakt s jinými určenými jedovatými rostlinami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X29,Kontakt s neurčeným jedovatým živočichem nebo rostlinou,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Vystavení přírodním silám       X30 - X39,105,-,-,-,-,-,-,-,-,2,1,2,2,7,15,17,22,16,8,3,6,2,2
X30,Vystavení nadměrnému přírodnímu horku,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-
X31,Vystavení nadměrnému přírodnímu chladu,102,-,-,-,-,-,-,-,-,1,1,2,2,7,15,16,22,15,8,3,6,2,2
X32,Vystavení slunečnímu záření,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X33,Oběť blesku,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-
X34,Oběť zemětřesení,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X35,Oběť výbuchu sopky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X36,"Oběť laviny, sesuvu půdy a jiných zemských pohybů",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-
X37,Oběť přírodní katastrofické bouře,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X38,Oběť povodně (záplavy),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X39,Vystavení jiným a neurčeným přírodním silám,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Náhodná otrava škodlivými látkami      X40 - X49,178,-,-,-,-,-,1,1,3,7,13,16,12,29,21,24,23,9,7,4,6,2,-
X40,"Náhodná otrava neopiátovými analgetiky, antipyretiky a antirevmatiky a expozice jejich působení",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X41,"Náhodná otrava antiepileptiky, sedativy-hypnotiky, antiparkinsoniky, psychotropními léky a expozice, nezařazená jinde",7,-,-,-,-,-,-,-,-,-,-,-,-,1,1,3,1,-,1,-,-,-,-
X42,"Náhodná otrava narkotiky a sychodysleptiky (halucinogeny) a expozice jejich působení, nezařazená jinde",7,-,-,-,-,-,-,-,1,1,2,1,-,-,-,1,1,-,-,-,-,-,-
X43,"Náhodná otrava jinými léčivy působícími 
na autonomní nervovou soustavu 
a expozice jejich působení",1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-
X44,"Náhodná otrava jinými a neurčenými léky, léčivy, návykovými a biologickými látkami 
a expozice jejich působení",10,-,-,-,-,-,-,-,-,1,2,1,-,2,1,-,-,1,-,-,1,1,-
X45,"Náhodná otrava alkoholem a expozice 
jeho působení",94,-,-,-,-,-,-,-,-,1,1,5,9,23,14,16,14,4,4,1,2,-,-
X46,"Náhodná otrava organickými rozpustidly 
a halogenovanými uhlovodíky a jejich parami a expozice jejich působení",8,-,-,-,-,-,-,-,-,-,1,3,-,-,1,1,-,-,1,1,-,-,-
X47,"Náhodná otrava jinými plyny a parami 
a expozice jejich působení",43,-,-,-,-,-,1,1,2,4,4,5,2,3,4,1,6,4,1,2,2,1,-
X48,"Náhodná otrava pesticidy a expozice 
jejich působení",2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-
X49,Náhodná otrava jinými a neurčenými chemikáliemi a škodlivými látkami a expozice jejich působení,6,-,-,-,-,-,-,-,-,-,2,1,1,-,-,1,1,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,"Přetížení, cestování a strádání       
X50 - X57",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X50,Přetížení a namáhavé nebo opakované pohyby,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X51,Cestování a pohyb,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X52,Prodloužený pobyt v beztížném prostředí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X53,Nedostatek potravy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X54,Nedostatek vody,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X57,Neurčené strádání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Náhodné vystavení jiným a neurčeným faktorům      X58 - X59,337,1,2,-,-,-,-,2,7,9,14,15,6,16,28,38,44,32,23,24,24,32,20
X58,Vystavení jiným  určeným faktorům,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-
X59,Vystavení neurčeným faktorům,336,1,2,-,-,-,-,2,7,9,14,14,6,16,28,38,44,32,23,24,24,32,20
,,,,,,,,,,,,,,,,,,,,,,,,
SE,Úmyslné sebepoškození         X60 - X84,1142,-,-,-,-,-,-,3,35,66,71,84,100,95,108,156,124,68,57,50,60,45,20
X60,"Úmyslné sebeotrávení neopiátovými analgetiky, antipyretiky a antirevmatiky 
a expozice jejich působení",4,-,-,-,-,-,-,-,-,-,1,1,1,1,-,-,-,-,-,-,-,-,-
X61,"Úmyslné sebeotrávení antiepileptiky, sedativy-hypnotiky, antiparkinsoniky, psychotropními léky a expozice, nezařazené jinde",16,-,-,-,-,-,-,-,-,-,2,1,2,1,3,5,1,-,-,1,-,-,-
X62,"Úmyslné sebeotrávení narkotiky 
a psychodysleptiky(halucinogeny) 
a expozice jejich působení, nezařazené jinde",5,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,1,-,-,-,-,-,-
X63,Úmyslné sebeotrávení jinými léčivy působícími na autonomní nervovou soustavu a expozice jejich působení,2,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-
X64,"Úmyslné sebeotrávení jinými a neurčenými léky, léčivy, návykovými a biologickými látkami a expozice jejich působení",17,-,-,-,-,-,-,-,-,-,3,2,1,-,-,3,4,1,1,1,-,1,-
X65,Úmyslné sebeotrávení alkoholem a expozice jeho působení,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-
X66,"Úmyslné sebeotrávení organickými rozpustidly a halogenovanými uhlovodíky 
a jejich parami a expozice jejich působení",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X67,"Úmyslné sebeotrávení jinými plyny a parami 
a expozice jejich působení",22,-,-,-,-,-,-,-,1,-,1,1,2,4,5,4,2,-,1,1,-,-,-
X68,Úmyslné sebeotrávení pesticidy a expozice jejich působení,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X69,Úmyslné sebeotrávení jinými a neurčenými chemikáliemi a škodlivými látkami a expozice jejich působení,2,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-
X70,"Úmyslné sebepoškození oběšením, (u)škrcením a (za)dušením",754,-,-,-,-,-,-,3,25,35,42,55,66,61,72,105,82,51,33,33,45,31,15
X71,"Úmyslné sebepoškození (u)topením 
a potopením",6,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,1,-,1,-,1,-
X72,"Úmyslné sebepoškození výstřelem z pistole, revolveru",66,-,-,-,-,-,-,-,1,5,7,8,4,9,5,7,6,4,5,2,1,2,-
X73,"Úmyslné sebepoškození výstřelem z pušky, brokovnice a větší ruční střelné zbraně",14,-,-,-,-,-,-,-,1,1,1,-,1,1,1,2,1,1,1,1,1,1,-
X74,"Úmyslné sebepoškození výstřelem z jiné 
a neurčené střelné zbraně",73,-,-,-,-,-,-,-,1,1,1,5,6,2,8,14,11,3,11,2,4,2,2
X75,Úmyslné sebepoškození výbušnou látkou,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X76,"Úmyslné sebepoškození kouřem, dýmem 
a ohněm",4,-,-,-,-,-,-,-,1,-,2,-,1,-,-,-,-,-,-,-,-,-,-
X77,"Úmyslné sebepoškození vodní parou, horkými výpary a horkými předměty",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X78,Úmyslné sebepoškození ostrým předmětem,41,-,-,-,-,-,-,-,1,5,-,5,6,4,3,3,4,-,2,3,1,4,-
X79,Úmyslné sebepoškození tupým předmětem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X80,Úmyslné sebepoškození skokem s výše,69,-,-,-,-,-,-,-,3,14,4,3,5,5,3,3,8,3,2,5,7,3,1
X81,"Úmyslné sebepoškození skokem 
nebo lehnutím si před pohybující se předmět",31,-,-,-,-,-,-,-,1,4,5,2,2,2,4,6,3,1,1,-,-,-,-
X82,Úmyslné sebepoškození havárií motorového vozidla,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
X83,Úmyslné sebepoškození jinými určenými prostředky,5,-,-,-,-,-,-,-,-,1,-,-,1,1,1,-,-,-,-,-,-,-,1
X84,Úmyslné sebepoškození neurčenými prostředky,9,-,-,-,-,-,-,-,-,-,-,1,-,1,-,3,-,2,-,-,1,-,1
,,,,,,,,,,,,,,,,,,,,,,,,
NA,Napadení (útok)           X85 - Y09,62,1,-,-,-,-,-,-,1,1,7,7,7,8,10,8,6,2,1,1,1,-,1
X85,"Napadení léky, léčivy, návykovými 
a biologickými látkami",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X86,Napadení žíravou látkou,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X87,Napadení pesticidy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X88,Napadení plyny a parami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X89,"Napadení jinými určenými chemikáliemi 
a škodlivými látkami",1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-
X90,"Napadení neurčenou chemickou 
nebo škodlivou látkou",1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-
X91,"Napadení oběšením, (u)škrcením 
a (za)dušením",4,1,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,1
X92,Napadení (u)topením a potopením,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X93,"Napadení výstřelem z pistole, revolveru",6,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-
X94,"Napadení výstřelem z pušky, brokovnice 
a větší ruční střelné zbraně",2,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-
X95,Napadení výstřelem z jiné a neurčené střelné zbraně,4,-,-,-,-,-,-,-,-,-,1,-,-,1,1,-,-,-,-,1,-,-,-
X96,Napadení výbušnou látkou,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X97,"Napadení kouřem, dýmem a ohněm",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X98,"Napadení vodní parou, horkými výpary 
a horkými předměty",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
X99,Napadení ostrým předmětem,20,-,-,-,-,-,-,-,1,1,3,3,1,2,2,4,2,-,1,-,-,-,-
Y00,Napadení tupým předmětem,4,-,-,-,-,-,-,-,-,-,-,-,1,-,2,-,1,-,-,-,-,-,-
Y01,Napadení shozením s výše,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y02,Napadení strčením nebo umístěním oběti před pohybující se předmět,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y03,Napadení zasažením motorovým vozidlem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y04,Napadení tělesnou silou,6,-,-,-,-,-,-,-,-,-,-,-,-,-,3,1,1,1,-,-,-,-,-
Y05,Sexuální napadení s použitím tělesné síly,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y06,Zanedbání a opuštění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y07,Jiné syndromy špatného zacházení,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y08,Napadení jinými určenými způsoby,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
Y09,Napadení neurčenými způsoby,13,-,-,-,-,-,-,-,-,-,1,-,4,2,2,-,2,1,-,-,1,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Případ (událost) nezjištěného úmyslu      Y10 - Y34,335,2,-,-,-,-,-,2,9,22,19,18,24,26,33,38,33,37,19,23,9,12,9
Y10,"Otrava neopiátovými analgetiky, antipyretiky 
a antirevmatiky a expozice jejich působení, nezjištěného úmyslu",1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Y11,"Otrava antiepileptiky, sedativy-hypnotiky, antiparkinsoniky a psychotropními léky 
a expozice nezařazená jinde, nezjištěného úmyslu",3,-,-,-,-,-,-,-,-,1,-,-,-,2,-,-,-,-,-,-,-,-,-
Y12,"Otrava narkotiky a psychodysleptiky (halucinogeny) a expozice jejich působení, nezařazená jinde, nezjištěného úmyslu",2,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-
Y13,"Otrava jinými léčivy působícími na autonomní nervovou soustavu, a expozice jejich působení, nezjištěného úmyslu",1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-
Y14,"Otrava jinými a neurčenými léky, léčivy, návykovými a biologickými látkami 
a expozice jejich působení, nezjištěného úmyslu",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-
Y15,"Otrava alkoholem a expozice jeho působení, nezjištěného úmyslu",9,-,-,-,-,-,-,-,-,-,1,1,-,1,-,1,2,3,-,-,-,-,-
Y16,"Otrava organickými rozpustidly 
a halogenovanými uhlovodíky a jejich parami a expozice jejich působení, nezjištěného úmyslu",4,-,-,-,-,-,-,-,-,-,-,-,-,1,3,-,-,-,-,-,-,-,-
Y17,"Otrava jinými plyny a parami a expozice jejich působení, nezjištěného úmyslu",6,-,-,-,-,-,-,-,-,1,1,1,-,1,-,1,-,-,-,1,-,-,-
Y18,"Otrava pesticidy a expozice jejich působení, nezjištěného úmyslu",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y19,"Otrava jinými a neurčenými chemikáliemi 
a škodlivými látkami a expozice jejich působení, nezjištěného úmyslu",4,-,-,-,-,-,-,-,-,1,1,-,-,1,-,-,-,1,-,-,-,-,-
Y20,"Oběšení, (u)škrcení a (za)dušení, nezjištěného úmyslu",18,1,-,-,-,-,-,-,-,1,1,2,1,2,2,1,-,3,3,-,1,-,-
Y21,"(U)topení a potopení, nezjištěného úmyslu",15,-,-,-,-,-,-,-,-,2,-,1,1,-,2,2,1,1,3,-,1,-,1
Y22,"Výstřel z pistole, revolveru, nezjištěného úmyslu",18,-,-,-,-,-,-,-,1,2,3,1,1,1,1,2,2,1,2,1,-,-,-
Y23,"Výstřel z pušky, brokovnice a větší ruční střelné zbraně, nezjištěného úmyslu",5,-,-,-,-,-,-,-,-,-,1,1,1,1,-,-,-,-,-,1,-,-,-
Y24,"Výstřel z jiné a neurčené střelné zbraně, nezjištěného úmyslu",5,-,-,-,-,-,-,-,-,-,-,-,2,-,2,-,-,1,-,-,-,-,-
Y25,"Kontakt s výbušnou látkou, nezjištěného úmyslu",1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
