1979,Zemřelí muži podle podrobného seznamu příčin smrti a věku,,,,,,,,,,,,,,,,,,,,,,,,
MKN (1976),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+,
228,Hemangiom a lymfangiom jakékoliv lokalizace,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
229,Nezhoubný novotvar jiné nebo blíže neurčené lokalizace,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,
230,Carcinoma in situ trávicí soustavy,5,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,2,1,-,
231,Carcinoma in situ dýchací soustavy,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,
232,Carcinoma in situ kůže,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
233,"Carcinoma in situ prsu, močového nebo pohlavního ústrojí",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
234,Carcinoma in situ jiné nebo blíže neurčené lokalizace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
235,Novotvar neurčené povahy trávicí nebo dýchací soustavy,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,3,4,8,4,2,-,
236,Novotvar neurčené povahy močového nebo pohlavního ústrojídýchacího ústrojí,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,2,1,3,1,
237,Novotvar neurčené povahy žlázy s vnitřní sekrecí nebo nervové soustavy,19,1,-,-,-,-,1,1,-,-,1,1,-,1,1,3,1,2,3,1,2,-,-,
238,Novotvar neurčené povahy jiné nebo blíže neurčené lokalizace nebo tkáně,10,-,-,-,-,-,1,-,-,-,-,-,1,-,1,1,-,-,-,2,3,1,-,
239,Novotvary neurčené morfologie,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
III,"Nemoci žláz s vnitřní sekrecí, výživy a přeměny látek a poruchy imunity",974,12,2,2,1,-,2,2,-,3,6,10,16,10,17,37,86,75,209,231,158,64,31,
240,Struma prostá nebo blíže neurčená,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
241,"Struma uzlová, netoxická-struma nodosa",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
242,Tyreotoxikóza se strumou nebo bez ní,3,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,1,-,-,
243,Vrozená hypotyreóza (kretinismus a jiné),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
244,Získaná hypotyreóza (myxedém a jiné),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
245,Zánět štítné žlázy - thyreoiditis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
246,Jiné nemoci štítné žlázy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
250,"Cukrovka, úplavice cukrová",911,-,-,-,-,-,-,-,-,1,4,9,13,7,13,34,81,74,202,226,154,63,30,
251,Jiné poruchy vnitřní sekrece slinivky břišní,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,
252,Nemoci příštítných tělísek - paratyreoidey,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
253,Nemoci mozkového podvěsku - hypofýzy - a hypothalamo-hypofyzárních vztahů,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1,-,-,
254,Nemoci brzlíku - thymu,9,5,-,-,-,-,-,-,-,1,1,-,2,-,-,-,-,-,-,-,-,-,-,
255,Nemoci nadledvin,7,1,-,-,-,-,-,-,-,-,-,-,-,-,3,-,1,-,1,-,-,1,-,
256,Poruchy činnosti vaječníků,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
257,Poruchy činnosti varlat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
258,Polyglandulární dysfunkce a příbuzné poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
259,Jiné nemoci žláz s vnitřní sekrecí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
260,Kvašiorkor,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
261,Nutriční marasmus,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,1,-,-,
262,Jiná těžká proteinokalorická podvýživa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
263,Jiná nebo blíže neurčená proteinokalorická podvýživa,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,
264,Karence vitaminu A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
265,Karence thiaminu nebo niacinu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
266,Karence jiných složek komplexu B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
267,Karence kyseliny askorbové,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
268,Karence vitaminu D,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
269,Jiné nutriční karence,4,-,1,-,-,-,-,-,-,-,-,-,-,-,-,2,-,1,-,-,-,-,-,
270,Poruchy transportu a metabolismu aminokyselin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
271,Poruchy transportu a metabolismu uhlovodanů,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
272,Poruchy metabolismu lipidů,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
273,Poruchy metabolismu plasmatických proteinů,2,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
274,Dna,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
275,Poruchy metabolismu minerálů,2,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,
276,"Poruchy rovnováhy tekutin, elektrolytů a acidobazické rovnováhy",3,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,1,
277,Jiné a blíže neurčené poruchy přeměny látek,17,3,-,2,-,-,1,2,-,-,-,1,-,-,-,1,4,-,1,2,-,-,-,
278,Otylost - obesitas - a jiné hyperlimentace,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,
279,Poruchy postihující mechanismus imunity,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
IV,Nemoci krve a krvetvorných orgánů,87,1,1,-,-,1,1,1,1,2,-,2,1,3,-,7,4,9,12,18,12,9,2,
280,Chudokrevnost z nedostatku železa,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,
281,Jiné karenční anémie,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,4,2,-,1,
282,Dědičné hemolytické anémie,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,
283,Získané hemolytické anémie,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,
284,Aplastická anémie,13,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,1,2,6,1,1,-,
285,Jiné a blíže neurčené anémie,18,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,2,3,2,6,4,-,
286,Koagulační vady,2,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,
287,Purpura a jiné krvácivé stavy,7,1,1,-,-,-,-,-,1,-,-,-,-,-,-,2,-,1,-,-,1,-,-,
288,Nemoci bílých krvinek (agranulocytóza a jiné),6,-,-,-,-,-,-,-,-,-,-,-,-,2,-,1,-,1,1,1,-,-,-,
289,Ostatní nemoci krve a krvetvorných orgánů,28,-,-,-,-,-,1,1,-,1,-,1,-,1,-,2,3,4,5,4,2,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,
V,Duševí poruchy,86,-,-,-,-,-,1,-,-,-,-,6,7,6,5,9,11,9,10,6,10,3,3,
290,Senilní a presenilní organická psychotická onemocnění,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,1,1,3,3,2,
291,Alkoholické psychózy,5,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,2,-,-,-,1,
292,Toxické psychózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
293,Přechodná organická psychotická onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
294,Jiná organická psychotická onemocnění (chronická),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
295,Schizofrenní psychózy,11,-,-,-,-,-,-,-,-,-,-,1,1,2,1,-,1,1,1,1,2,-,-,
296,Afektivní psychózy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
297,Paranoidní stavy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
298,Jiné neorganické psychózy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
299,Psychózy vznikající specifiky v dětství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
300,Neurotické poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
301,Poruchy osobnosti,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
302,Sexuální úchylky a poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
303,Závislost na alkoholu,52,-,-,-,-,-,-,-,-,-,-,4,6,3,4,9,10,4,5,4,3,-,-,
304,Závislost na návykových látkách,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
305,Zneužívání návykových látek bez závislosti,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
306,Somatické funkční poruchy vyvolané duševními faktory,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
307,"Zvláštní příznaky a syndromy, nezařazené jinde",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
308,Akutní reakce na stress (přechodné situační poruchy),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
309,Adaptační reakce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
310,Specifické nepsychotické duševní poruchy po organickém poškození mozku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
311,Depresivní poruchy nezařazené jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
312,Poruchy chování nezařazené jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
313,Poruchy emocí specifické pro dětství a dospívání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
314,Hyperkinetický syndrom v dětství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
315,Specifická opožďování ve vývoji,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
316,Psychické faktory sdružené s nemocemi zařazenými jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
317,Lehká duševní zaostalost (IQ 50-70),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
318,Jiná přesně určená duševní zaostalost (IQ pod 50),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
319,Duševní zaostalost blíže neurčená,2,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VI,Nemoci nervové soustavy a smyslových orgánů,557,42,10,6,6,9,20,11,27,23,25,26,22,22,35,42,62,35,55,43,24,9,3,
320,Bakteriální zánět mozkových nebo míšních plen - bakteriální meningitis,39,6,2,-,-,-,-,-,1,1,1,1,2,3,2,3,7,2,4,3,1,-,-,
321,Meningitis vyvolaná jinými organismy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,
322,Meningitis z blíže neurčené příčiny,24,8,-,-,1,-,2,-,-,-,2,-,1,-,1,1,2,-,-,3,2,1,-,
323,"Zánět mozku, míchy nebo mozku i míchy",25,10,-,-,-,1,1,-,1,1,-,2,-,-,1,2,1,2,2,1,-,-,-,
324,Nitrolební nebo nitropáteřní hlíza,14,-,-,-,-,1,1,-,-,2,-,2,1,1,1,2,2,1,-,-,-,-,-,
325,Flebitis nebo thromboflebitis nitrolebních žilních splavů,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
326,Pozdní následky nitrolebních hlízy nebo pyogenní infekce,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
330,"Mozkové degenerace, projevující se obyčejně v dětství",12,1,1,1,-,2,1,1,2,2,1,-,-,-,-,-,-,-,-,-,-,-,-,
331,Jiné mozkové degenerace,16,-,-,-,-,-,1,-,-,1,-,1,1,1,1,3,2,3,-,2,-,-,-,
332,Parkinsonova nemoc,42,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,13,13,7,5,1,
333,Jiné extrapyramidové nemoci a poruchy s abnormálními pohyby,8,-,-,-,-,-,-,-,-,1,1,-,1,-,1,-,1,-,2,1,-,-,-,
334,Spinocerebelární nemoci,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
335,Nemoci buněk předních rohů,23,1,1,1,-,-,-,-,-,3,1,1,-,2,1,1,6,2,1,2,-,-,-,
336,Jiné nemoci míchy,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,2,-,-,-,
337,Nemoci autonomní nervové soustavy,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,
340,Mnohočetná skleróza,101,-,-,-,-,-,-,1,1,1,-,4,3,5,13,12,18,10,13,9,9,1,1,
341,Jiné demyelinizující nemoci centrální nervové soustavy,13,-,-,-,-,-,-,-,1,-,-,-,1,1,3,2,-,1,3,-,-,1,-,
342,Hemiplegie,8,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,2,2,2,-,-,-,
343,Dětská mozková obrna,61,6,4,4,5,5,10,6,9,3,3,2,3,-,1,-,-,-,-,-,-,-,-,
344,Jiné paralytické syndromy,8,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,2,-,2,1,-,-,1,
345,Padoucnice-epilepsie,93,-,1,-,-,-,1,2,7,7,14,11,8,6,6,10,7,2,7,2,2,-,-,
346,Migréna,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
347,Kataplexie a narkolepsie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
348,Jiné nemoci mozku,21,-,-,-,-,-,-,-,-,-,-,2,-,2,3,1,7,3,1,-,1,1,-,
349,Jiné a blíže neurčené nemoci nervové soustavy,12,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,4,1,2,1,1,-,-,
350,Nemoci trojklaného nervu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
351,Nemoci lícního nervu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
352,Nemoci jiných mozkových nervů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
353,Nemoci nervových kořenů a pletení,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
354,Mononeuritis horní končetiny a mononeuritis multiplex,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
355,Mononeuritis dolní končetiny,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
356,Dědičná nebo idiopatická periferní neuropatie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
357,Zánětlivá nebo toxická neuropatie,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,
358,Myoneurální poruchy,2,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,
359,Svalové dystrofie a jiné myopatie,8,-,-,-,-,-,1,1,3,1,-,-,-,-,1,-,1,-,-,-,-,-,-,
360,Nemoci očního bulbu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
361,Odchlípení a defekty sítnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
362,Jiné nemoci sítnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
363,Chorioretinální záněty a jizvy a jiné nemoci cévnatky - chorioidey,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
364,Nemoci duhovky a řasnatého tělesa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
365,Zelený zákal - glaukom,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
366,Zákal čočky - katarakta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
367,Poruchy refrakce a akomodace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
368,Poruchy vidění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
369,Slepota a slabozrakost,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
370,Zánět rohovky - keratitis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
371,Rohovkové zákaly a jiné nemoci rohovky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
372,Nemoci spojivky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
373,Záněty očních víček,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
374,Jiné nemoci očních víček,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
375,Nemoci slzného ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
376,Nemoci očnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
377,Nemoci zrakového nervu a zrakových drah,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
378,Šilhání a jiné poruchy pohybů oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
379,Jiné nemoci oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
380,Nemoci zevního ucha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
381,Nehnisavý zánět středního ucha a poruchy Eustachovy trubice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
382,Hnisavý nebo blíže neurčený zánět středního ucha,11,9,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,
383,Zánět bradavkového výběžku a příbuzná onemocnění,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
384,Nemoci bubínku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
385,Jiné nemoci středního ucha a bradavkového výběžku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
386,Vertiginózní syndromy a jiné nemoci vestibulárního ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
387,Otoskleróza (otospongióza),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
388,Jiné nemoci ucha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
389,Poruchy sluchu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VII,Nemoci oběhové soustavy,30 411,5,-,2,2,-,3,5,9,21,39,90,221,351,716,1 384,2 353,2 306,5 151,6 156,5 552,3 697,2 348,
390,Revmatická horečka bez postižení srdce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
391,Revmatická horečka s postižením srdce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
392,Revmatická chorea,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
393,Chronická revmatická perikarditis,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,
394,Nemoci dvojcípé chlopně,117,-,-,-,-,-,-,-,-,-,-,3,6,3,11,15,14,14,16,16,15,3,1,
395,Nemoci aortální chlopně,92,-,-,-,-,-,-,-,-,-,-,1,6,10,8,4,13,13,10,13,8,5,1,
396,Současné onemocnění chlopně dvojcípé a aortální,171,-,-,-,-,-,-,-,-,1,1,3,7,12,22,16,25,12,28,21,15,4,4,
397,Jiná postižení srdeční nitroblány,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
398,Jiné revmatické nemoci srdce,37,-,-,-,-,-,-,-,-,-,1,-,3,1,-,6,4,4,6,4,6,2,-,
401,Esenciální hypertense,49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,6,6,11,7,10,4,3,
402,Hypertensní kardiopatie,161,-,-,-,-,-,-,-,-,-,-,-,1,1,6,6,16,14,46,28,24,15,4,
403,Hypertensní nefropatie,20,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,3,8,2,3,2,
404,Hypertensní nefropatie a kardiopatie,13,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,4,1,3,1,-,
405,Sekundární hypertense,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,1,2,-,1,
410,Akutní infarkt myokardu,9 623,-,-,-,-,-,-,-,-,1,12,36,80,138,320,666,1 119,1 036,1 991,1 900,1 329,685,310,
411,Jiné akutní nebo subakutní formy ischemické choroby srdeční,110,-,-,-,-,-,-,-,-,-,-,-,4,5,11,11,12,12,17,14,12,10,2,
412,Infarkt myokardu starší než 8 týdnů,141,-,-,-,-,-,-,-,-,-,-,-,1,2,1,6,21,6,22,28,25,18,11,
413,Angina pectoris,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,2,2,5,3,2,2,
414,Jiné formy chronické ischemická choroby srdeční,6 132,-,-,-,-,-,-,-,-,-,2,14,36,57,108,218,360,368,837,1 181,1 270,982,699,
415,Akutní postižení srdce při onemocnění plic,218,-,-,-,-,-,-,-,-,-,-,1,3,6,3,6,18,12,38,57,44,19,11,
416,Chronické cor pulmonale,174,-,-,-,-,-,-,-,-,-,1,-,2,4,2,16,11,9,24,38,36,19,12,
417,Jiné nemoci plicního oběhu,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,1,-,-,
420,Akutní zánět osrdečníku,14,-,-,-,-,-,-,-,-,-,-,1,-,-,2,1,2,2,1,1,1,1,2,
421,Akutní nebo a subakutní zánět srdeční nitroblány,26,-,-,-,-,-,-,-,-,-,2,1,1,1,2,8,1,3,4,1,1,1,-,
422,Akutní zánět srdečního svalu,24,-,-,1,-,-,-,-,1,1,1,1,-,-,2,-,2,2,4,4,3,1,1,
423,Jiné nemoci osrdečníku,4,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,1,-,1,-,-,-,
424,Jiné nemoci srdeční nitroblány,46,-,-,-,-,-,-,-,-,-,-,-,1,3,3,4,9,3,4,10,7,1,1,
425,Kardiomyopatie,80,-,-,-,-,-,-,1,2,1,5,1,3,3,6,9,8,2,3,8,9,9,10,
426,Poruchy vedení srdečních vzruchů,20,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,1,-,2,7,3,4,
427,Srdeční arytmie,36,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,2,1,4,4,12,6,4,
428,Selhání srdce,884,-,-,-,-,-,-,1,3,2,3,6,8,13,25,34,79,53,140,174,145,123,75,
429,Nepřesně popsané srdeční nemoci a komplikace,312,-,-,-,-,-,-,-,-,2,-,2,5,6,12,22,27,29,44,53,53,31,26,
430,Subarachnoidální kvácení,162,1,-,-,1,-,1,1,-,4,5,5,9,14,11,22,17,18,18,15,10,6,4,
431,Mozkové krvácení,2 178,3,-,1,1,-,2,2,2,3,4,7,21,38,61,119,168,165,379,431,390,231,150,
432,Jiné nebo blíže neurčené nitrolební krvácení,60,1,-,-,-,-,-,-,-,-,-,1,1,3,-,3,1,7,12,12,12,6,1,
433,Okluze nebo stenóza mimolebečních tepen,70,-,-,-,-,-,-,-,-,-,-,-,-,3,2,5,11,3,9,13,8,11,5,
434,Okluze mozkových tepen,1 243,-,-,-,-,-,-,-,-,-,-,2,2,4,16,26,70,76,196,295,266,169,121,
435,Přechodná mozková ischemie,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2,1,-,3,
436,"Akutní, ale nepřesně určená cévní onemocnění mozku",4 359,-,-,-,-,-,-,-,-,-,-,1,2,8,33,67,159,242,738,1 038,1 002,671,398,
437,Jiná a nepřesně určená cévní onemocnění mozku,1 016,-,-,-,-,-,-,-,-,-,-,-,1,-,4,11,52,38,131,206,247,209,117,
438,Pozdní následky cévních onemocnění mozku,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,4,3,5,4,3,
440,"Ateroskleróza (mimo tepny mozkové, věnčité, mezenterickou, plicní a ledvinné tepénky)",1 759,-,-,-,-,-,-,-,-,-,-,-,2,4,11,30,45,62,214,341,384,349,317,
441,Výduť srdečnice,166,-,-,-,-,-,-,-,-,2,1,2,3,3,5,6,16,16,36,30,33,9,4,
442,Jiné výdutě,31,-,-,-,-,-,-,-,-,-,-,-,-,-,1,7,3,3,4,5,3,5,-,
443,Jiné nemoci periferních tepen,47,-,-,-,-,-,-,-,-,-,-,-,2,-,4,2,1,6,8,9,6,2,7,
444,Tepenný vmetek nebo trombóza,197,-,-,-,-,-,-,-,-,1,-,1,4,2,7,6,14,19,37,48,38,15,5,
