1993,Zemřelí muži podle podrobného seznamu příčin smrti a věku,,,,,,,,,,,,,,,,,,,,,,,,
MKN (1976),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+,
228,Hemangiom a lymfangiom jakékoliv lokalizace,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,
229,Nezhoubný novotvar jiné nebo blíže neurčené lokalizace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
230,Carcinoma in situ trávicí soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
231,Carcinoma in situ dýchací soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
232,Carcinoma in situ kůže,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
233,"Carcinoma in situ prsu, močového nebo pohlavního ústrojí",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
234,Carcinoma in situ jiné nebo blíže neurčené lokalizace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
235,Novotvar neurčené povahy trávicí nebo dýchací soustavy,13,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,1,1,2,2,3,1,
236,Novotvar neurčené povahy močového nebo pohlavního ústrojídýchacího ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
237,Novotvar neurčené povahy žlázy s vnitřní sekrecí nebo nervové soustavy,7,-,-,-,-,-,1,-,1,-,-,-,-,-,2,-,1,1,1,-,-,-,-,
238,Novotvar neurčené povahy jiné nebo blíže neurčené lokalizace nebo tkáně,11,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2,2,2,4,-,-,
239,Novotvary neurčené morfologie,5,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,2,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
III,"Nemoci žláz s vnitřní sekrecí, výživy a přeměny látek a poruchy imunity",628,7,1,1,-,-,2,4,3,3,3,6,12,11,21,20,34,66,110,127,86,81,30,
240,Struma prostá nebo blíže neurčená,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
241,"Struma uzlová, netoxická-struma nodosa",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
242,Tyreotoxikóza se strumou nebo bez ní,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
243,Vrozená hypotyreóza (kretinismus a jiné),1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
244,Získaná hypotyreóza (myxedém a jiné),1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
245,Zánět štítné žlázy - thyreoiditis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
246,Jiné nemoci štítné žlázy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
250,"Cukrovka, úplavice cukrová",582,-,-,-,-,-,-,-,-,1,2,4,9,9,21,18,32,64,107,124,84,78,29,
251,Jiné poruchy vnitřní sekrece slinivky břišní,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
252,Nemoci příštítných tělísek - paratyreoidey,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
253,Nemoci mozkového podvěsku - hypofýzy - a hypothalamo-hypofyzárních vztahů,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,
254,Nemoci brzlíku - thymu,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
255,Nemoci nadledvin,4,1,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,1,-,-,-,-,
256,Poruchy činnosti vaječníků,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
257,Poruchy činnosti varlat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
258,Polyglandulární dysfunkce a příbuzné poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
259,Jiné nemoci žláz s vnitřní sekrecí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
260,Kvašiorkor,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
261,Nutriční marasmus,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,
262,Jiná těžká proteinokalorická podvýživa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
263,Jiná nebo blíže neurčená proteinokalorická podvýživa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
264,Karence vitaminu A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
265,Karence thiaminu nebo niacinu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
266,Karence jiných složek komplexu B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
267,Karence kyseliny askorbové,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
268,Karence vitaminu D,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
269,Jiné nutriční karence,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,
270,Poruchy transportu a metabolismu aminokyselin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
271,Poruchy transportu a metabolismu uhlovodanů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
272,Poruchy metabolismu lipidů,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,
273,Poruchy metabolismu plasmatických proteinů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
274,Dna,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,
275,Poruchy metabolismu minerálů,3,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,
276,"Poruchy rovnováhy tekutin, elektrolytů a acidobazické rovnováhy",10,-,-,-,-,-,1,-,-,-,-,-,-,-,-,2,1,-,1,1,-,3,1,
277,Jiné a blíže neurčené poruchy přeměny látek,16,2,1,1,-,-,1,3,2,-,1,-,-,2,-,-,1,-,1,-,1,-,-,
278,Otylost - obesitas - a jiné hyperlimentace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
279,Poruchy postihující mechanismus imunity,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
IV,Nemoci krve a krvetvorných orgánů,56,-,1,-,-,-,1,-,2,-,-,-,1,-,2,2,-,5,7,11,9,11,4,
280,Chudokrevnost z nedostatku železa,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,
281,Jiné karenční anémie,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,
282,Dědičné hemolytické anémie,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
283,Získané hemolytické anémie,3,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,
284,Aplastická anémie,10,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,2,3,2,1,-,
285,Jiné a blíže neurčené anémie,11,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,2,3,3,2,
286,Koagulační vady,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,1,
287,Purpura a jiné krvácivé stavy,4,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,2,-,
288,Nemoci bílých krvinek (agranulocytóza a jiné),2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,
289,Ostatní nemoci krve a krvetvorných orgánů,18,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,3,4,2,2,4,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
V,Duševí poruchy,112,-,-,-,-,-,-,-,-,-,2,3,5,12,20,14,12,14,9,10,4,6,1,
290,Senilní a presenilní organická psychotická onemocnění,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,3,4,1,
291,Alkoholické psychózy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,
292,Toxické psychózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
293,Přechodná organická psychotická onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
294,Jiná organická psychotická onemocnění (chronická),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
295,Schizofrenní psychózy,8,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,1,1,1,-,1,-,
296,Afektivní psychózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
297,Paranoidní stavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
298,Jiné neorganické psychózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
299,Psychózy vznikající specifiky v dětství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
300,Neurotické poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
301,Poruchy osobnosti,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
302,Sexuální úchylky a poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
303,Závislost na alkoholu,91,-,-,-,-,-,-,-,-,-,2,3,5,10,18,13,12,12,7,7,1,1,-,
304,Závislost na návykových látkách,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
305,Zneužívání návykových látek bez závislosti,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
306,Somatické funkční poruchy vyvolané duševními faktory,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
307,"Zvláštní příznaky a syndromy, nezařazené jinde",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
308,Akutní reakce na stress (přechodné situační poruchy),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
309,Adaptační reakce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
310,Specifické nepsychotické duševní poruchy po organickém poškození mozku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
311,Depresivní poruchy nezařazené jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
312,Poruchy chování nezařazené jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
313,Poruchy emocí specifické pro dětství a dospívání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
314,Hyperkinetický syndrom v dětství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
315,Specifická opožďování ve vývoji,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
316,Psychické faktory sdružené s nemocemi zařazenými jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
317,Lehká duševní zaostalost (IQ 50-70),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
318,Jiná přesně určená duševní zaostalost (IQ pod 50),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
319,Duševní zaostalost blíže neurčená,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VI,Nemoci nervové soustavy a smyslových orgánů,489,8,3,4,4,-,9,11,33,18,19,21,26,25,40,41,41,45,54,31,22,23,11,
320,Bakteriální zánět mozkových nebo míšních plen - bakteriální meningitis,30,3,1,-,-,-,2,-,2,1,1,-,-,-,4,3,3,3,5,1,-,1,-,
321,Meningitis vyvolaná jinými organismy,2,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
322,Meningitis z blíže neurčené příčiny,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,1,1,-,
323,"Zánět mozku, míchy nebo mozku i míchy",10,1,-,-,-,-,-,1,1,-,-,1,-,1,-,4,-,-,1,-,-,-,-,
324,Nitrolební nebo nitropáteřní hlíza,4,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,2,-,-,1,-,-,
325,Flebitis nebo thromboflebitis nitrolebních žilních splavů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
326,Pozdní následky nitrolebních hlízy nebo pyogenní infekce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
330,"Mozkové degenerace, projevující se obyčejně v dětství",4,-,1,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
331,Jiné mozkové degenerace,74,-,-,-,1,-,1,-,1,1,-,1,3,2,1,4,7,10,12,7,8,11,4,
332,Parkinsonova nemoc,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,3,2,7,5,2,2,
333,Jiné extrapyramidové nemoci a poruchy s abnormálními pohyby,10,-,-,-,-,-,-,-,-,-,1,-,1,-,2,-,-,2,3,-,-,-,1,
334,Spinocerebelární nemoci,3,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,1,-,-,-,-,-,
335,Nemoci buněk předních rohů,51,1,-,-,-,-,-,-,5,-,2,1,-,2,5,6,6,8,8,6,1,-,-,
336,Jiné nemoci míchy,10,-,-,1,-,-,-,-,1,-,-,1,-,-,-,-,1,-,2,1,2,1,-,
337,Nemoci autonomní nervové soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
340,Mnohočetná skleróza,54,-,-,-,-,-,-,-,-,-,1,3,5,5,10,7,8,3,6,3,2,1,-,
341,Jiné demyelinizující nemoci centrální nervové soustavy,4,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,1,1,-,-,-,
342,Hemiplegie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
343,Dětská mozková obrna,27,-,1,1,1,-,3,7,6,2,3,-,2,-,-,1,-,-,-,-,-,-,-,
344,Jiné paralytické syndromy,4,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,1,-,-,-,1,
345,Padoucnice-epilepsie,104,-,-,1,1,-,-,2,5,12,8,13,9,14,12,11,5,5,3,2,1,-,-,
346,Migréna,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
347,Kataplexie a narkolepsie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
348,Jiné nemoci mozku,38,2,-,-,-,-,2,-,2,-,-,1,1,1,4,2,5,2,6,1,1,5,3,
349,Jiné a blíže neurčené nemoci nervové soustavy,5,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,2,1,1,-,-,-,-,
350,Nemoci trojklaného nervu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
351,Nemoci lícního nervu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
352,Nemoci jiných mozkových nervů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
353,Nemoci nervových kořenů a pletení,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
354,Mononeuritis horní končetiny a mononeuritis multiplex,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
355,Mononeuritis dolní končetiny,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
356,Dědičná nebo idiopatická periferní neuropatie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
357,Zánětlivá nebo toxická neuropatie,7,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2,-,-,3,1,-,-,-,
358,Myoneurální poruchy,4,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,2,-,-,-,1,-,
359,Svalové dystrofie a jiné myopatie,14,-,-,-,-,-,-,1,8,2,2,-,-,-,-,-,1,-,-,-,-,-,-,
360,Nemoci očního bulbu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
361,Odchlípení a defekty sítnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
362,Jiné nemoci sítnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
363,Chorioretinální záněty a jizvy a jiné nemoci cévnatky - chorioidey,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
364,Nemoci duhovky a řasnatého tělesa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
365,Zelený zákal - glaukom,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
366,Zákal čočky - katarakta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
367,Poruchy refrakce a akomodace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
368,Poruchy vidění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
369,Slepota a slabozrakost,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
370,Zánět rohovky - keratitis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
371,Rohovkové zákaly a jiné nemoci rohovky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
372,Nemoci spojivky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
373,Záněty očních víček,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
374,Jiné nemoci očních víček,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
375,Nemoci slzného ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
376,Nemoci očnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
377,Nemoci zrakového nervu a zrakových drah,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
378,Šilhání a jiné poruchy pohybů oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
379,Jiné nemoci oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
380,Nemoci zevního ucha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
381,Nehnisavý zánět středního ucha a poruchy Eustachovy trubice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
382,Hnisavý nebo blíže neurčený zánět středního ucha,2,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,
383,Zánět bradavkového výběžku a příbuzná onemocnění,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
384,Nemoci bubínku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
385,Jiné nemoci středního ucha a bradavkového výběžku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
386,Vertiginózní syndromy a jiné nemoci vestibulárního ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
387,Otoskleróza (otospongióza),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
388,Jiné nemoci ucha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
389,Poruchy sluchu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VII,Nemoci oběhové soustavy,30 391,6,-,-,-,-,2,5,13,16,28,61,173,422,876,1 128,1 750,2 983,4 332,5 141,4 072,5 456,3 927,
390,Revmatická horečka bez postižení srdce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
391,Revmatická horečka s postižením srdce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
392,Revmatická chorea,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
393,Chronická revmatická perikarditis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
394,Nemoci dvojcípé chlopně,72,-,-,-,-,-,-,-,-,-,-,1,-,3,6,9,13,11,14,6,6,3,-,
395,Nemoci aortální chlopně,83,-,-,-,-,-,-,-,-,-,2,1,1,7,5,11,7,18,12,13,3,3,-,
396,Současné onemocnění chlopně dvojcípé a aortální,59,-,-,-,-,-,-,-,-,-,-,1,1,-,4,3,12,4,10,10,7,5,2,
397,Jiná postižení srdeční nitroblány,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,
398,Jiné revmatické nemoci srdce,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
401,Esenciální hypertense,208,-,-,-,-,-,-,-,-,-,1,-,1,-,10,14,18,28,22,31,34,34,15,
402,Hypertensní kardiopatie,111,-,-,-,-,-,-,-,-,-,-,-,1,2,7,9,9,10,12,22,15,16,8,
403,Hypertensní nefropatie,25,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,4,1,4,5,5,2,
404,Hypertensní nefropatie a kardiopatie,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,2,2,3,1,5,-,
405,Sekundární hypertense,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,
410,Akutní infarkt myokardu,9 685,-,-,-,-,-,-,-,2,2,4,16,58,186,389,546,857,1 281,1 768,1 775,1 119,1 136,546,
411,Jiné akutní nebo subakutní formy ischemické choroby srdeční,302,-,-,-,-,-,-,-,-,-,1,5,21,28,41,35,36,27,35,28,18,15,12,
412,Infarkt myokardu starší než 8 týdnů,5,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,-,-,-,-,2,
413,Angina pectoris,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,3,2,
414,Jiné formy chronické ischemická choroby srdeční,6 291,-,-,-,-,-,-,-,1,-,4,7,24,52,117,168,258,506,809,1 024,909,1 303,1 109,
415,Akutní postižení srdce při onemocnění plic,354,-,-,-,-,-,-,-,-,1,-,1,5,11,14,18,22,41,46,62,47,60,26,
416,Chronické cor pulmonale,99,-,-,-,-,-,1,-,1,1,1,-,3,-,5,4,9,10,18,17,15,8,6,
417,Jiné nemoci plicního oběhu,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,
420,Akutní zánět osrdečníku,10,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,2,-,1,3,1,1,1,
421,Akutní nebo a subakutní zánět srdeční nitroblány,14,-,-,-,-,-,-,-,-,-,-,1,-,1,2,1,-,2,2,1,3,-,1,
422,Akutní zánět srdečního svalu,12,-,-,-,-,-,-,1,1,1,-,1,-,-,2,1,1,-,3,-,1,-,-,
423,Jiné nemoci osrdečníku,5,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,1,-,-,-,2,
424,Jiné nemoci srdeční nitroblány,55,-,-,-,-,-,-,-,-,1,2,1,1,5,-,5,4,10,7,6,4,5,4,
425,Kardiomyopatie,65,3,-,-,-,-,-,-,2,2,3,2,5,2,15,10,10,4,3,2,1,-,1,
426,Poruchy vedení srdečních vzruchů,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,2,1,
427,Srdeční arytmie,100,-,-,-,-,-,-,-,-,-,-,-,-,3,4,4,6,11,10,10,14,20,18,
428,Selhání srdce,645,2,-,-,-,-,1,1,2,2,2,6,7,20,32,27,49,60,112,95,77,95,55,
429,Nepřesně popsané srdeční nemoci a komplikace,123,-,-,-,-,-,-,-,-,1,-,-,2,3,6,9,9,12,22,17,12,13,17,
430,Subarachnoidální kvácení,125,1,-,-,-,-,-,3,1,-,1,2,10,9,18,10,9,16,14,11,7,9,4,
431,Mozkové krvácení,863,-,-,-,-,-,-,-,2,2,3,5,10,24,63,52,88,117,125,142,76,104,50,
432,Jiné nebo blíže neurčené nitrolební krvácení,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,1,2,2,3,3,
433,Okluze nebo stenóza mimolebečních tepen,19,-,-,-,-,-,-,-,-,-,1,-,1,-,1,1,3,3,3,4,-,1,1,
434,Okluze mozkových tepen,970,-,-,-,-,-,-,-,-,1,-,3,2,9,16,23,39,100,134,172,158,189,124,
435,Přechodná mozková ischemie,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
436,"Akutní, ale nepřesně určená cévní onemocnění mozku",4 618,-,-,-,-,-,-,-,-,-,-,1,4,22,46,64,139,316,569,859,728,1 138,732,
437,Jiná a nepřesně určená cévní onemocnění mozku,1 255,-,-,-,-,-,-,-,-,-,-,-,-,3,4,7,13,63,99,193,225,343,305,
438,Pozdní následky cévních onemocnění mozku,3,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,1,-,-,-,
440,"Ateroskleróza (mimo tepny mozkové, věnčité, mezenterickou, plicní a ledvinné tepénky)",3 559,-,-,-,-,-,-,-,-,-,-,2,4,18,41,70,96,234,367,518,509,863,837,
441,Výduť srdečnice,221,-,-,-,-,-,-,-,-,1,1,2,4,2,9,9,15,35,46,49,23,18,7,
442,Jiné výdutě,14,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,5,3,-,1,2,-,
443,Jiné nemoci periferních tepen,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,2,1,1,2,
444,Tepenný vmetek nebo trombóza,34,-,-,-,-,-,-,-,-,-,-,1,-,1,2,-,3,4,6,6,3,5,3,
