1981,Zemřelí muži podle podrobného seznamu příčin smrti a věku,,,,,,,,,,,,,,,,,,,,,,,,
MKN (1976),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+,
228,Hemangiom a lymfangiom jakékoliv lokalizace,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,
229,Nezhoubný novotvar jiné nebo blíže neurčené lokalizace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
230,Carcinoma in situ trávicí soustavy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,
231,Carcinoma in situ dýchací soustavy,3,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,1,-,-,-,-,
232,Carcinoma in situ kůže,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
233,"Carcinoma in situ prsu, močového nebo pohlavního ústrojí",2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,
234,Carcinoma in situ jiné nebo blíže neurčené lokalizace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
235,Novotvar neurčené povahy trávicí nebo dýchací soustavy,119,-,-,-,-,-,-,-,-,1,-,2,-,2,1,3,10,11,9,18,34,22,6,
236,Novotvar neurčené povahy močového nebo pohlavního ústrojídýchacího ústrojí,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,1,10,4,-,5,
237,Novotvar neurčené povahy žlázy s vnitřní sekrecí nebo nervové soustavy,42,-,-,-,-,-,3,1,2,1,-,1,-,2,1,3,9,1,4,6,7,-,1,
238,Novotvar neurčené povahy jiné nebo blíže neurčené lokalizace nebo tkáně,20,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,2,5,9,1,-,-,
239,Novotvary neurčené morfologie,3,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,1,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
III,"Nemoci žláz s vnitřní sekrecí, výživy a přeměny látek a poruchy imunity",912,16,3,2,2,-,3,5,-,2,6,10,11,9,23,36,75,87,140,222,149,77,34,
240,Struma prostá nebo blíže neurčená,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
241,"Struma uzlová, netoxická-struma nodosa",2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,
242,Tyreotoxikóza se strumou nebo bez ní,5,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,2,1,-,-,
243,Vrozená hypotyreóza (kretinismus a jiné),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
244,Získaná hypotyreóza (myxedém a jiné),1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,
245,Zánět štítné žlázy - thyreoiditis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
246,Jiné nemoci štítné žlázy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
250,"Cukrovka, úplavice cukrová",843,-,-,-,-,-,-,3,-,1,4,8,9,8,19,31,74,83,139,217,141,74,32,
251,Jiné poruchy vnitřní sekrece slinivky břišní,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
252,Nemoci příštítných tělísek - paratyreoidey,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
253,Nemoci mozkového podvěsku - hypofýzy - a hypothalamo-hypofyzárních vztahů,3,-,1,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,
254,Nemoci brzlíku - thymu,16,14,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,
255,Nemoci nadledvin,5,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,1,-,-,2,-,-,
256,Poruchy činnosti vaječníků,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
257,Poruchy činnosti varlat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
258,Polyglandulární dysfunkce a příbuzné poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
259,Jiné nemoci žláz s vnitřní sekrecí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
260,Kvašiorkor,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,
261,Nutriční marasmus,4,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,2,1,-,
262,Jiná těžká proteinokalorická podvýživa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
263,Jiná nebo blíže neurčená proteinokalorická podvýživa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
264,Karence vitaminu A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
265,Karence thiaminu nebo niacinu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
266,Karence jiných složek komplexu B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
267,Karence kyseliny askorbové,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
268,Karence vitaminu D,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
269,Jiné nutriční karence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
270,Poruchy transportu a metabolismu aminokyselin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
271,Poruchy transportu a metabolismu uhlovodanů,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
272,Poruchy metabolismu lipidů,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,
273,Poruchy metabolismu plasmatických proteinů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
274,Dna,3,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,-,-,-,-,-,
275,Poruchy metabolismu minerálů,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,
276,"Poruchy rovnováhy tekutin, elektrolytů a acidobazické rovnováhy",3,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,1,-,-,
277,Jiné a blíže neurčené poruchy přeměny látek,20,2,1,1,2,-,3,1,-,-,1,1,-,-,-,1,-,-,1,2,2,1,1,
278,Otylost - obesitas - a jiné hyperlimentace,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,
279,Poruchy postihující mechanismus imunity,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
IV,Nemoci krve a krvetvorných orgánů,82,2,-,-,1,-,-,2,1,4,-,2,1,4,1,4,6,2,5,13,19,11,4,
280,Chudokrevnost z nedostatku železa,7,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,1,3,-,1,
281,Jiné karenční anémie,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,
282,Dědičné hemolytické anémie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
283,Získané hemolytické anémie,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,1,-,-,
284,Aplastická anémie,14,-,-,-,1,-,-,1,-,1,-,-,-,-,-,1,-,1,-,2,2,3,2,
285,Jiné a blíže neurčené anémie,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2,5,-,1,
286,Koagulační vady,7,2,-,-,-,-,-,-,-,2,-,-,-,-,1,-,-,-,1,1,-,-,-,
287,Purpura a jiné krvácivé stavy,4,-,-,-,-,-,-,-,-,-,-,1,-,2,-,-,-,-,-,-,-,1,-,
288,Nemoci bílých krvinek (agranulocytóza a jiné),9,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,-,1,3,1,-,-,
289,Ostatní nemoci krve a krvetvorných orgánů,23,-,-,-,-,-,-,-,1,1,-,1,-,1,-,2,3,1,1,4,4,4,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
V,Duševí poruchy,112,-,-,-,-,-,-,-,1,2,1,6,3,7,16,14,17,13,12,13,4,3,-,
290,Senilní a presenilní organická psychotická onemocnění,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,3,2,3,-,
291,Alkoholické psychózy,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,
292,Toxické psychózy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
293,Přechodná organická psychotická onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
294,Jiná organická psychotická onemocnění (chronická),2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,
295,Schizofrenní psychózy,14,-,-,-,-,-,-,-,-,1,-,1,1,-,2,3,2,1,2,1,-,-,-,
296,Afektivní psychózy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
297,Paranoidní stavy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
298,Jiné neorganické psychózy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
299,Psychózy vznikající specifiky v dětství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
300,Neurotické poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
301,Poruchy osobnosti,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
302,Sexuální úchylky a poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
303,Závislost na alkoholu,74,-,-,-,-,-,-,-,-,1,1,4,2,7,13,9,12,8,6,9,2,-,-,
304,Závislost na návykových látkách,3,-,-,-,-,-,-,-,1,-,-,1,-,-,-,1,-,-,-,-,-,-,-,
305,Zneužívání návykových látek bez závislosti,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
306,Somatické funkční poruchy vyvolané duševními faktory,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
307,"Zvláštní příznaky a syndromy, nezařazené jinde",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
308,Akutní reakce na stress (přechodné situační poruchy),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
309,Adaptační reakce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
310,Specifické nepsychotické duševní poruchy po organickém poškození mozku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
311,Depresivní poruchy nezařazené jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
312,Poruchy chování nezařazené jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
313,Poruchy emocí specifické pro dětství a dospívání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
314,Hyperkinetický syndrom v dětství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
315,Specifická opožďování ve vývoji,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
316,Psychické faktory sdružené s nemocemi zařazenými jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
317,Lehká duševní zaostalost (IQ 50-70),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
318,Jiná přesně určená duševní zaostalost (IQ pod 50),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
319,Duševní zaostalost blíže neurčená,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VI,Nemoci nervové soustavy a smyslových orgánů,536,31,10,5,6,4,19,13,33,15,22,33,20,18,40,45,49,36,52,40,30,10,5,
320,Bakteriální zánět mozkových nebo míšních plen - bakteriální meningitis,68,14,3,1,1,-,4,1,-,1,-,3,1,2,4,5,6,4,8,5,3,1,1,
321,Meningitis vyvolaná jinými organismy,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,
322,Meningitis z blíže neurčené příčiny,10,1,-,1,-,-,-,-,1,-,-,-,2,-,-,1,3,1,-,-,-,-,-,
323,"Zánět mozku, míchy nebo mozku i míchy",10,3,2,-,-,-,-,-,-,-,-,2,1,-,-,-,-,2,-,-,-,-,-,
324,Nitrolební nebo nitropáteřní hlíza,9,-,-,-,-,-,1,-,-,-,-,1,-,-,3,-,-,2,-,1,1,-,-,
325,Flebitis nebo thromboflebitis nitrolebních žilních splavů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
326,Pozdní následky nitrolebních hlízy nebo pyogenní infekce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
330,"Mozkové degenerace, projevující se obyčejně v dětství",6,1,1,-,1,-,-,-,1,-,-,1,1,-,-,-,-,-,-,-,-,-,-,
331,Jiné mozkové degenerace,16,-,-,-,-,2,-,-,-,-,1,1,-,1,3,4,-,2,1,-,-,1,-,
332,Parkinsonova nemoc,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,5,10,10,2,-,
333,Jiné extrapyramidové nemoci a poruchy s abnormálními pohyby,10,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,1,1,1,2,1,-,-,
334,Spinocerebelární nemoci,4,-,-,-,-,-,-,-,1,-,1,-,-,-,-,1,-,-,-,-,1,-,-,
335,Nemoci buněk předních rohů,41,2,-,-,-,-,1,1,3,-,1,-,1,1,3,6,7,5,5,3,-,1,1,
336,Jiné nemoci míchy,26,-,-,-,-,-,-,-,-,-,1,-,-,-,1,4,3,4,5,4,3,1,-,
337,Nemoci autonomní nervové soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
340,Mnohočetná skleróza,75,-,-,-,-,-,-,-,-,-,5,3,3,6,10,5,10,5,13,7,5,2,1,
341,Jiné demyelinizující nemoci centrální nervové soustavy,6,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,1,2,-,1,-,-,
342,Hemiplegie,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,
343,Dětská mozková obrna,60,7,3,3,2,2,8,8,14,5,3,2,2,1,-,-,-,-,-,-,-,-,-,
344,Jiné paralytické syndromy,7,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,3,1,2,-,-,-,-,
345,Padoucnice-epilepsie,105,-,1,-,2,-,5,3,9,6,6,14,8,3,9,13,9,2,5,4,4,1,1,
346,Migréna,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
347,Kataplexie a narkolepsie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
348,Jiné nemoci mozku,26,-,-,-,-,-,-,-,-,-,2,4,1,3,4,2,3,2,2,1,-,1,1,
349,Jiné a blíže neurčené nemoci nervové soustavy,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,
350,Nemoci trojklaného nervu,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
351,Nemoci lícního nervu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
352,Nemoci jiných mozkových nervů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
353,Nemoci nervových kořenů a pletení,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
354,Mononeuritis horní končetiny a mononeuritis multiplex,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
355,Mononeuritis dolní končetiny,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
356,Dědičná nebo idiopatická periferní neuropatie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
357,Zánětlivá nebo toxická neuropatie,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
358,Myoneurální poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
359,Svalové dystrofie a jiné myopatie,13,-,-,-,-,-,-,-,4,2,2,1,-,-,-,1,-,-,1,1,1,-,-,
360,Nemoci očního bulbu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
361,Odchlípení a defekty sítnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
362,Jiné nemoci sítnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
363,Chorioretinální záněty a jizvy a jiné nemoci cévnatky - chorioidey,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
364,Nemoci duhovky a řasnatého tělesa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
365,Zelený zákal - glaukom,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
366,Zákal čočky - katarakta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
367,Poruchy refrakce a akomodace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
368,Poruchy vidění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
369,Slepota a slabozrakost,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
370,Zánět rohovky - keratitis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
371,Rohovkové zákaly a jiné nemoci rohovky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
372,Nemoci spojivky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
373,Záněty očních víček,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
374,Jiné nemoci očních víček,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
375,Nemoci slzného ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
376,Nemoci očnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
377,Nemoci zrakového nervu a zrakových drah,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
378,Šilhání a jiné poruchy pohybů oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
379,Jiné nemoci oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
380,Nemoci zevního ucha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
381,Nehnisavý zánět středního ucha a poruchy Eustachovy trubice,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
382,Hnisavý nebo blíže neurčený zánět středního ucha,4,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,
383,Zánět bradavkového výběžku a příbuzná onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
384,Nemoci bubínku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
385,Jiné nemoci středního ucha a bradavkového výběžku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
386,Vertiginózní syndromy a jiné nemoci vestibulárního ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
387,Otoskleróza (otospongióza),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
388,Jiné nemoci ucha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
389,Poruchy sluchu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VII,Nemoci oběhové soustavy,33 104,12,2,-,-,-,2,4,9,8,37,101,230,386,700,1 458,2 641,2 541,4 774,6 909,6 376,4 281,2 633,
390,Revmatická horečka bez postižení srdce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
391,Revmatická horečka s postižením srdce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
392,Revmatická chorea,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
393,Chronická revmatická perikarditis,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
394,Nemoci dvojcípé chlopně,136,-,-,-,-,-,-,-,-,-,1,2,6,7,9,16,24,14,20,25,9,3,-,
395,Nemoci aortální chlopně,83,-,-,-,-,-,-,-,-,1,1,2,7,3,7,7,10,10,12,10,8,4,1,
396,Současné onemocnění chlopně dvojcípé a aortální,131,-,-,-,-,-,-,-,-,-,-,-,3,5,13,22,23,17,24,15,7,1,1,
397,Jiná postižení srdeční nitroblány,8,-,-,-,-,-,-,-,-,-,-,-,-,1,3,-,-,-,2,2,-,-,-,
398,Jiné revmatické nemoci srdce,22,-,-,-,-,-,-,-,-,-,-,2,2,-,4,1,5,2,2,3,1,-,-,
401,Esenciální hypertense,41,-,-,-,-,-,-,-,-,-,-,-,-,1,1,3,7,3,8,11,4,1,2,
402,Hypertensní kardiopatie,177,-,-,-,-,-,-,-,-,-,-,-,-,3,7,18,11,12,30,48,29,16,3,
403,Hypertensní nefropatie,62,-,-,-,-,-,-,-,-,-,-,-,3,-,3,4,8,6,8,9,9,7,5,
404,Hypertensní nefropatie a kardiopatie,19,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2,2,-,3,7,2,2,-,
405,Sekundární hypertense,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,
410,Akutní infarkt myokardu,10 057,-,-,-,-,-,-,-,-,2,7,30,83,160,308,706,1 208,1 155,1 781,2 072,1 475,748,322,
411,Jiné akutní nebo subakutní formy ischemické choroby srdeční,97,-,-,-,-,-,-,-,1,-,-,2,4,5,8,9,19,7,9,12,9,8,4,
412,Infarkt myokardu starší než 8 týdnů,37,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,4,3,7,10,8,2,-,
413,Angina pectoris,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,4,1,-,-,
414,Jiné formy chronické ischemická choroby srdeční,6 572,-,-,-,-,-,-,-,-,-,2,14,34,66,110,208,391,376,788,1 315,1 380,1 116,772,
415,Akutní postižení srdce při onemocnění plic,398,-,-,-,-,-,-,-,-,-,-,1,1,2,5,11,31,38,61,112,76,44,16,
416,Chronické cor pulmonale,286,-,-,-,-,-,-,-,1,-,-,1,1,4,6,16,26,18,49,63,58,30,13,
417,Jiné nemoci plicního oběhu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
420,Akutní zánět osrdečníku,21,-,-,-,-,-,-,-,-,-,-,-,2,-,1,5,2,1,3,-,4,2,1,
421,Akutní nebo a subakutní zánět srdeční nitroblány,28,-,-,-,-,-,-,-,1,-,3,1,1,1,2,3,3,3,2,5,1,1,1,
422,Akutní zánět srdečního svalu,18,-,-,-,-,-,-,-,-,-,1,1,1,1,2,3,-,-,2,4,-,2,1,
423,Jiné nemoci osrdečníku,9,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,2,-,-,1,1,1,3,
424,Jiné nemoci srdeční nitroblány,117,-,-,-,-,-,-,-,-,1,1,2,2,7,8,17,11,8,21,22,12,4,1,
425,Kardiomyopatie,92,6,2,-,-,-,1,2,1,1,5,1,6,6,7,8,11,8,7,8,6,5,1,
426,Poruchy vedení srdečních vzruchů,5,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,2,-,1,-,1,-,
427,Srdeční arytmie,69,-,-,-,-,-,-,-,-,-,-,1,1,-,5,3,8,4,11,9,14,11,2,
428,Selhání srdce,916,-,-,-,-,-,-,-,1,-,5,3,10,12,25,43,72,61,125,179,183,112,85,
429,Nepřesně popsané srdeční nemoci a komplikace,442,-,-,-,-,-,1,-,2,1,-,7,7,10,19,21,36,39,57,75,78,47,42,
430,Subarachnoidální kvácení,170,1,-,-,-,-,-,2,1,1,3,5,11,13,18,16,27,12,19,12,9,11,9,
431,Mozkové krvácení,1 757,4,-,-,-,-,-,-,1,1,3,13,18,31,56,101,140,125,254,356,332,203,119,
432,Jiné nebo blíže neurčené nitrolební krvácení,58,1,-,-,-,-,-,-,-,-,-,-,2,-,2,5,7,7,7,12,8,4,3,
433,Okluze nebo stenóza mimolebečních tepen,45,-,-,-,-,-,-,-,-,-,-,-,1,3,3,8,5,6,4,6,4,3,2,
434,Okluze mozkových tepen,1 445,-,-,-,-,-,-,-,-,-,1,2,7,15,14,39,110,104,201,316,332,218,86,
435,Přechodná mozková ischemie,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,4,4,1,1,
436,"Akutní, ale nepřesně určená cévní onemocnění mozku",5 295,-,-,-,-,-,-,-,-,-,-,3,6,8,24,73,233,277,747,1 307,1 265,846,506,
437,Jiná a nepřesně určená cévní onemocnění mozku,1 389,-,-,-,-,-,-,-,-,-,-,-,-,1,2,8,38,61,140,284,359,269,227,
438,Pozdní následky cévních onemocnění mozku,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,7,7,11,6,5,
440,"Ateroskleróza (mimo tepny mozkové, věnčité, mezenterickou, plicní a ledvinné tepénky)",2 187,-,-,-,-,-,-,-,-,-,-,1,5,7,16,37,88,82,224,382,496,477,372,
441,Výduť srdečnice,170,-,-,-,-,-,-,-,-,-,1,1,-,3,5,10,17,22,33,32,32,9,5,
442,Jiné výdutě,12,-,-,-,-,-,-,-,-,-,-,1,1,-,-,1,1,-,2,4,2,-,-,
443,Jiné nemoci periferních tepen,23,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,1,1,5,6,3,4,
