1984,Zemřelé ženy podle podrobného seznamu příčin smrti a věku,,,,,,,,,,,,,,,,,,,,,,,,
MKN (1976),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+,
228,Hemangiom a lymfangiom jakékoliv lokalizace,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
229,Nezhoubný novotvar jiné nebo blíže neurčené lokalizace,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,
230,Carcinoma in situ trávicí soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
231,Carcinoma in situ dýchací soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
232,Carcinoma in situ kůže,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
233,"Carcinoma in situ prsu, močového nebo pohlavního ústrojí",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
234,Carcinoma in situ jiné nebo blíže neurčené lokalizace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
235,Novotvar neurčené povahy trávicí nebo dýchací soustavy,39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,5,10,11,9,
236,Novotvar neurčené povahy močového nebo pohlavního ústrojídýchacího ústrojí,10,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,1,2,-,4,1,
237,Novotvar neurčené povahy žlázy s vnitřní sekrecí nebo nervové soustavy,8,-,-,-,-,-,-,1,-,-,-,-,-,-,1,1,2,1,-,1,1,-,-,
238,Novotvar neurčené povahy jiné nebo blíže neurčené lokalizace nebo tkáně,25,-,-,-,-,-,-,-,-,1,-,-,-,-,1,3,1,-,3,7,1,4,4,
239,Novotvary neurčené morfologie,4,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,
III,"Nemoci žláz s vnitřní sekrecí, výživy a přeměny látek a poruchy imunity",1 324,10,1,-,1,-,4,1,3,1,2,7,5,12,12,28,74,135,136,268,324,198,102,
240,Struma prostá nebo blíže neurčená,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
241,"Struma uzlová, netoxická-struma nodosa",2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,
242,Tyreotoxikóza se strumou nebo bez ní,17,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,4,3,-,5,2,-,1,
243,Vrozená hypotyreóza (kretinismus a jiné),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
244,Získaná hypotyreóza (myxedém a jiné),5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,1,
245,Zánět štítné žlázy - thyreoiditis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
246,Jiné nemoci štítné žlázy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
250,"Cukrovka, úplavice cukrová",1 251,-,-,-,-,-,-,-,2,1,1,6,4,10,10,26,69,129,134,257,309,194,99,
251,Jiné poruchy vnitřní sekrece slinivky břišní,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
252,Nemoci příštítných tělísek - paratyreoidey,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,
253,Nemoci mozkového podvěsku - hypofýzy - a hypothalamo-hypofyzárních vztahů,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
254,Nemoci brzlíku - thymu,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
255,Nemoci nadledvin,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,
256,Poruchy činnosti vaječníků,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
257,Poruchy činnosti varlat,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
258,Polyglandulární dysfunkce a příbuzné poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
259,Jiné nemoci žláz s vnitřní sekrecí,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
260,Kvašiorkor,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
261,Nutriční marasmus,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,3,1,-,
262,Jiná těžká proteinokalorická podvýživa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
263,Jiná nebo blíže neurčená proteinokalorická podvýživa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
264,Karence vitaminu A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
265,Karence thiaminu nebo niacinu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
266,Karence jiných složek komplexu B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
267,Karence kyseliny askorbové,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
268,Karence vitaminu D,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
269,Jiné nutriční karence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
270,Poruchy transportu a metabolismu aminokyselin,2,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
271,Poruchy transportu a metabolismu uhlovodanů,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,
272,Poruchy metabolismu lipidů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
273,Poruchy metabolismu plasmatických proteinů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
274,Dna,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
275,Poruchy metabolismu minerálů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
276,"Poruchy rovnováhy tekutin, elektrolytů a acidobazické rovnováhy",5,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,2,2,-,
277,Jiné a blíže neurčené poruchy přeměny látek,21,5,1,-,-,-,3,1,1,-,-,-,1,-,1,1,1,2,1,1,1,-,1,
278,Otylost - obesitas - a jiné hyperlimentace,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
279,Poruchy postihující mechanismus imunity,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
IV,Nemoci krve a krvetvorných orgánů,101,2,1,-,-,-,-,2,-,1,-,2,2,1,4,3,7,8,4,24,16,14,10,
280,Chudokrevnost z nedostatku železa,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,2,
281,Jiné karenční anémie,18,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,4,3,5,4,
282,Dědičné hemolytické anémie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
283,Získané hemolytické anémie,4,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,1,-,-,
284,Aplastická anémie,17,-,-,-,-,-,-,2,-,-,-,-,-,-,1,-,-,2,-,5,6,1,-,
285,Jiné a blíže neurčené anémie,13,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,4,1,2,3,
286,Koagulační vady,4,1,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,1,-,-,-,-,
287,Purpura a jiné krvácivé stavy,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,
288,Nemoci bílých krvinek (agranulocytóza a jiné),10,-,-,-,-,-,-,-,-,-,-,-,2,-,1,-,1,1,-,2,-,3,-,
289,Ostatní nemoci krve a krvetvorných orgánů,24,-,-,-,-,-,-,-,-,-,-,1,-,1,-,1,4,3,2,7,4,-,1,
,,,,,,,,,,,,,,,,,,,,,,,,,
V,Duševí poruchy,21,-,-,-,-,-,-,-,1,-,-,1,1,1,-,1,4,2,-,5,3,-,2,
290,Senilní a presenilní organická psychotická onemocnění,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,2,
291,Alkoholické psychózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
292,Toxické psychózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
293,Přechodná organická psychotická onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
294,Jiná organická psychotická onemocnění (chronická),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
295,Schizofrenní psychózy,5,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,1,1,-,1,-,-,-,
296,Afektivní psychózy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
297,Paranoidní stavy,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,
298,Jiné neorganické psychózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
299,Psychózy vznikající specifiky v dětství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
300,Neurotické poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
301,Poruchy osobnosti,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
302,Sexuální úchylky a poruchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
303,Závislost na alkoholu,9,-,-,-,-,-,-,-,-,-,-,1,1,-,-,1,3,-,-,1,2,-,-,
304,Závislost na návykových látkách,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
305,Zneužívání návykových látek bez závislosti,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
306,Somatické funkční poruchy vyvolané duševními faktory,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
307,"Zvláštní příznaky a syndromy, nezařazené jinde",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
308,Akutní reakce na stress (přechodné situační poruchy),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
309,Adaptační reakce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
310,Specifické nepsychotické duševní poruchy po organickém poškození mozku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
311,Depresivní poruchy nezařazené jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
312,Poruchy chování nezařazené jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
313,Poruchy emocí specifické pro dětství a dospívání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
314,Hyperkinetický syndrom v dětství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
315,Specifická opožďování ve vývoji,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
316,Psychické faktory sdružené s nemocemi zařazenými jinde,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
317,Lehká duševní zaostalost (IQ 50-70),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
318,Jiná přesně určená duševní zaostalost (IQ pod 50),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
319,Duševní zaostalost blíže neurčená,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VI,Nemoci nervové soustavy a smyslových orgánů,477,23,9,3,4,5,16,12,13,10,19,18,19,23,29,37,40,64,22,38,36,24,13,
320,Bakteriální zánět mozkových nebo míšních plen - bakteriální meningitis,42,8,-,-,-,-,-,-,1,1,-,-,1,1,1,1,5,4,1,5,6,4,3,
321,Meningitis vyvolaná jinými organismy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,
322,Meningitis z blíže neurčené příčiny,7,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,2,1,1,
323,"Zánět mozku, míchy nebo mozku i míchy",9,-,-,-,-,-,-,-,-,-,1,2,1,1,-,-,1,1,-,1,-,-,1,
324,Nitrolební nebo nitropáteřní hlíza,7,-,-,-,-,-,-,-,-,-,1,-,1,-,-,1,1,2,1,-,-,-,-,
325,Flebitis nebo thromboflebitis nitrolebních žilních splavů,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
326,Pozdní následky nitrolebních hlízy nebo pyogenní infekce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
330,"Mozkové degenerace, projevující se obyčejně v dětství",8,-,1,2,1,1,1,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,
331,Jiné mozkové degenerace,35,2,-,-,1,-,-,-,-,1,1,1,1,1,-,2,2,6,3,3,3,4,4,
332,Parkinsonova nemoc,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,2,3,6,7,3,1,
333,Jiné extrapyramidové nemoci a poruchy s abnormálními pohyby,20,1,-,-,-,-,-,-,-,-,-,1,1,2,1,3,-,6,2,-,2,1,-,
334,Spinocerebelární nemoci,2,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,
335,Nemoci buněk předních rohů,32,3,-,-,-,1,-,-,-,-,-,-,1,1,3,2,6,7,4,2,2,-,-,
336,Jiné nemoci míchy,21,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,2,6,1,5,1,4,-,
337,Nemoci autonomní nervové soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
340,Mnohočetná skleróza,111,-,-,-,-,-,-,-,-,-,3,1,7,10,12,21,13,17,5,11,5,3,3,
341,Jiné demyelinizující nemoci centrální nervové soustavy,11,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,5,1,2,-,1,-,
342,Hemiplegie,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,
343,Dětská mozková obrna,56,6,6,1,2,2,11,9,6,5,2,3,1,1,1,-,-,-,-,-,-,-,-,
344,Jiné paralytické syndromy,3,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,
345,Padoucnice-epilepsie,57,-,2,-,-,1,2,2,6,3,7,6,5,3,4,2,3,4,1,2,4,-,-,
346,Migréna,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
347,Kataplexie a narkolepsie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
348,Jiné nemoci mozku,13,-,-,-,-,-,1,-,-,-,-,1,-,3,3,1,1,-,-,-,1,2,-,
349,Jiné a blíže neurčené nemoci nervové soustavy,2,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,
350,Nemoci trojklaného nervu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
351,Nemoci lícního nervu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
352,Nemoci jiných mozkových nervů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
353,Nemoci nervových kořenů a pletení,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
354,Mononeuritis horní končetiny a mononeuritis multiplex,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
355,Mononeuritis dolní končetiny,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
356,Dědičná nebo idiopatická periferní neuropatie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
357,Zánětlivá nebo toxická neuropatie,4,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2,-,1,-,-,-,
358,Myoneurální poruchy,3,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,-,-,-,-,-,
359,Svalové dystrofie a jiné myopatie,2,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,
360,Nemoci očního bulbu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
361,Odchlípení a defekty sítnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
362,Jiné nemoci sítnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
363,Chorioretinální záněty a jizvy a jiné nemoci cévnatky - chorioidey,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
364,Nemoci duhovky a řasnatého tělesa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
365,Zelený zákal - glaukom,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
366,Zákal čočky - katarakta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
367,Poruchy refrakce a akomodace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
368,Poruchy vidění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
369,Slepota a slabozrakost,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
370,Zánět rohovky - keratitis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
371,Rohovkové zákaly a jiné nemoci rohovky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
372,Nemoci spojivky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
373,Záněty očních víček,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
374,Jiné nemoci očních víček,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
375,Nemoci slzného ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
376,Nemoci očnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
377,Nemoci zrakového nervu a zrakových drah,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
378,Šilhání a jiné poruchy pohybů oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
379,Jiné nemoci oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
380,Nemoci zevního ucha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
381,Nehnisavý zánět středního ucha a poruchy Eustachovy trubice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
382,Hnisavý nebo blíže neurčený zánět středního ucha,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
383,Zánět bradavkového výběžku a příbuzná onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
384,Nemoci bubínku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
385,Jiné nemoci středního ucha a bradavkového výběžku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
386,Vertiginózní syndromy a jiné nemoci vestibulárního ústrojí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
387,Otoskleróza (otospongióza),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
388,Jiné nemoci ucha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
389,Poruchy sluchu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
VII,Nemoci oběhové soustavy,39 469,6,1,1,-,1,2,6,4,8,17,36,66,101,188,464,955,2 104,2 305,6 188,9 223,9 416,8 377,
390,Revmatická horečka bez postižení srdce,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
391,Revmatická horečka s postižením srdce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
392,Revmatická chorea,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
393,Chronická revmatická perikarditis,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
394,Nemoci dvojcípé chlopně,269,-,-,-,-,-,-,-,-,-,-,3,4,2,14,36,32,48,26,45,34,16,9,
395,Nemoci aortální chlopně,43,-,-,-,-,-,-,-,-,-,-,1,-,1,-,3,2,6,7,6,7,6,4,
396,Současné onemocnění chlopně dvojcípé a aortální,115,-,-,-,-,-,-,-,-,-,-,-,2,3,9,8,10,11,13,29,15,8,7,
397,Jiná postižení srdeční nitroblány,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,
398,Jiné revmatické nemoci srdce,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,4,-,4,4,3,1,
401,Esenciální hypertense,51,-,-,-,-,-,-,-,-,-,-,-,-,1,-,4,3,4,4,12,9,11,3,
402,Hypertensní kardiopatie,150,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,5,15,11,34,39,30,12,
403,Hypertensní nefropatie,41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,4,9,7,8,5,6,
404,Hypertensní nefropatie a kardiopatie,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1,5,6,3,
405,Sekundární hypertense,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
410,Akutní infarkt myokardu,6 679,-,-,-,-,-,-,-,-,-,2,3,6,22,40,145,291,618,589,1 378,1 538,1 252,795,
411,Jiné akutní nebo subakutní formy ischemické choroby srdeční,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,4,2,3,8,5,5,
412,Infarkt myokardu starší než 8 týdnů,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,1,6,5,8,4,
413,Angina pectoris,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,3,1,1,
414,Jiné formy chronické ischemická choroby srdeční,9 651,-,-,-,-,-,-,-,-,-,1,2,3,13,13,55,136,343,436,1 305,2 214,2 600,2 530,
415,Akutní postižení srdce při onemocnění plic,326,-,-,-,-,-,-,-,-,-,1,-,9,3,7,7,13,33,33,65,73,54,28,
416,Chronické cor pulmonale,138,-,-,-,-,-,-,-,-,-,-,2,3,3,5,2,13,13,6,20,29,23,19,
417,Jiné nemoci plicního oběhu,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,
420,Akutní zánět osrdečníku,11,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,3,2,4,-,
421,Akutní nebo a subakutní zánět srdeční nitroblány,25,1,-,-,-,-,1,-,-,-,-,1,-,3,3,3,2,1,4,-,2,3,1,
422,Akutní zánět srdečního svalu,17,4,-,-,-,-,1,-,-,-,1,2,-,-,-,-,-,-,3,-,3,-,3,
423,Jiné nemoci osrdečníku,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,3,2,1,1,
424,Jiné nemoci srdeční nitroblány,119,-,-,-,-,-,-,-,-,1,1,2,3,1,6,7,14,14,11,18,21,15,5,
425,Kardiomyopatie,69,1,1,1,-,1,-,3,-,1,1,1,1,1,3,2,8,9,3,7,10,7,8,
426,Poruchy vedení srdečních vzruchů,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,1,-,-,
427,Srdeční arytmie,40,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,2,3,7,8,11,7,
428,Selhání srdce,567,-,-,-,-,-,-,-,1,-,1,2,1,1,6,6,21,43,31,62,113,119,160,
429,Nepřesně popsané srdeční nemoci a komplikace,327,-,-,-,-,-,-,1,-,-,-,-,2,1,4,6,16,17,22,58,71,71,58,
430,Subarachnoidální kvácení,173,-,-,-,-,-,-,1,2,3,6,5,10,9,9,21,11,23,15,23,15,12,8,
431,Mozkové krvácení,1 554,-,-,-,-,-,-,1,1,3,2,7,11,9,18,40,69,122,104,251,359,301,256,
432,Jiné nebo blíže neurčené nitrolební krvácení,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,2,1,1,1,
433,Okluze nebo stenóza mimolebečních tepen,69,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,3,5,10,12,14,14,8,
434,Okluze mozkových tepen,2 039,-,-,-,-,-,-,-,-,-,-,-,3,5,11,19,60,126,147,375,498,471,324,
435,Přechodná mozková ischemie,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,4,-,
436,"Akutní, ale nepřesně určená cévní onemocnění mozku",8 724,-,-,-,-,-,-,-,-,-,-,-,1,4,21,44,137,377,501,1 433,2 226,2 235,1 745,
437,Jiná a nepřesně určená cévní onemocnění mozku,2 112,-,-,-,-,-,-,-,-,-,-,-,3,2,1,3,20,49,75,241,513,598,607,
438,Pozdní následky cévních onemocnění mozku,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,2,3,
440,"Ateroskleróza (mimo tepny mozkové, věnčité, mezenterickou, plicní a ledvinné tepénky)",4 998,-,-,-,-,-,-,-,-,-,-,-,2,1,1,9,40,112,154,588,1 132,1 318,1 641,
441,Výduť srdečnice,81,-,-,-,-,-,-,-,-,-,-,-,-,3,2,8,6,2,10,14,19,11,6,
442,Jiné výdutě,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,-,2,3,3,-,
443,Jiné nemoci periferních tepen,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,
